"female","race","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"Cancer",68607.1187102846,1952.06686753434,69304.3898334174,66547.2742658216,70074.2827000846,0.224607651934156,0.0056829629836255,0.225872888643293,0.218772413339028,0.229367439326518,22.5872888643293,21.8772413339028,22.9367439326518,93.523088134585,2.66099677597523,94.4735864200156,90.7151723214091,95.523080405145
0,1,"DIAB",1100.05270729134,158.829199442442,1031.05588393581,989.573622025948,1269.17909240893,0.0390351237124842,0.00535580013508395,0.0366833631819454,0.035328859302351,0.0447403845735755,3.66833631819454,3.5328859302351,4.47403845735755,1.49955760030008,0.216511019512824,1.4055032789266,1.34895595104652,1.73010542272109
0,1,"HHD",569.879097786549,49.5117005749402,558.141465108051,528.833455112666,620.901728237154,0.0324534467931853,0.00293623463267282,0.0318302755134376,0.029976393635343,0.0354601955388131,3.18302755134376,2.9976393635343,3.54601955388131,0.776841442845197,0.0674928086707303,0.76084106743054,0.720889300713411,0.846393904079442
0,1,"HSTK",643.976444344868,61.5639313022176,647.926145558684,583.902429188911,700.693213469082,0.0575625946537426,0.00562369206699107,0.0576955470217285,0.0521647023124846,0.0628474774822126,5.76955470217285,5.21647023124846,6.28474774822126,0.877848638643289,0.0839220343504345,0.883232748363518,0.795957611594709,0.955163172429673
0,1,"IHD",5530.06537218211,227.95956251993,5599.9673720538,5291.57121675254,5709.14282772074,0.0326675299588833,0.00134479462406208,0.0328949811452205,0.0313070875028834,0.0338346389064965,3.28949811452205,3.13070875028834,3.38346389064965,7.53841293607735,0.310747378077501,7.63370116589488,7.21330512894131,7.7825257478685
0,1,"ISTK",747.20815827298,105.687333855599,745.924964807093,647.356098783412,848.150932208552,0.0591606361261098,0.00805120305207467,0.0591059573790861,0.0515353639865429,0.066832385200647,5.91059573790861,5.15353639865429,6.6832385200647,1.01857089693769,0.144069682923512,1.01682168755738,0.882455678347945,1.15617294350069
0,1,"OSTK",1518.63510021133,205.661542296035,1536.29920887493,1316.29062549827,1705.96508256033,0.0696083633804735,0.00900143669814321,0.0700057555167191,0.0608943591674873,0.0779845842776508,7.00057555167191,6.08943591674873,7.79845842776508,2.07015608571313,0.280351411159954,2.0942352486691,1.79432639780497,2.32551848510871
0,1,"Other_CVD",4009.18714484533,162.105043373252,4053.01931433297,3840.840459702,4140.27648592418,0.0969396590447829,0.00404036534801096,0.0982461823421081,0.0926996233443715,0.100069149942468,9.82461823421081,9.26996233443715,10.0069149942468,5.46519908930687,0.220976547965491,5.5249497380323,5.2357141296147,5.64389599758242
0,2,"Cancer",10942.0604116157,507.471385960423,11162.8203654689,10401.6606397814,11294.8142226747,0.247455898906152,0.0086279003310936,0.250786177336049,0.238315529280709,0.253765531866184,25.0786177336049,23.8315529280709,25.3765531866184,86.1260757857716,3.99435914281197,87.8636999443662,81.8725339524433,88.9026370842945
0,2,"DIAB",245.044265701438,32.9131336377141,236.353512129135,218.298859483575,279.176812455759,0.0359503510925732,0.00463133953947525,0.0346500219194245,0.0322352632028877,0.040770718779435,3.46500219194245,3.22352632028877,4.0770718779435,1.92876845902503,0.259062638606876,1.86036264945656,1.7182526332857,2.19742922289756
0,2,"HHD",158.078758334139,36.8680257522936,144.702690659764,130.512746586412,197.014427605085,0.0292225999498721,0.0068031650453378,0.0268113549571622,0.0240963599500984,0.0363983981934492,2.68113549571622,2.40963599500984,3.63983981934492,1.24425406260359,0.290191998633369,1.13896966689546,1.02727916687226,1.55072069468683
0,2,"HSTK",193.09514378443,28.640265014781,192.989762352462,165.931817265057,220.348044520976,0.0876153149572493,0.0134970656623249,0.0881128216264502,0.0745881969188355,0.100219552326842,8.81128216264502,7.45881969188355,10.0219552326842,1.51987161118101,0.225430452985718,1.51904214315993,1.30606629203676,1.73438197814318
