"age","race","disease_type2","V1","V2","V3"
45,1,"HHD",143.915200259232,38.5951268558583,89.9985165172001
45,1,"HSTK",120.219645841729,124.311218539279,151.599598123903
45,1,"IHD",624.320268648551,686.373944268729,704.640408164745
45,1,"ISTK",70.0250566321069,83.9975558621551,82.1130328523712
45,1,"OSTK",87.4950024801189,126.141087263592,87.0407863104088
45,1,"Other_CVD",464.806254705851,499.646971131692,413.828714913532
45,2,"Cancer",2934.91413947751,2988.7654826504,2877.32701784911
45,2,"DIAB",118.099707911716,82.0727442340624,77.7336616306092
45,2,"HHD",39.9476595535578,36.8108429600429,22.2981054459652
45,2,"HSTK",107.300172198629,90.2760699426613,87.5610507138169
45,2,"IHD",172.81729658273,130.485639920265,140.053696639136
45,2,"ISTK",32.2430001209677,32.3653290278271,20.5588648099034
45,2,"OSTK",54.0407205336524,63.3699620271415,51.7306575493365
45,2,"Other_CVD",202.407687253061,235.749711627698,206.114598127234
45,3,"Cancer",2770.5486035968,2430.8113692374,2542.62068935328
45,3,"DIAB",39.7180684687396,23.1884376788864,41.1131358967168
45,3,"HHD",9.44118817215438,1.07576173707848,12.7097615670783
45,3,"HSTK",35.0566713465479,42.1723353846106,46.3730008270001
45,3,"IHD",80.1002463531152,51.3731880583312,49.2544309831166
45,3,"ISTK",9.98218590286664,5.63901208988984,11.4664216647406
45,3,"OSTK",15.3311871248907,12.6514373586591,16.8698070418697
45,3,"Other_CVD",71.1946607483191,41.7908879400575,59.0338254383362
45,4,"Cancer",2505.94506760537,2536.57096097244,2603.29044351577
45,4,"DIAB",16.1949454270867,15.4048533153114,13.1907973171791
45,4,"HHD",1.53986608090596,5.34447508630192,5.03649581229754
45,4,"HSTK",20.7365499079193,30.8235482572679,27.8871586853076
45,4,"IHD",36.7523536100546,47.4990673432333,40.6583348283807
45,4,"ISTK",9.12123176572963,7.86554625478402,7.30850478567908
45,4,"OSTK",4.91285520031983,4.50040145956464,8.00078688515659
45,4,"Other_CVD",29.0577274964824,35.8411285537959,31.5957319378062
55,1,"Cancer",43614.2643190302,44776.7956813763,51389.9206208141
55,1,"DIAB",291.479966353108,304.412845094719,410.661241947345
55,1,"HHD",128.300641070403,122.611981941564,155.488454249094
55,1,"HSTK",246.979049046967,104.22166195821,250.149113519689
55,1,"IHD",1536.80155260074,1369.20649110751,1679.18344777323
55,1,"ISTK",190.510178002345,158.079879671241,137.674962080983
55,1,"OSTK",300.156543038332,344.659625619063,343.240811171095
55,1,"Other_CVD",1015.20502127723,899.692133508808,841.775951680951
55,2,"Cancer",8348.16326422908,8943.64021466483,10957.7406380797
55,2,"DIAB",111.762953267198,111.8371756874,88.4912544325238
55,2,"HHD",74.1737547906819,60.850080353827,116.797460366198
55,2,"HSTK",90.4203394859046,149.067398376018,133.571703407643
55,2,"IHD",308.597145555605,263.039559348583,390.268053770214
55,2,"ISTK",62.9860051530445,60.562227968625,71.1561062563664
55,2,"OSTK",101.167600142723,154.743613374474,97.342715024764
55,2,"Other_CVD",304.721183443095,302.654548539931,274.461505847263
55,3,"Cancer",5677.30469684339,5178.09022220655,6327.77709888324
55,3,"DIAB",60.4904778177636,59.43469880712,41.3188033049323
55,3,"HHD",22.6483208506447,22.3999582747555,17.107131432798
55,3,"HSTK",40.4253901746593,42.866117757462,76.0951334055534
55,3,"IHD",133.156506136925,138.468459022064,133.859556330337
55,3,"ISTK",26.4206321075954,22.3718186054164,24.2170844548003
55,3,"OSTK",25.6540751608283,33.9525937736834,33.9209772446552
55,3,"Other_CVD",93.4417672596598,83.8916994320638,90.9494001167666
55,4,"Cancer",5930.73415392666,5284.26865897508,5305.88996103191
55,4,"DIAB",22.8184630056381,19.3812535491853,21.0447990475624
55,4,"HHD",4.12851235301596,3.87256611418805,4.95938368232876
55,4,"HSTK",28.4320648971078,28.6747586889969,35.8579821136736
55,4,"IHD",55.084527596476,62.1100365084541,73.2519712937566
55,4,"ISTK",7.04229866171051,9.40741359498056,6.55728931568942
55,4,"OSTK",13.8607265492155,18.1212894450435,18.0213151037294
55,4,"Other_CVD",41.7041341246852,38.7707137168657,32.0963288783954
65,1,"Cancer",58279.0093295463,50746.9309977519,59848.0416434794
65,1,"DIAB",530.841802610068,713.241135646449,480.135136216959
65,1,"HHD",253.225599221233,181.513682635549,197.526273115002
65,1,"HSTK",407.468790611821,501.511789882951,245.24321452369
65,1,"IHD",2399.74269192196,2796.89077249345,2376.21959979064
65,1,"ISTK",354.82477718881,340.704108794534,234.262163890575
65,1,"OSTK",740.006672569406,713.439737169405,754.368884786431
65,1,"Other_CVD",1508.65567068726,1425.4687446253,1397.51648787048
65,2,"Cancer",7246.15378701804,8204.60822314981,7451.09688395493
65,2,"DIAB",119.172127632295,132.757548847949,77.9904644134326
65,2,"HHD",71.1880379990789,37.8474361636681,43.4215474277971
65,2,"HSTK",67.8400450092586,52.4831276881933,86.252819987605
65,2,"IHD",272.648297210826,355.512022372726,374.942030954201
65,2,"ISTK",94.4244303624348,91.397413388484,87.1040138008167
65,2,"OSTK",185.514945858344,160.655457083362,221.645115447662
65,2,"Other_CVD",303.789515025341,273.854556143797,249.463031100108
65,3,"Cancer",4213.04326995139,4687.38823875505,4699.60064719227
65,3,"DIAB",45.5157387543672,47.4970974841229,63.9015936255818
65,3,"HHD",10.5060198716188,12.8511326083237,11.2553649156297
65,3,"HSTK",23.4196669189333,22.9800064773121,34.865232103062
65,3,"IHD",145.702966665433,125.85429876597,143.303901098258
65,3,"ISTK",29.0135007038552,24.3113427212471,33.9805536893685
65,3,"OSTK",33.855102176136,43.5707787934555,58.7191709836309
65,3,"Other_CVD",88.1747693057836,83.5092549319052,80.9780703029223
65,4,"Cancer",3570.15884001584,3553.0019196906,3949.48263588098
65,4,"DIAB",26.1673006906477,23.068908227671,12.7113167137941
65,4,"HHD",4.44074216674818,6.03181348349586,4.94601350993228
65,4,"HSTK",26.2314590792389,25.7323938021597,16.501978593003
65,4,"IHD",64.7645672528781,46.3390435423125,69.3625716458474
65,4,"ISTK",8.61479856681109,14.2557432372746,12.778444423156
65,4,"OSTK",35.7028876852178,27.6921572458071,25.2716512735415
65,4,"Other_CVD",41.1084005313319,43.1896728705297,42.8309050197686
75,1,"Cancer",51895.0153978323,47598.0638215818,44801.0819645712
75,1,"DIAB",663.936191734641,552.271482503057,686.187383874588
75,1,"HHD",679.310697226489,646.088490033242,404.707898743923
75,1,"HSTK",885.483264923927,850.980402334323,965.889317676469
75,1,"IHD",4343.77851481268,3172.71496235279,3830.36284894003
75,1,"ISTK",1181.9085443652,1304.37305555158,1254.55486809302
75,1,"OSTK",2179.46503054514,2490.0490022166,1978.57883656189
75,1,"Other_CVD",4550.62918499005,4896.57528909517,4839.15085123496
75,2,"Cancer",5914.16813479757,5729.94228656385,5904.44988984195
75,2,"DIAB",76.8799599785836,84.7603110627665,142.796072880059
75,2,"HHD",60.394769053525,79.4600651740332,92.7934838211609
75,2,"HSTK",69.7617576587467,65.1602405264936,87.8734365358039
75,2,"IHD",315.63705285039,356.621316957367,538.759501090552
75,2,"ISTK",108.952004363223,136.551969584189,206.91342068066
75,2,"OSTK",164.459171414745,206.435873051614,276.298653253005
75,2,"Other_CVD",281.710834188486,273.757318841003,386.386587796612
75,3,"Cancer",2548.43054376577,2802.11176954477,2569.98716846043
75,3,"DIAB",58.8530017192615,77.9015834740586,60.5181628393684
75,3,"HHD",38.1675780508784,55.176939771459,37.224259179588
75,3,"HSTK",50.1857370844363,50.4921007601834,46.542178584779
75,3,"IHD",295.697489516361,253.364553426078,176.424074873117
75,3,"ISTK",90.588691845816,161.152361819324,112.583139249888
75,3,"OSTK",106.130860223098,118.334415981961,102.743350457707
75,3,"Other_CVD",182.913620774893,232.594645261914,174.634506683748
75,4,"Cancer",2541.46459541063,2861.59990719235,2850.25536380612
75,4,"DIAB",34.0953428140887,42.7080685782066,34.6190057074216
75,4,"HHD",15.5667261806484,11.5713585291124,14.144695937669
75,4,"HSTK",30.5801505391841,39.8954481766228,48.839149553447
75,4,"IHD",124.111992993629,156.61330986521,154.369007308722
75,4,"ISTK",43.2629834691929,47.3481926088134,60.3421159543637
75,4,"OSTK",56.5118980842714,82.5279720464083,102.09819672666
75,4,"Other_CVD",97.3908833968895,120.849011786255,124.669817826044
