"age","female","outcome","V1","V2","V3"
25,1,"SCC",0.00955427778324241,0.403674901746459,0.20844437472078
25,1,"SCNC",0,0,0
25,1,"TC",16.7499037570162,22.3319025715281,11.9327255654768
25,1,"UC",20.6299414219799,19.7518941988282,18.640087126374
35,0,"AA",7.1719559475212,7.07459354986614,6.56985086100723
35,0,"AFF",0.876954481191779,0.971410254495409,1.02574777437046
35,0,"APCA",0.456662995442132,0.213265567629839,0.477751679594335
35,0,"BC",0,0,0
35,0,"CC",294.685521433545,287.717892633993,304.44614146419
35,0,"CM",17.946012973814,18.3350720060255,16.7389605026283
35,0,"DIAB",102.723686471984,90.5514247930439,96.4583667320226
35,0,"ECA",5.19376341018279,2.74441965380134,2.68358999868393
35,0,"ENDO",4.93840343818466,4.81626876282003,2.15831819857245
35,0,"GC",0.415667455809434,0.134539018136057,0.537218782002894
35,0,"HHD",52.0440231196797,50.9731229283423,20.7183823645485
35,0,"HSTK",48.6116950943608,65.3692890664769,59.6130678767159
35,0,"IHD",177.146102686692,222.573723398794,198.161938849184
35,0,"ISTK",34.5560802251487,26.8858762448184,21.4272915738998
35,0,"KC",21.2637209490107,31.4538961968609,29.2069582034836
35,0,"LC",0,0,0
35,0,"LVC",3.61618937460432,3.36637280976743,2.97781837450814
35,0,"MLPC",42.9571143225589,68.1351540744124,36.0059067279613
35,0,"MMC",1.73890446590591,2.11709960066465,1.1478718522354
35,0,"OC",0,0,0
35,0,"OSTK",22.0247247733629,25.4076020192601,25.1702091802263
35,0,"OTH",9.10159387542923,12.7975584485391,12.3831909458624
35,0,"PC",2.31820349127335,2.07096711586059,1.23462582469316
35,0,"PVD",0.473639852462586,0.496827027220747,0.193892956343653
35,0,"RHD",0.952103663663218,0.919166009572589,1.47385518865989
35,0,"SCC",2.93870232639421,1.77496102418255,1.33277029760114
35,0,"SCNC",0,0,0
35,0,"TC",2.80691934099165,5.8676710293428,5.11692242974309
35,0,"UC",0,0,0
35,1,"AA",1.5197006758729,2.74842669594566,2.35583380467658
35,1,"AFF",0.520949217546111,0.759017984022374,0.378455047023824
35,1,"APCA",0,0,0
35,1,"BC",0,0,0
35,1,"CC",273.927710385106,238.682638359686,274.621283284729
35,1,"CM",6.69446355868872,8.05844811438242,8.57391977674655
35,1,"DIAB",44.8207597215665,56.2386043015337,29.1833124652848
35,1,"ECA",0.177162406273245,0.112412189023261,0.189805305495926
35,1,"ENDO",1.73337971009841,1.27335779776645,1.97479398143173
35,1,"GC",1.41232268532992,0.492596759954816,1.17576355589818
35,1,"HHD",34.8812163612106,16.3670021090881,12.6186514793697
35,1,"HSTK",74.2776546533264,80.9262125604934,69.8018738359442
35,1,"IHD",54.9933412662087,70.8348457020646,59.4496738203698
35,1,"ISTK",19.0139619564647,14.9905491456954,21.9987480050872
35,1,"KC",16.443729913133,24.7549538404749,19.3638312001644
35,1,"LC",0,0,0
35,1,"LVC",2.14892862605055,2.82327774409533,2.54866630975185
35,1,"MLPC",18.7501455359398,26.521189733685,32.3150357353578
35,1,"MMC",1.2473975863948,1.34733225315093,1.50373421273774
35,1,"OC",3.20603198528893,2.97674904926535,2.21378227451762
35,1,"OSTK",21.113854287056,23.8047944226033,25.3471117619391
35,1,"OTH",13.8320953784132,11.8300742422552,7.44118415002951
35,1,"PC",2.43364249297829,1.76094499472319,1.89398552905446
35,1,"PVD",0.511695282985213,0.75386298172652,0.585220707109809
35,1,"RHD",1.71234567979855,1.24924198558181,1.10174164319313
35,1,"SCC",0.678791994273081,0.529937784097732,0.690613842167561
35,1,"SCNC",0,0,0
35,1,"TC",16.7431738158948,13.4528299722165,43.1628563804864
35,1,"UC",61.4502921057002,76.9206412627743,71.5108311010829
45,0,"AA",11.0990443159952,10.1520852230207,8.63293127956246
45,0,"AFF",3.09203144162039,4.23432192734605,3.30255565267499
45,0,"APCA",6.07413652211901,7.87082658742244,7.67455525759421
45,0,"BC",0,0,0
45,0,"CC",891.996317435032,772.895084999346,734.51107735458
45,0,"CM",33.0365939166159,25.3719163899913,25.4822926465171
45,0,"DIAB",234.562596926553,244.371826043378,190.257699423936
45,0,"ECA",18.6593186074995,16.1515276372305,19.6845781746847
45,0,"ENDO",3.03513004908083,3.29044540544132,3.39347949146632
45,0,"GC",1.27108720445809,1.13460479476337,1.1303013896205
45,0,"HHD",145.469500395576,68.1331469443346,94.6635028468624
45,0,"HSTK",171.765072694715,179.233085773211,155.371220219079
45,0,"IHD",751.537809549449,660.58253727792,699.780030821445
45,0,"ISTK",65.5554884645579,80.116911249815,62.7257210541749
45,0,"KC",83.4588004037875,98.0847909965467,73.2117598294132
45,0,"LC",0,0,0
45,0,"LVC",21.4563398943245,20.3206611908555,26.483606913987
45,0,"MLPC",206.156562476907,246.351206998011,142.652589051847
45,0,"MMC",6.57225953817307,7.3234142532491,5.11185165186134
45,0,"OC",0,0,0
45,0,"OSTK",79.9724035649985,123.622265247305,82.6279124055
45,0,"OTH",19.3901543655634,30.5866720797534,13.4897850840867
45,0,"PC",8.55145967875381,8.67274308470096,7.41494022195369
45,0,"PVD",2.17409768569,3.50015443143579,1.86033562936516
45,0,"RHD",2.39420753866856,1.98044027155228,1.88559308177376
45,0,"SCC",5.79165009276371,5.41287946723401,6.81219221289689
45,0,"SCNC",0,0,0
45,0,"TC",6.73011240309511,5.4578551872754,7.43561025081
45,0,"UC",0,0,0
45,1,"AA",4.11692285616107,3.43622911478194,3.59706268755439
45,1,"AFF",1.42087413995993,1.43499401293906,1.80232063943178
45,1,"APCA",0,0,0
45,1,"BC",113.09866576848,118.212804097429,121.426269917978
45,1,"CC",689.472031511557,728.853860351252,554.300906570183
45,1,"CM",13.3683435333341,13.8503255991232,12.2477842664147
45,1,"DIAB",110.305653372701,127.086156176985,161.336937241736
45,1,"ECA",3.46508421038198,2.11309178551627,2.19344513192038
45,1,"ENDO",1.47394837804136,1.88991330925343,1.42894944490477
45,1,"GC",1.79563082532273,2.02102619894155,3.79361785963067
45,1,"HHD",49.3744136702743,13.693059694947,35.3793764956787
45,1,"HSTK",111.54796660011,108.350086350608,158.049588130948
45,1,"IHD",162.452355645001,255.149302312638,234.826839793934
45,1,"ISTK",55.815985957113,49.7505319848411,58.7211030585194
45,1,"KC",41.2742552203706,53.024450236035,34.0333404385145
45,1,"LC",0,0,0
45,1,"LVC",9.63755613678908,6.57549580670815,8.74219582197715
45,1,"MLPC",91.1313813534057,57.0325498627514,99.2308928930885
45,1,"MMC",8.17371456135197,4.34559312438456,2.72726457330947
45,1,"OC",9.95538235805966,6.17466507188186,7.54867135325858
45,1,"OSTK",81.8073617739833,83.0406228616512,81.0141253812715
45,1,"OTH",18.8886324227764,13.9061145652331,17.7633435138981
45,1,"PC",8.9608232979469,6.34892171943302,7.54096869556675
45,1,"PVD",1.47589895833672,2.55805859281084,1.78153342610048
45,1,"RHD",1.94478103435068,1.50731673900087,1.87813259059846
45,1,"SCC",1.75656612797313,1.67203751076013,2.32417958171423
45,1,"SCNC",0,0,0
45,1,"TC",28.6294155583694,31.2041348906271,25.6510493988152
45,1,"UC",240.608916684832,202.613194683033,176.896546196537
55,0,"AA",13.0778112759025,16.8493105529625,22.7066670239075
55,0,"AFF",14.4965326124235,13.7995721342005,13.3662925112859
55,0,"APCA",17.1163635482352,45.9042551871578,52.4000223304475
55,0,"BC",0,0,0
55,0,"CC",1652.36045122837,1787.82850217002,1986.05222062003
55,0,"CM",47.1402851571473,41.1983724513373,28.9704201677239
55,0,"DIAB",294.503790379208,261.379460318613,334.559375262468
55,0,"ECA",59.586471240107,58.5303537831393,54.2172572856313
55,0,"ENDO",4.08371812255141,3.96222280366164,2.98928533534309
55,0,"GC",2.95593964699179,1.74464994303533,2.41504302973558
55,0,"HHD",173.75973724601,134.906512215021,194.820327508143
55,0,"HSTK",232.987459317787,158.603583802433,247.117571362725
55,0,"IHD",1466.90826872783,1424.07978466202,1707.11503905107
55,0,"ISTK",168.68979580863,153.219561693652,134.650470822087
55,0,"KC",157.374335108491,145.787930865377,201.857476685642
55,0,"LC",0,0,0
55,0,"LVC",124.001871932098,139.306570551393,173.263903578518
55,0,"MLPC",359.141587501265,543.285391477853,392.959763007591
55,0,"MMC",13.0224162259927,8.44321165160868,19.1351459154059
55,0,"OC",0,0,0
55,0,"OSTK",240.628816130801,318.304925060113,278.468716066234
55,0,"OTH",43.5411504008734,43.3392313466744,27.5664545386319
55,0,"PC",41.3009436458347,43.0399929823498,49.3109390796927
55,0,"PVD",10.8364928662003,6.85899633858208,8.4334822786785
55,0,"RHD",2.95539943937964,3.36263837781348,3.47107057156723
55,0,"SCC",10.6228117751594,22.3070758603593,29.9514323399575
55,0,"SCNC",0,0,0
55,0,"TC",14.7320510275919,8.63380897323094,12.0898639129907
55,0,"UC",0,0,0
55,1,"AA",8.34127974128701,7.98893513361822,5.70840279610089
55,1,"AFF",7.23939246769393,5.86513100653556,5.52553671435087
55,1,"APCA",0,0,0
55,1,"BC",470.961783390071,455.031318094263,483.846638924924
55,1,"CC",1197.69824607675,1220.65455345049,1399.18863712008
55,1,"CM",23.9387201680455,20.4332076301296,15.5837510145083
55,1,"DIAB",192.0480700645,233.686512819811,226.956723469896
55,1,"ECA",5.22668810275788,5.94380724775111,7.25438219004797
55,1,"ENDO",2.28525867048857,1.71109980435535,1.97736862048297
55,1,"GC",8.44305747442744,6.4410763441384,4.56243656107012
55,1,"HHD",55.4914918187354,74.8280744693127,99.5321022222758
55,1,"HSTK",173.269384286851,166.226352978254,248.556361083834
55,1,"IHD",566.731463161912,408.744761324595,569.447990116462
55,1,"ISTK",118.269318116065,97.2017781466107,104.954971285752
55,1,"KC",90.8887559507549,88.5516059819986,86.095747868291
55,1,"LC",0,0,0
55,1,"LVC",34.6482198995028,31.2307934803302,50.581726963897
55,1,"MLPC",237.009200207145,164.321282333876,281.682945659801
55,1,"MMC",14.3973850929212,13.4224360819264,11.5450366636953
55,1,"OC",14.4306046825504,11.7674403578624,15.7666816067777
55,1,"OSTK",200.210128760298,233.172197152152,214.057102478009
55,1,"OTH",38.2824088430286,35.1301620286435,28.138442174242
55,1,"PC",17.5399152561868,26.8385802973195,29.6272104052909
55,1,"PVD",5.40019687742715,5.76868713594955,5.14939020080128
55,1,"RHD",3.01029231666474,2.97916176663353,3.04938454681148
55,1,"SCC",3.55067115319922,2.9656492891058,2.11270827286256
55,1,"SCNC",0,0,0
55,1,"TC",32.0328703971718,19.8450193990127,28.3419593479602
55,1,"UC",493.743472480286,411.767516405215,507.983009116135
65,0,"AA",21.9211763641599,24.3739111089733,20.1315529214713
65,0,"AFF",25.161465365753,28.1278368700542,30.3733594054673
65,0,"APCA",51.2649449056917,9.64577163535678,30.9044778723534
65,0,"BC",0,0,0
65,0,"CC",1624.05761247894,1468.73419271785,1775.49172797832
65,0,"CM",45.572357014259,30.0564384421655,32.997904784345
65,0,"DIAB",504.366372992988,656.857083808633,345.08646737331
65,0,"ECA",55.2691889412661,75.1901331665334,61.5703149249844
65,0,"ENDO",2.62190126580579,3.78599727909021,2.17616951632059
65,0,"GC",4.43437677854684,3.10127974550361,5.55323767941458
65,0,"HHD",211.583096110153,132.56365084901,190.594349664272
65,0,"HSTK",222.670364956792,277.687142183334,189.221826942658
65,0,"IHD",1792.29531956276,2596.44930525728,2024.65996157919
65,0,"ISTK",281.515135400048,246.887769429265,207.287619708027
65,0,"KC",181.102956031354,182.628399462487,182.684704762089
65,0,"LC",0,0,0
65,0,"LVC",136.674139872305,110.613374097953,84.4813383154366
65,0,"MLPC",556.8296726427,661.093091081641,622.872867442366
65,0,"MMC",25.294337912459,21.956139885199,12.5442661595992
65,0,"OC",0,0,0
65,0,"OSTK",620.101518714175,532.548428739589,676.715480929717
65,0,"OTH",63.0888152986707,41.7197364659512,20.8627051652322
65,0,"PC",39.6170828971477,43.9068332180838,42.1460625174581
65,0,"PVD",20.3798318845284,15.1303995178457,14.3628586775517
65,0,"RHD",4.08928602137809,4.79624899174536,4.67363194556568
65,0,"SCC",37.9981155297503,14.9256288933816,27.0083090360829
65,0,"SCNC",0,0,0
65,0,"TC",6.43182396668269,9.74516779083758,11.125951270916
65,0,"UC",0,0,0
65,1,"AA",10.734298378529,9.09029235178717,9.67082752176375
65,1,"AFF",22.4176773639763,16.5676919072355,18.8777048524013
65,1,"APCA",0,0,0
65,1,"BC",576.995449188725,299.439718808618,484.645424101364
65,1,"CC",1320.06482714917,1371.23522942891,1317.82920395874
65,1,"CM",19.2339370272378,22.1876290329699,22.7392946894908
65,1,"DIAB",217.330596694391,259.707606397559,289.652043596458
65,1,"ECA",8.30795927955308,7.79944266848775,8.89239652001882
65,1,"ENDO",1.82934722198401,2.14086514334086,2.29949417039202
65,1,"GC",7.37756818630017,7.86200898884549,9.25163007509604
65,1,"HHD",127.777303148526,105.680414042027,66.5548493040894
65,1,"HSTK",302.28959666246,325.020175667281,193.641418264702
65,1,"IHD",1090.56320348834,728.146831917176,939.168141909754
65,1,"ISTK",205.362371421863,223.780838712274,160.83755609589
65,1,"KC",90.9540445795851,95.5233417753351,74.6633988860169
65,1,"LC",0,0,0
65,1,"LVC",33.5725373257048,28.5357651033109,39.8644756204463
65,1,"MLPC",215.854254772054,134.557665730974,224.715875088699
65,1,"MMC",11.1123111608721,21.5629877883311,16.4992824840292
65,1,"OC",20.7707261276683,12.4045920998501,17.2866295848116
65,1,"OSTK",374.978089574929,412.809701552441,383.289341561548
65,1,"OTH",38.8365226263676,57.4434986807766,52.1695306084674
65,1,"PC",36.3586477921157,43.1854144551854,36.5170392247232
65,1,"PVD",11.0244632728836,6.21191697906128,10.5081638669722
65,1,"RHD",6.19998343977111,5.82682801666918,5.46226261585237
65,1,"SCC",5.37912658314218,3.93005705234092,4.53793166901222
65,1,"SCNC",0,0,0
65,1,"TC",14.8825593361136,14.2759313416299,24.8508556569541
65,1,"UC",420.547032505626,403.249113553703,511.499180765635
75,0,"AA",31.02569852769,32.3073480432778,22.9218432858875
75,0,"AFF",107.347415930743,100.468338389034,116.099255090856
75,0,"APCA",13.3889721672229,38.0455557674276,25.989669280235
75,0,"BC",0,0,0
75,0,"CC",1495.19573628347,1001.34131612129,1290.05978907184
75,0,"CM",47.512684095111,62.5556701694943,53.1983802379759
75,0,"DIAB",333.352865462081,390.07160945901,388.281013500791
75,0,"ECA",37.4779001472914,59.5423553045329,24.3153016506414
75,0,"ENDO",3.13208426211143,2.63381329407529,3.59118985111797
75,0,"GC",5.25860392371784,4.93514185743004,5.25451914004425
75,0,"HHD",274.666962573454,334.221144897659,248.155262734461
75,0,"HSTK",345.962378356946,255.893817446099,318.371268472731
75,0,"IHD",2817.11169727964,1868.65186587373,1964.52015668358
75,0,"ISTK",556.986358209155,388.121734008931,600.296144501635
75,0,"KC",123.06295397496,131.664752704449,150.777171086315
75,0,"LC",0,0,0
75,0,"LVC",53.4809219858149,62.0392239456685,41.2928678252539
75,0,"MLPC",339.608784666201,332.027286992198,304.625209695454
75,0,"MMC",18.3645540897207,20.6192876210771,15.6440463610179
75,0,"OC",0,0,0
75,0,"OSTK",762.722697211814,1183.23113849855,950.652232162713
75,0,"OTH",78.3021741087365,94.144935475461,141.746185406409
75,0,"PC",58.8869464308999,63.4832727652328,38.1123346996504
75,0,"PVD",18.1326183173567,21.6917269315806,18.229655242244
75,0,"RHD",8.69954282856562,10.1367950693707,6.07766372362952
75,0,"SCC",24.1368727700693,15.9774678777418,22.8678827838986
75,0,"SCNC",0,0,0
75,0,"TC",3.40842034670573,6.44587563053572,1.7614844689038
75,0,"UC",0,0,0
75,1,"AA",29.2991458179991,26.695515942733,37.3372147098273
75,1,"AFF",178.564422481457,139.934630911645,142.415365032407
75,1,"APCA",0,0,0
75,1,"BC",306.65641554235,401.544999307536,278.198112988458
75,1,"CC",2058.47984563766,1761.31392034374,1473.86305794653
75,1,"CM",25.825820546613,54.8911151588588,36.7690759573997
75,1,"DIAB",500.411630784494,367.569836159079,535.839611800646
75,1,"ECA",13.0935190191887,9.62684479155742,12.9533584551734
75,1,"ENDO",3.30890218510938,1.87351025112527,3.19772340620105
75,1,"GC",9.8950699495121,14.3122642266324,11.0718670036359
75,1,"HHD",518.772807938086,458.075708610188,300.71507494788
75,1,"HSTK",690.048531849348,750.634374351524,830.772813877768
75,1,"IHD",2262.11335289342,2070.66227672771,2735.39527552884
75,1,"ISTK",867.725865834272,1261.30384555498,1034.09739947629
75,1,"KC",67.8478191541611,49.0036927978039,53.0932026306879
75,1,"LC",0,0,0
75,1,"LVC",56.0349023395024,30.498300274539,43.5268376845674
75,1,"MLPC",204.994518806423,214.316497043048,199.831858415784
75,1,"MMC",17.3472512930384,9.70357086737046,18.7448756463696
75,1,"OC",7.7983619125989,22.1732591570948,10.2954900637838
75,1,"OSTK",1743.84426305544,1714.11612479804,1509.06680483655
75,1,"OTH",133.557433166856,298.222226115112,176.733925692088
75,1,"PC",39.1217380709409,59.2340411382084,44.751341473491
75,1,"PVD",30.3765216436016,35.7404598649104,41.9427887342123
75,1,"RHD",12.8979808655962,13.1319277960347,15.7114057294963
75,1,"SCC",6.98667815196849,11.8006805621426,10.9398667668186
75,1,"SCNC",0,0,0
75,1,"TC",5.33548007825386,2.96517914434925,3.88842526678292
75,1,"UC",235.317778066044,236.4711964872,214.471154278292
