"age","female","race","pathway","disease_type1","V1","V2","V3"
45,1,3,"medBMI","CMD",324.440912090134,241.521739058336,351.269994890716
45,1,3,"medSBP","CMD",0,0,0
45,1,4,"medSBP","Cancer",0,0,0
45,1,4,"direct","Cancer",874.949174134839,788.12630407304,610.772641445611
45,1,4,"medBMI","Cancer",552.267299148677,630.489292230951,590.779190818595
45,1,4,"medSBP","CMD",0,0,0
45,1,4,"direct","CMD",115.726743664329,159.062780179071,141.841253296235
45,1,4,"medBMI","CMD",109.399689919724,126.998759158997,141.404555523736
55,0,1,"medBMI","Cancer",9104.12428832056,9722.48636829606,12061.6822739274
55,0,1,"medSBP","Cancer",0,0,0
55,0,1,"direct","Cancer",7789.35535430673,9707.94175025666,9174.34086295271
55,0,1,"medBMI","CMD",11376.2841931762,10482.9699104187,10612.860365773
55,0,1,"medSBP","CMD",0,0,0
55,0,1,"direct","CMD",10172.5446075377,9247.78001279878,8982.47151251695
55,0,2,"direct","Cancer",1834.08341423759,2183.38017229172,2176.2646451011
55,0,2,"medBMI","Cancer",1638.0373152924,1429.81841400782,2034.080435643
55,0,2,"medSBP","Cancer",0,0,0
55,0,2,"direct","CMD",2185.18373214671,2719.84000466421,3078.96463122694
55,0,2,"medBMI","CMD",3299.56562310594,2450.22948627852,3058.45828981147
55,0,2,"medSBP","CMD",0,0,0
55,0,3,"medSBP","Cancer",0,0,0
55,0,3,"direct","Cancer",1257.96230259423,1257.772808682,1397.29523424781
55,0,3,"medBMI","Cancer",948.13667355141,984.337132948168,1028.40372426923
55,0,3,"medSBP","CMD",0,0,0
55,0,3,"direct","CMD",939.660940600158,854.800443467739,1291.98658218501
55,0,3,"medBMI","CMD",1239.22694070577,1283.27631243763,1242.35845471755
55,0,4,"medSBP","Cancer",0,0,0
55,0,4,"medBMI","Cancer",725.479880035466,749.504373861267,784.383664387297
55,0,4,"direct","Cancer",1131.51885992779,948.2845949757,1132.97573242281
55,0,4,"medSBP","CMD",0,0,0
55,0,4,"medBMI","CMD",446.044188736025,483.320793679948,418.104518869164
55,0,4,"direct","CMD",420.577361842845,469.793068539647,508.903064090629
55,1,1,"medSBP","Cancer",0,0,0
55,1,1,"direct","Cancer",13863.2543807605,12611.2967325577,16230.0963214438
55,1,1,"medBMI","Cancer",12857.5302956424,12735.0708302659,13923.8011624901
55,1,1,"medSBP","CMD",0,0,0
55,1,1,"direct","CMD",4649.04371714621,3360.46943129575,5078.23504871919
55,1,1,"medBMI","CMD",4952.2636784366,4332.02476951629,4799.53907157194
55,1,2,"medBMI","Cancer",2137.47900241922,2241.84164635311,2789.20980705461
55,1,2,"medSBP","Cancer",0,0,0
55,1,2,"direct","Cancer",2738.56353227986,3088.59998201217,3958.18575028099
55,1,2,"medBMI","CMD",1664.695661265,2154.76498645646,1667.02370293329
55,1,2,"medSBP","CMD",0,0,0
55,1,2,"direct","CMD",1469.04849856628,2224.82852671497,1614.75132909463
55,1,3,"medBMI","Cancer",1799.4396652408,1522.08973004827,1887.73151638556
55,1,3,"direct","Cancer",1671.76605545694,1413.89055052811,2014.34662398064
55,1,3,"medSBP","Cancer",0,0,0
55,1,3,"medBMI","CMD",646.520067338036,509.339941654463,561.287063144972
55,1,3,"direct","CMD",517.182578426743,635.004794848688,523.87861142264
55,1,3,"medSBP","CMD",0,0,0
55,1,4,"direct","Cancer",2289.76984805468,2162.99746690415,1988.31531869258
55,1,4,"medBMI","Cancer",1783.96556590872,1423.48222323397,1400.21524552922
55,1,4,"medSBP","Cancer",0,0,0
55,1,4,"direct","CMD",204.068632492885,248.544847938052,261.37408241449
55,1,4,"medBMI","CMD",245.222031930651,208.312442921096,220.451761924724
55,1,4,"medSBP","CMD",0,0,0
65,0,1,"medSBP","Cancer",0,0,0
65,0,1,"direct","Cancer",12424.2588581363,11595.9601442452,13288.5456308466
65,0,1,"medBMI","Cancer",12888.479072442,10904.6936792145,12678.1407610782
65,0,1,"medSBP","CMD",0,0,0
65,0,1,"direct","CMD",15074.157773418,15660.6768695217,12493.8882711145
65,0,1,"medBMI","CMD",17541.4959047608,17018.7309014352,14611.3426509818
65,0,2,"medBMI","Cancer",1744.49605399916,1472.99847687484,1389.91769802779
65,0,2,"medSBP","Cancer",0,0,0
65,0,2,"direct","Cancer",1493.15709650649,2106.36971318401,2075.85879783754
65,0,2,"medBMI","CMD",2839.88857736797,2604.4563896807,2532.17586349256
65,0,2,"medSBP","CMD",0,0,0
65,0,2,"direct","CMD",2618.91348904785,2225.08896375632,3461.64922127214
65,0,3,"direct","Cancer",907.888401277817,1100.79631129672,863.661127128133
65,0,3,"medBMI","Cancer",897.067559804544,736.98837288364,819.802854980091
65,0,3,"medSBP","Cancer",0,0,0
65,0,3,"direct","CMD",514.565339486381,889.252697497531,1205.69254412001
65,0,3,"medBMI","CMD",1081.40187407206,1003.96638373234,1211.07813951098
65,0,3,"medSBP","CMD",0,0,0
65,0,4,"direct","Cancer",811.821563598482,854.914740381645,907.979853991783
65,0,4,"medSBP","Cancer",0,0,0
65,0,4,"medBMI","Cancer",505.972690880693,613.383048347227,597.077335784988
65,0,4,"direct","CMD",384.923008801173,330.722439132474,311.83673213939
65,0,4,"medSBP","CMD",0,0,0
65,0,4,"medBMI","CMD",427.467163886482,460.923046120684,368.332280528556
65,1,1,"direct","Cancer",16915.8704975938,14482.8817870813,16884.2840467954
65,1,1,"medSBP","Cancer",0,0,0
65,1,1,"medBMI","Cancer",16050.4009013743,13763.3953872109,16997.0712047592
65,1,1,"direct","CMD",8563.79410388984,9060.31333423546,6072.16972276747
65,1,1,"medSBP","CMD",0,0,0
65,1,1,"medBMI","CMD",7988.56704494197,8063.1610491684,8343.14735546183
65,1,2,"medSBP","Cancer",0,0,0
65,1,2,"direct","Cancer",1994.07396173079,2594.93702062286,2399.69171989298
65,1,2,"medBMI","Cancer",2014.4266747816,2030.30301246811,1585.62866819662
65,1,2,"medSBP","CMD",0,0,0
65,1,2,"direct","CMD",1805.57929303106,1497.94679922358,1537.80150320721
65,1,2,"medBMI","CMD",2049.8419596372,2013.83089823284,1830.53379706284
65,1,3,"medBMI","Cancer",1318.72666520812,1378.89703066021,1081.93516191883
65,1,3,"medSBP","Cancer",0,0,0
65,1,3,"direct","Cancer",1089.36064366091,1470.70652391448,1934.20150316521
65,1,3,"medBMI","CMD",626.182472942818,638.613100614637,623.867965877002
65,1,3,"medSBP","CMD",0,0,0
65,1,3,"direct","CMD",721.132883274219,463.719890185756,519.150321479431
65,1,4,"direct","Cancer",1144.25861121139,1046.13846096951,1105.15688927439
65,1,4,"medBMI","Cancer",1108.10597432528,1038.56566999222,1339.26855682982
65,1,4,"medSBP","Cancer",0,0,0
65,1,4,"direct","CMD",355.922610938528,404.669534951635,340.032015330719
65,1,4,"medBMI","CMD",385.424512851934,427.956492646692,390.520105492188
65,1,4,"medSBP","CMD",0,0,0
75,0,1,"direct","Cancer",9531.5661480523,6990.03974661982,8498.43788251483
75,0,1,"medBMI","Cancer",10044.7492897875,10163.1633883988,8376.56399820574
75,0,1,"medSBP","Cancer",0,0,0
75,0,1,"direct","CMD",19369.3734522514,17821.616489012,20038.2279095462
75,0,1,"medBMI","CMD",27510.7337827654,29512.2616341971,27321.7177932601
75,0,1,"medSBP","CMD",0,0,0
75,0,2,"medSBP","Cancer",0,0,0
75,0,2,"medBMI","Cancer",762.838249306668,922.717856959578,781.970471791167
75,0,2,"direct","Cancer",1253.14502817575,1296.72713918188,1046.61163483111
75,0,2,"medSBP","CMD",0,0,0
75,0,2,"medBMI","CMD",1853.99241415373,2000.26154016936,1882.02640612015
75,0,2,"direct","CMD",1698.64779660417,1508.99211384684,1759.80614952084
75,0,3,"medBMI","Cancer",463.080482774501,460.467122014449,479.64858395624
75,0,3,"medSBP","Cancer",0,0,0
75,0,3,"direct","Cancer",655.254326950313,557.083992693967,580.22292110175
75,0,3,"medBMI","CMD",1380.86813802411,1398.75991604823,1478.68819405742
75,0,3,"medSBP","CMD",0,0,0
75,0,3,"direct","CMD",990.295448856357,780.863547872471,1154.75556348111
75,0,4,"direct","Cancer",870.26659861298,907.918472240113,923.741778788102
75,0,4,"medBMI","Cancer",492.599848449045,584.663666533322,519.78979677398
75,0,4,"medSBP","Cancer",0,0,0
75,0,4,"direct","CMD",585.986686809505,814.562309815634,728.728805043417
75,0,4,"medBMI","CMD",857.138082180674,906.502651706094,838.575660740721
75,0,4,"medSBP","CMD",0,0,0
75,1,1,"medBMI","Cancer",15991.9299191022,15216.0031864469,14723.0649220738
75,1,1,"direct","Cancer",16326.7700408903,15228.8575001163,13203.0151617768
75,1,1,"medSBP","Cancer",0,0,0
75,1,1,"medBMI","CMD",34870.7142585811,31578.1739499084,33233.5482022694
75,1,1,"direct","CMD",27321.9117494743,30669.5021103784,27292.7985672836
75,1,1,"medSBP","CMD",0,0,0
75,1,2,"medSBP","Cancer",0,0,0
75,1,2,"direct","Cancer",2718.86951362753,1769.82160758934,2105.83804902666
75,1,2,"medBMI","Cancer",1179.31534368762,1740.67568283305,1970.02973419301
75,1,2,"medSBP","CMD",0,0,0
75,1,2,"direct","CMD",2135.6478372784,2667.59882992657,4052.84930007165
75,1,2,"medBMI","CMD",2896.91973826468,3149.95642354356,5045.97769085126
75,1,3,"medSBP","Cancer",0,0,0
75,1,3,"medBMI","Cancer",744.567751481564,805.223841203515,696.283889747833
75,1,3,"direct","Cancer",685.527982559394,979.336813632834,813.831773654611
75,1,3,"medSBP","CMD",0,0,0
75,1,3,"medBMI","CMD",2167.38489498749,3163.02410272637,2021.92673911157
75,1,3,"direct","CMD",1723.15716451738,2214.37954937408,1437.51447451709
75,1,4,"medBMI","Cancer",516.268718865658,668.333940901397,741.242312173405
75,1,4,"direct","Cancer",662.329429482946,700.683827517518,665.481476070628
75,1,4,"medSBP","Cancer",0,0,0
75,1,4,"medBMI","CMD",903.724015388712,1233.32053624248,1269.38022781387
75,1,4,"direct","CMD",724.393169707227,874.096875602788,1311.40856724142
75,1,4,"medSBP","CMD",0,0,0
