"","age","female","race","pathway","disease_type2","V1","V2","V3"
"54",75,0,1,"medBMI","Cancer",0.112794493150448,0.114667608487648,0.0949317330741449
"55",25,1,1,"medBMI","Cancer",0.106632698221495,0.131467289267659,0.0876249318755562
"56",35,1,1,"medBMI","Cancer",0.0976258734873141,0.133864438790889,0.120556817036708
"57",45,1,1,"medBMI","Cancer",0.12705726921346,0.124251577301511,0.117937426660845
"58",55,1,1,"medBMI","Cancer",0.106576373690504,0.105898956209138,0.116135524477003
"59",65,1,1,"medBMI","Cancer",0.119465018310316,0.10271219507577,0.126170823372246
"60",75,1,1,"medBMI","Cancer",0.128802833236493,0.121736302833083,0.118614831305308
"61",25,0,2,"medBMI","Cancer",0.126445281598444,0.111947281117552,0.0949555830506611
"62",35,0,2,"medBMI","Cancer",0.14753264666268,0.165362976510283,0.109177894211689
"63",45,0,2,"medBMI","Cancer",0.108294386320897,0.130179562603384,0.109906303452099
"64",55,0,2,"medBMI","Cancer",0.113770960131776,0.101172071460376,0.141811359371532
"65",65,0,2,"medBMI","Cancer",0.129932596282509,0.107128151311773,0.100222638469965
"66",75,0,2,"medBMI","Cancer",0.0842877536837648,0.0965648594086405,0.0835153725155182
"67",25,1,2,"medBMI","Cancer",0.141395369403257,0.100484370289591,0.118129675696947
"68",35,1,2,"medBMI","Cancer",0.140527994590103,0.112402579311624,0.154146905609832
"69",45,1,2,"medBMI","Cancer",0.13498431282311,0.123186226958093,0.125159897656577
"70",55,1,2,"medBMI","Cancer",0.0913065072163772,0.0990057498634983,0.119978750951021
"71",65,1,2,"medBMI","Cancer",0.118132365502638,0.118553048441166,0.0935177744365701
"72",75,1,2,"medBMI","Cancer",0.073194165942303,0.10602887037372,0.119536540019861
"73",25,0,3,"medBMI","Cancer",0.0887983216639244,0.101695201109976,0.115018333712821
"74",35,0,3,"medBMI","Cancer",0.118300899322055,0.0836700576148203,0.083382358018109
"75",45,0,3,"medBMI","Cancer",0.0982299911758955,0.0579945298232108,0.090676438288343
"76",55,0,3,"medBMI","Cancer",0.0888132779619911,0.0888355093653068,0.092031877963188
"77",65,0,3,"medBMI","Cancer",0.0990099098660503,0.0782340021976026,0.0898257493152851
"78",75,0,3,"medBMI","Cancer",0.0748503638726739,0.0782434610673181,0.0788795310851537
"79",25,1,3,"medBMI","Cancer",0.106036626601812,0.119673996423326,0.0898213780125744
"80",35,1,3,"medBMI","Cancer",0.0860664957381958,0.095388424537475,0.0891957576133025
"81",45,1,3,"medBMI","Cancer",0.116532517066703,0.101011839339902,0.114617405244234
"82",55,1,3,"medBMI","Cancer",0.101960099499646,0.0867371746458223,0.110238836722624
"83",65,1,3,"medBMI","Cancer",0.0882172805180311,0.0930179034922658,0.0731347357933905
"84",75,1,3,"medBMI","Cancer",0.100213211988449,0.109650348540001,0.0963694338298584
"85",25,0,4,"medBMI","Cancer",0.0859906024292629,0.0957980472212878,0.107313859984855
"86",35,0,4,"medBMI","Cancer",0.0761597862759394,0.106068314874784,0.085203920366517
"87",45,0,4,"medBMI","Cancer",0.0949473151835293,0.0979225954697814,0.121784284356407
"88",55,0,4,"medBMI","Cancer",0.0777119682164084,0.0781066524039274,0.0858467411863387
"89",65,0,4,"medBMI","Cancer",0.0686643784284596,0.0814658659661565,0.0754508931291968
"90",75,0,4,"medBMI","Cancer",0.0753282015632868,0.0901182746714027,0.0811192342613292
"91",25,1,4,"medBMI","Cancer",0.0883691606833191,0.114265106817898,0.128764637778321
"92",35,1,4,"medBMI","Cancer",0.121781432830018,0.109554957250461,0.112026205374913
"93",45,1,4,"medBMI","Cancer",0.102036303350448,0.102536609823093,0.108737429648265
"94",55,1,4,"medBMI","Cancer",0.107424149653223,0.0828323159888245,0.0839012263620504
"95",65,1,4,"medBMI","Cancer",0.113632165180475,0.105986484866001,0.132477359609455
"96",75,1,4,"medBMI","Cancer",0.076778494153966,0.104077422854157,0.110302034432665
"97",25,0,1,"medSBP","Cancer",0,0,0
"98",35,0,1,"medSBP","Cancer",0,0,0
"99",45,0,1,"medSBP","Cancer",0,0,0
"100",55,0,1,"medSBP","Cancer",0,0,0
"101",65,0,1,"medSBP","Cancer",0,0,0
"102",75,0,1,"medSBP","Cancer",0,0,0
"103",25,1,1,"medSBP","Cancer",0,0,0
"104",35,1,1,"medSBP","Cancer",0,0,0
"105",45,1,1,"medSBP","Cancer",0,0,0
"106",55,1,1,"medSBP","Cancer",0,0,0
"107",65,1,1,"medSBP","Cancer",0,0,0
"108",75,1,1,"medSBP","Cancer",0,0,0
"109",25,0,2,"medSBP","Cancer",0,0,0
"110",35,0,2,"medSBP","Cancer",0,0,0
"111",45,0,2,"medSBP","Cancer",0,0,0
"112",55,0,2,"medSBP","Cancer",0,0,0
"113",65,0,2,"medSBP","Cancer",0,0,0
"114",75,0,2,"medSBP","Cancer",0,0,0
"115",25,1,2,"medSBP","Cancer",0,0,0
"116",35,1,2,"medSBP","Cancer",0,0,0
"117",45,1,2,"medSBP","Cancer",0,0,0
"118",55,1,2,"medSBP","Cancer",0,0,0
"119",65,1,2,"medSBP","Cancer",0,0,0
"120",75,1,2,"medSBP","Cancer",0,0,0
"121",25,0,3,"medSBP","Cancer",0,0,0
"122",35,0,3,"medSBP","Cancer",0,0,0
"123",45,0,3,"medSBP","Cancer",0,0,0
"124",55,0,3,"medSBP","Cancer",0,0,0
"125",65,0,3,"medSBP","Cancer",0,0,0
"126",75,0,3,"medSBP","Cancer",0,0,0
"127",25,1,3,"medSBP","Cancer",0,0,0
"128",35,1,3,"medSBP","Cancer",0,0,0
"129",45,1,3,"medSBP","Cancer",0,0,0
"130",55,1,3,"medSBP","Cancer",0,0,0
"131",65,1,3,"medSBP","Cancer",0,0,0
"132",75,1,3,"medSBP","Cancer",0,0,0
"133",25,0,4,"medSBP","Cancer",0,0,0
"134",35,0,4,"medSBP","Cancer",0,0,0
"135",45,0,4,"medSBP","Cancer",0,0,0
"136",55,0,4,"medSBP","Cancer",0,0,0
"137",65,0,4,"medSBP","Cancer",0,0,0
"138",75,0,4,"medSBP","Cancer",0,0,0
"139",25,1,4,"medSBP","Cancer",0,0,0
"140",35,1,4,"medSBP","Cancer",0,0,0
"141",45,1,4,"medSBP","Cancer",0,0,0
"142",55,1,4,"medSBP","Cancer",0,0,0
"143",65,1,4,"medSBP","Cancer",0,0,0
"144",75,1,4,"medSBP","Cancer",0,0,0
"145",25,0,1,"direct","DIAB",0,0,0
"146",35,0,1,"direct","DIAB",0,0,0
"147",45,0,1,"direct","DIAB",0,0,0
"148",55,0,1,"direct","DIAB",0,0,0
"149",65,0,1,"direct","DIAB",0,0,0
"150",75,0,1,"direct","DIAB",0,0,0
"151",25,1,1,"direct","DIAB",0,0,0
"152",35,1,1,"direct","DIAB",0,0,0
"153",45,1,1,"direct","DIAB",0,0,0
"154",55,1,1,"direct","DIAB",0,0,0
"155",65,1,1,"direct","DIAB",0,0,0
"156",75,1,1,"direct","DIAB",0,0,0
"157",25,0,2,"direct","DIAB",0,0,0
"158",35,0,2,"direct","DIAB",0,0,0
"159",45,0,2,"direct","DIAB",0,0,0
"160",55,0,2,"direct","DIAB",0,0,0
"161",65,0,2,"direct","DIAB",0,0,0
"162",75,0,2,"direct","DIAB",0,0,0
"163",25,1,2,"direct","DIAB",0,0,0
"164",35,1,2,"direct","DIAB",0,0,0
"165",45,1,2,"direct","DIAB",0,0,0
"166",55,1,2,"direct","DIAB",0,0,0
"167",65,1,2,"direct","DIAB",0,0,0
"168",75,1,2,"direct","DIAB",0,0,0
"169",25,0,3,"direct","DIAB",0,0,0
"170",35,0,3,"direct","DIAB",0,0,0
"171",45,0,3,"direct","DIAB",0,0,0
"172",55,0,3,"direct","DIAB",0,0,0
"173",65,0,3,"direct","DIAB",0,0,0
"174",75,0,3,"direct","DIAB",0,0,0
"175",25,1,3,"direct","DIAB",0,0,0
"176",35,1,3,"direct","DIAB",0,0,0
"177",45,1,3,"direct","DIAB",0,0,0
"178",55,1,3,"direct","DIAB",0,0,0
"179",65,1,3,"direct","DIAB",0,0,0
"180",75,1,3,"direct","DIAB",0,0,0
"181",25,0,4,"direct","DIAB",0,0,0
"182",35,0,4,"direct","DIAB",0,0,0
"183",45,0,4,"direct","DIAB",0,0,0
"184",55,0,4,"direct","DIAB",0,0,0
"185",65,0,4,"direct","DIAB",0,0,0
"186",75,0,4,"direct","DIAB",0,0,0
"187",25,1,4,"direct","DIAB",0,0,0
"188",35,1,4,"direct","DIAB",0,0,0
"189",45,1,4,"direct","DIAB",0,0,0
"190",55,1,4,"direct","DIAB",0,0,0
"191",65,1,4,"direct","DIAB",0,0,0
"192",75,1,4,"direct","DIAB",0,0,0
"193",25,0,1,"medBMI","DIAB",0.0428417237853701,0.0763028493695118,0.0553811593955829
"194",35,0,1,"medBMI","DIAB",0.0693597915514241,0.0667864473855667,0.0632361216099723
"195",45,0,1,"medBMI","DIAB",0.0621876171113211,0.0755392812998621,0.0602504641107292
"196",55,0,1,"medBMI","DIAB",0.0336871168980708,0.0340048282316429,0.044117555631499
"197",65,0,1,"medBMI","DIAB",0.0504974201991426,0.0704585362697254,0.0319529519996099
"198",75,0,1,"medBMI","DIAB",0.0227224527066954,0.0269769898863801,0.0272675122508329
"199",25,1,1,"medBMI","DIAB",0.0439813965706352,0.0908518942741599,0.0616934581405204
"200",35,1,1,"medBMI","DIAB",0.0600381856289876,0.100436273373052,0.0352509812947487
"201",45,1,1,"medBMI","DIAB",0.0392474795058224,0.0827975585906899,0.0869956691485124
"202",55,1,1,"medBMI","DIAB",0.0388189166551038,0.0433397251062556,0.0609070943498602
"203",65,1,1,"medBMI","DIAB",0.0291012777694561,0.0344419611305065,0.0475207546637272
"204",75,1,1,"medBMI","DIAB",0.0353859446828622,0.0205609861506107,0.0325083261844015
"205",25,0,2,"medBMI","DIAB",0.0718292994120991,0.0774426422710572,0.0773283338505514
"206",35,0,2,"medBMI","DIAB",0.106601551026718,0.0879363717173951,0.104210876631572
"207",45,0,2,"medBMI","DIAB",0.0862770446573005,0.071234266182703,0.0495655028890805
"208",55,0,2,"medBMI","DIAB",0.0367564313399653,0.0181709447986043,0.0338625183391248
"209",65,0,2,"medBMI","DIAB",0.0367611803441884,0.0366638306025159,0.0229312773127525
"210",75,0,2,"medBMI","DIAB",0.0129382259342506,0.0161914871374469,0.0132918994216313
"211",25,1,2,"medBMI","DIAB",0.0248298291762927,0.0582865054627018,0.0776303609176898
"212",35,1,2,"medBMI","DIAB",0.0758487147393131,0.0531179079404832,0.0415167109049734
"213",45,1,2,"medBMI","DIAB",0.0783894416986211,0.0413706827284152,0.0642872167093649
"214",55,1,2,"medBMI","DIAB",0.036758747100532,0.0673210101114782,0.0260102997898056
"215",65,1,2,"medBMI","DIAB",0.030106503637888,0.0372306176853231,0.0221598839768233
"216",75,1,2,"medBMI","DIAB",0.0188736110319083,0.0199808676141695,0.0433547946292072
"217",25,0,3,"medBMI","DIAB",0.0352380557839838,0.0129626134456799,0.0539886261144308
"218",35,0,3,"medBMI","DIAB",0.0791835621530459,0.0462081659225054,0.0613039352944926
"219",45,0,3,"medBMI","DIAB",0.0453718554218339,0.0303897747678008,0.0353006279529484
"220",55,0,3,"medBMI","DIAB",0.0388011227328297,0.034815632921478,0.031087961624233
"221",65,0,3,"medBMI","DIAB",0.0259913675321268,0.0280480776461095,0.0445561402712
"222",75,0,3,"medBMI","DIAB",0.0151132250413554,0.0127984093837944,0.0184729071763049
"223",25,1,3,"medBMI","DIAB",0.0668786045679759,0.0861331006021496,0.0569461969470602
"224",35,1,3,"medBMI","DIAB",0.0345046167492327,0.0433163522075927,0.0465321774967372
"225",45,1,3,"medBMI","DIAB",0.0586576943798793,0.0278508267406677,0.0768279064475887
"226",55,1,3,"medBMI","DIAB",0.046972595043248,0.0494577134006574,0.0265778514427552
"227",65,1,3,"medBMI","DIAB",0.0263502961136164,0.026642551049781,0.0256770817346462
"228",75,1,3,"medBMI","DIAB",0.0212954140118058,0.0373786028972681,0.0216799830927203
"229",25,0,4,"medBMI","DIAB",0.058188122311841,0.0380230482407355,0.0608958118234378
"230",35,0,4,"medBMI","DIAB",0.0204041065625478,0.0620910985148768,0.0429794426614885
"231",45,0,4,"medBMI","DIAB",0.0705836799367682,0.0551826804158124,0.0451023071110538
"232",55,0,4,"medBMI","DIAB",0.0348807019531211,0.0377423680320642,0.0370911277091778
"233",65,0,4,"medBMI","DIAB",0.0300044273101884,0.0227010445972196,0.0132526843637264
"234",75,0,4,"medBMI","DIAB",0.0212644960128607,0.0225169279391093,0.019712026400572
"235",25,1,4,"medBMI","DIAB",0.0276101112367234,0.0410337424573525,0.0772360117136026
"236",35,1,4,"medBMI","DIAB",0.0408244946166194,0.0400981814256789,0.0575168605703988
"237",45,1,4,"medBMI","DIAB",0.0541623773301465,0.0501518525999577,0.0442926026244859
"238",55,1,4,"medBMI","DIAB",0.050692644604283,0.0290500988905654,0.0487837394787533
"239",65,1,4,"medBMI","DIAB",0.0367049693340089,0.038971453735032,0.0214323919481889
"240",75,1,4,"medBMI","DIAB",0.0220701776198385,0.0319775489224438,0.0243973094769527
"241",25,0,1,"medSBP","DIAB",0,0,0
"242",35,0,1,"medSBP","DIAB",0,0,0
"243",45,0,1,"medSBP","DIAB",0,0,0
"244",55,0,1,"medSBP","DIAB",0,0,0
"245",65,0,1,"medSBP","DIAB",0,0,0
"246",75,0,1,"medSBP","DIAB",0,0,0
"247",25,1,1,"medSBP","DIAB",0,0,0
"248",35,1,1,"medSBP","DIAB",0,0,0
"249",45,1,1,"medSBP","DIAB",0,0,0
"250",55,1,1,"medSBP","DIAB",0,0,0
"251",65,1,1,"medSBP","DIAB",0,0,0
"252",75,1,1,"medSBP","DIAB",0,0,0
"253",25,0,2,"medSBP","DIAB",0,0,0
"254",35,0,2,"medSBP","DIAB",0,0,0
"255",45,0,2,"medSBP","DIAB",0,0,0
"256",55,0,2,"medSBP","DIAB",0,0,0
"257",65,0,2,"medSBP","DIAB",0,0,0
"258",75,0,2,"medSBP","DIAB",0,0,0
"259",25,1,2,"medSBP","DIAB",0,0,0
"260",35,1,2,"medSBP","DIAB",0,0,0
"261",45,1,2,"medSBP","DIAB",0,0,0
"262",55,1,2,"medSBP","DIAB",0,0,0
"263",65,1,2,"medSBP","DIAB",0,0,0
"264",75,1,2,"medSBP","DIAB",0,0,0
"265",25,0,3,"medSBP","DIAB",0,0,0
"266",35,0,3,"medSBP","DIAB",0,0,0
"267",45,0,3,"medSBP","DIAB",0,0,0
"268",55,0,3,"medSBP","DIAB",0,0,0
"269",65,0,3,"medSBP","DIAB",0,0,0
"270",75,0,3,"medSBP","DIAB",0,0,0
"271",25,1,3,"medSBP","DIAB",0,0,0
"272",35,1,3,"medSBP","DIAB",0,0,0
"273",45,1,3,"medSBP","DIAB",0,0,0
"274",55,1,3,"medSBP","DIAB",0,0,0
"275",65,1,3,"medSBP","DIAB",0,0,0
"276",75,1,3,"medSBP","DIAB",0,0,0
"277",25,0,4,"medSBP","DIAB",0,0,0
"278",35,0,4,"medSBP","DIAB",0,0,0
"279",45,0,4,"medSBP","DIAB",0,0,0
"280",55,0,4,"medSBP","DIAB",0,0,0
"281",65,0,4,"medSBP","DIAB",0,0,0
"282",75,0,4,"medSBP","DIAB",0,0,0
"283",25,1,4,"medSBP","DIAB",0,0,0
"284",35,1,4,"medSBP","DIAB",0,0,0
"285",45,1,4,"medSBP","DIAB",0,0,0
"286",55,1,4,"medSBP","DIAB",0,0,0
"287",65,1,4,"medSBP","DIAB",0,0,0
"288",75,1,4,"medSBP","DIAB",0,0,0
"289",25,0,1,"direct","HHD",0,0,0
"290",35,0,1,"direct","HHD",0,0,0
"291",45,0,1,"direct","HHD",0,0,0
"292",55,0,1,"direct","HHD",0,0,0
"293",65,0,1,"direct","HHD",0,0,0
"294",75,0,1,"direct","HHD",0,0,0
"295",25,1,1,"direct","HHD",0,0,0
"296",35,1,1,"direct","HHD",0,0,0
"297",45,1,1,"direct","HHD",0,0,0
"298",55,1,1,"direct","HHD",0,0,0
"299",65,1,1,"direct","HHD",0,0,0
"300",75,1,1,"direct","HHD",0,0,0
"301",25,0,2,"direct","HHD",0,0,0
"302",35,0,2,"direct","HHD",0,0,0
"303",45,0,2,"direct","HHD",0,0,0
"304",55,0,2,"direct","HHD",0,0,0
"305",65,0,2,"direct","HHD",0,0,0
"306",75,0,2,"direct","HHD",0,0,0
"307",25,1,2,"direct","HHD",0,0,0
"308",35,1,2,"direct","HHD",0,0,0
"309",45,1,2,"direct","HHD",0,0,0
"310",55,1,2,"direct","HHD",0,0,0
"311",65,1,2,"direct","HHD",0,0,0
"312",75,1,2,"direct","HHD",0,0,0
"313",25,0,3,"direct","HHD",0,0,0
"314",35,0,3,"direct","HHD",0,0,0
"315",45,0,3,"direct","HHD",0,0,0
"316",55,0,3,"direct","HHD",0,0,0
"317",65,0,3,"direct","HHD",0,0,0
"318",75,0,3,"direct","HHD",0,0,0
"319",25,1,3,"direct","HHD",0,0,0
"320",35,1,3,"direct","HHD",0,0,0
"321",45,1,3,"direct","HHD",0,0,0
"322",55,1,3,"direct","HHD",0,0,0
"323",65,1,3,"direct","HHD",0,0,0
"324",75,1,3,"direct","HHD",0,0,0
"325",25,0,4,"direct","HHD",0,0,0
"326",35,0,4,"direct","HHD",0,0,0
"327",45,0,4,"direct","HHD",0,0,0
"328",55,0,4,"direct","HHD",0,0,0
"329",65,0,4,"direct","HHD",0,0,0
"330",75,0,4,"direct","HHD",0,0,0
"331",25,1,4,"direct","HHD",0,0,0
"332",35,1,4,"direct","HHD",0,0,0
"333",45,1,4,"direct","HHD",0,0,0
"334",55,1,4,"direct","HHD",0,0,0
"335",65,1,4,"direct","HHD",0,0,0
"336",75,1,4,"direct","HHD",0,0,0
"337",25,0,1,"medBMI","HHD",0.0574611331549891,0.0585942394481272,0.0504985773489869
"338",35,0,1,"medBMI","HHD",0.0392073857608193,0.023706494966667,0.0179245676804092
"339",45,0,1,"medBMI","HHD",0.0601229012770109,0.0235919781276532,0.0368400870242173
"340",55,0,1,"medBMI","HHD",0.02840894398029,0.022406531020229,0.031793437136571
"341",65,0,1,"medBMI","HHD",0.0437314595149612,0.0275721984598926,0.0446783911260593
"342",75,0,1,"medBMI","HHD",0.0290795658933816,0.0351393530240602,0.0255712429431085
"343",25,1,1,"medBMI","HHD",0.0316747261417457,0.0347493547087111,3.59406469041534e-06
"344",35,1,1,"medBMI","HHD",0.0576724392039357,0.0430225681529605,0.0409702638828956
"345",45,1,1,"medBMI","HHD",0.0533662706873059,7.94500809586651e-08,0.0367122707948297
"346",55,1,1,"medBMI","HHD",0.0198719159055021,0.0291503964617023,0.028413288851376
"347",65,1,1,"medBMI","HHD",0.0449981139083044,0.039036194878541,0.0187901497271769
"348",75,1,1,"medBMI","HHD",0.0323652987832852,0.0255242711155661,0.0146490526145669
"349",25,0,2,"medBMI","HHD",0.0615124766860904,0.0153548461944606,2.65437237523258e-07
"350",35,0,2,"medBMI","HHD",0.0564699152525518,0.0764727610506283,4.87528373227519e-09
"351",45,0,2,"medBMI","HHD",0.0376709119549378,0.0280737689704132,0.0200006662056265
"352",55,0,2,"medBMI","HHD",0.0434812140025901,0.0239309850962447,0.0473351278575848
"353",65,0,2,"medBMI","HHD",0.0363714056466484,0.0180489931799968,0.0161436866547128
"354",75,0,2,"medBMI","HHD",0.0192256983573734,0.022852979817615,0.0180701478089147
"355",25,1,2,"medBMI","HHD",0.0385434194986947,0.0322793140077801,0.106796072477635
"356",35,1,2,"medBMI","HHD",0.0942860418096577,0.0193923538588863,6.45114381359058e-07
"357",45,1,2,"medBMI","HHD",0.0141772955503872,0.0261435711851399,0.00953795803969248
"358",55,1,2,"medBMI","HHD",0.0110129939173051,0.0262699831698749,0.0488170532037259
"359",65,1,2,"medBMI","HHD",0.0324164771906743,0.020240632915653,0.0290429600350371
"360",75,1,2,"medBMI","HHD",0.0198712055094266,0.0264618363163026,0.0357821877403438
"361",25,0,3,"medBMI","HHD",5.11225436339302e-06,0.0477800490246238,1.49910495472749e-06
"362",35,0,3,"medBMI","HHD",0.0179635431967807,0.0198595500219879,0.0585186226347973
"363",45,0,3,"medBMI","HHD",0.0238181641419236,0.0022246923600594,0.0288032957275369
"364",55,0,3,"medBMI","HHD",0.0241936168428327,0.0486811293667416,0.0253566278455664
"365",65,0,3,"medBMI","HHD",0.0174651021383972,0.0245490180834832,0.0265911450739145
"366",75,0,3,"medBMI","HHD",0.0177311768899134,0.0174008160982972,0.0177295024601731
"367",25,1,3,"medBMI","HHD",0.0349875351045396,0.0313973598015084,0.0522237419220215
"368",35,1,3,"medBMI","HHD",0.0553344582718565,0.00712235569644193,0.0392994061745102
"369",45,1,3,"medBMI","HHD",0.0321526218202729,0.00348420572287345,0.0383043846167443
"370",55,1,3,"medBMI","HHD",0.0864124125680354,0.0235768832787453,0.0484582813825136
"371",65,1,3,"medBMI","HHD",0.0246052253263186,0.0248579492501064,0.0130976336905932
"372",75,1,3,"medBMI","HHD",0.023619981296417,0.0397713231978886,0.022315339467827
"373",25,0,4,"medBMI","HHD",0.0478846738791323,0.0107280393806457,0.00293901896646787
"374",35,0,4,"medBMI","HHD",0.0522652169541772,0.0381126430896238,0.0141951863992505
"375",45,0,4,"medBMI","HHD",0.00955604067658156,0.0545935063540082,0.037780060524677
"376",55,0,4,"medBMI","HHD",0.0182879922311967,0.0158654881195716,0.0236623035684375
"377",65,0,4,"medBMI","HHD",0.0178841912366805,0.0222969805112299,0.0166033899877469
"378",75,0,4,"medBMI","HHD",0.0168008019502411,0.0183348440575791,0.023484144759832
"379",25,1,4,"medBMI","HHD",0.0324373143841842,0.0860959794144066,0.0132954419251301
"380",35,1,4,"medBMI","HHD",0.00178362928051656,0.0847078896419802,0.0663622017579999
"381",45,1,4,"medBMI","HHD",0.0116617573737755,0.0162148215690503,0.042762735277828
"382",55,1,4,"medBMI","HHD",0.0360686729042542,0.0247292217675927,0.0151374059876483
"383",65,1,4,"medBMI","HHD",0.0240909766425588,0.0339381558116727,0.0247401289935723
"384",75,1,4,"medBMI","HHD",0.0174311077718478,0.00870202347769888,0.0116122724119865
"385",25,0,1,"medSBP","HHD",0,0,0
"386",35,0,1,"medSBP","HHD",0,0,0
"387",45,0,1,"medSBP","HHD",0,0,0
"388",55,0,1,"medSBP","HHD",0,0,0
"389",65,0,1,"medSBP","HHD",0,0,0
"390",75,0,1,"medSBP","HHD",0,0,0
"391",25,1,1,"medSBP","HHD",0,0,0
"392",35,1,1,"medSBP","HHD",0,0,0
"393",45,1,1,"medSBP","HHD",0,0,0
"394",55,1,1,"medSBP","HHD",0,0,0
"395",65,1,1,"medSBP","HHD",0,0,0
"396",75,1,1,"medSBP","HHD",0,0,0
"397",25,0,2,"medSBP","HHD",0,0,0
"398",35,0,2,"medSBP","HHD",0,0,0
"399",45,0,2,"medSBP","HHD",0,0,0
"400",55,0,2,"medSBP","HHD",0,0,0
"401",65,0,2,"medSBP","HHD",0,0,0
"402",75,0,2,"medSBP","HHD",0,0,0
"403",25,1,2,"medSBP","HHD",0,0,0
"404",35,1,2,"medSBP","HHD",0,0,0
"405",45,1,2,"medSBP","HHD",0,0,0
