"","age","female","race","outcome","pathway","V1","V2","V3"
"1887",45,0,2,"HHD","medBMI",0.0376709119549378,0.0280737689704132,0.0200006662056265
"1888",55,0,2,"HHD","medBMI",0.0434812140025901,0.0239309850962447,0.0473351278575848
"1889",65,0,2,"HHD","medBMI",0.0363714056466484,0.0180489931799968,0.0161436866547128
"1890",75,0,2,"HHD","medBMI",0.0192256983573734,0.022852979817615,0.0180701478089147
"1891",25,1,2,"HHD","medBMI",0.0385434194986947,0.0322793140077801,0.106796072477635
"1892",35,1,2,"HHD","medBMI",0.0942860418096577,0.0193923538588863,6.45114381359058e-07
"1893",45,1,2,"HHD","medBMI",0.0141772955503872,0.0261435711851399,0.00953795803969248
"1894",55,1,2,"HHD","medBMI",0.0110129939173051,0.0262699831698749,0.0488170532037259
"1895",65,1,2,"HHD","medBMI",0.0324164771906743,0.020240632915653,0.0290429600350371
"1896",75,1,2,"HHD","medBMI",0.0198712055094266,0.0264618363163026,0.0357821877403438
"1897",25,0,3,"HHD","medBMI",5.11225436339302e-06,0.0477800490246238,1.49910495472749e-06
"1898",35,0,3,"HHD","medBMI",0.0179635431967807,0.0198595500219879,0.0585186226347973
"1899",45,0,3,"HHD","medBMI",0.0238181641419236,0.0022246923600594,0.0288032957275369
"1900",55,0,3,"HHD","medBMI",0.0241936168428327,0.0486811293667416,0.0253566278455664
"1901",65,0,3,"HHD","medBMI",0.0174651021383972,0.0245490180834832,0.0265911450739145
"1902",75,0,3,"HHD","medBMI",0.0177311768899134,0.0174008160982972,0.0177295024601731
"1903",25,1,3,"HHD","medBMI",0.0349875351045396,0.0313973598015084,0.0522237419220215
"1904",35,1,3,"HHD","medBMI",0.0553344582718565,0.00712235569644193,0.0392994061745102
"1905",45,1,3,"HHD","medBMI",0.0321526218202729,0.00348420572287345,0.0383043846167443
"1906",55,1,3,"HHD","medBMI",0.0864124125680354,0.0235768832787453,0.0484582813825136
"1907",65,1,3,"HHD","medBMI",0.0246052253263186,0.0248579492501064,0.0130976336905932
"1908",75,1,3,"HHD","medBMI",0.023619981296417,0.0397713231978886,0.022315339467827
"1909",25,0,4,"HHD","medBMI",0.0478846738791323,0.0107280393806457,0.00293901896646787
"1910",35,0,4,"HHD","medBMI",0.0522652169541772,0.0381126430896238,0.0141951863992505
"1911",45,0,4,"HHD","medBMI",0.00955604067658156,0.0545935063540082,0.037780060524677
"1912",55,0,4,"HHD","medBMI",0.0182879922311967,0.0158654881195716,0.0236623035684375
"1913",65,0,4,"HHD","medBMI",0.0178841912366805,0.0222969805112299,0.0166033899877469
"1914",75,0,4,"HHD","medBMI",0.0168008019502411,0.0183348440575791,0.023484144759832
"1915",25,1,4,"HHD","medBMI",0.0324373143841842,0.0860959794144066,0.0132954419251301
"1916",35,1,4,"HHD","medBMI",0.00178362928051656,0.0847078896419802,0.0663622017579999
"1917",45,1,4,"HHD","medBMI",0.0116617573737755,0.0162148215690503,0.042762735277828
"1918",55,1,4,"HHD","medBMI",0.0360686729042542,0.0247292217675927,0.0151374059876483
"1919",65,1,4,"HHD","medBMI",0.0240909766425588,0.0339381558116727,0.0247401289935723
"1920",75,1,4,"HHD","medBMI",0.0174311077718478,0.00870202347769888,0.0116122724119865
"1921",25,0,1,"HSTK","medBMI",0.0310561772775967,0.0270122500966177,0.0265184342805346
"1922",35,0,1,"HSTK","medBMI",0.031506706693111,0.033852273524673,0.0193465816462276
"1923",45,0,1,"HSTK","medBMI",0.0234631999735671,0.0190228490375527,0.0246632414420613
"1924",55,0,1,"HSTK","medBMI",0.0178927287336228,0.0159844838002122,0.0138261905173653
"1925",65,0,1,"HSTK","medBMI",0.0157044471701178,0.0194917416053956,0.00834468313088654
"1926",75,0,1,"HSTK","medBMI",0.0137653498432697,0.0124637327053273,0.0101212480217917
"1927",25,1,1,"HSTK","medBMI",0.0458650183408591,0.0244456817686208,0.0311098081039917
"1928",35,1,1,"HSTK","medBMI",0.0235365060433361,0.029378984855319,0.0323891520545534
"1929",45,1,1,"HSTK","medBMI",0.0117167478708083,0.00649428825537757,0.0162013305734588
"1930",55,1,1,"HSTK","medBMI",0.0208068507555409,0.0147312487377818,0.014370554736704
"1931",65,1,1,"HSTK","medBMI",0.0113268499104427,0.0210302217203433,0.0110934568110067
"1932",75,1,1,"HSTK","medBMI",0.0102748259196164,0.0145130564076624,0.0159632120279797
"1933",25,0,2,"HSTK","medBMI",0.0212341795928879,0.0468730104728871,0.0337015769946738
"1934",35,0,2,"HSTK","medBMI",0.0207593682039021,0.038102624839838,0.0303517212227814
"1935",45,0,2,"HSTK","medBMI",0.0307310732119281,0.0311577359041095,0.0270591523066779
"1936",55,0,2,"HSTK","medBMI",0.0231385167141896,0.0117392039753559,0.0180867720617085
"1937",65,0,2,"HSTK","medBMI",0.0167090888404678,0.014473516501546,0.0217131102482871
"1938",75,0,2,"HSTK","medBMI",0.00733511984696089,0.00535698610039226,0.00966681015003057
"1939",25,1,2,"HSTK","medBMI",0.0361097818089449,0.0184200890172239,0.0266482856370179
"1940",35,1,2,"HSTK","medBMI",0.0405783343606986,0.024170919929196,0.0344924652143768
"1941",45,1,2,"HSTK","medBMI",0.0190519082046066,0.0357485025066315,0.0320459783312195
"1942",55,1,2,"HSTK","medBMI",0.0187937664149718,0.0292066783584061,0.0229798473508092
"1943",65,1,2,"HSTK","medBMI",0.0140811339967857,0.0154044435387061,0.0208056463453351
"1944",75,1,2,"HSTK","medBMI",0.0073681402414828,0.0056754451431732,0.0140083101051922
"1945",25,0,3,"HSTK","medBMI",0.0261667368551562,0.0277153451721442,0.0258181627757059
"1946",35,0,3,"HSTK","medBMI",0.0224237965291461,0.0197193565284384,0.0205173560610313
"1947",45,0,3,"HSTK","medBMI",0.0255536921242547,0.0223431544798354,0.0163048070078685
"1948",55,0,3,"HSTK","medBMI",0.0156505496940045,0.0162755984127672,0.0222314574387023
"1949",65,0,3,"HSTK","medBMI",0.014193662484241,0.00661693734189761,0.00945277924250554
"1950",75,0,3,"HSTK","medBMI",0.00739570055374816,0.0101208353019048,0.00792544246311411
"1951",25,1,3,"HSTK","medBMI",0.0290084774489503,0.0218406391250197,0.0204880395798109
"1952",35,1,3,"HSTK","medBMI",0.0204391315916159,0.0229378609740457,0.0237656957333336
"1953",45,1,3,"HSTK","medBMI",0.0162342041346715,0.018079759130584,0.0151809232110123
"1954",55,1,3,"HSTK","medBMI",0.00844697676402328,0.00696786767740087,0.00649153328641838
"1955",65,1,3,"HSTK","medBMI",0.00803305889629446,0.00469967550240924,0.0142816833284313
"1956",75,1,3,"HSTK","medBMI",0.00425369825196154,0.0105569042672475,0.00825223496718486
"1957",25,0,4,"HSTK","medBMI",0.0201803206179386,0.017379798966534,0.0420349430541286
"1958",35,0,4,"HSTK","medBMI",0.0169821429131817,0.0206156964389663,0.0143609255117411
"1959",45,0,4,"HSTK","medBMI",0.0134705743179195,0.0238263221476041,0.0296851196217276
"1960",55,0,4,"HSTK","medBMI",0.00887853693634899,0.0146920845127162,0.00808850134045924
"1961",65,0,4,"HSTK","medBMI",0.0093238635748143,0.0105336004933732,0.00920759682872163
"1962",75,0,4,"HSTK","medBMI",0.010605205106364,0.00385307438954285,0.00829554000979338
"1963",25,1,4,"HSTK","medBMI",0.0229498804644991,0.0342179453843416,0.0294680638054127
"1964",35,1,4,"HSTK","medBMI",0.0211199726556119,0.0202990667282174,0.0238386782714891
"1965",45,1,4,"HSTK","medBMI",0.0194263091889892,0.0226573439835404,0.0184508265825146
"1966",55,1,4,"HSTK","medBMI",0.0202483167971849,0.0129743925119903,0.0127795787538898
"1967",65,1,4,"HSTK","medBMI",0.00896453848004863,0.0207748135681152,0.00691624272847424
"1968",75,1,4,"HSTK","medBMI",0.0105022239566277,0.0110545768071776,0.00997214942724411
"1969",25,0,1,"IHD","medBMI",0.0241867586186122,0.019067678535632,0.0181279998284991
"1970",35,0,1,"IHD","medBMI",0.0315499289591327,0.0264053911097971,0.0284420215664918
"1971",45,0,1,"IHD","medBMI",0.0302739937031047,0.0225907911330294,0.0222513526132514
"1972",55,0,1,"IHD","medBMI",0.028018735005089,0.0189732521134514,0.0133876775695418
"1973",65,0,1,"IHD","medBMI",0.0221038134443587,0.0194520271910571,0.0198551484224677
"1974",75,0,1,"IHD","medBMI",0.0115970019621381,0.0120011774396448,0.00952936556045048
"1975",25,1,1,"IHD","medBMI",0.0282768620884039,0.0338214190177994,0.0287833945517145
"1976",35,1,1,"IHD","medBMI",0.0176099883110814,0.026474887153275,0.0174228835540344
"1977",45,1,1,"IHD","medBMI",0.00693643815802658,0.0258519589457201,0.027503094939836
"1978",55,1,1,"IHD","medBMI",0.0144042128208912,0.0183122359681654,0.0202715255409887
"1979",65,1,1,"IHD","medBMI",0.0139846901161824,0.0170661838929393,0.0225082732694279
"1980",75,1,1,"IHD","medBMI",0.0109535707500698,0.0113995045312646,0.0167491925487265
"1981",25,0,2,"IHD","medBMI",0.0595312428470821,0.0285767887527965,0.0349991755307638
"1982",35,0,2,"IHD","medBMI",0.0085434619677488,0.0264367868076555,0.0300387839851712
"1983",45,0,2,"IHD","medBMI",0.0177435887498126,0.0113207890105615,0.015581292128972
"1984",55,0,2,"IHD","medBMI",0.0206652599815522,0.0116011555603316,0.024475611042046
"1985",65,0,2,"IHD","medBMI",0.0106067712152123,0.0146738140127134,0.0111569193569773
"1986",75,0,2,"IHD","medBMI",0.0090395417859821,0.0107189458696564,0.00831165819621105
"1987",25,1,2,"IHD","medBMI",0.0411620985852079,0.0215729877938936,0.0293957766453946
"1988",35,1,2,"IHD","medBMI",0.0179182443751962,0.0256639180955449,0.0151703055406548
"1989",45,1,2,"IHD","medBMI",0.0123792031561119,0.0228030144018698,0.0292957438492256
"1990",55,1,2,"IHD","medBMI",0.0106177081106227,0.0158745994136041,0.0233533769428654
"1991",65,1,2,"IHD","medBMI",0.0107864056876821,0.0163272812927224,0.0141332811844828
"1992",75,1,2,"IHD","medBMI",0.00783220716441768,0.0148127555466016,0.0164801073419409
"1993",25,0,3,"IHD","medBMI",0.023976662148613,0.0169432032879621,0.0286615569201476
"1994",35,0,3,"IHD","medBMI",0.00535155999991277,0.0190011636299299,0.0142309623552186
"1995",45,0,3,"IHD","medBMI",0.0165615710773375,0.016088873156351,0.0144504932476905
"1996",55,0,3,"IHD","medBMI",0.0184996006640367,0.0198840624673008,0.0201192265076845
"1997",65,0,3,"IHD","medBMI",0.00673587088268301,0.00811149804677536,0.0127065804827632
"1998",75,0,3,"IHD","medBMI",0.0122316198773366,0.00765350248169161,0.00659616427521803
"1999",25,1,3,"IHD","medBMI",0.0211335793667821,0.0317529762939104,0.031732812323068
"2000",35,1,3,"IHD","medBMI",0.0191615138154601,0.0211975142577406,0.0263363104059818
"2001",45,1,3,"IHD","medBMI",0.0209961172432493,0.0300998738617878,0.0276329170170853
"2002",55,1,3,"IHD","medBMI",0.0140650607038001,0.0152042916524232,0.00977033251043691
"2003",65,1,3,"IHD","medBMI",0.0116561563374058,0.00298114770298619,0.0128679665182995
"2004",75,1,3,"IHD","medBMI",0.0115401316981115,0.0158898787591055,0.00484952869563204
"2005",25,0,4,"IHD","medBMI",0.0247581783973337,0.0182621266578277,0.0251475315541922
"2006",35,0,4,"IHD","medBMI",0.0133319395212995,0.0257989887935028,0.0210335766130156
"2007",45,0,4,"IHD","medBMI",0.0245581873859727,0.0286702661011768,0.0188639462750603
"2008",55,0,4,"IHD","medBMI",0.0132676078645692,0.0164556686100985,0.0134395311086616
"2009",65,0,4,"IHD","medBMI",0.0123094182362656,0.00880534549326861,0.008231544503295
"2010",75,0,4,"IHD","medBMI",0.010374617495289,0.0119110994193391,0.00554163053560375
"2011",25,1,4,"IHD","medBMI",0.0125652464401618,0.0262017975395984,0.0261864774693499
"2012",35,1,4,"IHD","medBMI",0.0112619456538596,0.0294120413405323,0.023395550077115
"2013",45,1,4,"IHD","medBMI",0.0224420093193725,0.0225961568591797,0.0243118869370805
"2014",55,1,4,"IHD","medBMI",0.0183683557022073,0.0146258482736168,0.0167222312538597
"2015",65,1,4,"IHD","medBMI",0.0175365319325536,0.00967476884391016,0.0243503713709453
"2016",75,1,4,"IHD","medBMI",0.00615600598780519,0.00756724837246825,0.0127824115132059
"2017",25,0,1,"ISTK","medBMI",0.0301040581497771,0.0431573918391404,0.0552547979999518
"2018",35,0,1,"ISTK","medBMI",0.0431021499409054,0.0294601832012237,0.0268171097598824
"2019",45,0,1,"ISTK","medBMI",0.0308842573429984,0.0273470034071485,0.0404644204985132
"2020",55,0,1,"ISTK","medBMI",0.0298225877691075,0.0196613355037424,0.023303883078951
"2021",65,0,1,"ISTK","medBMI",0.0182232960267051,0.0131585108533449,0.0185065985892364
"2022",75,0,1,"ISTK","medBMI",0.0118947915753874,0.00793394106312317,0.0134698511590455
"2023",25,1,1,"ISTK","medBMI",0.0365486247213804,0.029380603350172,0.0371632783805673
"2024",35,1,1,"ISTK","medBMI",0.0340509989271151,0.0455755768995789,0.0417025134142586
"2025",45,1,1,"ISTK","medBMI",0.0333456450235488,0.0307624362765156,0.0328113767747708
"2026",55,1,1,"ISTK","medBMI",0.0230348001346145,0.0118184846727853,0.0255380199865485
"2027",65,1,1,"ISTK","medBMI",0.0193818170672658,0.0125412746085894,0.0165723657345572
"2028",75,1,1,"ISTK","medBMI",0.0157957852674191,0.008743760803258,0.00735904492055606
"2029",25,0,2,"ISTK","medBMI",0.0526447664855954,0.0312609528662148,0.0371354198686391
"2030",35,0,2,"ISTK","medBMI",0.0330017094592036,0.0269672323299626,0.0231141352787367
"2031",45,0,2,"ISTK","medBMI",0.0304265430823905,0.0269084098389817,0.0149211916401455
"2032",55,0,2,"ISTK","medBMI",0.0242940377842433,0.0118258491070503,0.0113126819123603
"2033",65,0,2,"ISTK","medBMI",0.0177895445469931,0.0187031032771202,0.0171820479813772
"2034",75,0,2,"ISTK","medBMI",0.00819477904977761,0.00712604491643565,0.00785125973588729
"2035",25,1,2,"ISTK","medBMI",0.0221831604416998,0.0422033030835277,0.0295258473119178
"2036",35,1,2,"ISTK","medBMI",0.0338037808057079,0.016246236715341,0.0489673619637593
"2037",45,1,2,"ISTK","medBMI",0.0217150854870573,0.0331451619606192,0.0351204164094965
"2038",55,1,2,"ISTK","medBMI",0.0256848242400327,0.0306377179543864,0.0198449118138094
"2039",65,1,2,"ISTK","medBMI",0.0104239462959205,0.0230238781752672,0.0184034044314193
"2040",75,1,2,"ISTK","medBMI",0.00499993057951553,0.00619826413777413,0.0105704668959882
"2041",25,0,3,"ISTK","medBMI",0.0504513558105254,0.0207005209626476,0.0208631242981481
"2042",35,0,3,"ISTK","medBMI",0.0221629350117062,0.0272972903299366,0.0223131890936868
"2043",45,0,3,"ISTK","medBMI",0.0249243612545712,0.0107208112870415,0.0243245204370229
"2044",55,0,3,"ISTK","medBMI",0.0193426900873594,0.0196976924916614,0.0205823745126974
"2045",65,0,3,"ISTK","medBMI",0.0129156407710674,0.00986233068461273,0.0132202959714065
"2046",75,0,3,"ISTK","medBMI",0.00509571120570196,0.009517880521832,0.00668577645159452
"2047",25,1,3,"ISTK","medBMI",0.0259571428328235,0.0348393741775574,0.0566865522781057
"2048",35,1,3,"ISTK","medBMI",0.0158089573377942,0.0280381129298314,0.022272059855779
"2049",45,1,3,"ISTK","medBMI",0.022736550250913,0.0285464527507071,0.0197335125774667
"2050",55,1,3,"ISTK","medBMI",0.0181041619139849,0.014802303568761,0.0219471102995051
"2051",65,1,3,"ISTK","medBMI",0.0124447763204285,0.0148235386360999,0.0157689838219151
"2052",75,1,3,"ISTK","medBMI",0.00830899867824808,0.0106502433895693,0.0117128658617403
"2053",25,0,4,"ISTK","medBMI",0.025623508020876,0.0311471463957156,0.0440330729586113
"2054",35,0,4,"ISTK","medBMI",0.0206377653060273,0.0179983058753079,0.0305823168791557
"2055",45,0,4,"ISTK","medBMI",0.0179137018556933,0.0261647724291854,0.0341705419745721
"2056",55,0,4,"ISTK","medBMI",0.0144834217034471,0.0186240001410648,0.0119909509868087
"2057",65,0,4,"ISTK","medBMI",0.00776324092597847,0.0101788729367885,0.0119039677829594
"2058",75,0,4,"ISTK","medBMI",0.00423644659677724,0.0103710545357898,0.00246529350743518
"2059",25,1,4,"ISTK","medBMI",0.0399848913510966,0.0415888878664893,0.0323914071757883
"2060",35,1,4,"ISTK","medBMI",0.0332403509802967,0.0355612411786395,0.0243748115207847
"2061",45,1,4,"ISTK","medBMI",0.0191649112634262,0.0282267497198107,0.0207620191378156
"2062",55,1,4,"ISTK","medBMI",0.0102938108846863,0.0154730927440296,0.0182286514047396
"2063",65,1,4,"ISTK","medBMI",0.0125817718589815,0.0193591653876398,0.00782934447338801
"2064",75,1,4,"ISTK","medBMI",0.0052940500712938,0.0073293306038843,0.0111424433091649
"2065",25,0,1,"KC","medBMI",0.0100755594265725,0.0121573438094816,0.0127331608195981
"2066",35,0,1,"KC","medBMI",0.00897993018628629,0.0139108734435451,0.0169119543584958
"2067",45,0,1,"KC","medBMI",0.0165829165778233,0.0224910331492606,0.0159010242680958
"2068",55,0,1,"KC","medBMI",0.0122676328132004,0.012132641865229,0.0173337409003471
"2069",65,0,1,"KC","medBMI",0.0163308998163718,0.0166229268039597,0.0163886373916533
"2070",75,0,1,"KC","medBMI",0.0153644329784786,0.0162028083113345,0.0191869307639451
"2071",25,1,1,"KC","medBMI",0.0170007934456323,0.019139017633752,0.0117376774480985
"2072",35,1,1,"KC","medBMI",0.0121338586666812,0.0184057503519353,0.0141177763596422
"2073",45,1,1,"KC","medBMI",0.0153319304204281,0.020812199918687,0.012550613882218
"2074",55,1,1,"KC","medBMI",0.0155848663070676,0.0144648261283657,0.0141356211875829
"2075",65,1,1,"KC","medBMI",0.0143150190026649,0.0152223716669025,0.0122896643265548
"2076",75,1,1,"KC","medBMI",0.0139656895637489,0.0081811007504643,0.00847996161158571
"2077",25,0,2,"KC","medBMI",0.0181627440703281,0.014726950475665,0.0134231802405583
"2078",35,0,2,"KC","medBMI",0.00686004054045453,0.0248690897508153,0.025786398238107
"2079",45,0,2,"KC","medBMI",0.0225197152693042,0.0208349559066128,0.0133195832004157
"2080",55,0,2,"KC","medBMI",0.0123865472260403,0.0149055666602894,0.0207303065286438
"2081",65,0,2,"KC","medBMI",0.0097133345540622,0.0117686100102387,0.0107442573565601
"2082",75,0,2,"KC","medBMI",0.0102206125043764,0.0117046381884106,0.00821980483268037
"2083",25,1,2,"KC","medBMI",0.00677708630053664,0.00912077496797514,0.010724550478699
"2084",35,1,2,"KC","medBMI",0.0161175099777532,0.0179513701359345,0.0137351863936896
"2085",45,1,2,"KC","medBMI",0.0131840571971876,0.0181902007759636,0.00834471893363298
"2086",55,1,2,"KC","medBMI",0.00323080653984109,0.0126480569358711,0.0125657314622436
"2087",65,1,2,"KC","medBMI",0.0100551660640731,0.0117379609560104,0.00927288348394251
"2088",75,1,2,"KC","medBMI",0.00656987346648896,0.0146209139082444,0.0122324355905284
"2089",25,0,3,"KC","medBMI",0.00582778543863394,0.0106634405235764,0.00601632150443587
"2090",35,0,3,"KC","medBMI",0.0148690165513168,0.0168105053493962,0.0109100555982269
"2091",45,0,3,"KC","medBMI",0.0102758569819429,0.00687860152054764,0.0118050153502363
"2092",55,0,3,"KC","medBMI",0.0141840903212102,0.00560015177041195,0.00516036879368353
"2093",65,0,3,"KC","medBMI",0.00737231272499883,0.00578466171540137,0.00980507496146898
"2094",75,0,3,"KC","medBMI",0.0107026044538154,0.0124269060314285,0.00980920449185108
"2095",25,1,3,"KC","medBMI",0.0161567155419508,0.0152046521400809,0.0121496644214428
"2096",35,1,3,"KC","medBMI",0.00967706255888201,0.0152831637214988,0.0116925375323755
"2097",45,1,3,"KC","medBMI",0.00936641572144004,0.00969620932466386,0.010976792123392
"2098",55,1,3,"KC","medBMI",0.0166571579906818,0.00903360963316968,0.0143434677021089
"2099",65,1,3,"KC","medBMI",0.0107225417131925,0.00987772682420462,0.00747734929016652
"2100",75,1,3,"KC","medBMI",0.00515262047458209,0.0110672286633229,0.014366784709312
"2101",25,0,4,"KC","medBMI",0.00515587961905783,0.0141112295072418,0.0110208320322167
"2102",35,0,4,"KC","medBMI",0.00753928830391126,0.0123881379505622,0.00987318624605926
"2103",45,0,4,"KC","medBMI",0.00784599086867255,0.00787970732432852,0.0129907334461287
"2104",55,0,4,"KC","medBMI",0.0072603936869281,0.00726230176470999,0.0119364529000078
"2105",65,0,4,"KC","medBMI",0.0103159395359284,0.0113665633079765,0.0106135944641957
"2106",75,0,4,"KC","medBMI",0.00947544924298738,0.0106964905856443,0.0109187610144964
"2107",25,1,4,"KC","medBMI",0.00676606250015321,0.0109168434715303,0.00908228452657878
"2108",35,1,4,"KC","medBMI",0.0101504509886692,0.0115391433185613,0.0082783182968722
"2109",45,1,4,"KC","medBMI",0.0113187810285978,0.0104427723743373,0.0103644736268546
"2110",55,1,4,"KC","medBMI",0.0112253546279421,0.00956043725990785,0.00955775156924543
"2111",65,1,4,"KC","medBMI",0.0179185349583267,0.00992156985415038,0.0156083234763305
"2112",75,1,4,"KC","medBMI",0.011100722973285,0.01408866391201,0.0121574550353699
"2113",25,0,1,"LC","medBMI",0,0,0
"2114",35,0,1,"LC","medBMI",0,0,0
"2115",45,0,1,"LC","medBMI",0,0,0
"2116",55,0,1,"LC","medBMI",0,0,0
"2117",65,0,1,"LC","medBMI",0,0,0
"2118",75,0,1,"LC","medBMI",0,0,0
"2119",25,1,1,"LC","medBMI",0,0,0
"2120",35,1,1,"LC","medBMI",0,0,0
"2121",45,1,1,"LC","medBMI",0,0,0
"2122",55,1,1,"LC","medBMI",0,0,0
"2123",65,1,1,"LC","medBMI",0,0,0
"2124",75,1,1,"LC","medBMI",0,0,0
"2125",25,0,2,"LC","medBMI",0,0,0
"2126",35,0,2,"LC","medBMI",0,0,0
"2127",45,0,2,"LC","medBMI",0,0,0
"2128",55,0,2,"LC","medBMI",0,0,0
"2129",65,0,2,"LC","medBMI",0,0,0
"2130",75,0,2,"LC","medBMI",0,0,0
"2131",25,1,2,"LC","medBMI",0,0,0
"2132",35,1,2,"LC","medBMI",0,0,0
"2133",45,1,2,"LC","medBMI",0,0,0
"2134",55,1,2,"LC","medBMI",0,0,0
"2135",65,1,2,"LC","medBMI",0,0,0
"2136",75,1,2,"LC","medBMI",0,0,0
"2137",25,0,3,"LC","medBMI",0,0,0
"2138",35,0,3,"LC","medBMI",0,0,0
"2139",45,0,3,"LC","medBMI",0,0,0
"2140",55,0,3,"LC","medBMI",0,0,0
"2141",65,0,3,"LC","medBMI",0,0,0
"2142",75,0,3,"LC","medBMI",0,0,0
"2143",25,1,3,"LC","medBMI",0,0,0
"2144",35,1,3,"LC","medBMI",0,0,0
"2145",45,1,3,"LC","medBMI",0,0,0
"2146",55,1,3,"LC","medBMI",0,0,0
"2147",65,1,3,"LC","medBMI",0,0,0
"2148",75,1,3,"LC","medBMI",0,0,0
"2149",25,0,4,"LC","medBMI",0,0,0
"2150",35,0,4,"LC","medBMI",0,0,0
"2151",45,0,4,"LC","medBMI",0,0,0
"2152",55,0,4,"LC","medBMI",0,0,0
"2153",65,0,4,"LC","medBMI",0,0,0
"2154",75,0,4,"LC","medBMI",0,0,0
"2155",25,1,4,"LC","medBMI",0,0,0
"2156",35,1,4,"LC","medBMI",0,0,0
"2157",45,1,4,"LC","medBMI",0,0,0
"2158",55,1,4,"LC","medBMI",0,0,0
"2159",65,1,4,"LC","medBMI",0,0,0
"2160",75,1,4,"LC","medBMI",0,0,0
"2161",25,0,1,"LVC","medBMI",0.00779502176116942,0.0134343066772036,0.0169352286219558
"2162",35,0,1,"LVC","medBMI",0.0127764253209097,0.0148494111026748,0.00578778102362887
"2163",45,0,1,"LVC","medBMI",0.0111285146066726,0.0128034729605492,0.013851998793487
"2164",55,0,1,"LVC","medBMI",0.0155582759956393,0.0161359419764229,0.02302283248307
"2165",65,0,1,"LVC","medBMI",0.0177318899406668,0.0134372123892179,0.0095112612909517
"2166",75,0,1,"LVC","medBMI",0.0118743763825359,0.0130106931719477,0.0083759578783642
"2167",25,1,1,"LVC","medBMI",0.0122941332011269,0.0121216788072185,0.00513978018061778
"2168",35,1,1,"LVC","medBMI",0.00571118434234807,0.0236609551715528,0.0180159565980605
"2169",45,1,1,"LVC","medBMI",0.0158074286826448,0.0112768117853268,0.0146929308631144
"2170",55,1,1,"LVC","medBMI",0.0111010359134914,0.0111256504156577,0.0206820991942173
"2171",65,1,1,"LVC","medBMI",0.00940141429898977,0.00553203578104888,0.0135277388944812
"2172",75,1,1,"LVC","medBMI",0.0206525308565167,0.00803105797613357,0.0123503848204684
"2173",25,0,2,"LVC","medBMI",0.0182017032066863,0.0113952281730718,0.0128980213933844
"2174",35,0,2,"LVC","medBMI",0.023507193786944,0.027254541259384,0.0161612821016451
"2175",45,0,2,"LVC","medBMI",0.0141804486148867,0.00507361576934884,0.0184756387847076
"2176",55,0,2,"LVC","medBMI",0.0136239008182825,0.0114845052891336,0.00977136691930791
"2177",65,0,2,"LVC","medBMI",0.0140394705462876,0.0132106389912557,0.0089927139440823
"2178",75,0,2,"LVC","medBMI",0.00753750573858403,0.0128679272955664,0.00935601588575774
"2179",25,1,2,"LVC","medBMI",0.0289734726813189,0.0172233074505512,0.0107542093355489
"2180",35,1,2,"LVC","medBMI",0.013361189339023,0.0113713587830138,0.015187722144997
"2181",45,1,2,"LVC","medBMI",0.0134332773610019,0.0082475151811332,0.0149001649363864
"2182",55,1,2,"LVC","medBMI",0.00883260748046166,0.0127402403509415,0.0181803522906685
"2183",65,1,2,"LVC","medBMI",0.0076052243018645,0.0104280314415787,0.017715898583805
"2184",75,1,2,"LVC","medBMI",0.0101232266716051,0.00958146934299497,0.0165686939042404
"2185",25,0,3,"LVC","medBMI",0.0161338622620797,0.00965763890027693,0.0195815735396574
"2186",35,0,3,"LVC","medBMI",0.0147550939436786,0.00459289381017891,0.0112258503514699
"2187",45,0,3,"LVC","medBMI",0.0137762745244978,0.00617432192649625,0.0076853164634757
"2188",55,0,3,"LVC","medBMI",0.00554096404753146,0.0132020020494465,0.0133475370874513
"2189",65,0,3,"LVC","medBMI",0.0139662502141449,0.00962964916612974,0.00630750248118683
"2190",75,0,3,"LVC","medBMI",0.00506335567657368,0.00776619407236734,0.0126404133561637
"2191",25,1,3,"LVC","medBMI",0.00902297998630619,0.0182936806690123,0.00983215067296228
"2192",35,1,3,"LVC","medBMI",0.00908899881099923,0.00838382615584399,0.00409583859526608
"2193",45,1,3,"LVC","medBMI",0.0191445336397603,0.0083029880695491,0.0134773316099936
"2194",55,1,3,"LVC","medBMI",0.0109097513655289,0.0115817025510278,0.0154437982851252
"2195",65,1,3,"LVC","medBMI",0.0107740102943689,0.0144233841128927,0.00625762471239433
"2196",75,1,3,"LVC","medBMI",0.0145091174267006,0.0178985885212672,0.00913153719441084
"2197",25,0,4,"LVC","medBMI",0.00578776921153967,0.0153922435202036,0.0163133846956718
"2198",35,0,4,"LVC","medBMI",0.00770813151098515,0.0131155399008194,0.0135039696840986
"2199",45,0,4,"LVC","medBMI",0.00733050910687061,0.0119532626613273,0.0191063878533982
"2200",55,0,4,"LVC","medBMI",0.00752133416573542,0.0117830937083193,0.00919189786956287
"2201",65,0,4,"LVC","medBMI",0.0102865653444406,0.0112819062905184,0.0143050007997561
"2202",75,0,4,"LVC","medBMI",0.00563857543264457,0.0144261918043717,0.00348626519870066
"2203",25,1,4,"LVC","medBMI",0.00653759530178666,0.0149441665171668,0.0243225923710793
"2204",35,1,4,"LVC","medBMI",0.0113112954204067,0.00633184720658753,0.0055378041051185
"2205",45,1,4,"LVC","medBMI",0.0121473043428925,0.0116195840631829,0.0142258369539356
