"age","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"AA","medBMI",1.89794838867164,0.430549496307303,1.8244998541426,1.52463035204297,2.33369767964999,0.0256854146374063,0.00340722049670942,0.0254431488327028,0.0225576607171304,0.0290190944916802,2.54431488327028,2.25576607171304,2.90190944916802,0.00506282296192864,0.00114850113373054,0.00486689723004198,0.00406698812299048,0.00622519467297047
25,1,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"AFF","medBMI",0.176978734592276,0.0697821392144893,0.191423556340051,0.105620560773829,0.236058809925113,0.0286430187439022,0.00890665495806788,0.0320746522361302,0.0192081705483914,0.0351609784710192,3.20746522361302,1.92081705483914,3.51609784710192,0.000472095029883274,0.000186145534228613,0.000510626939213426,0.000281745385453702,0.000629692551382216
25,1,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"APCA","medBMI",0.0187730373276111,0.0061332101226049,0.0201745441344702,0.0124660793878668,0.0238887144815252,0.00321677269971539,0.000814741769525153,0.00336598110702879,0.00238915111995403,0.00391756713326036,0.336598110702879,0.238915111995403,0.391756713326036,5.00775284589767e-05,1.63604854717835e-05,5.38160815647499e-05,3.32535665073011e-05,6.3723720270745e-05
25,1,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"CC","direct",112.065538636892,14.3430422250859,118.871694545708,96.7507853805345,121.595059370755,0.0698379211302148,0.00523684807007919,0.0712594706520251,0.0643981808890934,0.0740693442777975,7.12594706520251,6.43981808890934,7.40693442777975,0.298937518869442,0.0382604100061439,0.317093103406564,0.258085046323114,0.324357744559217
25,1,"CC","medBMI",3.98282728764988,1.26673355971468,4.1943716832232,2.70217611032784,5.08366572873459,0.00249499955941917,0.000786820064990459,0.00280996957557851,0.00166001333968594,0.00306226126541695,0.280996957557851,0.166001333968594,0.306226126541695,0.0106242875547436,0.00337904222846527,0.0111885873164065,0.00720811974666907,0.0135608005654046
25,1,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"CM","medBMI",11.0607347517867,1.19266621372699,11.4265156610623,9.81294064048628,11.9976150902029,0.0351072924619209,0.0055830202176034,0.0339223713525618,0.0303973754873699,0.0408243923794272,3.39223713525618,3.03973754873699,4.08243923794272,0.0295047758998025,0.00318146580213367,0.0304805052703002,0.026176255105371,0.0320039267293109
25,1,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","medBMI",25.721065931539,7.83180160049216,23.2945938676328,19.5849275361988,33.9197055811996,0.0611390318882051,0.0194997641742664,0.0581495102495009,0.044048807073072,0.080770350096237,5.81495102495009,4.4048807073072,8.0770350096237,0.068611561821561,0.0208915190807652,0.0621388892478768,0.0522432651118472,0.0904816302189064
25,1,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ECA","medBMI",1.03486706234116,0.536388149170499,1.30528790742307,0.461503724754828,1.37837268160788,0.0208095106205318,0.0067322129731916,0.023110121798449,0.013722646425575,0.0259408553142588,2.3110121798449,1.3722646425575,2.59408553142588,0.00276053277161633,0.00143082828507653,0.00348188687799592,0.00123107228239207,0.00367684227041795
25,1,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ENDO","medBMI",3.66344902055798,0.24161301926884,3.66299334015797,3.43411062258757,3.89317474686839,0.0287042482626732,0.000768446878040418,0.0286578698029154,0.0279949324361585,0.029452985779982,2.86578698029154,2.79949324361585,2.9452985779982,0.00977233834799749,0.000644508538354581,0.00977112280957388,0.00916057265709315,0.0103851372465619
25,1,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"GC","medBMI",0.0411284817140491,0.0380155684168592,0.0351479180470833,0.00789218090739656,0.0794482616376225,0.0131675563331773,0.00218496018535184,0.0127962264116206,0.0112722642676498,0.0153784788320279,1.27962264116206,1.12722642676498,1.53784788320279,0.000109711213884423,0.000101407442815845,9.37579165033584e-05,2.10525823337207e-05,0.00021193014820903
25,1,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HHD","medBMI",11.2347769244017,1.99599913001309,11.9893488927422,9.12238827418642,12.7057794015276,0.0474952541423565,0.0071696849991264,0.0514758456953635,0.0398312923027307,0.0517757131619264,5.14758456953635,3.98312923027307,5.17757131619264,0.0299690375800033,0.00532437567203425,0.0319818764488282,0.0243341900643063,0.033892972057199
25,1,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HSTK","direct",12.1481701654398,1.29525665607722,11.8129084934031,11.0914758075055,13.4898369446053,0.119186104635416,0.0233832646069872,0.110976829940415,0.10151257462827,0.143837518133312,11.0976829940415,10.151257462827,14.3837518133312,0.0324055360125209,0.00345512827383486,0.0315112174411767,0.0295867784050844,0.0359844644056002
25,1,"HSTK","medBMI",3.10081002502865,0.64711314942751,2.86683171876145,2.61640949269018,3.78409211769423,0.0300369678220833,0.00523724628434772,0.0279085045575299,0.0262845312093489,0.0355985982096882,2.79085045575299,2.62845312093489,3.55985982096882,0.00827148529907132,0.00172618988558512,0.00764734254122118,0.00697933523190849,0.0100941567104068
25,1,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"IHD","direct",19.8317989032957,4.24562706744388,20.147631473039,15.6726030768929,23.7225370454167,0.0365329923634154,0.00713555739675474,0.0381583642643123,0.029196634792357,0.0424877838187116,3.81583642643123,2.9196634792357,4.24877838187116,0.0529018004194673,0.0113253122862233,0.0537442913932816,0.0418070455469139,0.0632804379642786
25,1,"IHD","medBMI",12.5353528398237,1.3805433537057,13.1532886713507,11.0637579941391,13.4817022287102,0.0231207696853681,0.00221067505400256,0.0234979103364349,0.0208833912367364,0.0250375785805932,2.34979103364349,2.08833912367364,2.50375785805932,0.0334383551060389,0.00368263259043154,0.0350867137945717,0.0295128404714698,0.0359627648553552
25,1,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ISTK","direct",8.4038085988871,2.31305779495998,9.64762160276836,5.93060205526642,9.81977408920871,0.121145029455325,0.035522750612814,0.129058916442886,0.0846690697603421,0.150894185210881,12.9058916442886,8.46690697603422,15.0894185210881,0.022417361502584,0.00617013728428494,0.0257352625972512,0.0158200235805562,0.0261944834941447
25,1,"ISTK","medBMI",2.64980225166824,0.245974211616877,2.52358379333351,2.49411072996295,2.91277946295804,0.0383058453365074,0.0062052430138247,0.035783854018538,0.0338599406182834,0.0448954426750054,3.5783854018538,3.38599406182834,4.48954426750054,0.00706841121939336,0.000656142123805493,0.00673172044693062,0.00665310034172569,0.00776990925365436
25,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","medBMI",8.74128365575819,1.10832979749224,8.28891617316068,7.94859658308727,9.91848308863701,0.0133324668020984,0.00116092690416463,0.0130421473625881,0.012379147003955,0.0145325581238257,1.30421473625881,1.2379147003955,1.45325581238257,0.0233175843311937,0.00295649638400375,0.0221108831944323,0.0212030725051102,0.0264577921235244
25,1,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","medBMI",1.04559429449685,0.462301040989766,1.07784412002885,0.593504327666035,1.47027190962545,0.0115948026544164,0.00117929256674907,0.0111420696304089,0.0107306170468262,0.012843811332413,1.11420696304089,1.07306170468262,1.2843811332413,0.00278914792132214,0.0012331991426198,0.00287517510635846,0.00158318706454113,0.00392198567082229
25,1,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","direct",18.3564398183495,5.35397262140413,21.0001298931709,12.6351070874326,21.8306359856682,0.040781316935877,0.00983741596122811,0.044897946227158,0.0303214992228423,0.0477419997513229,4.4897946227158,3.03214992228423,4.77419997513229,0.0489662445861586,0.0142818507009843,0.056018351426849,0.0337044519600728,0.0582337463976574
25,1,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","medBMI",0.2861887738485,0.0546489352015209,0.310638124336045,0.227936482494547,0.323659117288041,0.00447385349142954,0.000382892240761373,0.00429412699786214,0.00421789979702052,0.00488257470537086,0.429412699786214,0.421789979702052,0.488257470537086,0.000763415435495841,0.000145777348654278,0.000828634665792835,0.000608026047664191,0.000863368477575047
25,1,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","medBMI",1.48474771896813,0.234443251935855,1.39727777861002,1.31114787336924,1.73269701387143,0.00305841664167198,0.000314252419372891,0.00312376435591566,0.00273698498646336,0.00332430273977349,0.312376435591566,0.273698498646335,0.332430273977349,0.00396060024030692,0.000625383011600648,0.00372727207123404,0.00349751847805706,0.00462201094626875
25,1,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OSTK","direct",4.99455381735788,1.43002813712477,4.25507575261557,4.09414651947035,6.52351747027637,0.107319457264077,0.0278954055156994,0.0957635646709914,0.0874942063668516,0.136967216865425,9.57635646709914,8.74942063668516,13.6967216865425,0.0133230923991593,0.00381463444003689,0.0113505168811073,0.0109212342822357,0.0174016397064272
25,1,"OSTK","medBMI",1.12827153024435,0.276837073016078,1.12012295245252,0.868824916821454,1.39464443479029,0.02442448083774,0.00620957639928013,0.0262543951352534,0.017943016050563,0.0293505184720308,2.62543951352534,1.7943016050563,2.93505184720308,0.00300969143560821,0.000738469548668744,0.00298795490842036,0.00231761135604853,0.00372024756327757
25,1,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","medBMI",9.33262026390538,1.48079047135244,8.52244253370201,8.43813361316217,10.9157579853215,0.0288054359970339,0.00567797189946813,0.0272461387107592,0.0242288370558761,0.0347074376315252,2.72461387107592,2.42288370558761,3.47074376315252,0.0248949889517967,0.00395004418714217,0.0227338203761919,0.0225089243034892,0.0291180468893681
25,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","medBMI",0.697807242613304,0.20269782870491,0.653999888165061,0.527265370839404,0.905585365668211,0.00464871506819465,0.00165888757223213,0.00518706828349036,0.00290749232402335,0.00593233757936459,0.518706828349036,0.290749232402335,0.593233757936459,0.0018614175980704,0.000540701331830494,0.00174456042675546,0.00140649305452604,0.00241567073723245
25,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","medBMI",0.171237916619435,0.157838018735,0.0956488680834329,0.0669214260211668,0.339805098473306,0.0301252349207058,0.0149507222471474,0.0263627894654428,0.0178625046292268,0.0455860438491585,2.63627894654428,1.78625046292268,4.55860438491585,0.000456781259905845,0.000421036710105784,0.000255145655438088,0.000178514513001117,0.000906438270608167
25,1,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","medBMI",1.57836661131097,0.274125865206891,1.69617854802276,1.28658686998424,1.77000620643267,0.0235191952953698,0.00405587930605289,0.0232041125381826,0.019808750069147,0.0274974608652019,2.32041125381826,1.9808750069147,2.74974608652019,0.00421033088664729,0.000731237336648206,0.00452459706055059,0.00343200141097149,0.0047215341145053
25,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","medBMI",0.550499201603847,0.323922788616009,0.473004609324828,0.282384943125873,0.884483863518988,0.011902135987473,0.0061597380139957,0.013798063781528,0.00545633694634105,0.0167363964036581,1.3798063781528,0.545633694634105,1.67363964036581,0.00146846985673515,0.000864071827182237,0.00126175116851512,0.000753268625582172,0.00235938197287514
25,1,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","medBMI",13.8457678986142,4.88694764126389,14.464596231405,8.96816631907143,18.1973653952847,0.00291471947837103,0.000890609241636248,0.00302852521026571,0.00202547001189891,0.00370723407273267,0.302852521026571,0.202547001189891,0.370723407273267,0.036933918783587,0.013036050337096,0.0385846582407006,0.0239227992908532,0.0485419097377744
25,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","medBMI",9.44473841236419,1.84732677994054,8.76219198666005,8.07212685066003,11.3975144359169,0.0216384675925834,0.008241787782142,0.01876534544067,0.0153951832980021,0.0303239057162911,1.876534544067,1.53951832980021,3.03239057162911,0.025194066808631,0.00492778860346911,0.0233733578066039,0.0215325924640793,0.0304031438049058
25,1,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","medBMI",1.34085760614298,0.297281824259788,1.43481605966683,1.02929280185239,1.57255772493831,0.0365892339646849,0.009978908998039,0.0384147554141211,0.026453152116408,0.0451736225809412,3.84147554141211,2.6453152116408,4.51736225809412,0.0152665155885056,0.00338474240922304,0.0163362922663737,0.0117191523787653,0.0179045686220582
25,2,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","medBMI",0.0539130138920594,0.00308317118311326,0.0551897305971658,0.0506362174651823,0.0561046011195961,0.034681221444849,0.00261545330230965,0.0354998497734851,0.0319416462976289,0.0367249625127285,3.54998497734851,3.19416462976289,3.67249625127285,0.000613833909906373,3.51038624186398e-05,0.000628370140592851,0.000576525501092421,0.000638786522636818
25,2,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"CC","direct",20.636490316599,1.77928118866706,21.6122868162402,18.7342735382941,21.7092800702089,0.0789998271140414,0.00766844816405198,0.0829714255345237,0.0708007651023504,0.0838230304683225,8.29714255345237,7.08007651023504,8.38230304683225,0.234959551012018,0.020258246571951,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"CC","medBMI",0.868923466615559,0.523761871068187,1.16667222468688,0.30928467849738,1.17547581037311,0.00330773821371741,0.00197732990878104,0.00440482408666264,0.00119407276100077,0.0044888806744306,0.440482408666264,0.119407276100077,0.44888806744306,0.0098932456269262,0.0059633616072986,0.0132833043742003,0.00352140252919795,0.0133835387894714
25,2,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","medBMI",5.40575673622648,1.90110980941215,5.73417241276488,3.48045148481332,7.05190866258201,0.027249974506994,0.00888254102041476,0.0308227997062971,0.017821627030687,0.0336414205638934,3.08227997062971,1.7821627030687,3.36414205638934,0.061547974298824,0.0216453428073829,0.0652871953931543,0.0396271510147768,0.0802904596526904
25,2,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","medBMI",17.0681201030514,3.28775429559315,17.8476918191898,13.6799965754736,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500721,0.0511978535291042,0.0770017278975409,6.83985993500721,5.11978535291042,7.70017278975409,0.19433138942267,0.0374331711099657,0.203207308612195,0.155755450849791,0.225362796684451
25,2,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ECA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ENDO","medBMI",0.631778320856605,0.115005659760881,0.644903325261732,0.517479749814149,0.734920638154704,0.0349433174058722,0.00272122516591299,0.03555455877421,0.0321477596500568,0.0372193199986004,3.555455877421,3.21477596500568,3.72193199986004,0.00719319750259058,0.00130941249053006,0.0073426340150376,0.00589183566627825,0.00836753830332293
25,2,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","medBMI",0.0674098017981211,0.0229123512272122,0.0645384141510955,0.0469919819656401,0.0902683011305738,0.0114052273190702,0.00260703443779687,0.0107639023994813,0.00925796393331784,0.0140976168864732,1.07639023994813,0.925796393331784,1.40976168864732,0.000767503413676688,0.000260871673156808,0.000734810841346018,0.000535033565030708,0.00102776194880374
25,2,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","medBMI",7.8487473207069,3.31230183951813,6.69244788536912,5.34073523317601,11.3396139282749,0.0347248907884265,0.0174665292537992,0.0291830328422093,0.0211256805612412,0.0530346802698962,2.91830328422093,2.11256805612412,5.30346802698962,0.0893629739450771,0.0377126604906973,0.0761977703666427,0.0608076631834898,0.129108707748334
25,2,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HSTK","direct",8.78430549981368,1.98961587536087,9.38944531621511,6.70373331620086,10.3505088394853,0.114744421785751,0.0233870072439947,0.127547453803194,0.089741115585658,0.128865150771018,12.7547453803194,8.9741115585658,12.8865150771018,0.100014898101567,0.0226530405892302,0.106904799309565,0.0763262621654187,0.117847118010917
25,2,"HSTK","medBMI",2.35000594262442,0.112139315823404,2.31081065184522,2.26512932497742,2.46819855743374,0.0307858065820665,0.000821093194222289,0.0303688321059004,0.0302624685189944,0.0316635729498797,3.03688321059004,3.02624685189944,3.16635729498797,0.0267563104328104,0.00127677734403649,0.0263100471495689,0.0257899362253844,0.0281020084309916
25,2,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"IHD","direct",10.1623360863744,2.02725620533091,10.487342198632,8.11696761293632,11.9314493643935,0.0384179703962554,0.00731889048756243,0.0404943463578541,0.0307956870804315,0.0442753341447205,4.04943463578541,3.07956870804315,4.42753341447205,0.115704651685232,0.0230815996559137,0.119405052724394,0.092416832351603,0.135847130135573
25,2,"IHD","medBMI",10.2998246789602,4.98415051278459,7.85702222757847,7.05075787244727,15.6252735691475,0.0379835827799932,0.0143391424371553,0.0333197697055158,0.026895082789486,0.0530363238838063,3.33197697055158,2.6895082789486,5.30363238838063,0.117270046647632,0.0567477196312897,0.0894571890162148,0.0802773571759989,0.177903665105971
25,2,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ISTK","direct",4.03332561511621,0.771938800115998,4.16930175093878,3.25077704096379,4.70029447381944,0.114096107225363,0.0426944555030818,0.113982146104303,0.0735849163409731,0.154704165062654,11.3982146104303,7.35849163409731,15.4704165062654,0.0459219741862169,0.0087890135920119,0.047470148867622,0.037012161577236,0.0535158383160036
25,2,"ISTK","medBMI",1.37456285959622,0.303134368241352,1.50611613386945,1.05178767840305,1.58551775765714,0.0369147769413893,0.00375285030750072,0.03547231657905,0.0341659275534012,0.040889717637366,3.547231657905,3.41659275534012,4.0889717637366,0.0156502713093972,0.00345137734011923,0.0171480889025631,0.0119752708375404,0.018052126827063
25,2,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","medBMI",1.44360335317289,0.241431175054237,1.50680778792323,1.19335424192778,1.64012869488021,0.011525856179302,0.000723501434496511,0.0118834726854625,0.0107526990752969,0.0119950392530708,1.18834726854625,1.07526990752969,1.19950392530708,0.0164363411848244,0.00274884729044354,0.0171559638233194,0.0135870960894986,0.0186739070374293
25,2,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","medBMI",0.731886520942819,0.263564493143447,0.620605874240458,0.546132986251034,1.01222860533161,0.0156594838864787,0.00468452930525277,0.0153119185321817,0.0113660925732062,0.0202483057509035,1.53119185321817,1.13660925732062,2.02483057509035,0.0083329929515269,0.00300084917646502,0.00706599210087921,0.00621807096428513,0.0115248656618192
25,2,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","direct",3.77601016561735,0.635883231463886,3.79050729023399,3.16587757390848,4.37382020140207,0.046040281792505,0.00453091542308282,0.0483189001596886,0.0411971826395174,0.0489465553333865,4.83189001596886,4.11971826395174,4.89465553333865,0.042992274341177,0.00723993451738497,0.0431573333138334,0.0360455272147819,0.0497987213408142
25,2,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","medBMI",0.124977961498411,0.0572518401790781,0.122163214725237,0.0718343027483394,0.180514155005682,0.00423520934278855,0.00155855452536065,0.00435876783879229,0.00270556392456822,0.00565983003940569,0.435876783879229,0.270556392456822,0.565983003940569,0.00142295348043967,0.000651848568080783,0.00139090580043733,0.000817879167536314,0.002055268321345
25,2,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","medBMI",0.331808937654727,0.031642411644953,0.333398895697753,0.301101389334289,0.361165021638594,0.00403050816684854,0.000827889570894815,0.0041383452088215,0.00320320236516652,0.00476615248285354,0.41383452088215,0.320320236516652,0.476615248285354,0.00377785552761463,0.000360268956541293,0.00379595820991119,0.00342823058386891,0.00411209319140828
25,2,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OSTK","direct",2.74590863507773,0.0376128616563709,2.72927316775199,2.71997152936431,2.78598588801802,0.11875112551229,0.0162262326829838,0.112661487568725,0.106761198175537,0.135917245101073,11.2661487568725,10.6761198175537,13.5917245101073,0.0312639140725851,0.000428246322483897,0.0310745087098628,0.0309686036482116,0.0317202190552726
25,2,"OSTK","medBMI",0.684831940480972,0.154329523497296,0.747461120027676,0.520954196829389,0.795474881517857,0.0290555678451332,0.00376827789345819,0.0285294230915821,0.0257255828642273,0.0328327758665576,2.85294230915821,2.57255828642273,3.28327758665576,0.00779724666285292,0.00175713965856183,0.00851031965543966,0.00593139445259277,0.00905698682941435
25,2,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
