"age","race","pathway","disease_type1","V1","V2","V3"
65,3,"direct","Cancer",1997.24904493873,2571.5028352112,2797.86263029334
65,3,"medBMI","Cancer",2215.79422501266,2115.88540354385,1901.73801689892
65,3,"medSBP","Cancer",0,0,0
65,3,"direct","CMD",1235.6982227606,1352.97258768329,1724.84286559944
65,3,"medBMI","CMD",1707.58434701488,1642.57948434698,1834.94610538798
65,3,"medSBP","CMD",0,0,0
65,4,"direct","Cancer",1956.08017480987,1901.05320135116,2013.13674326618
65,4,"medSBP","Cancer",0,0,0
65,4,"medBMI","Cancer",1614.07866520597,1651.94871833945,1936.3458926148
65,4,"direct","CMD",740.845619739701,735.391974084109,651.868747470109
65,4,"medSBP","CMD",0,0,0
65,4,"medBMI","CMD",812.891676738416,888.879538767376,758.852386020744
75,1,"direct","Cancer",25858.3361889426,22218.8972467361,21701.4530442916
75,1,"medBMI","Cancer",26036.6792088897,25379.1665748457,23099.6289202796
75,1,"medSBP","Cancer",0,0,0
75,1,"direct","CMD",46691.2852017257,48491.1185993904,47331.0264768298
75,1,"medBMI","CMD",62381.4480413465,61090.4355841055,60555.2659955294
75,1,"medSBP","CMD",0,0,0
75,2,"medSBP","Cancer",0,0,0
75,2,"medBMI","Cancer",1942.15359299429,2663.39353979263,2752.00020598418
75,2,"direct","Cancer",3972.01454180328,3066.54874677122,3152.44968385777
75,2,"medSBP","CMD",0,0,0
75,2,"medBMI","CMD",4750.91215241842,5150.21796371292,6928.00409697141
75,2,"direct","CMD",3834.29563388257,4176.59094377341,5812.6554495925
75,3,"medBMI","Cancer",1207.64823425607,1265.69096321796,1175.93247370407
75,3,"medSBP","Cancer",0,0,0
75,3,"direct","Cancer",1340.78230950971,1536.4208063268,1394.05469475636
75,3,"medBMI","CMD",3548.2530330116,4561.7840187746,3500.61493316899
75,3,"medSBP","CMD",0,0,0
75,3,"direct","CMD",2713.45261337373,2995.24309724655,2592.2700379982
75,4,"direct","Cancer",1532.59602809593,1608.60229975763,1589.22325485873
75,4,"medBMI","Cancer",1008.8685673147,1252.99760743472,1261.03210894739
75,4,"medSBP","Cancer",0,0,0
75,4,"direct","CMD",1310.37985651673,1688.65918541842,2040.13737228484
75,4,"medBMI","CMD",1760.86209756939,2139.82318794857,2107.95588855459
75,4,"medSBP","CMD",0,0,0
