Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,X1,X2,X3
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,CED,MJ,-3668697.78087416,-3897970.91478281,-3889930.52038988
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,Food_price,USD,-7884212.16507941,-8095398.31917152,-8445101.37763098
added_sugar,Female,NHW,20-34,1,18192633,tsp eq/day,FL,mrh-eq,-168805.936886837,-179355.3657261917,-178985.40712248388
oil,Female,NHW,20-34,1,18192633,g/day,CED,MJ,-341425.821275937,-317907.235157717,-326852.4821881352
oil,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,-203966.01417243588,-194397.9844110801,-268864.5556517142
oil,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,-18201.72607449257,-16947.92851289209,-17424.80789918999
sat_fat,Female,NHW,20-34,1,18192633,g/day,CED,MJ,-12773199.91477303,-12400264.57158659,-13565123.698799841
sat_fat,Female,NHW,20-34,1,18192633,g/day,Food_price,USD,-1544206.643902178,-1451271.440400827,-1614648.5167454618
sat_fat,Female,NHW,20-34,1,18192633,g/day,FL,mrh-eq,-332924.392149881,-323204.097057814,-353565.323645928
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,CED,MJ,-1371317.883765051,-1281682.421253403,-1327946.920569526
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,Food_price,USD,-2523092.244862754,-2403331.476462177,-2423882.787114377
added_sugar,Female,NHB,20-34,2,4596338,tsp eq/day,FL,mrh-eq,-53903.628435332896,-50380.2464951868,-52198.80688181
oil,Female,NHB,20-34,2,4596338,g/day,CED,MJ,-223881.31046272,-177726.3667300767,-175896.01096089708
oil,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,-171766.73248638518,-131315.5900141749,-125039.5326454792
oil,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,-11533.321686480169,-9155.63409661496,-9061.34269800283
sat_fat,Female,NHB,20-34,2,4596338,g/day,CED,MJ,-2649280.61288278,-2611031.90155124,-2868735.6191438
sat_fat,Female,NHB,20-34,2,4596338,g/day,Food_price,USD,-299932.3019702658,-293881.4780230561,-311476.8194540998
sat_fat,Female,NHB,20-34,2,4596338,g/day,FL,mrh-eq,-69413.93007559821,-68411.7737313669,-75163.8813587001
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,CED,MJ,-1436683.584534328,-1552694.084773148,-1488993.177527243
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,Food_price,USD,-2238489.0250964686,-2393806.519895433,-2272044.647249737
added_sugar,Female,HIS,20-34,3,6549965,tsp eq/day,FL,mrh-eq,-62275.2737542322,-67303.9284548979,-64542.714030347095
oil,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-53927.04840574136,-67753.7754240253,-57305.6103740953
oil,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,-12988.520380737802,-29251.234294752496,-36541.33815393308
oil,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,-2783.575206381829,-3497.2752076117713,-2957.96786472975
sat_fat,Female,HIS,20-34,3,6549965,g/day,CED,MJ,-3813928.4096287303,-4055483.5687413597,-4094220.9306532303
sat_fat,Female,HIS,20-34,3,6549965,g/day,Food_price,USD,-589897.9537319496,-619083.0530920841,-619971.1790568378
sat_fat,Female,HIS,20-34,3,6549965,g/day,FL,mrh-eq,-104407.1831528141,-111019.8121878293,-112080.2565395842
added_sugar,Female,OTH,20-34,4,3878604,tsp eq/day,CED,MJ,-784220.939011916,-614678.887555337,-601340.594758349
