age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,HIS,added_sugar,CED,MJ,-2200563.090409274,-2085879.041809015,-2032710.607559656,-2107463.46789705,90299.3578912844,0,0,0,0,0,-2200563.090409274,-2085879.041809015,-2032710.607559656,-2107463.46789705,90299.3578912844,-85478134.00785199,-81006198.9550944,-79039322.54206261,-81885166.89885783,3473288.096293324,-1456129.0251594214,-1380193.6327979635,-1345287.2108019132,-1394589.762750738,59655.13373178841,-744434.0652498527,-705685.4090110518,-687423.396757743,-712873.7051463121,30644.58569266619,4004298.2838306245,4057466.7180799837,4172150.7666802425,4079051.144168019,90299.35789128415,1971587.6762709683,1971587.6762709683,1971587.6762709683,1971587.6762709683,0,2649709.748539606,2684616.1705356566,2760551.5628971145,2699012.300488431,59655.133731788505,1304422.5377376927,1304422.5377376927,1304422.5377376927,1304422.5377376927,0,1354588.5352910184,1372850.5475443276,1411599.2037831284,1380038.8436795878,30644.585692666165,667165.1385332756,667165.1385332756,667165.1385332756,667165.1385332756,0,-1456129.0251594214,-1380193.6327979635,-1345287.2108019132,-1394589.762750738,59655.13373178841,-744434.0652498527,-705685.4090110518,-687423.396757743,-712873.7051463121,30644.58569266619,0,0,0,0,0,0,0,0,0,0,1354588.5352910184,1372850.5475443276,1411599.2037831284,1380038.8436795878,30644.585692666165,667165.1385332756,667165.1385332756,667165.1385332756,667165.1385332756,0
20-34,HIS,added_sugar,FL,mrh-eq,-89021.38825349537,-84208.04309733366,-83053.43800270969,-85491.81153997847,3331.980373053485,0,0,0,0,0,-89021.38825349537,-84208.04309733366,-83053.43800270969,-85491.81153997847,3331.980373053485,-85478134.00785199,-81006198.9550944,-79039322.54206261,-81885166.89885783,3473288.096293324,-58912.94354859482,-55725.66286263278,-54972.36189329498,-56579.69083337812,2201.9216111905043,-30108.44470490055,-28482.38023470089,-28081.076109414713,-28912.12070660036,1130.0768556855608,162118.54915481727,163273.15424944123,168086.49940560292,164556.92269208605,3331.9803730534795,79065.11115210758,79065.11115210758,79065.11115210758,79065.11115210758,0,107288.88423466167,108042.18520399947,111229.46588996152,108896.21317474481,2201.921611190511,52316.5223413667,52316.5223413667,52316.5223413667,52316.522341366704,0,54829.664920155614,55230.96904544178,56857.033515641444,55660.709517341245,1130.076855685558,26748.58881074089,26748.58881074089,26748.58881074089,26748.588810740894,0,-58912.94354859482,-55725.66286263278,-54972.36189329498,-56579.69083337812,2201.9216111905043,-30108.44470490055,-28482.38023470089,-28081.076109414713,-28912.12070660036,1130.0768556855608,0,0,0,0,0,0,0,0,0,0,54829.664920155614,55230.96904544178,56857.033515641444,55660.709517341245,1130.076855685558,26748.58881074089,26748.58881074089,26748.58881074089,26748.588810740894,0
20-34,HIS,added_sugar,Food_price,USD,-2215269.830829247,-2104071.6344855363,-2026190.306151998,-2115761.7636119127,100029.1802534277,0,0,0,0,0,-2215269.830829247,-2104071.6344855363,-2026190.306151998,-2115761.7636119127,100029.1802534277,-85478134.00785199,-81006198.9550944,-79039322.54206261,-81885166.89885783,3473288.096293324,-1465693.688568259,-1392072.1287154614,-1340825.5096032843,-1399922.985115679,66070.85393938883,-749576.142260988,-711999.5057700747,-685364.7965487135,-715838.7784962333,33958.608946758715,4027905.453233981,4105786.7815675195,4216984.97791123,4117476.9106938955,100029.18025342734,2001715.1470819833,2001715.1470819833,2001715.1470819833,2001715.1470819833,0,2665028.1899538594,2716274.8090660367,2789896.3689188343,2724125.665466254,66070.85393938882,1324202.6803505751,1324202.6803505751,1324202.6803505751,1324202.6803505751,0,1362877.2632801218,1389511.972501483,1427088.6089923964,1393351.2452276417,33958.60894675866,677512.4667314083,677512.4667314083,677512.4667314083,677512.4667314083,0,-1465693.688568259,-1392072.1287154614,-1340825.5096032843,-1399922.985115679,66070.85393938883,-749576.142260988,-711999.5057700747,-685364.7965487135,-715838.7784962333,33958.608946758715,0,0,0,0,0,0,0,0,0,0,1362877.2632801218,1389511.972501483,1427088.6089923964,1393351.2452276417,33958.60894675866,677512.4667314083,677512.4667314083,677512.4667314083,677512.4667314083,0
20-34,HIS,oil,CED,MJ,87385.5612403435,91928.41020845498,123299.85492133048,101341.95257503884,20585.347013731953,0,0,0,0,0,87385.5612403435,91928.41020845498,123299.85492133048,101341.95257503884,20585.347013731953,9554333.441778913,9972923.336791215,13418252.434304338,11034937.092054663,2231950.485091343,73175.91221759052,76901.53068644897,103187.10944034648,84817.30622505916,17218.83399547193,14209.649022752958,15026.879522006013,20112.745480983984,16524.64634997967,3366.7881468839323,1852680.4763321204,1884051.9210449958,1888594.7700131072,1874638.378678412,20585.347013731916,1975980.3312534508,1975980.3312534508,1975980.3312534508,1975980.331253451,0,1547196.4167061215,1573481.995460019,1577207.6139288775,1565566.219921409,17218.833995471963,1650383.5261464678,1650383.5261464678,1650383.5261464678,1650383.5261464678,0,305484.05962599907,310569.925584977,311387.15608423005,309072.1587570034,3366.7881468839096,325596.805106983,325596.805106983,325596.805106983,325596.805106983,0,73175.91221759052,76901.53068644897,103187.10944034648,84817.30622505916,17218.83399547193,14209.649022752958,15026.879522006013,20112.745480983984,16524.64634997967,3366.7881468839323,0,0,0,0,0,0,0,0,0,0,305484.05962599907,310569.925584977,311387.15608423005,309072.1587570034,3366.7881468839096,325596.805106983,325596.805106983,325596.805106983,325596.805106983,0
20-34,HIS,oil,FL,mrh-eq,4601.784675167249,4816.652641438295,6473.473411481575,5322.600993639079,1078.1505001371206,0,0,0,0,0,4601.784675167249,4816.652641438295,6473.473411481575,5322.600993639079,1078.1505001371206,9554333.441778913,9972923.336791215,13418252.434304338,11034937.092054663,2231950.485091343,3853.415191848852,4029.3076627638516,5417.4773872171145,4454.668102601839,901.8544448746945,748.3694833183968,787.3449786744429,1055.9960242644593,867.9328910372395,176.31006129961818,96253.54156208059,97910.36233212386,98125.23029839492,97404.41397992308,1078.1505001371168,102727.01497356217,102727.01497356217,102727.01497356217,102727.01497356217,0,80383.40177890891,81771.57150336217,81947.46397427717,81346.21106352417,901.8544448746916,85800.87916612602,85800.87916612602,85800.87916612602,85800.87916612602,0,15870.13978317169,16138.790828761707,16177.766324117754,16058.202916398912,176.31006129961824,16926.13580743615,16926.13580743615,16926.13580743615,16926.13580743615,0,3853.415191848852,4029.3076627638516,5417.4773872171145,4454.668102601839,901.8544448746945,748.3694833183968,787.3449786744429,1055.9960242644593,867.9328910372395,176.31006129961818,0,0,0,0,0,0,0,0,0,0,15870.13978317169,16138.790828761707,16177.766324117754,16058.202916398912,176.31006129961824,16926.13580743615,16926.13580743615,16926.13580743615,16926.13580743615,0
20-34,HIS,oil,Food_price,USD,97135.12206325338,101887.30866545007,136817.20521274512,112475.97882162493,22809.77853756137,0,0,0,0,0,97135.12206325338,101887.30866545007,136817.20521274512,112475.97882162493,22809.77853756137,9554333.441778913,9972923.336791215,13418252.434304338,11034937.092054663,2231950.485091343,81339.13985206884,85232.50422064384,114499.02280755006,94135.36534988286,19079.77727862477,15795.982211184555,16654.80444480623,22318.18240519505,18340.61347174207,3730.3011922175306,2043386.4109197918,2078316.307467087,2083068.4940692836,2067727.6373109121,22809.778537561382,2180203.616132537,2180203.616132537,2180203.616132537,2180203.616132537,0,1706468.0131062414,1735734.5316931475,1739627.8960617224,1726831.6705639083,19079.777278624788,1820967.0359137915,1820967.0359137915,1820967.0359137915,1820967.0359137915,0,336918.3978135508,342581.7757739396,343440.59800756123,340895.9667470038,3730.3011922175265,359236.58021874586,359236.58021874586,359236.58021874586,359236.58021874586,0,81339.13985206884,85232.50422064384,114499.02280755006,94135.36534988286,19079.77727862477,15795.982211184555,16654.80444480623,22318.18240519505,18340.61347174207,3730.3011922175306,0,0,0,0,0,0,0,0,0,0,336918.3978135508,342581.7757739396,343440.59800756123,340895.9667470038,3730.3011922175265,359236.58021874586,359236.58021874586,359236.58021874586,359236.58021874586,0
20-34,HIS,sat_fat,CED,MJ,-5901181.180484814,-5731364.97698445,-5570538.700931203,-5734519.33749221,174043.79752847675,0,0,0,0,0,-5901181.180484814,-5731364.97698445,-5570538.700931203,-5734519.33749221,174043.79752847675,-113522508.51035735,-110267640.45390542,-107101937.9411054,-110298926.60957277,3379356.287744843,-4511056.844326691,-4381131.73437181,-4258865.541986759,-4383819.073869996,132752.66609425054,-1390124.3361581222,-1350233.2426126394,-1311673.158944444,-1350700.2636222139,41292.0741031777,12107484.01321916,12268310.289272407,12438126.492772773,12271464.649780167,174043.79752847768,6536945.312287957,6536945.312287957,6536945.312287957,6536945.312287957,0,9255570.244590081,9377836.436975133,9507761.546930015,9380523.77647332,132752.666094251,4996704.7026033215,4996704.7026033215,4996704.7026033215,4996704.7026033215,0,2851913.7686290797,2890473.852297275,2930364.945842758,2890940.8733068495,41292.0741031777,1540240.6096846354,1540240.6096846354,1540240.6096846354,1540240.6096846357,0,-4511056.844326691,-4381131.73437181,-4258865.541986759,-4383819.073869996,132752.66609425054,-1390124.3361581222,-1350233.2426126394,-1311673.158944444,-1350700.2636222139,41292.0741031777,0,0,0,0,0,0,0,0,0,0,2851913.7686290797,2890473.852297275,2930364.945842758,2890940.8733068495,41292.0741031777,1540240.6096846354,1540240.6096846354,1540240.6096846354,1540240.6096846357,0
20-34,HIS,sat_fat,FL,mrh-eq,-162074.74225590058,-157417.39683574217,-152960.4517187603,-157487.71273159358,4797.381521358361,0,0,0,0,0,-162074.74225590058,-157417.39683574217,-152960.4517187603,-157487.71273159358,4797.381521358361,-113522508.51035735,-110267640.45390542,-107101937.9411054,-110298926.60957277,3379356.287744843,-123894.32451687846,-120331.04515387217,-116942.57592695419,-120392.38204372772,3659.2006246037927,-38180.41773902213,-37086.351681869986,-36017.875791806124,-37095.33068786588,1138.2065348924311,332517.08392872656,336974.02904570836,341631.3744658667,337044.3449415598,4797.3815213583175,179556.6322099662,179556.6322099662,179556.6322099662,179556.6322099662,0,254190.88167800588,257579.35090492386,261142.63026793016,257640.68779477943,3659.2006246037927,137248.3057510517,137248.3057510517,137248.3057510517,137248.3057510517,0,78326.20225072066,79394.6781407845,80488.74419793664,79403.65714678039,1138.2065348924275,42308.326458914526,42308.326458914526,42308.326458914526,42308.326458914526,0,-123894.32451687846,-120331.04515387217,-116942.57592695419,-120392.38204372772,3659.2006246037927,-38180.41773902213,-37086.351681869986,-36017.875791806124,-37095.33068786588,1138.2065348924311,0,0,0,0,0,0,0,0,0,0,78326.20225072066,79394.6781407845,80488.74419793664,79403.65714678039,1138.2065348924275,42308.326458914526,42308.326458914526,42308.326458914526,42308.326458914526,0
20-34,HIS,sat_fat,Food_price,USD,-1149591.9693337132,-1114490.5100526405,-1095326.9596765072,-1120082.7587912157,28968.239301551577,0,0,0,0,0,-1149591.9693337132,-1114490.5100526405,-1095326.9596765072,-1120082.7587912157,28968.239301551577,-113522508.51035735,-110267640.45390542,-107101937.9411054,-110298926.60957277,3379356.287744843,-879071.182854705,-852208.9550154875,-837680.2719601255,-856536.5145887701,22104.717706270447,-270520.78647900827,-262281.55503715284,-257646.68771638174,-263546.24420244555,6863.789508976869,2362438.351560316,2381601.901936449,2416703.361217522,2387194.150675025,28968.23930155162,1267111.3918838091,1267111.3918838091,1267111.3918838091,1267111.3918838091,0,1806551.1074230429,1821079.7904784048,1847942.0183176224,1825407.3500516873,22104.717706270447,968870.8354629175,968870.8354629175,968870.8354629175,968870.8354629175,0,555887.2441372733,560522.1114580445,568761.3428998999,561786.8006233373,6863.789508976895,298240.55642089166,298240.55642089166,298240.55642089166,298240.55642089166,0,-879071.182854705,-852208.9550154875,-837680.2719601255,-856536.5145887701,22104.717706270447,-270520.78647900827,-262281.55503715284,-257646.68771638174,-263546.24420244555,6863.789508976869,0,0,0,0,0,0,0,0,0,0,555887.2441372733,560522.1114580445,568761.3428998999,561786.8006233373,6863.789508976895,298240.55642089166,298240.55642089166,298240.55642089166,298240.55642089166,0
20-34,NHB,added_sugar,CED,MJ,-1820524.8047849918,-1810361.842488803,-1632800.1255152973,-1751625.4373388672,111127.8570726823,0,0,0,0,0,-1820524.8047849918,-1810361.842488803,-1632800.1255152973,-1751625.4373388672,111127.8570726823,-69908503.4142296,-69511167.84900612,-62703549.38566391,-67261945.77949078,4263112.567391138,-1204230.5423104493,-1197513.4362566064,-1080052.6251783185,-1158655.9958971518,73511.47265839993,-616294.2624745423,-612848.4062321966,-552747.5003369789,-592969.4414417151,37616.38459743611,2827157.082249304,3004718.7992228093,3014881.7615189976,2945982.394072873,111127.85707268215,1194356.9567340063,1194356.9567340063,1194356.9567340063,1194356.9567340063,0,1870111.69798982,1987572.5090681082,1994289.6151219509,1948715.0687086536,73511.47265839999,790059.07281150145,790059.07281150145,790059.07281150145,790059.07281150145,0,957045.3842594837,1017146.2901547013,1020592.1463970469,997267.32536422,37616.384597436074,404297.8839225047,404297.8839225047,404297.8839225047,404297.8839225047,0,-1204230.5423104493,-1197513.4362566064,-1080052.6251783185,-1158655.9958971518,73511.47265839993,-616294.2624745423,-612848.4062321966,-552747.5003369789,-592969.4414417151,37616.38459743611,0,0,0,0,0,0,0,0,0,0,957045.3842594837,1017146.2901547013,1020592.1463970469,997267.32536422,37616.384597436074,404297.8839225047,404297.8839225047,404297.8839225047,404297.8839225047,0
