age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,NHW,sat_fat,CED,MJ,-6923537.150940458,-6717266.125448215,-6523404.208691876,-6721620.198688883,210630.04032446595,0,0,0,0,0,-6923537.150940458,-6717266.125448215,-6523404.208691876,-6721620.198688883,210630.04032446595,-132710952.3228271,-128757131.66253594,-125041169.85992356,-128840590.91084428,4037374.629449111,-5396713.278470136,-5235930.493894995,-5084820.27991911,-5239324.378315787,164180.5208352695,-1526823.8724703235,-1481335.6315532196,-1438583.928772766,-1482295.8203730967,46449.519489196544,12735305.238413634,12929167.155169973,13135438.180662217,12933521.22841064,210630.04032446642,6211901.029721759,6211901.029721759,6211901.029721759,6211901.029721759,0,9926832.107224464,10077942.32120035,10238725.10577549,10081336.20562114,164180.52083526997,4842011.827305355,4842011.827305355,4842011.827305355,4842011.827305355,0,2808473.1311891694,2851224.833969624,2896713.0748867267,2852185.0227895007,46449.51948919642,1369889.2024164037,1369889.2024164037,1369889.2024164037,1369889.2024164037,0,-5396713.278470136,-5235930.493894995,-5084820.27991911,-5239324.378315787,164180.5208352695,-1526823.8724703235,-1481335.6315532196,-1438583.928772766,-1482295.8203730967,46449.519489196544,0,0,0,0,0,0,0,0,0,0,2808473.1311891694,2851224.833969624,2896713.0748867267,2852185.0227895007,46449.51948919642,1369889.2024164037,1369889.2024164037,1369889.2024164037,1369889.2024164037,0
35-44,Female,NHW,sat_fat,FL,mrh-eq,-183602.1520538709,-178132.14396969526,-172991.2074307879,-178247.60766978937,5585.60282810247,0,0,0,0,0,-183602.1520538709,-178132.14396969526,-172991.2074307879,-178247.60766978937,5585.60282810247,-132710952.3228271,-128757131.66253594,-125041169.85992356,-128840590.91084428,4037374.629449111,-143112.9999512209,-138849.27396584075,-134842.05050788258,-138939.27485265548,4353.829017381134,-40489.152102650005,-39282.87000385449,-38149.15692290532,-39308.332817133916,1231.7738107213397,337721.8028674931,342862.73940640053,348332.7474905762,342978.2031064947,5585.602828102485,164730.59543670525,164730.59543670525,164730.59543670525,164730.59543670525,0,263245.173417796,267252.3968757542,271516.12286113424,267342.39776256884,4353.829017381105,128403.12290991338,128403.12290991338,128403.12290991338,128403.12290991338,0,74476.6294496972,75610.34253064638,76816.6246294419,75635.8053439258,1231.7738107213434,36327.472526791884,36327.472526791884,36327.472526791884,36327.472526791884,0,-143112.9999512209,-138849.27396584075,-134842.05050788258,-138939.27485265548,4353.829017381134,-40489.152102650005,-39282.87000385449,-38149.15692290532,-39308.332817133916,1231.7738107213397,0,0,0,0,0,0,0,0,0,0,74476.6294496972,75610.34253064638,76816.6246294419,75635.8053439258,1231.7738107213434,36327.472526791884,36327.472526791884,36327.472526791884,36327.472526791884,0
35-44,Female,NHW,sat_fat,Food_price,USD,-1078636.2670147172,-1046500.7553420416,-1016298.4917233691,-1047179.087992569,32814.61418689441,0,0,0,0,0,-1078636.2670147172,-1046500.7553420416,-1016298.4917233691,-1047179.087992569,32814.61418689441,-132710952.3228271,-128757131.66253594,-125041169.85992356,-128840590.91084428,4037374.629449111,-840768.3150869026,-815719.5374500551,-792177.6753126351,-816248.279730556,25578.120005643657,-237867.95192781475,-230781.21789198648,-224120.8164107339,-230930.80826201304,7236.494181250803,1984067.0747017693,2014269.3383204415,2046404.8499931174,2014947.670970969,32814.61418689436,967768.5829784,967768.5829784,967768.5829784,967768.5829784,0,1546527.5760041226,1570069.4381415425,1595118.2157783902,1570598.1804220434,25578.120005643657,754349.9006914874,754349.9006914874,754349.9006914874,754349.9006914874,0,437539.4986976466,444199.9001788991,451286.6342147274,444349.4905489257,7236.494181250789,213418.68228691263,213418.68228691263,213418.68228691263,213418.68228691266,0,-840768.3150869026,-815719.5374500551,-792177.6753126351,-816248.279730556,25578.120005643657,-237867.95192781475,-230781.21789198648,-224120.8164107339,-230930.80826201304,7236.494181250803,0,0,0,0,0,0,0,0,0,0,437539.4986976466,444199.9001788991,451286.6342147274,444349.4905489257,7236.494181250789,213418.68228691263,213418.68228691263,213418.68228691263,213418.68228691266,0
35-44,Female,OTH,added_sugar,CED,MJ,-751804.1165951395,-742906.4191533261,-662891.2976736603,-717952.9370347814,51545.06236352901,0,0,0,0,0,-751804.1165951395,-742906.4191533261,-662891.2976736603,-717952.9370347814,51545.06236352901,-30205581.509108044,-29848094.606084332,-26633290.08391547,-28845527.02041937,2070949.7969563229,-499442.68324933015,-493531.715502564,-440375.6259172682,-476954.47976974654,34242.70190443572,-252361.4333458092,-249374.70365076212,-222515.67175639223,-240998.4572650348,17302.36045909326,1157588.4967360366,1237603.6182157022,1246501.3156575155,1212650.1360971574,51545.062363528974,494697.19906237617,494697.19906237617,494697.19906237617,494697.1990623761,0,769015.6147678408,822171.7043531366,828082.6720999028,805594.4686203193,34242.70190443574,328639.98885057255,328639.98885057255,328639.98885057255,328639.98885057255,0,388572.88196819584,415431.9138625657,418418.6435576128,407055.6674768384,17302.360459093215,166057.21021180358,166057.21021180358,166057.21021180358,166057.21021180358,0,-499442.68324933015,-493531.715502564,-440375.6259172682,-476954.47976974654,34242.70190443572,-252361.4333458092,-249374.70365076212,-222515.67175639223,-240998.4572650348,17302.36045909326,0,0,0,0,0,0,0,0,0,0,388572.88196819584,415431.9138625657,418418.6435576128,407055.6674768384,17302.360459093215,166057.21021180358,166057.21021180358,166057.21021180358,166057.21021180358,0
35-44,Female,OTH,added_sugar,FL,mrh-eq,-38046.16512375326,-37595.883915364066,-33546.59972415775,-36333.075851217705,2608.514519551461,0,0,0,0,0,-38046.16512375326,-37595.883915364066,-33546.59972415775,-36333.075851217705,2608.514519551461,-30205581.509108044,-29848094.606084332,-26633290.08391547,-28845527.02041937,2070949.7969563229,-25275.039571228208,-24975.906259810392,-22285.863312380945,-24136.990598051925,1732.9028428840115,-12771.125552525053,-12619.977655553676,-11260.736411776801,-12196.085253165782,875.6116766674494,58581.4870123861,62630.77120359242,63081.05241198161,61367.96313944605,2608.514519551465,25034.887288228347,25034.887288228347,25034.887288228347,25034.887288228347,0,38917.178579321255,41607.2215267507,41906.35483816851,40768.30586499223,1732.9028428840115,16631.315266940306,16631.315266940306,16631.315266940306,16631.315266940306,0,19664.308433064845,21023.549676841718,21174.697573813093,20599.657274453824,875.6116766674483,8403.57202128804,8403.57202128804,8403.57202128804,8403.57202128804,0,-25275.039571228208,-24975.906259810392,-22285.863312380945,-24136.990598051925,1732.9028428840115,-12771.125552525053,-12619.977655553676,-11260.736411776801,-12196.085253165782,875.6116766674494,0,0,0,0,0,0,0,0,0,0,19664.308433064845,21023.549676841718,21174.697573813093,20599.657274453824,875.6116766674483,8403.57202128804,8403.57202128804,8403.57202128804,8403.57202128804,0
35-44,Female,OTH,added_sugar,Food_price,USD,-747836.6436694997,-738985.9017749114,-659393.0416544282,-714164.1059061764,51273.04517864858,0,0,0,0,0,-747836.6436694997,-738985.9017749114,-659393.0416544282,-714164.1059061764,51273.04517864858,-30205581.509108044,-29848094.606084332,-26633290.08391547,-28845527.02041937,2070949.7969563229,-496806.9896158944,-490927.21563886415,-438051.645063251,-474437.46244637895,34061.993938480584,-251029.65405360516,-248058.68613604736,-221341.39659117727,-239726.64345979746,17211.051240167973,1151479.5902822756,1231072.4504027585,1239923.1922973467,1206250.6545340235,51273.04517864843,492086.5486278471,492086.5486278471,492086.5486278471,492086.5486278471,0,764957.3121280472,817832.8827036604,823712.6566806907,801343.1295111752,34061.99393848062,326905.6670647963,326905.6670647963,326905.6670647963,326905.6670647963,0,386522.27815422806,413239.5676990982,416210.53561665595,404907.5250228482,17211.051240167948,165180.8815630508,165180.8815630508,165180.8815630508,165180.8815630508,0,-496806.9896158944,-490927.21563886415,-438051.645063251,-474437.46244637895,34061.993938480584,-251029.65405360516,-248058.68613604736,-221341.39659117727,-239726.64345979746,17211.051240167973,0,0,0,0,0,0,0,0,0,0,386522.27815422806,413239.5676990982,416210.53561665595,404907.5250228482,17211.051240167948,165180.8815630508,165180.8815630508,165180.8815630508,165180.8815630508,0
35-44,Female,OTH,oil,CED,MJ,-48772.310381121715,-23682.32226996106,16459.33376678902,-18401.035278526175,34635.757895977,0,0,0,0,0,-48772.310381121715,-23682.32226996106,16459.33376678902,-18401.035278526175,34635.757895977,-5114375.42048427,-2483382.1890126835,1725963.182728284,-1929574.4204971113,3631984.3671296416,-40645.375717718234,-19736.13468397914,13716.71343405162,-15334.86904036803,28864.398302009133,-8126.934663403476,-3946.1875859819183,2742.6203327374024,-3066.1662381581423,5771.3595939678735,518275.3952355717,558417.0512723217,583507.0393834824,553135.7642808869,34635.75789597698,534734.7290023607,534734.7290023607,534734.7290023607,534734.7290023607,0,431915.1174095812,465367.96552761196,486277.20656135096,460966.6998840009,28864.398302009104,445631.8308436328,445631.8308436328,445631.8308436328,445631.8308436328,0,86360.2778259905,93049.08574470984,97229.8328221314,92169.06439688605,5771.359593967876,89102.89815872793,89102.89815872793,89102.89815872793,89102.89815872793,0,-40645.375717718234,-19736.13468397914,13716.71343405162,-15334.86904036803,28864.398302009133,-8126.934663403476,-3946.1875859819183,2742.6203327374024,-3066.1662381581423,5771.3595939678735,0,0,0,0,0,0,0,0,0,0,86360.2778259905,93049.08574470984,97229.8328221314,92169.06439688605,5771.359593967876,89102.89815872793,89102.89815872793,89102.89815872793,89102.89815872793,0
35-44,Female,OTH,oil,FL,mrh-eq,-2782.2202287434425,-1350.9599108229,938.9239714041864,-1049.6884847504286,1975.799495718525,0,0,0,0,0,-2782.2202287434425,-1350.9599108229,938.9239714041864,-1049.6884847504286,1975.799495718525,-5114375.42048427,-2483382.1890126835,1725963.182728284,-1929574.4204971113,3631984.3671296416,-2318.6186104992216,-1125.8493338922476,782.4709817902551,-874.7787938657466,1646.5718400217954,-463.6016182442208,-225.11057693065226,156.4529896139314,-174.90969088468205,329.22765569672936,29565.060121542825,31854.94400376991,33286.20432169045,31553.672577697438,1975.799495718524,30503.984092947005,30503.984092947005,30503.984092947005,30503.984092947005,0,24638.63137437449,26546.951690056987,27739.720966663965,26295.881150030487,1646.571840021796,25421.10235616474,25421.10235616474,25421.10235616474,25421.10235616474,0,4926.428747168335,5307.992313712918,5546.483355026487,5257.791427666948,329.2276556967293,5082.881736782266,5082.881736782266,5082.881736782266,5082.881736782266,0,-2318.6186104992216,-1125.8493338922476,782.4709817902551,-874.7787938657466,1646.5718400217954,-463.6016182442208,-225.11057693065226,156.4529896139314,-174.90969088468205,329.22765569672936,0,0,0,0,0,0,0,0,0,0,4926.428747168335,5307.992313712918,5546.483355026487,5257.791427666948,329.2276556967293,5082.881736782266,5082.881736782266,5082.881736782266,5082.881736782266,0
35-44,Female,OTH,oil,Food_price,USD,-51917.508062207766,-25209.532781502567,17520.752797197798,-19587.669519048122,36869.32658619945,0,0,0,0,0,-51917.508062207766,-25209.532781502567,17520.752797197798,-19587.669519048122,36869.32658619945,-5114375.42048427,-2483382.1890126835,1725963.182728284,-1929574.4204971113,3631984.3671296416,-43266.48881355634,-21008.865964424698,14601.268111649995,-16323.774305848192,30725.787231424358,-8651.019248651428,-4200.666817077869,2919.4846855478045,-3263.8952131999345,6143.5393547750955,551697.6087522361,594427.8943309365,621135.8696116416,588806.031068482,36869.326586199444,569218.3615494339,569218.3615494339,569218.3615494339,569218.3615494339,0,459768.1843462757,495378.31842235045,517635.94127148204,490693.2267637739,30725.787231424376,474369.4524579257,474369.4524579257,474369.4524579257,474369.4524579257,0,91929.42440596038,99049.57590858605,103499.9283401596,98112.8043047081,6143.539354775095,94848.90909150818,94848.90909150818,94848.90909150818,94848.90909150818,0,-43266.48881355634,-21008.865964424698,14601.268111649995,-16323.774305848192,30725.787231424358,-8651.019248651428,-4200.666817077869,2919.4846855478045,-3263.8952131999345,6143.5393547750955,0,0,0,0,0,0,0,0,0,0,91929.42440596038,99049.57590858605,103499.9283401596,98112.8043047081,6143.539354775095,94848.90909150818,94848.90909150818,94848.90909150818,94848.90909150818,0
35-44,Female,OTH,sat_fat,CED,MJ,-1565837.6332177117,-1459157.361172168,-1310648.083540475,-1444480.5171068525,134910.38183424214,0,0,0,0,0,-1565837.6332177117,-1459157.361172168,-1310648.083540475,-1444480.5171068525,134910.38183424214,-29851899.649272665,-27818094.414232757,-24986840.420332313,-27538287.83217643,2571997.948398331,-1217045.1599184219,-1134128.0643029548,-1018699.4312759042,-1122720.5073164343,104858.90985817269,-348792.47329928994,-325029.2968692133,-291948.652264571,-321760.0097904183,30051.471976069435,3037849.2161985827,3186358.4938302753,3293038.7658758187,3171681.6497649592,134910.38183424203,1727201.1326581072,1727201.1326581072,1727201.1326581072,1727201.1326581072,0,2361164.1505504698,2476592.78357752,2559509.8791929875,2465185.226591,104858.90985817266,1342464.7192745653,1342464.7192745653,1342464.7192745653,1342464.7192745653,0,676685.0656481127,709765.710252755,733528.8866828317,706496.42317396,30051.47197606946,384736.41338354175,384736.41338354175,384736.41338354175,384736.4133835418,0,-1217045.1599184219,-1134128.0643029548,-1018699.4312759042,-1122720.5073164343,104858.90985817269,-348792.47329928994,-325029.2968692133,-291948.652264571,-321760.0097904183,30051.471976069435,0,0,0,0,0,0,0,0,0,0,676685.0656481127,709765.710252755,733528.8866828317,706496.42317396,30051.47197606946,384736.41338354175,384736.41338354175,384736.41338354175,384736.4133835418,0
35-44,Female,OTH,sat_fat,FL,mrh-eq,-42100.76096526188,-39232.44273237516,-35239.46576844349,-38837.82563376289,3627.34271858308,0,0,0,0,0,-42100.76096526188,-39232.44273237516,-35239.46576844349,-38837.82563376289,3627.34271858308,-29851899.649272665,-27818094.414232757,-24986840.420332313,-27538287.83217643,2571997.948398331,-32722.75890850955,-30493.36248298937,-27389.826596172996,-30186.646882534566,2819.347169441202,-9378.002056752324,-8739.080249385785,-7849.63917227049,-8651.178751228326,807.9955491418796,81678.81585325405,85671.79281718573,88540.11105007243,85277.17571857346,3627.342718583081,46439.35008481057,46439.35008481057,46439.35008481057,46439.35008481057,0,63484.74796700044,66588.28385381681,68817.68027933699,66281.56825336201,2819.3471694412,36094.92137082745,36094.92137082745,36094.92137082745,36094.92137082745,0,18194.06788625361,19083.508963368906,19722.430770735442,18995.607465211448,807.99554914188,10344.428713983121,10344.428713983121,10344.428713983121,10344.428713983121,0,-32722.75890850955,-30493.36248298937,-27389.826596172996,-30186.646882534566,2819.347169441202,-9378.002056752324,-8739.080249385785,-7849.63917227049,-8651.178751228326,807.9955491418796,0,0,0,0,0,0,0,0,0,0,18194.06788625361,19083.508963368906,19722.430770735442,18995.607465211448,807.99554914188,10344.428713983121,10344.428713983121,10344.428713983121,10344.428713983121,0
35-44,Female,OTH,sat_fat,Food_price,USD,-242975.98481919657,-226422.0691314122,-203377.41416728482,-224144.616753748,20934.47123323234,0,0,0,0,0,-242975.98481919657,-226422.0691314122,-203377.41416728482,-224144.616753748,20934.47123323234,-29851899.649272665,-27818094.414232757,-24986840.420332313,-27538287.83217643,2571997.948398331,-188852.7520525493,-175986.2437134216,-158074.81714459695,-174216.09696615953,16271.289148607659,-54123.23276664729,-50435.8254179906,-45302.59702268784,-49928.51978758847,4663.182084624693,471392.6842601611,494437.3392242886,510991.25491207297,492159.8868466243,20934.471233232387,268015.27009287634,268015.27009287634,268015.27009287634,268015.27009287634,0,366389.31944741093,384300.74601623556,397167.25435536326,382530.5992689735,16271.289148607659,208314.50230281395,208314.50230281395,208314.50230281395,208314.50230281395,0,105003.3648127503,110136.59320805305,113824.00055670974,109629.28757765092,4663.18208462469,59700.76779006244,59700.76779006244,59700.76779006244,59700.76779006244,0,-188852.7520525493,-175986.2437134216,-158074.81714459695,-174216.09696615953,16271.289148607659,-54123.23276664729,-50435.8254179906,-45302.59702268784,-49928.51978758847,4663.182084624693,0,0,0,0,0,0,0,0,0,0,105003.3648127503,110136.59320805305,113824.00055670974,109629.28757765092,4663.18208462469,59700.76779006244,59700.76779006244,59700.76779006244,59700.76779006244,0
35-44,Male,HIS,added_sugar,CED,MJ,-856759.4918730512,-650812.7689642245,-642200.382958017,-720052.8871756699,127858.87670536595,0,0,0,0,0,-856759.4918730512,-650812.7689642245,-642200.382958017,-720052.8871756699,127858.87670536595,-33683241.699538715,-25586508.239603136,-25247914.87447729,-28308662.65883462,5026733.276199875,-567036.1385151874,-430732.7352779789,-425032.7294412351,-476558.48875182617,84621.88561622938,-289723.3533578638,-220080.03368624556,-217167.65351678195,-243494.39842384367,43236.991089136594,1357547.1850887553,1366159.5710949625,1572106.2940037898,1435399.6893064082,127858.87670536608,715346.8021307383,715346.8021307383,715346.8021307383,715346.8021307383,0,898476.5514555292,904176.5572922728,1040479.9605294814,950002.3107661201,84621.88561622938,473443.822014294,473443.822014294,473443.822014294,473443.8220142939,0,459070.6336332263,461983.0138026899,531626.333474308,485397.378540288,43236.99108913656,241902.98011644435,241902.98011644435,241902.98011644435,241902.98011644432,0,-567036.1385151874,-430732.7352779789,-425032.7294412351,-476558.48875182617,84621.88561622938,-289723.3533578638,-220080.03368624556,-217167.65351678195,-243494.39842384367,43236.991089136594,0,0,0,0,0,0,0,0,0,0,459070.6336332263,461983.0138026899,531626.333474308,485397.378540288,43236.99108913656,241902.98011644435,241902.98011644435,241902.98011644435,241902.98011644432,0
35-44,Male,HIS,added_sugar,FL,mrh-eq,-36167.7176072967,-27473.769087356264,-27110.201075618737,-30396.709616550263,5397.505122652377,0,0,0,0,0,-36167.7176072967,-27473.769087356264,-27110.201075618737,-30396.709616550263,5397.505122652377,-33683241.699538715,-25586508.239603136,-25247914.87447729,-28308662.65883462,5026733.276199875,-23937.176215128606,-18183.189193147282,-17942.56600377054,-20117.702818622576,3572.2749399294003,-12230.541392168088,-9290.579894208982,-9167.635071848195,-10279.006797927692,1825.2301827229787,57308.245423145956,57671.81343488349,66365.76195482392,60594.753964077485,5397.5051226523765,30198.04434752722,30198.04434752722,30198.04434752722,30198.04434752722,0,37928.78456330702,38169.407752683765,43923.39477466509,40103.92137815906,3572.274939929401,19986.21855953648,19986.21855953648,19986.21855953648,19986.21855953648,0,19379.460859838935,19502.405682199722,22442.367180158828,20490.83258591843,1825.230182722977,10211.82578799074,10211.82578799074,10211.82578799074,10211.82578799074,0,-23937.176215128606,-18183.189193147282,-17942.56600377054,-20117.702818622576,3572.2749399294003,-12230.541392168088,-9290.579894208982,-9167.635071848195,-10279.006797927692,1825.2301827229787,0,0,0,0,0,0,0,0,0,0,19379.460859838935,19502.405682199722,22442.367180158828,20490.83258591843,1825.230182722977,10211.82578799074,10211.82578799074,10211.82578799074,10211.82578799074,0
35-44,Male,HIS,added_sugar,Food_price,USD,-993532.0126393548,-754708.0905830532,-744720.8289494908,-835001.6556436634,148270.18353677267,0,0,0,0,0,-993532.0126393548,-754708.0905830532,-744720.8289494908,-835001.6556436634,148270.18353677267,-33683241.699538715,-25586508.239603136,-25247914.87447729,-28308662.65883462,5026733.276199875,-657557.4140493075,-499494.62532922253,-492884.6743164181,-552635.9718931806,98130.86767889264,-335974.5985900474,-255213.46525383068,-251836.15463307267,-282365.68375048286,50139.31585788003,1574265.1232324755,1584252.3848660379,1823076.3069223396,1664545.9499266483,148270.18353677267,829544.2942829847,829544.2942829847,829544.2942829847,829544.2942829846,0,1041908.7561263316,1048518.707139136,1206581.495859221,1101660.0537030941,98130.86767889262,549024.0818099135,549024.0818099135,549024.0818099135,549024.0818099135,0,532356.3671061437,535733.6777269018,616494.8110631186,562885.896223554,50139.31585788006,280520.2124730711,280520.2124730711,280520.2124730711,280520.2124730711,0,-657557.4140493075,-499494.62532922253,-492884.6743164181,-552635.9718931806,98130.86767889264,-335974.5985900474,-255213.46525383068,-251836.15463307267,-282365.68375048286,50139.31585788003,0,0,0,0,0,0,0,0,0,0,532356.3671061437,535733.6777269018,616494.8110631186,562885.896223554,50139.31585788006,280520.2124730711,280520.2124730711,280520.2124730711,280520.2124730711,0
35-44,Male,HIS,oil,CED,MJ,132104.07849053637,153650.91654729447,169126.63234603388,151520.69821114754,19572.6904910466,0,0,0,0,0,132104.07849053637,153650.91654729447,169126.63234603388,151520.69821114754,19572.6904910466,14321443.991769098,16657343.367136877,18335070.501504343,16426405.738715714,2121881.4274219093,110504.74368281667,128528.62185405566,141474.02086965326,126746.69934330431,16372.508484294496,21599.334807719682,25122.2946932388,27652.611476380614,24773.998867843253,3200.182006752105,568274.2884213718,583750.0042201112,605296.8422768693,585880.2225562581,19572.69049104659,737400.9207674058,737400.9207674058,737400.9207674058,737400.9207674057,0,475360.0744282653,488305.4734438629,506329.3516151019,490087.3959546143,16372.508484294523,616834.0952979185,616834.0952979185,616834.0952979185,616834.0952979185,0,92914.2139931065,95444.53077624831,98967.49066176743,95792.82660164386,3200.1820067521103,120566.82546948711,120566.82546948711,120566.82546948711,120566.82546948711,0,110504.74368281667,128528.62185405566,141474.02086965326,126746.69934330431,16372.508484294496,21599.334807719682,25122.2946932388,27652.611476380614,24773.998867843253,3200.182006752105,0,0,0,0,0,0,0,0,0,0,92914.2139931065,95444.53077624831,98967.49066176743,95792.82660164386,3200.1820067521103,120566.82546948711,120566.82546948711,120566.82546948711,120566.82546948711,0
35-44,Male,HIS,oil,FL,mrh-eq,6745.400120123245,7845.608725921469,8635.818206208545,7736.837102935101,999.4061523157196,0,0,0,0,0,6745.400120123245,7845.608725921469,8635.818206208545,7736.837102935101,999.4061523157196,14321443.991769098,16657343.367136877,18335070.501504343,16426405.738715714,2121881.4274219093,5642.510964305002,6562.8328148531045,7223.841143079026,6471.845614038303,836.0008408414923,1102.8891558182431,1282.7759110683648,1411.9770631295205,1264.9914888967978,163.40531147422735,29016.798702812775,29807.008183099853,30907.216788898077,29915.779806086222,999.4061523157196,37652.61690902132,37652.61690902132,37652.61690902132,37652.61690902132,0,24272.48227146841,24933.49059969433,25853.812450242433,25024.477800509132,836.0008408414909,31496.323414547434,31496.323414547434,31496.323414547434,31496.323414547438,0,4744.316431344366,4873.517583405522,5053.404338655643,4891.302005577088,163.40531147422732,6156.293494473886,6156.293494473886,6156.293494473886,6156.293494473885,0,5642.510964305002,6562.8328148531045,7223.841143079026,6471.845614038303,836.0008408414923,1102.8891558182431,1282.7759110683648,1411.9770631295205,1264.9914888967978,163.40531147422735,0,0,0,0,0,0,0,0,0,0,4744.316431344366,4873.517583405522,5053.404338655643,4891.302005577088,163.40531147422732,6156.293494473886,6156.293494473886,6156.293494473886,6156.293494473885,0
35-44,Male,HIS,oil,Food_price,USD,145381.13117920572,169093.52314938293,186124.61783121602,166749.20831136746,21539.83371537375,0,0,0,0,0,145381.13117920572,169093.52314938293,186124.61783121602,166749.20831136746,21539.83371537375,14321443.991769098,16657343.367136877,18335070.501504343,16426405.738715714,2121881.4274219093,121610.96629902277,141446.32510634858,155692.79481385706,139485.31138711443,18018.019056530422,23770.164880182954,27647.198043034357,30431.82301735896,27263.896924253026,3521.8146588433333,625388.4044668286,642419.4991486619,666131.891118839,644763.8139866772,21539.833715373818,811513.0222980448,811513.0222980448,811513.0222980448,811513.0222980449,0,523135.8950266126,537382.3647341212,557217.7235414471,539343.3784533554,18018.019056530447,678828.6898404697,678828.6898404697,678828.6898404697,678828.6898404697,0,102252.50944021603,105037.13441454063,108914.16757739203,105420.43553332197,3521.814658843333,132684.332457575,132684.332457575,132684.332457575,132684.332457575,0,121610.96629902277,141446.32510634858,155692.79481385706,139485.31138711443,18018.019056530422,23770.164880182954,27647.198043034357,30431.82301735896,27263.896924253026,3521.8146588433333,0,0,0,0,0,0,0,0,0,0,102252.50944021603,105037.13441454063,108914.16757739203,105420.43553332197,3521.814658843333,132684.332457575,132684.332457575,132684.332457575,132684.332457575,0
