age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,HIS,CED,MJ,-2718889.3093836904,-2540618.626700723,-2266496.2564110532,-2506986.455610652,239876.46273260802,0,0,0,0,0,-2718889.3093836904,-2540618.626700723,-2266496.2564110532,-2506986.455610652,239876.46273260802,-58439805.50711467,-48971719.52125129,-42055852.82833405,-49867235.0626359,8657937.60700129,-1960453.745761735,-1843247.1787162034,-1636042.0840368732,-1811668.747967502,172919.23876839975,-758435.5636219552,-697371.4479845196,-630454.1723741799,-695317.7076431498,67382.10455799468,6119847.063079005,6393969.433368675,6572240.116051641,6360337.262278604,239876.4627326081,3853350.806667952,3853350.806667952,3853350.806667952,3853350.806667952,0,4536699.736961222,4743904.831640553,4861111.398686085,4712326.400891852,172919.2387684003,2900657.6529243495,2900657.6529243495,2900657.6529243495,2900657.6529243495,0,1583147.3261177817,1650064.6017281218,1711128.717365557,1648010.8613867518,67382.10455799475,952693.1537436019,952693.1537436019,952693.1537436019,952693.1537436019,0,-1960453.745761735,-1843247.1787162034,-1636042.0840368732,-1811668.747967502,172919.23876839975,-758435.5636219552,-697371.4479845196,-630454.1723741799,-695317.7076431498,67382.10455799468,0,0,0,0,0,0,0,0,0,0,1583147.3261177817,1650064.6017281218,1711128.717365557,1648010.8613867518,67382.10455799475,952693.1537436019,952693.1537436019,952693.1537436019,952693.1537436019,0
35-44,Male,HIS,FL,mrh-eq,-85107.11087096717,-76687.39924654076,-68551.93991300382,-76787.1368924669,8713.675985948401,0,0,0,0,0,-85107.11087096717,-76687.39924654076,-68551.93991300382,-76787.1368924669,8713.675985948401,-58439805.50711467,-48971719.52125129,-42055852.82833405,-49867235.0626359,8657937.60700129,-60288.53845932594,-54650.74757683902,-48483.98272177656,-54465.142674180934,6215.003009995725,-24818.572411641246,-22036.651669701743,-20067.957191227244,-22321.994218285956,2512.505598692362,203434.40069129763,211569.86002483458,219989.57164926102,211669.5976707607,8713.675985948415,134882.46077829384,134882.46077829384,134882.46077829384,134882.46077829384,0,150517.57676949826,156684.34162456074,162322.13250704762,156498.73672190262,6215.003009995715,102033.59404772171,102033.59404772171,102033.59404772171,102033.59404772171,0,52916.823921799354,54885.51840027386,57667.43914221337,55170.86094885808,2512.505598692364,32848.86673057212,32848.86673057212,32848.86673057212,32848.86673057212,0,-60288.53845932594,-54650.74757683902,-48483.98272177656,-54465.142674180934,6215.003009995725,-24818.572411641246,-22036.651669701743,-20067.957191227244,-22321.994218285956,2512.505598692362,0,0,0,0,0,0,0,0,0,0,52916.823921799354,54885.51840027386,57667.43914221337,55170.86094885808,2512.505598692364,32848.86673057212,32848.86673057212,32848.86673057212,32848.86673057212,0
35-44,Male,HIS,Food_price,USD,-1117658.1457934866,-861773.9718671043,-800965.1700959238,-930221.4708689296,176907.28837069543,0,0,0,0,0,-1117658.1457934866,-861773.9718671043,-800965.1700959238,-930221.4708689296,176907.28837069543,-58439805.50711467,-48971719.52125129,-42055852.82833405,-49867235.0626359,8657937.60700129,-739191.4128376174,-566309.8795589713,-519970.88817795756,-610710.7714528774,121618.02751799142,-378466.73295586917,-295464.092308133,-280994.28191796626,-319510.6994160521,55366.97429662266,2766447.806672915,2827256.6084440956,3083140.7823704784,2895704.1074459204,176907.2883706957,1965482.636576991,1965482.636576991,1965482.636576991,1965482.6365769908,0,1992484.2740760944,2038823.2654571082,2211704.798735754,2083224.1573510142,121618.02751799142,1472513.3858981365,1472513.3858981365,1472513.3858981365,1472513.3858981365,0,773963.5325968207,788433.3429869874,871435.9836347237,812479.9500949065,55366.97429662276,492969.25067885435,492969.25067885435,492969.25067885435,492969.25067885435,0,-739191.4128376174,-566309.8795589713,-519970.88817795756,-610710.7714528774,121618.02751799142,-378466.73295586917,-295464.092308133,-280994.28191796626,-319510.6994160521,55366.97429662266,0,0,0,0,0,0,0,0,0,0,773963.5325968207,788433.3429869874,871435.9836347237,812479.9500949065,55366.97429662276,492969.25067885435,492969.25067885435,492969.25067885435,492969.25067885435,0
35-44,Male,NHB,CED,MJ,-1257434.223306127,-1216817.7589473596,-1165939.7576754992,-1213217.2196796078,48255.830684994966,0,0,0,0,0,-1257434.223306127,-1216817.7589473596,-1165939.7576754992,-1213217.2196796078,48255.830684994966,-34269579.03594712,-30077153.056806907,-28046507.742924225,-30835672.588476215,3340525.1769561535,-906303.3121561758,-876245.1795523234,-840096.4187212501,-874108.1170164564,34894.84793598918,-351130.91114995093,-340572.5793950364,-325843.338954249,-339109.10266315116,13369.458455135784,2800253.3681907933,2851131.3694626535,2891747.8338214206,2847530.8301949017,48255.83068499473,1634313.610515294,1634313.610515294,1634313.610515294,1634313.610515294,0,2071174.7511231503,2107323.5119542233,2137381.644558076,2105186.4494183566,34894.84793598917,1231078.3324019,1231078.3324019,1231078.3324019,1231078.3324019,0,729078.6170676427,743807.8575084303,754366.1892633447,742344.380776545,13369.458455135842,403235.2781133939,403235.2781133939,403235.2781133939,403235.27811339387,0,-906303.3121561758,-876245.1795523234,-840096.4187212501,-874108.1170164564,34894.84793598918,-351130.91114995093,-340572.5793950364,-325843.338954249,-339109.10266315116,13369.458455135784,0,0,0,0,0,0,0,0,0,0,729078.6170676427,743807.8575084303,754366.1892633447,742344.380776545,13369.458455135842,403235.2781133939,403235.2781133939,403235.2781133939,403235.27811339387,0
35-44,Male,NHB,FL,mrh-eq,-39731.13150247246,-37510.15321364665,-35669.69933436674,-37643.670550329414,2140.720975939323,0,0,0,0,0,-39731.13150247246,-37510.15321364665,-35669.69933436674,-37643.670550329414,2140.720975939323,-34269579.03594712,-30077153.056806907,-28046507.742924225,-30835672.588476215,3340525.1769561535,-28302.910700594068,-26615.353371459692,-25307.87637800572,-26748.71489275106,1580.5592019181117,-11428.220801878395,-10894.79984218696,-10361.82295636102,-10894.95565757836,561.2620401778366,91658.77530325888,93499.22918253878,95720.2074713646,93632.74651922156,2140.720975939327,55989.075968892124,55989.075968892124,55989.075968892124,55989.07596889212,0,67738.34556932977,69045.82256278374,70733.3798919181,69179.1840840751,1580.559201918108,42430.469191324046,42430.469191324046,42430.469191324046,42430.469191324046,0,23920.4297339291,24453.406619755042,24986.827579446475,24453.56243514644,561.2620401778358,13558.606777568082,13558.606777568082,13558.606777568082,13558.60677756808,0,-28302.910700594068,-26615.353371459692,-25307.87637800572,-26748.71489275106,1580.5592019181117,-11428.220801878395,-10894.79984218696,-10361.82295636102,-10894.95565757836,561.2620401778366,0,0,0,0,0,0,0,0,0,0,23920.4297339291,24453.406619755042,24986.827579446475,24453.56243514644,561.2620401778358,13558.606777568082,13558.606777568082,13558.606777568082,13558.60677756808,0
35-44,Male,NHB,Food_price,USD,-514528.66696393606,-451234.9014430951,-418038.6674356568,-461795.43881621887,51601.16012040051,0,0,0,0,0,-514528.66696393606,-451234.9014430951,-418038.6674356568,-461795.43881621887,51601.16012040051,-34269579.03594712,-30077153.056806907,-28046507.742924225,-30835672.588476215,3340525.1769561535,-350814.04316891456,-302274.9252377319,-278907.92930140044,-311107.24874469725,38610.567640820664,-163714.6237950216,-148959.97620536326,-139130.73813425633,-150688.19007152165,13025.16196013451,1249013.647177936,1282209.8811853742,1345503.6467062149,1292770.418558498,51601.160120400484,830974.9797422789,830974.9797422789,830974.9797422789,830974.9797422789,0,912188.5377635258,935555.5336998571,984094.65163104,944387.8572068225,38610.567640820744,633280.6084621253,633280.6084621253,633280.6084621253,633280.6084621253,0,336825.10941440996,346654.34748551686,361408.9950751752,348382.5613516753,13025.161960134512,197694.37128015363,197694.37128015363,197694.37128015363,197694.37128015363,0,-350814.04316891456,-302274.9252377319,-278907.92930140044,-311107.24874469725,38610.567640820664,-163714.6237950216,-148959.97620536326,-139130.73813425633,-150688.19007152165,13025.16196013451,0,0,0,0,0,0,0,0,0,0,336825.10941440996,346654.34748551686,361408.9950751752,348382.5613516753,13025.161960134512,197694.37128015363,197694.37128015363,197694.37128015363,197694.37128015363,0
35-44,Male,NHW,CED,MJ,-8484827.45691343,-8398687.685991868,-6833896.044515995,-7879862.468253513,978208.3108943717,0,0,0,0,0,-8484827.45691343,-8398687.685991868,-6833896.044515995,-7879862.468253513,978208.3108943717,-211407686.19761667,-205360493.92082936,-170257847.71033832,-195165597.80374035,23388301.61503622,-6169979.1072900705,-6125749.978976171,-4974691.251309295,-5737388.716045302,713360.8786008097,-2314848.349623361,-2272937.7070156983,-1859204.7932066994,-2142473.752208212,265095.49018648075,15763555.519110024,17328347.1605859,17414486.931507457,16809521.94284754,978208.3108943716,8929659.474594029,8929659.474594029,8929659.474594029,8929659.474594029,0,11723960.813086167,12875019.540753044,12919248.669066941,12486658.277822174,713360.8786008096,6749269.561776872,6749269.561776872,6749269.561776872,6749269.561776872,0,4039594.7060238556,4453327.619832855,4495238.262440518,4322863.665025367,265095.49018648086,2180389.912817156,2180389.912817156,2180389.912817156,2180389.912817156,0,-6169979.1072900705,-6125749.978976171,-4974691.251309295,-5737388.716045302,713360.8786008097,-2314848.349623361,-2272937.7070156983,-1859204.7932066994,-2142473.752208212,265095.49018648075,0,0,0,0,0,0,0,0,0,0,4039594.7060238556,4453327.619832855,4495238.262440518,4322863.665025367,265095.49018648086,2180389.912817156,2180389.912817156,2180389.912817156,2180389.912817156,0
35-44,Male,NHW,FL,mrh-eq,-275952.78339743114,-270252.0522007268,-221768.6335184092,-255240.5829075292,31341.393989054726,0,0,0,0,0,-275952.78339743114,-270252.0522007268,-221768.6335184092,-255240.5829075292,31341.393989054726,-211407686.19761667,-205360493.92082936,-170257847.71033832,-195165597.80374035,23388301.61503622,-197902.93230447627,-194485.37279929887,-159252.3060986563,-183322.03694124092,22522.870732652478,-78049.85109295488,-75766.67940142797,-62516.327419752924,-71918.54596628828,8828.676711067716,527697.2098191591,576180.6285014767,581881.359698181,561169.159208279,31341.393989054704,305928.5763007499,305928.5763007499,305928.5763007499,305928.5763007499,0,390908.259206721,426141.32590736344,429558.8854125409,414977.99004930555,22522.870732652456,231655.95310806463,231655.95310806463,231655.95310806463,231655.95310806463,0,136788.9506124382,150039.30259411325,152322.47428564014,146191.16915897353,8828.676711067706,74272.62319268528,74272.62319268528,74272.62319268528,74272.62319268528,0,-197902.93230447627,-194485.37279929887,-159252.3060986563,-183322.03694124092,22522.870732652478,-78049.85109295488,-75766.67940142797,-62516.327419752924,-71918.54596628828,8828.676711067716,0,0,0,0,0,0,0,0,0,0,136788.9506124382,150039.30259411325,152322.47428564014,146191.16915897353,8828.676711067706,74272.62319268528,74272.62319268528,74272.62319268528,74272.62319268528,0
35-44,Male,NHW,Food_price,USD,-3604560.1449728687,-3398596.893013437,-2872688.1264365413,-3286335.3089371338,397275.4726743855,0,0,0,0,0,-3604560.1449728687,-3398596.893013437,-2872688.1264365413,-3286335.3089371338,397275.4726743855,-211407686.19761667,-205360493.92082936,-170257847.71033832,-195165597.80374035,23388301.61503622,-2460446.2697444097,-2326023.390822432,-1964043.16059794,-2246178.7061548834,270260.37997900345,-1144113.8752284592,-1072573.5021910046,-908644.9658386008,-1040156.6027822504,127070.98611169895,7263166.398978896,7789075.165555793,7995038.417515225,7676813.58147949,397275.472674386,4390478.272542356,4390478.272542356,4390478.272542356,4390478.272542356,0,5283420.621161521,5645400.851386014,5779823.730307991,5565556.166718464,270260.379979004,3319377.460563581,3319377.460563581,3319377.460563581,3319377.460563581,0,1979745.7778173753,2143674.314169779,2215214.6872072336,2111257.414761025,127070.98611169904,1071100.8119787746,1071100.8119787746,1071100.8119787746,1071100.8119787746,0,-2460446.2697444097,-2326023.390822432,-1964043.16059794,-2246178.7061548834,270260.37997900345,-1144113.8752284592,-1072573.5021910046,-908644.9658386008,-1040156.6027822504,127070.98611169895,0,0,0,0,0,0,0,0,0,0,1979745.7778173753,2143674.314169779,2215214.6872072336,2111257.414761025,127070.98611169904,1071100.8119787746,1071100.8119787746,1071100.8119787746,1071100.8119787746,0
35-44,Male,OTH,CED,MJ,-1082178.2730448367,-1059826.3948353855,-1033892.6782573445,-1058569.6094428978,25436.767432207656,0,0,0,0,0,-1082178.2730448367,-1059826.3948353855,-1033892.6782573445,-1058569.6094428978,25436.767432207656,-23300215.07755944,-22415584.67117597,-18662280.668511085,-21409032.532129858,2591993.4066150594,-804740.5248727544,-790126.6924056594,-780086.1109706156,-791731.3418905897,13050.208460624322,-277437.7481720821,-269699.7024297262,-253806.56728672885,-266838.26755230816,12681.930395778561,3103946.713354342,3129880.429932383,3152232.3081418336,3128623.644539895,25436.767432207307,2070054.0350969976,2070054.0350969976,2070054.0350969976,2070054.0350969976,0,2349175.638598867,2359216.220033911,2373830.0525010065,2360820.869518841,13050.208460624492,1569089.5276282516,1569089.5276282516,1569089.5276282516,1569089.5276282516,0,754771.0747554746,770664.2098984718,778402.2556408278,767802.7750210539,12681.930395778538,500964.50746874575,500964.50746874575,500964.50746874575,500964.50746874575,0,-804740.5248727544,-790126.6924056594,-780086.1109706156,-791731.3418905897,13050.208460624322,-277437.7481720821,-269699.7024297262,-253806.56728672885,-266838.26755230816,12681.930395778561,0,0,0,0,0,0,0,0,0,0,754771.0747554746,770664.2098984718,778402.2556408278,767802.7750210539,12681.930395778538,500964.50746874575,500964.50746874575,500964.50746874575,500964.50746874575,0
35-44,Male,OTH,FL,mrh-eq,-33992.493031064274,-32790.84237239877,-29083.41046796996,-31911.62088265726,2693.5889565411535,0,0,0,0,0,-33992.493031064274,-32790.84237239877,-29083.41046796996,-31911.62088265726,2693.5889565411535,-23300215.07755944,-22415584.67117597,-18662280.668511085,-21409032.532129858,2591993.4066150594,-24780.096347885832,-23989.713025438152,-21656.392436500137,-23448.331528424005,1709.601201555624,-9212.396683178436,-8801.129346960624,-7427.018031469824,-8463.28935423326,984.16827558964,106537.2561689179,110244.68807334671,111446.3387320122,109365.4665836052,2693.5889565411467,77453.84570094793,77453.84570094793,77453.84570094793,77453.84570094793,0,80217.56780508468,82550.8883940227,83341.27171647038,82009.50689700854,1709.6012015556246,58561.17536858455,58561.17536858455,58561.17536858455,58561.17536858455,0,26319.68836383321,27693.79967932401,28105.06701554182,27355.959686596645,984.1682755896377,18892.670332363385,18892.670332363385,18892.670332363385,18892.670332363385,0,-24780.096347885832,-23989.713025438152,-21656.392436500137,-23448.331528424005,1709.601201555624,-9212.396683178436,-8801.129346960624,-7427.018031469824,-8463.28935423326,984.16827558964,0,0,0,0,0,0,0,0,0,0,26319.68836383321,27693.79967932401,28105.06701554182,27355.959686596645,984.1682755896377,18892.670332363385,18892.670332363385,18892.670332363385,18892.670332363385,0
35-44,Male,OTH,Food_price,USD,-387740.2538752122,-361009.19273647945,-248851.24038294164,-331034.84494181105,77571.77473400159,0,0,0,0,0,-387740.2538752122,-361009.19273647945,-248851.24038294164,-331034.84494181105,77571.77473400159,-23300215.07755944,-22415584.67117597,-18662280.668511085,-21409032.532129858,2591993.4066150594,-270861.9581798983,-253163.7420686474,-178456.8632895632,-233160.7025360743,51627.34240916957,-116878.29569531392,-107845.45066783202,-70394.37709337847,-97874.14240573671,25944.503203824486,1270640.4206292029,1382798.3729827406,1409529.4341214732,1352824.0251880724,77571.77473400152,1021789.1802462613,1021789.1802462613,1021789.1802462613,1021789.1802462613,0,935042.4966767405,1009749.3754558245,1027447.5915670757,989746.3359232516,51627.34240916959,756585.6333871773,756585.6333871773,756585.6333871773,756585.6333871773,0,335597.9239524624,373048.9975269159,382081.8425543978,363077.6892648206,25944.50320382447,265203.54685908393,265203.54685908393,265203.54685908393,265203.54685908393,0,-270861.9581798983,-253163.7420686474,-178456.8632895632,-233160.7025360743,51627.34240916957,-116878.29569531392,-107845.45066783202,-70394.37709337847,-97874.14240573671,25944.503203824486,0,0,0,0,0,0,0,0,0,0,335597.9239524624,373048.9975269159,382081.8425543978,363077.6892648206,25944.50320382447,265203.54685908393,265203.54685908393,265203.54685908393,265203.54685908393,0
45-54,Female,HIS,CED,MJ,-1999882.119137356,-1950112.791384935,-1903032.88477056,-1951056.4479246002,50979.83196029622,0,0,0,0,0,-1999882.119137356,-1950112.791384935,-1903032.88477056,-1951056.4479246002,50979.83196029622,-54060028.05660832,-51024337.75271317,-46950749.1034358,-50660162.89468432,3754993.9007394183,-1482200.4263706743,-1442449.797153395,-1416283.7162467062,-1447216.3053325496,34937.72057366003,-517681.69276668155,-507662.99423154007,-486749.1685238536,-503840.1425920506,16613.48939674798,4790148.61408826,4837228.520702634,4886997.848455056,4838172.1772423005,50979.83196029657,2887115.7293176986,2887115.7293176986,2887115.7293176986,2887115.7293176986,0,3631124.88772809,3657290.9686347786,3697041.597852058,3662057.4768139333,34937.720573660015,2214841.171481384,2214841.171481384,2214841.171481384,2214841.171481384,0,1159023.7263601688,1179937.5520678556,1189956.250602997,1176114.700428366,16613.489396748064,672274.5578363154,672274.5578363154,672274.5578363154,672274.5578363154,0,-1482200.4263706743,-1442449.797153395,-1416283.7162467062,-1447216.3053325496,34937.72057366003,-517681.69276668155,-507662.99423154007,-486749.1685238536,-503840.1425920506,16613.48939674798,0,0,0,0,0,0,0,0,0,0,1159023.7263601688,1179937.5520678556,1189956.250602997,1176114.700428366,16613.489396748064,672274.5578363154,672274.5578363154,672274.5578363154,672274.5578363154,0
45-54,Female,HIS,FL,mrh-eq,-66616.37259746606,-64741.59062412262,-61103.050302958305,-64122.72804593985,2950.8283526246364,0,0,0,0,0,-66616.37259746606,-64741.59062412262,-61103.050302958305,-64122.72804593985,2950.8283526246364,-54060028.05660832,-51024337.75271317,-46950749.1034358,-50660162.89468432,3754993.9007394183,-48448.63967156202,-46936.64751493462,-44607.20579114826,-46649.823105405165,2037.0090726166304,-18167.73292590406,-17804.943109187992,-16495.844511810043,-17472.9049405347,925.7341134173055,162064.71630337893,165703.25662454322,167578.03859788663,165084.39404636045,2950.8283526246314,100961.66600042059,100961.66600042059,100961.66600042059,100961.66600042059,0,121882.12849077708,124211.57021456343,125723.56237119081,123924.74580503395,2037.0090726166238,77274.92269962879,77274.92269962879,77274.92269962879,77274.92269962879,0,40182.58781260184,41491.68640997978,41854.47622669586,41159.6482413265,925.7341134173022,23686.7433007918,23686.7433007918,23686.7433007918,23686.7433007918,0,-48448.63967156202,-46936.64751493462,-44607.20579114826,-46649.823105405165,2037.0090726166304,-18167.73292590406,-17804.943109187992,-16495.844511810043,-17472.9049405347,925.7341134173055,0,0,0,0,0,0,0,0,0,0,40182.58781260184,41491.68640997978,41854.47622669586,41159.6482413265,925.7341134173022,23686.7433007918,23686.7433007918,23686.7433007918,23686.7433007918,0
45-54,Female,HIS,Food_price,USD,-948774.5514451185,-923270.7038936852,-806954.7226333079,-891406.7973291435,79579.59433124005,0,0,0,0,0,-948774.5514451185,-923270.7038936852,-806954.7226333079,-891406.7973291435,79579.59433124005,-54060028.05660832,-51024337.75271317,-46950749.1034358,-50660162.89468432,3754993.9007394183,-658128.8642210038,-637382.5662370117,-559474.9044176652,-617325.9473474136,54751.375322791784,-290645.6872241147,-285888.13765667356,-247479.81821564285,-274080.8499817298,24913.981387813754,2193567.801744695,2309883.7830050723,2335387.630556505,2278019.8764405306,79579.59433123989,1386613.0791113868,1386613.0791113868,1386613.0791113868,1386613.0791113868,0,1599250.6548929282,1677158.3167122747,1697904.6146962668,1657101.6978226767,54751.375322791784,1039775.750475263,1039775.750475263,1039775.750475263,1039775.7504752629,0,594317.1468517667,632725.4662927974,637483.0158602386,620918.1786178537,24913.981387813772,346837.32863612386,346837.32863612386,346837.32863612386,346837.32863612386,0,-658128.8642210038,-637382.5662370117,-559474.9044176652,-617325.9473474136,54751.375322791784,-290645.6872241147,-285888.13765667356,-247479.81821564285,-274080.8499817298,24913.981387813754,0,0,0,0,0,0,0,0,0,0,594317.1468517667,632725.4662927974,637483.0158602386,620918.1786178537,24913.981387813772,346837.32863612386,346837.32863612386,346837.32863612386,346837.32863612386,0
45-54,Female,NHB,CED,MJ,-1676111.4520585188,-1655153.9097280144,-1514077.5006789148,-1613006.93894956,92763.83418483014,0,0,0,0,0,-1676111.4520585188,-1655153.9097280144,-1514077.5006789148,-1613006.93894956,92763.83418483014,-53079274.74889791,-52476244.76160708,-44461565.60887013,-49875666.10706458,5064015.64585824,-1236703.6532913442,-1216386.0939401519,-1112642.0341718956,-1187113.6376534628,70044.06803567136,-439407.7987671745,-438767.81578786264,-401435.46650701907,-425893.30129609705,22885.20430029765,3390705.6511469968,3531782.0601960965,3552739.6025266005,3489635.0894176415,92763.83418483012,1876628.1504680817,1876628.1504680817,1876628.1504680817,1876628.150468082,0,2548265.5062380442,2652009.5660063,2672327.125357493,2622737.1097196112,70044.06803567125,1435623.4720661486,1435623.4720661486,1435623.4720661486,1435623.4720661484,0,842440.1449089524,879772.4941897959,880412.4771691078,866897.9796980304,22885.20430029765,441004.6784019333,441004.6784019333,441004.6784019333,441004.6784019333,0,-1236703.6532913442,-1216386.0939401519,-1112642.0341718956,-1187113.6376534628,70044.06803567136,-439407.7987671745,-438767.81578786264,-401435.46650701907,-425893.30129609705,22885.20430029765,0,0,0,0,0,0,0,0,0,0,842440.1449089524,879772.4941897959,880412.4771691078,866897.9796980304,22885.20430029765,441004.6784019333,441004.6784019333,441004.6784019333,441004.6784019333,0
45-54,Female,NHB,FL,mrh-eq,-55248.93300053848,-55027.468046412934,-49213.91392863943,-53065.33149776453,3602.295190281685,0,0,0,0,0,-55248.93300053848,-55027.468046412934,-49213.91392863943,-53065.33149776453,3602.295190281685,-53079274.74889791,-52476244.76160708,-44461565.60887013,-49875666.10706458,5064015.64585824,-40173.981174554894,-39828.15327455099,-35545.59022245452,-38446.84269486939,2713.869375533475,-15192.769353657819,-15068.406407779461,-13661.77828798078,-14618.488802895139,895.0466391329765,112781.41679438404,118594.97091215753,118816.4358662831,116632.83436350914,3602.2951902816812,63567.50286574461,63567.50286574461,63567.50286574461,63567.50286574461,0,84111.24310820136,88393.80616029783,88739.63406030175,87012.49558061623,2713.869375533471,48565.652885746844,48565.652885746844,48565.652885746844,48565.652885746844,0,28663.62826797855,30070.256387777226,30194.619333655584,29620.3387828929,895.0466391329743,15001.849979997765,15001.849979997765,15001.849979997765,15001.849979997765,0,-40173.981174554894,-39828.15327455099,-35545.59022245452,-38446.84269486939,2713.869375533475,-15192.769353657819,-15068.406407779461,-13661.77828798078,-14618.488802895139,895.0466391329765,0,0,0,0,0,0,0,0,0,0,28663.62826797855,30070.256387777226,30194.619333655584,29620.3387828929,895.0466391329743,15001.849979997765,15001.849979997765,15001.849979997765,15001.849979997765,0
45-54,Female,NHB,Food_price,USD,-946084.1791091803,-929169.2547340401,-814310.1583917995,-894802.878605233,75470.9672064687,0,0,0,0,0,-946084.1791091803,-929169.2547340401,-814310.1583917995,-894802.878605233,75470.9672064687,-53079274.74889791,-52476244.76160708,-44461565.60887013,-49875666.10706458,5064015.64585824,-659075.7839715903,-650367.8365574393,-563088.1364785547,-622798.8005347258,55877.459359757624,-287008.39513759,-278801.41817660077,-251222.02191324477,-272004.07807050715,19733.41293083175,1858182.8033608794,1973041.8997031199,1989956.8240782602,1938675.523574313,75470.9672064686,1043872.6449690799,1043872.6449690799,1043872.6449690799,1043872.64496908,0,1349912.8483283774,1437192.5484072622,1445900.4958214134,1409623.5123845488,55877.4593597579,786824.7118498228,786824.7118498228,786824.7118498228,786824.7118498228,0,508269.95503250184,535849.3512958577,544056.328256847,529052.0111897642,19733.41293083171,257047.933119257,257047.933119257,257047.933119257,257047.933119257,0,-659075.7839715903,-650367.8365574393,-563088.1364785547,-622798.8005347258,55877.459359757624,-287008.39513759,-278801.41817660077,-251222.02191324477,-272004.07807050715,19733.41293083175,0,0,0,0,0,0,0,0,0,0,508269.95503250184,535849.3512958577,544056.328256847,529052.0111897642,19733.41293083171,257047.933119257,257047.933119257,257047.933119257,257047.933119257,0
