Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
added_sugar,CED,MJ,-52397814.535484105,-50629020.66529035,-48972880.60424595,-50668548.31762346,1802921.8150459365,0,0,0,0,0,-52397814.535484105,-50629020.66529035,-48972880.60424595,-50668548.31762346,1802921.8150459365,-2071430567.6206522,-1999067385.2137034,-1933621058.9730568,-2001494352.2895987,72561767.18683279,-34735895.343960665,-33561710.89739416,-32466092.13462234,-33589277.803988785,1194871.7905870497,-17661919.19152344,-17067309.767896183,-16506788.46962362,-17079270.51363467,608051.7724045699,91105481.76712632,92761621.82817069,94530415.69836445,92801149.4805038,1802921.8150459218,42132601.16288034,42132601.16288034,42132601.16288034,42132601.16288034,0,60399331.94383338,61494950.70660519,62669135.1531717,61522517.61319982,1194871.7905870497,27933239.80921104,27933239.80921104,27933239.80921104,27933239.80921104,0,30706149.823292926,31266671.121565495,31861280.54519275,31278631.867303982,608051.7724045708,14199361.353669306,14199361.353669306,14199361.353669306,14199361.353669306,0,-34735895.343960665,-33561710.89739416,-32466092.13462234,-33589277.803988785,1194871.7905870497,-17661919.19152344,-17067309.767896183,-16506788.46962362,-17079270.51363467,608051.7724045699,0,0,0,0,0,0,0,0,0,0,30706149.823292926,31266671.121565495,31861280.54519275,31278631.867303982,608051.7724045708,14199361.353669306,14199361.353669306,14199361.353669306,14199361.353669306,0
added_sugar,FL,mrh-eq,-2432041.052385623,-2337985.3015262606,-2267568.422614413,-2346279.6425604764,86862.05730317658,0,0,0,0,0,-2432041.052385623,-2337985.3015262606,-2267568.422614413,-2346279.6425604764,86862.05730317658,-2071430567.6206522,-1999067385.2137034,-1933621058.9730568,-2001494352.2895987,72561767.18683279,-1612408.6002843238,-1549982.6877346379,-1503408.1301421544,-1555544.5666669896,57570.52195293712,-819632.4521013,-788002.6137916223,-764160.2924722594,-790735.0758934872,29291.61638826824,4223172.85864968,4293589.7375615295,4387645.488420893,4301884.078595745,86862.05730317775,1955604.4360352685,1955604.4360352685,1955604.4360352685,1955604.4360352687,0,2800090.4345463407,2846664.992138826,2909090.9046885124,2852226.871071177,57570.52195293825,1296682.3044041875,1296682.3044041875,1296682.3044041875,1296682.3044041875,0,1423082.4241033401,1446924.7454227025,1478554.5837323815,1449657.2075245678,29291.61638826869,658922.1316310808,658922.1316310808,658922.1316310808,658922.1316310808,0,-1612408.6002843238,-1549982.6877346379,-1503408.1301421544,-1555544.5666669896,57570.52195293712,-819632.4521013,-788002.6137916223,-764160.2924722594,-790735.0758934872,29291.61638826824,0,0,0,0,0,0,0,0,0,0,1423082.4241033401,1446924.7454227025,1478554.5837323815,1449657.2075245678,29291.61638826869,658922.1316310808,658922.1316310808,658922.1316310808,658922.1316310808,0
added_sugar,Food_price,USD,-61900926.23364449,-59507901.917645395,-57720162.438419595,-59720282.562127255,2208075.656348018,0,0,0,0,0,-61900926.23364449,-59507901.917645395,-57720162.438419595,-59720282.562127255,2208075.656348018,-2071430567.6206522,-1999067385.2137034,-1933621058.9730568,-2001494352.2895987,72561767.18683279,-41037440.71839032,-39449526.209228404,-38266920.07169418,-39591739.67295742,1463360.7343125048,-20863485.51525416,-20058375.708417006,-19453242.366725426,-20128542.889169842,744716.5579364473,107142416.9288656,108930156.40809143,111323180.72409043,109142537.05257325,2208075.6563479854,49422254.49044601,49422254.49044601,49422254.49044601,49422254.49044601,0,71034338.91752718,72216945.05506139,73804859.56422332,72359158.51879041,1463360.734312498,32767418.845833004,32767418.845833004,32767418.845833004,32767418.845833004,0,36108078.01133841,36713211.35303,37518321.159867145,36783378.53378283,744716.5579364467,16654835.644612988,16654835.644612988,16654835.644612988,16654835.644612988,0,-41037440.71839032,-39449526.209228404,-38266920.07169418,-39591739.67295742,1463360.7343125048,-20863485.51525416,-20058375.708417006,-19453242.366725426,-20128542.889169842,744716.5579364473,0,0,0,0,0,0,0,0,0,0,36108078.01133841,36713211.35303,37518321.159867145,36783378.53378283,744716.5579364467,16654835.644612988,16654835.644612988,16654835.644612988,16654835.644612988,0
oil,CED,MJ,-1055243.9986083552,-855772.2535583852,-692126.4542616463,-868342.7608402207,191424.3041333874,0,0,0,0,0,-1055243.9986083552,-855772.2535583852,-692126.4542616463,-868342.7608402207,191424.3041333874,-113769419.11116004,-92244746.92601585,-74206752.0872703,-93468142.48615573,20849393.5180142,-878489.2703648979,-712003.5017060624,-575288.6332302819,-722449.4315948536,159835.4952951724,-176754.7282434574,-143768.7518523229,-116837.82103136426,-145893.32924536706,31588.84477419962,43533845.70367159,43697491.50296831,43896963.248018295,43710062.01025016,191424.30413338504,42841719.24940994,42841719.24940994,42841719.24940994,42841719.24940994,0,36349266.34843097,36485981.216906756,36652466.98556557,36496427.14679554,159835.4952951662,35773977.71520067,35773977.71520067,35773977.71520067,35773977.71520067,0,7184579.355240613,7211510.286061572,7244496.262452705,7213634.863454615,31588.844774198824,7067741.53420925,7067741.53420925,7067741.53420925,7067741.534209249,0,-878489.2703648979,-712003.5017060624,-575288.6332302819,-722449.4315948536,159835.4952951724,-176754.7282434574,-143768.7518523229,-116837.82103136426,-145893.32924536706,31588.84477419962,0,0,0,0,0,0,0,0,0,0,7184579.355240613,7211510.286061572,7244496.262452705,7213634.863454615,31588.844774198824,7067741.53420925,7067741.53420925,7067741.53420925,7067741.534209249,0
oil,FL,mrh-eq,-53516.48984546482,-42391.207553754604,-34821.70118165205,-43638.848227301154,9898.510441044224,0,0,0,0,0,-53516.48984546482,-42391.207553754604,-34821.70118165205,-43638.848227301154,9898.510441044224,-113769419.11116004,-92244746.92601585,-74206752.0872703,-93468142.48615573,20849393.5180142,-44551.25855164624,-35267.09168180987,-28943.532081065146,-36305.901249912196,8263.708620284435,-8965.231293818571,-7124.115871944714,-5878.169100586933,-7332.946977388953,1634.8039625740416,2211965.0953028654,2219534.601674968,2230659.883966677,2220782.242348514,9898.510441043774,2177143.394121213,2177143.394121213,2177143.394121213,2177143.394121213,0,1846864.6435031262,1853188.2031038704,1862472.3699737063,1854227.0126719726,8263.708620283966,1817921.1114220603,1817921.1114220603,1817921.1114220603,1817921.1114220603,0,365100.45179973915,366346.3985710971,368187.513992971,366555.22967654123,1634.8039625741344,359222.28269915236,359222.28269915236,359222.28269915236,359222.28269915236,0,-44551.25855164624,-35267.09168180987,-28943.532081065146,-36305.901249912196,8263.708620284435,-8965.231293818571,-7124.115871944714,-5878.169100586933,-7332.946977388953,1634.8039625740416,0,0,0,0,0,0,0,0,0,0,365100.45179973915,366346.3985710971,368187.513992971,366555.22967654123,1634.8039625741344,359222.28269915236,359222.28269915236,359222.28269915236,359222.28269915236,0
oil,Food_price,USD,-1136108.4086284619,-933897.0110733798,-768252.3131855254,-946727.4320092491,193927.06084930772,0,0,0,0,0,-1136108.4086284619,-933897.0110733798,-768252.3131855254,-946727.4320092491,193927.06084930772,-113769419.11116004,-92244746.92601585,-74206752.0872703,-93468142.48615573,20849393.5180142,-945917.6098000801,-777226.1213431015,-638746.1541011954,-787826.655102776,161929.62848137118,-190190.79882838114,-156670.88973027826,-129506.15908432963,-158900.77690647275,31997.611862287922,46299233.0445281,46464877.74241596,46667089.13997102,46477708.16335181,193927.06084929674,45530980.73134255,45530980.73134255,45530980.73134255,45530980.73134255,0,38657302.86429744,38795782.83153935,38964474.31999632,38806383.36529902,161929.62848136586,38018556.71019626,38018556.71019626,38018556.71019626,38018556.71019626,0,7641930.180230655,7669094.910876605,7702614.819974708,7671324.798052799,31997.611862288424,7512424.021146325,7512424.021146325,7512424.021146325,7512424.021146324,0,-945917.6098000801,-777226.1213431015,-638746.1541011954,-787826.655102776,161929.62848137118,-190190.79882838114,-156670.88973027826,-129506.15908432963,-158900.77690647275,31997.611862287922,0,0,0,0,0,0,0,0,0,0,7641930.180230655,7669094.910876605,7702614.819974708,7671324.798052799,31997.611862288424,7512424.021146325,7512424.021146325,7512424.021146325,7512424.021146324,0
sat_fat,CED,MJ,-132078376.29284908,-131527857.01104692,-130018888.65222172,-131191559.08928446,1122385.8581947635,0,0,0,0,0,-132078376.29284908,-131527857.01104692,-130018888.65222172,-131191559.08928446,1122385.8581947635,-2548284816.670522,-2537550848.3236194,-2509069928.84383,-2531323847.926115,21332301.502112225,-101709069.7678128,-101227224.14608587,-100120020.33849758,-101007800.22122224,857658.2995167173,-30369306.52503632,-30300632.864961054,-29898868.313724153,-30183758.86806224,267488.20941432234,267674016.9049322,269182985.2637574,269733504.5455596,268846687.34199494,1122385.8581948045,137655128.2527105,137655128.2527105,137655128.2527105,137655128.2527105,0,206006980.5726761,207114184.38026443,207596030.0019913,206894760.45540074,857658.2995167394,105886960.2341785,105886960.2341785,105886960.2341785,105886960.2341785,0,61667036.332256116,62068800.88349305,62137474.54356832,61951926.88659423,267488.2094143428,31768168.01853198,31768168.01853198,31768168.01853198,31768168.01853198,0,-101709069.7678128,-101227224.14608587,-100120020.33849758,-101007800.22122224,857658.2995167173,-30369306.52503632,-30300632.864961054,-29898868.313724153,-30183758.86806224,267488.20941432234,0,0,0,0,0,0,0,0,0,0,61667036.332256116,62068800.88349305,62137474.54356832,61951926.88659423,267488.2094143428,31768168.01853198,31768168.01853198,31768168.01853198,31768168.01853198,0
sat_fat,FL,mrh-eq,-3567304.4319265108,-3555790.9837097437,-3511425.5013132985,-3544263.954173014,31058.014414768015,0,0,0,0,0,-3567304.4319265108,-3555790.9837097437,-3511425.5013132985,-3544263.954173014,31058.014414768015,-2548284816.670522,-2537550848.3236194,-2509069928.84383,-2531323847.926115,21332301.502112225,-2746266.020191352,-2735830.561534763,-2703139.052150649,-2728021.4209286137,23684.479357417044,-821038.411735158,-819960.4221749817,-808286.4491626489,-816242.5332444004,7443.9271304713375,7233522.602712963,7277888.08510941,7289401.533326175,7266361.055572678,31058.014414768186,3722097.101399666,3722097.101399666,3722097.101399666,3722097.101399666,0,5565389.709294144,5598081.218678256,5608516.677334848,5590272.078072108,23684.479357416843,2862250.657143494,2862250.657143494,2862250.657143494,2862250.657143494,0,1668132.893418822,1679806.8664311538,1680884.8559913305,1676088.9775005728,7443.9271304709155,859846.4442561726,859846.4442561726,859846.4442561726,859846.4442561726,0,-2746266.020191352,-2735830.561534763,-2703139.052150649,-2728021.4209286137,23684.479357417044,-821038.411735158,-819960.4221749817,-808286.4491626489,-816242.5332444004,7443.9271304713375,0,0,0,0,0,0,0,0,0,0,1668132.893418822,1679806.8664311538,1680884.8559913305,1676088.9775005728,7443.9271304709155,859846.4442561726,859846.4442561726,859846.4442561726,859846.4442561726,0
sat_fat,Food_price,USD,-20141766.25042977,-20065958.798363995,-19867743.7163841,-20023008.752780095,148941.6883659478,0,0,0,0,0,-20141766.25042977,-20065958.798363995,-19867743.7163841,-20023008.752780095,148941.6883659478,-2548284816.670522,-2537550848.3236194,-2509069928.84383,-2531323847.926115,21332301.502112225,-15510399.638509182,-15443053.811519466,-15299272.241645373,-15416234.252612667,113521.14519850118,-4631366.611920584,-4622904.986844533,-4568471.47473873,-4606774.500167428,35929.56231116036,41039043.50081344,41237258.5827933,41313066.03485909,41194308.537209414,148941.68836593378,21171299.78442932,21171299.78442932,21171299.78442932,21171299.78442932,0,31585247.37786593,31729028.947740033,31796374.77472975,31702209.38883323,113521.14519850811,16285975.136220558,16285975.136220558,16285975.136220558,16285975.136220558,0,9453796.12294749,9508229.635053292,9516691.260129347,9492099.148376187,35929.5623111622,4885324.64820876,4885324.64820876,4885324.64820876,4885324.64820876,0,-15510399.638509182,-15443053.811519466,-15299272.241645373,-15416234.252612667,113521.14519850118,-4631366.611920584,-4622904.986844533,-4568471.47473873,-4606774.500167428,35929.56231116036,0,0,0,0,0,0,0,0,0,0,9453796.12294749,9508229.635053292,9516691.260129347,9492099.148376187,35929.5623111622,4885324.64820876,4885324.64820876,4885324.64820876,4885324.64820876,0
