age_gp,sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,FL,mrh-eq,-424041.50886167533,-421676.5286976302,-362045.02375933976,-401583.0112329827,36979.8769301661,0,0,0,0,0,-424041.50886167533,-421676.5286976302,-362045.02375933976,-401583.0112329827,36979.8769301661,-314603776.80274224,-313652650.3840242,-266032453.6337368,-297277537.98698235,29233865.22779159,-304217.3846749831,-302658.8670313239,-259277.6225526928,-287984.22603659687,26850.50975877851,-119824.12418669231,-119017.6616663063,-102767.401206647,-113598.78519638586,10129.841688573433,936298.9825082236,995930.4874465138,998295.4676105592,975836.9699818665,36979.87693016606,574253.9587488838,574253.9587488838,574253.9587488838,574253.9587488838,0,693958.8142683877,737340.0587470187,738898.5763906778,722665.4177522917,26850.509758778426,434681.1917156949,434681.1917156949,434681.1917156949,434681.1917156949,0,242340.1682398359,258590.42869949513,259396.8912198811,253171.55222957468,10129.841688573379,139572.76703318887,139572.76703318887,139572.76703318887,139572.76703318887,0,-304217.3846749831,-302658.8670313239,-259277.6225526928,-287984.22603659687,26850.50975877851,-119824.12418669231,-119017.6616663063,-102767.401206647,-113598.78519638586,10129.841688573433,0,0,0,0,0,0,0,0,0,0,242340.1682398359,258590.42869949513,259396.8912198811,253171.55222957468,10129.841688573379,139572.76703318887,139572.76703318887,139572.76703318887,139572.76703318887,0
35-44,Male,Food_price,USD,-5303571.270827835,-5237982.396035626,-4520896.823699548,-5009387.063564093,457035.4730099261,0,0,0,0,0,-5303571.270827835,-5237982.396035626,-4520896.823699548,-5009387.063564093,457035.4730099261,-314603776.80274224,-313652650.3840242,-266032453.6337368,-297277537.98698235,29233865.22779159,-3602984.1128234705,-3561724.693555231,-3062848.5699869003,-3401157.428888533,316468.8980472803,-1700587.1580043652,-1676257.702480395,-1458048.2537126471,-1608229.6346755605,140591.2892916215,12729621.892807437,13446707.465143515,13512296.339935726,13218112.132671982,457035.47300992743,8208725.069107886,8208725.069107886,8208725.069107886,8208725.069107886,0,9244605.65829792,9743481.781866252,9784741.201134492,9582914.517199554,316468.898047281,6181757.088311021,6181757.088311021,6181757.088311021,6181757.088311021,0,3485016.234509514,3703225.6832772614,3727555.138801232,3635197.615472427,140591.2892916212,2026967.9807968668,2026967.9807968668,2026967.9807968668,2026967.9807968668,0,-3602984.1128234705,-3561724.693555231,-3062848.5699869003,-3401157.428888533,316468.8980472803,-1700587.1580043652,-1676257.702480395,-1458048.2537126471,-1608229.6346755605,140591.2892916215,0,0,0,0,0,0,0,0,0,0,3485016.234509514,3703225.6832772614,3727555.138801232,3635197.615472427,140591.2892916212,2026967.9807968668,2026967.9807968668,2026967.9807968668,2026967.9807968668,0
45-54,Female,CED,MJ,-17703028.162438154,-16547776.97446503,-15601080.415132858,-16620954.037146067,1108101.9529653199,0,0,0,0,0,-17703028.162438154,-16547776.97446503,-15601080.415132858,-16620954.037146067,1108101.9529653199,-476372475.29060763,-450675691.40731055,-400317678.41418034,-442022628.561755,40724251.879331775,-13103286.331261285,-12239396.015456177,-11585697.350510592,-12313147.471898114,801280.6850593614,-4599741.83117687,-4308380.959008854,-4015383.064622265,-4307806.565247951,307557.647831357,34997420.40516715,35944116.96449933,37099368.15247246,36017294.027180366,1108101.952965329,19396339.990034297,19396339.990034297,19396339.990034297,19396339.990034297,0,26464479.05610911,27118177.7210547,27982068.0368598,27191929.17749663,801280.6850593584,14878781.705598518,14878781.705598518,14878781.705598518,14878781.705598518,0,8532941.34905804,8825939.24344463,9117300.115612648,8825364.849683726,307557.64783135796,4517558.284435775,4517558.284435775,4517558.284435775,4517558.284435775,0,-13103286.331261285,-12239396.015456177,-11585697.350510592,-12313147.471898114,801280.6850593614,-4599741.83117687,-4308380.959008854,-4015383.064622265,-4307806.565247951,307557.647831357,0,0,0,0,0,0,0,0,0,0,8532941.34905804,8825939.24344463,9117300.115612648,8825364.849683726,307557.64783135796,4517558.284435775,4517558.284435775,4517558.284435775,4517558.284435775,0
45-54,Female,FL,mrh-eq,-583444.8224633418,-548709.938922436,-503364.3538421552,-544986.8857507255,42270.76175389222,0,0,0,0,0,-583444.8224633418,-548709.938922436,-503364.3538421552,-544986.8857507255,42270.76175389222,-476372475.29060763,-450675691.40731055,-400317678.41418034,-442022628.561755,40724251.879331775,-423906.2300701486,-398437.1295733386,-366664.3622878708,-396225.3166650376,30188.130485597972,-159538.5923931932,-150272.8093490973,-136699.99155428438,-148761.56908568784,12091.355905921617,1191642.9395206135,1236988.5246008942,1271723.4081418004,1233265.4714291838,42270.76175389233,688278.5856784582,688278.5856784582,688278.5856784582,688278.5856784582,0,894211.3799340364,925984.147219504,951453.2477163144,923772.3343112032,30188.13048559799,527547.0176461657,527547.0176461657,527547.0176461657,527547.0176461657,0,297431.559586577,311004.3773813899,320270.1604254857,309493.1371179804,12091.355905921604,160731.5680322926,160731.5680322926,160731.5680322926,160731.5680322926,0,-423906.2300701486,-398437.1295733386,-366664.3622878708,-396225.3166650376,30188.130485597972,-159538.5923931932,-150272.8093490973,-136699.99155428438,-148761.56908568784,12091.355905921617,0,0,0,0,0,0,0,0,0,0,297431.559586577,311004.3773813899,320270.1604254857,309493.1371179804,12091.355905921604,160731.5680322926,160731.5680322926,160731.5680322926,160731.5680322926,0
45-54,Female,Food_price,USD,-9518297.13149839,-9058944.359454276,-7839467.527951635,-8792234.16315304,913285.2987113851,0,0,0,0,0,-9518297.13149839,-9058944.359454276,-7839467.527951635,-8792234.16315304,913285.2987113851,-476372475.29060763,-450675691.40731055,-400317678.41418034,-442022628.561755,40724251.879331775,-6538874.703262809,-6228439.36498967,-5383775.769215266,-6040990.853585717,629247.1922389071,-2979422.4282355816,-2830504.9944646056,-2455691.758736371,-2751243.309567322,284065.9729636227,18377696.099468365,19597172.930971008,20056525.703015123,19330462.73466977,913285.2987113846,10538228.571516726,10538228.571516726,10538228.571516726,10538228.571516726,0,13253338.165236576,14098001.76101098,14408437.099284118,13910553.249607027,629247.1922389083,7869562.396021309,7869562.396021309,7869562.396021309,7869562.396021309,0,5124357.934231788,5499171.169960023,5648088.603730998,5419909.485062739,284065.9729636231,2668666.175495418,2668666.175495418,2668666.175495418,2668666.175495418,0,-6538874.703262809,-6228439.36498967,-5383775.769215266,-6040990.853585717,629247.1922389071,-2979422.4282355816,-2830504.9944646056,-2455691.758736371,-2751243.309567322,284065.9729636227,0,0,0,0,0,0,0,0,0,0,5124357.934231788,5499171.169960023,5648088.603730998,5419909.485062739,284065.9729636231,2668666.175495418,2668666.175495418,2668666.175495418,2668666.175495418,0
45-54,Male,CED,MJ,-12913437.008457448,-12061204.914983757,-11628840.195160817,-12208526.800475249,688036.2362456411,0,0,0,0,0,-12913437.008457448,-12061204.914983757,-11628840.195160817,-12208526.800475249,688036.2362456411,-316546022.0556935,-293229330.2173516,-288162243.88922507,-299632700.5718131,15934899.561466094,-9458061.404260611,-8839503.661636781,-8505768.912451848,-8939441.554071482,508624.33801063953,-3455375.604196835,-3221701.253346976,-3123071.28270897,-3269085.2464037663,179646.58823218945,27943264.8023681,28375629.52219104,29227861.615664728,28522951.407682527,688036.2362456401,16314424.607207283,16314424.607207283,16314424.607207283,16314424.607207283,0,20826265.230353072,21159999.979538005,21778557.72216184,21259937.87197271,508624.3380106415,12320496.317901222,12320496.317901222,12320496.317901222,12320496.317901222,0,7116999.572015031,7215629.542653037,7449303.893502897,7263013.535709828,179646.58823218924,3993928.289306062,3993928.289306062,3993928.289306062,3993928.289306062,0,-9458061.404260611,-8839503.661636781,-8505768.912451848,-8939441.554071482,508624.33801063953,-3455375.604196835,-3221701.253346976,-3123071.28270897,-3269085.2464037663,179646.58823218945,0,0,0,0,0,0,0,0,0,0,7116999.572015031,7215629.542653037,7449303.893502897,7263013.535709828,179646.58823218924,3993928.289306062,3993928.289306062,3993928.289306062,3993928.289306062,0
45-54,Male,FL,mrh-eq,-421852.5494649336,-391826.4936825099,-381472.424119151,-398728.94498744496,22077.364622663477,0,0,0,0,0,-421852.5494649336,-391826.4936825099,-381472.424119151,-398728.94498744496,22077.364622663477,-316546022.0556935,-293229330.2173516,-288162243.88922507,-299632700.5718131,15934899.561466094,-304273.5589668445,-282832.90548529953,-274771.45349114406,-287527.3621475414,16050.836008114788,-117578.9904980891,-108993.58819721045,-106700.97062800701,-111201.5828399035,6036.15674355551,962147.605821538,972501.6753848968,1002527.7311673206,979404.1266898318,22077.364622663474,580675.1817023868,580675.1817023868,580675.1817023868,580675.1817023868,0,713815.2771028758,721876.7290970314,743317.3825785764,726571.1857592734,16050.836008114811,439043.8236117318,439043.8236117318,439043.8236117318,439043.8236117318,0,248332.328718662,250624.9462878654,259210.34858874415,252832.9409305585,6036.156743555551,141631.35809065495,141631.35809065495,141631.35809065495,141631.35809065495,0,-304273.5589668445,-282832.90548529953,-274771.45349114406,-287527.3621475414,16050.836008114788,-117578.9904980891,-108993.58819721045,-106700.97062800701,-111201.5828399035,6036.15674355551,0,0,0,0,0,0,0,0,0,0,248332.328718662,250624.9462878654,259210.34858874415,252832.9409305585,6036.156743555551,141631.35809065495,141631.35809065495,141631.35809065495,141631.35809065495,0
45-54,Male,Food_price,USD,-5399726.002827883,-4918910.886913936,-4917695.62724189,-5087191.538226884,292579.17476471054,0,0,0,0,0,-5399726.002827883,-4918910.886913936,-4917695.62724189,-5087191.538226884,292579.17476471054,-316546022.0556935,-293229330.2173516,-288162243.88922507,-299632700.5718131,15934899.561466094,-3713984.2104040333,-3387215.027363858,-3380342.111797114,-3499459.331740501,200710.8263419996,-1686039.563786727,-1537651.2868076554,-1531993.6309129563,-1587732.2064863825,91948.4773329036,13099358.307542007,13100573.567214053,13581388.683128001,13268854.218526999,292579.17476471106,8181662.680300119,8181662.680300119,8181662.680300119,8181662.680300119,0,9499826.519843873,9506699.435410617,9833468.61845079,9618943.73978726,200710.82634199946,6119484.40804676,6119484.40804676,6119484.40804676,6119484.40804676,0,3594171.9031663155,3599829.5590610155,3748217.8360400866,3649910.478739742,91948.4773329034,2062178.2722533597,2062178.2722533597,2062178.2722533597,2062178.2722533597,0,-3713984.2104040333,-3387215.027363858,-3380342.111797114,-3499459.331740501,200710.8263419996,-1686039.563786727,-1537651.2868076554,-1531993.6309129563,-1587732.2064863825,91948.4773329036,0,0,0,0,0,0,0,0,0,0,3594171.9031663155,3599829.5590610155,3748217.8360400866,3649910.478739742,91948.4773329034,2062178.2722533597,2062178.2722533597,2062178.2722533597,2062178.2722533597,0
55-64,Female,CED,MJ,-22900485.40128599,-21817902.018345617,-21660230.350294285,-22142432.444622476,710699.0988662496,0,0,0,0,0,-22900485.40128599,-21817902.018345617,-21660230.350294285,-22142432.444622476,710699.0988662496,-629894974.5784371,-590718283.7610383,-551221560.4970372,-590605991.6745112,41407174.23981076,-17043620.023177672,-16255645.635579662,-16152181.478450676,-16495824.663814405,513217.9265553157,-5856865.378108321,-5562256.3827659525,-5508048.871843612,-5646607.780808068,197587.41974925363,46433585.05038431,46591256.71843563,47673840.101376005,46915787.144712485,710699.0988662465,24773354.70009001,24773354.70009001,24773354.70009001,24773354.70009001,0,35110890.48461809,35214354.641747095,36002329.0293451,35454533.66998183,513217.9265553209,18958709.00616742,18958709.00616742,18958709.00616742,18958709.00616742,0,11322694.5657662,11376902.076688543,11671511.072030913,11461253.474730657,197587.41974925625,5814645.6939225895,5814645.6939225895,5814645.6939225895,5814645.6939225895,0,-17043620.023177672,-16255645.635579662,-16152181.478450676,-16495824.663814405,513217.9265553157,-5856865.378108321,-5562256.3827659525,-5508048.871843612,-5646607.780808068,197587.41974925363,0,0,0,0,0,0,0,0,0,0,11322694.5657662,11376902.076688543,11671511.072030913,11461253.474730657,197587.41974925625,5814645.6939225895,5814645.6939225895,5814645.6939225895,5814645.6939225895,0
55-64,Female,FL,mrh-eq,-770104.0657122644,-727697.6571491659,-707894.555099458,-735628.6418907065,33454.50611569879,0,0,0,0,0,-770104.0657122644,-727697.6571491659,-707894.555099458,-735628.6418907065,33454.50611569879,-629894974.5784371,-590718283.7610383,-551221560.4970372,-590605991.6745112,41407174.23981076,-562928.3369105324,-532506.79517249,-517978.2233336,-538083.2758388593,24145.841552150603,-207175.72880173207,-195190.861976676,-189916.33176585802,-197545.36605184726,9309.934603802141,1590918.8435217151,1610721.9455714235,1653128.3541345214,1618652.930312964,33454.506115698605,883024.2884222574,883024.2884222574,883024.2884222574,883024.2884222573,0,1191739.8098949098,1206268.3817337994,1236689.9234718422,1211844.8624001688,24145.841552150672,673761.5865613095,673761.5865613095,673761.5865613095,673761.5865613095,0,399179.0336268058,404453.56383762404,416438.4306626799,406808.0679127951,9309.934603802145,209262.70186094788,209262.70186094788,209262.70186094788,209262.70186094788,0,-562928.3369105324,-532506.79517249,-517978.2233336,-538083.2758388593,24145.841552150603,-207175.72880173207,-195190.861976676,-189916.33176585802,-197545.36605184726,9309.934603802141,0,0,0,0,0,0,0,0,0,0,399179.0336268058,404453.56383762404,416438.4306626799,406808.0679127951,9309.934603802145,209262.70186094788,209262.70186094788,209262.70186094788,209262.70186094788,0
55-64,Female,Food_price,USD,-11704208.37968032,-10879242.1166762,-10095763.702582965,-10893799.256644933,846643.6957202449,0,0,0,0,0,-11704208.37968032,-10879242.1166762,-10095763.702582965,-10893799.256644933,846643.6957202449,-629894974.5784371,-590718283.7610383,-551221560.4970372,-590605991.6745112,41407174.23981076,-8113775.298851925,-7542833.826993813,-6966569.569575931,-7540966.182937753,603794.6554544948,-3590433.080828398,-3336408.2896823874,-3129194.1330070347,-3352833.0737071796,243173.71720025918,23893252.783343736,24676731.197436966,25501697.460441098,24691288.3374057,846643.6957202468,13797489.080760773,13797489.080760773,13797489.080760773,13797489.080760771,0,17280238.33326343,17856502.590681314,18427444.062539432,17854634.94662526,603794.6554544976,10313668.763687503,10313668.763687503,10313668.763687503,10313668.763687503,0,6613014.450080306,6820228.606755659,7074253.397901668,6836653.390780452,243173.71720025822,3483820.3170732697,3483820.3170732697,3483820.3170732697,3483820.3170732693,0,-8113775.298851925,-7542833.826993813,-6966569.569575931,-7540966.182937753,603794.6554544948,-3590433.080828398,-3336408.2896823874,-3129194.1330070347,-3352833.0737071796,243173.71720025918,0,0,0,0,0,0,0,0,0,0,6613014.450080306,6820228.606755659,7074253.397901668,6836653.390780452,243173.71720025822,3483820.3170732697,3483820.3170732697,3483820.3170732697,3483820.3170732693,0
55-64,Male,CED,MJ,-17677336.39925447,-16324792.821363784,-15551662.523890214,-16528095.7267733,1132544.99859611,0,0,0,0,0,-17677336.39925447,-16324792.821363784,-15551662.523890214,-16528095.7267733,1132544.99859611,-456080712.0436237,-403348710.1807482,-396246027.8920363,-419358997.7506302,34409144.20241439,-12765811.811119476,-11870709.39539844,-11306938.515182396,-11986966.074523,774400.8178617776,-4911524.588134997,-4454083.425965344,-4244724.008707815,-4541129.6522503,358952.7177576294,37435043.95576564,38208174.25323922,39560717.8311299,38411477.15864873,1132544.9985961092,21883381.43187544,21883381.43187544,21883381.43187544,21883381.43187544,0,27731090.910899382,28294861.79111542,29189964.20683645,28411118.47023998,774400.8178617737,16424152.395716978,16424152.395716978,16424152.395716978,16424152.395716978,0,9703953.044866275,9913312.462123804,10370753.624293458,10000358.68840876,358952.7177576294,5459229.036158461,5459229.036158461,5459229.036158461,5459229.036158461,0,-12765811.811119476,-11870709.39539844,-11306938.515182396,-11986966.074523,774400.8178617776,-4911524.588134997,-4454083.425965344,-4244724.008707815,-4541129.6522503,358952.7177576294,0,0,0,0,0,0,0,0,0,0,9703953.044866275,9913312.462123804,10370753.624293458,10000358.68840876,358952.7177576294,5459229.036158461,5459229.036158461,5459229.036158461,5459229.036158461,0
55-64,Male,FL,mrh-eq,-598194.3312283201,-533463.07967377,-513880.80643735686,-549304.8264520637,46447.91921665434,0,0,0,0,0,-598194.3312283201,-533463.07967377,-513880.80643735686,-549304.8264520637,46447.91921665434,-456080712.0436237,-403348710.1807482,-396246027.8920363,-419358997.7506302,34409144.20241439,-425760.02773518447,-382935.147810213,-368943.59528787533,-393052.1047935933,31160.50510228589,-172434.30349313558,-150527.93186355702,-144937.21114948145,-156252.72165847034,15297.815240796312,1302959.0572298185,1322541.330466231,1387272.5820207812,1338383.0772445248,46447.91921665416,789078.2507924613,789078.2507924613,789078.2507924613,789078.2507924613,0,962722.1143404519,976713.6668627897,1019538.546787761,986830.6238461699,31160.505102285835,593778.5190525764,593778.5190525764,593778.5190525764,593778.5190525764,0,340236.9428893663,345827.66360344185,367734.0352330204,351552.4533983551,15297.815240796312,195299.73173988488,195299.73173988488,195299.73173988488,195299.73173988485,0,-425760.02773518447,-382935.147810213,-368943.59528787533,-393052.1047935933,31160.50510228589,-172434.30349313558,-150527.93186355702,-144937.21114948145,-156252.72165847034,15297.815240796312,0,0,0,0,0,0,0,0,0,0,340236.9428893663,345827.66360344185,367734.0352330204,351552.4533983551,15297.815240796312,195299.73173988488,195299.73173988488,195299.73173988488,195299.73173988485,0
55-64,Male,Food_price,USD,-7858196.716298437,-6402754.646511251,-6259255.022082245,-6863085.329093069,931199.0802697456,0,0,0,0,0,-7858196.716298437,-6402754.646511251,-6259255.022082245,-6863085.329093069,931199.0802697456,-456080712.0436237,-403348710.1807482,-396246027.8920363,-419358997.7506302,34409144.20241439,-5352328.46369495,-4389736.817737102,-4302531.567123052,-4696889.938910364,613221.6602118668,-2505868.252603487,-2013017.8287741495,-1956723.4549591935,-2166195.390182704,318012.8180752471,17187270.083061397,17330769.707490403,18786211.777277593,17791100.390072223,931199.080269746,10928015.060979154,10928015.060979154,10928015.060979154,10928015.060979154,0,12503675.016972363,12590880.267586416,13553471.913544267,12898033.38875968,613221.6602118693,8201143.449849315,8201143.449849315,8201143.449849315,8201143.449849315,0,4683595.066089029,4739889.439903986,5232739.863733323,4893067.00131254,318012.8180752472,2726871.611129837,2726871.611129837,2726871.611129837,2726871.611129837,0,-5352328.46369495,-4389736.817737102,-4302531.567123052,-4696889.938910364,613221.6602118668,-2505868.252603487,-2013017.8287741495,-1956723.4549591935,-2166195.390182704,318012.8180752471,0,0,0,0,0,0,0,0,0,0,4683595.066089029,4739889.439903986,5232739.863733323,4893067.00131254,318012.8180752472,2726871.611129837,2726871.611129837,2726871.611129837,2726871.611129837,0
65-74,Female,CED,MJ,-15012503.062867949,-14654341.079172159,-14650232.088313278,-14778570.199465811,218927.60933765298,0,0,0,0,0,-15012503.062867949,-14654341.079172159,-14650232.088313278,-14778570.199465811,218927.60933765298,-399305662.36229324,-384081459.03419906,-371449112.6647871,-384990882.52847356,14682480.57986558,-11248207.339889575,-10975152.712510804,-10899250.03225676,-11044328.834308952,193185.49874607736,-3768074.338209702,-3754760.671287839,-3682966.9818926756,-3734241.365156857,48189.47227232581,31255564.147308692,31259673.138167564,31617835.121863365,31383902.258461222,218927.60933765615,16605332.058995416,16605332.058995416,16605332.058995416,16605332.058995416,0,23585747.212331913,23661649.89258596,23934704.519964725,23730826.014384106,193185.498746076,12686497.18007515,12686497.18007515,12686497.18007515,12686497.180075148,0,7601801.86081294,7673595.550208101,7686909.217129965,7653076.24407712,48189.472272325074,3918834.878920264,3918834.878920264,3918834.878920264,3918834.878920264,0,-11248207.339889575,-10975152.712510804,-10899250.03225676,-11044328.834308952,193185.49874607736,-3768074.338209702,-3754760.671287839,-3682966.9818926756,-3734241.365156857,48189.47227232581,0,0,0,0,0,0,0,0,0,0,7601801.86081294,7673595.550208101,7686909.217129965,7653076.24407712,48189.472272325074,3918834.878920264,3918834.878920264,3918834.878920264,3918834.878920264,0
65-74,Female,FL,mrh-eq,-493798.67731123115,-491472.05356968264,-476858.2987961852,-487160.77952338476,9666.186801675794,0,0,0,0,0,-493798.67731123115,-491472.05356968264,-476858.2987961852,-487160.77952338476,9666.186801675794,-399305662.36229324,-384081459.03419906,-371449112.6647871,-384990882.52847356,14682480.57986558,-363762.6872119032,-358513.2925334566,-350821.41946091567,-357656.2825706165,6851.511305967145,-132804.93098691563,-129882.16005001742,-125883.04928595906,-129504.49695276824,3657.7476465395716,1063314.60681946,1077928.3615929577,1080254.9853345058,1073617.0875466596,9666.186801675925,586456.3080232748,586456.3080232748,586456.3080232748,586456.3080232748,0,796298.8943322005,803990.7674047413,809240.1620831878,803133.7574419013,6851.511305967083,445477.47487128474,445477.47487128474,445477.47487128474,445477.47487128474,0,266861.88243794907,270860.9932020075,273783.7641389057,270483.3301047583,3657.7476465396016,140978.83315199008,140978.83315199008,140978.83315199008,140978.83315199008,0,-363762.6872119032,-358513.2925334566,-350821.41946091567,-357656.2825706165,6851.511305967145,-132804.93098691563,-129882.16005001742,-125883.04928595906,-129504.49695276824,3657.7476465395716,0,0,0,0,0,0,0,0,0,0,266861.88243794907,270860.9932020075,273783.7641389057,270483.3301047583,3657.7476465396016,140978.83315199008,140978.83315199008,140978.83315199008,140978.83315199008,0
65-74,Female,Food_price,USD,-6763460.458940913,-6516911.92384257,-6078708.630555627,-6449664.640267623,365070.82576820976,0,0,0,0,0,-6763460.458940913,-6516911.92384257,-6078708.630555627,-6449664.640267623,365070.82576820976,-399305662.36229324,-384081459.03419906,-371449112.6647871,-384990882.52847356,14682480.57986558,-4699540.803978562,-4594994.1646026485,-4259542.574283216,-4513974.883569836,241974.11069581608,-2063919.6549623508,-1921917.7592399213,-1819166.0562724106,-1935689.7566977877,129368.64582736653,15642592.918400872,16080796.21168781,16327344.746786159,16013548.928112866,365070.82576820976,9563884.287845243,9563884.287845243,9563884.287845243,9563884.287845243,0,11469410.405371701,11804861.995691132,11909408.63506705,11723842.71465832,241974.110695816,7209867.831088489,7209867.831088489,7209867.831088489,7209867.831088488,0,4173182.513029168,4275934.215996677,4417936.111719107,4289706.213454544,129368.64582736626,2354016.4567567566,2354016.4567567566,2354016.4567567566,2354016.4567567566,0,-4699540.803978562,-4594994.1646026485,-4259542.574283216,-4513974.883569836,241974.11069581608,-2063919.6549623508,-1921917.7592399213,-1819166.0562724106,-1935689.7566977877,129368.64582736653,0,0,0,0,0,0,0,0,0,0,4173182.513029168,4275934.215996677,4417936.111719107,4289706.213454544,129368.64582736626,2354016.4567567566,2354016.4567567566,2354016.4567567566,2354016.4567567566,0
65-74,Male,CED,MJ,-11261684.35465225,-11070181.424124504,-10927935.9387628,-11087464.738217853,176293.61243886285,0,0,0,0,0,-11261684.35465225,-11070181.424124504,-10927935.9387628,-11087464.738217853,176293.61243886285,-280339995.02863455,-272631193.13365495,-249738258.1668549,-267303427.14354253,16754037.272064239,-8254239.312483179,-8116901.399888551,-8013559.764007036,-8128829.918033503,127093.97792129735,-3007445.0421690703,-2953280.0242359526,-2914376.174755766,-2958634.8201843495,49202.64080487025,24572695.143517673,24714940.628879376,24906443.55940712,24732223.942972723,176293.6124388599,13644759.204754874,13644759.204754874,13644759.204754874,13644759.204754874,0,18301495.594364543,18404837.230246056,18542175.142840683,18416765.748391006,127093.97792129594,10287935.830357503,10287935.830357503,10287935.830357503,10287935.830357503,0,6271199.549153132,6310103.398633323,6364268.416566439,6315458.194581718,49202.64080487105,3356823.374397368,3356823.374397368,3356823.374397368,3356823.3743973686,0,-8254239.312483179,-8116901.399888551,-8013559.764007036,-8128829.918033503,127093.97792129735,-3007445.0421690703,-2953280.0242359526,-2914376.174755766,-2958634.8201843495,49202.64080487025,0,0,0,0,0,0,0,0,0,0,6271199.549153132,6310103.398633323,6364268.416566439,6315458.194581718,49202.64080487105,3356823.374397368,3356823.374397368,3356823.374397368,3356823.3743973686,0
