age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,OTH,FL,mrh-eq,-114760.53492355309,-112701.04687521874,-108790.04046081805,-112051.39130817792,3192.334607235743,0,0,0,0,0,-114760.53492355309,-112701.04687521874,-108790.04046081805,-112051.39130817792,3192.334607235743,-95925231.56135792,-89718848.40185559,-87437272.76584375,-91095973.84869437,4623801.760275579,-84397.58673150727,-82198.76265557189,-79279.7482148665,-81946.06428196839,2702.474626180067,-30494.950744509944,-30355.614716908934,-29502.958770814657,-30105.327026209543,565.3073861088175,316126.10883788264,320037.1152522834,322096.6033006178,319387.45968524256,3192.3346072357717,207336.06837706466,207336.06837706466,207336.06837706466,207336.06837706466,0,238017.72125055853,240936.73569126395,243135.55976719927,240684.0373176604,2702.474626180054,158737.97303569203,158737.97303569203,158737.97303569203,158737.97303569203,0,78101.05411218727,78953.71005828153,79093.04608588255,78703.42236758214,565.3073861088193,48598.09534137261,48598.09534137261,48598.09534137261,48598.09534137262,0,-84397.58673150727,-82198.76265557189,-79279.7482148665,-81946.06428196839,2702.474626180067,-30494.950744509944,-30355.614716908934,-29502.958770814657,-30105.327026209543,565.3073861088175,0,0,0,0,0,0,0,0,0,0,78101.05411218727,78953.71005828153,79093.04608588255,78703.42236758214,565.3073861088193,48598.09534137261,48598.09534137261,48598.09534137261,48598.09534137262,0
20-34,OTH,Food_price,USD,-1649831.658889983,-1647995.5277034675,-1638928.8685207102,-1645458.500336365,6144.557821603205,0,0,0,0,0,-1649831.658889983,-1647995.5277034675,-1638928.8685207102,-1645458.500336365,6144.557821603205,-95925231.56135792,-89718848.40185559,-87437272.76584375,-91095973.84869437,4623801.760275579,-1163081.8473218346,-1146323.8258001646,-1138931.3260064202,-1149609.9737748753,13025.49540799667,-501583.5882512494,-499909.42886223673,-486661.69791609515,-495848.52656148974,8605.094113426787,5284120.936929336,5293187.596112093,5295023.72729861,5290650.568744991,6144.557821603194,3645192.068408626,3645192.068408626,3645192.068408626,3645192.0684086257,0,3916473.8209645753,3923866.32075832,3940624.3422799893,3927152.46873303,13025.495407996512,2777542.494958155,2777542.494958155,2777542.494958155,2777542.494958155,0,1354311.2713665664,1367559.002312708,1369233.1617017207,1363498.1000119608,8605.094113426754,867649.573450471,867649.573450471,867649.573450471,867649.5734504709,0,-1163081.8473218346,-1146323.8258001646,-1138931.3260064202,-1149609.9737748753,13025.49540799667,-501583.5882512494,-499909.42886223673,-486661.69791609515,-495848.52656148974,8605.094113426787,0,0,0,0,0,0,0,0,0,0,1354311.2713665664,1367559.002312708,1369233.1617017207,1363498.1000119608,8605.094113426754,867649.573450471,867649.573450471,867649.573450471,867649.5734504709,0
35-44,HIS,CED,MJ,-5874381.809827644,-5327962.002845527,-4965187.7033401495,-5392399.023012805,481766.0879059962,0,0,0,0,0,-5874381.809827644,-5327962.002845527,-4965187.7033401495,-5392399.023012805,481766.0879059962,-136620038.0380923,-119246880.01179335,-103418918.34186092,-119789054.17192195,17480580.64876891,-4305611.575010813,-3901557.685891597,-3635404.767074083,-3949943.9912606156,355220.68281814485,-1568770.2348168315,-1426404.31695393,-1329782.9362660677,-1442455.0317521896,126548.52436930781,13047846.732168116,13410621.031673491,13957040.838655608,13475058.051840767,481766.0879059962,8082659.028827963,8082659.028827963,8082659.028827963,8082659.0288279625,0,9772599.142371746,10038752.06118926,10442805.950308478,10087138.366558278,355220.6828181453,6137194.375297664,6137194.375297664,6137194.375297664,6137194.375297663,0,3275247.5897963676,3371868.97048423,3514234.8883471317,3387919.6852824893,126548.52436930791,1945464.6535302997,1945464.6535302997,1945464.6535302997,1945464.6535302997,0,-4305611.575010813,-3901557.685891597,-3635404.767074083,-3949943.9912606156,355220.68281814485,-1568770.2348168315,-1426404.31695393,-1329782.9362660677,-1442455.0317521896,126548.52436930781,0,0,0,0,0,0,0,0,0,0,3275247.5897963676,3371868.97048423,3514234.8883471317,3387919.6852824893,126548.52436930791,1945464.6535302997,1945464.6535302997,1945464.6535302997,1945464.6535302997,0
35-44,HIS,FL,mrh-eq,-188713.6261337264,-170562.21072603838,-155998.08949267573,-171820.910436328,17253.173440825845,0,0,0,0,0,-188713.6261337264,-170562.21072603838,-155998.08949267573,-171820.910436328,17253.173440825845,-136620038.0380923,-119246880.01179335,-103418918.34186092,-119789054.17192195,17480580.64876891,-135729.20711679483,-122446.45421046924,-111787.78990768225,-123367.18705381612,12625.949823724524,-52984.4190169316,-48115.75651556914,-44210.29958499345,-48453.72338251187,4627.223633948579,442160.61745482776,456724.7386881904,474876.1540958785,457983.43839848,17253.173440825864,286162.5279621521,286162.5279621521,286162.5279621521,286162.5279621521,0,329233.6567534586,339892.3210562456,353175.0739625711,340813.0538995925,12625.949823724508,217445.86684577627,217445.86684577627,217445.86684577627,217445.86684577624,0,112926.96070136923,116832.41763194492,121701.08013330736,117170.38449888764,4627.223633948583,68716.66111637578,68716.66111637578,68716.66111637578,68716.66111637578,0,-135729.20711679483,-122446.45421046924,-111787.78990768225,-123367.18705381612,12625.949823724524,-52984.4190169316,-48115.75651556914,-44210.29958499345,-48453.72338251187,4627.223633948579,0,0,0,0,0,0,0,0,0,0,112926.96070136923,116832.41763194492,121701.08013330736,117170.38449888764,4627.223633948583,68716.66111637578,68716.66111637578,68716.66111637578,68716.66111637578,0
35-44,HIS,Food_price,USD,-2326773.2550460836,-2026220.7277876409,-1806974.1768084546,-2054749.1405172043,274691.78681927116,0,0,0,0,0,-2326773.2550460836,-2026220.7277876409,-1806974.1768084546,-2054749.1405172043,274691.78681927116,-136620038.0380923,-119246880.01179335,-103418918.34186092,-119789054.17192195,17480580.64876891,-1576643.4479854458,-1366676.1876206629,-1208835.5235757735,-1384966.2214171167,194230.06363468483,-750129.8070606375,-659544.540166978,-598138.6532326812,-669782.9191000877,80485.23705162949,5653563.753837757,5872810.3048169445,6173362.832075387,5901338.717546508,274691.78681927134,3846589.5770293023,3846589.5770293023,3846589.5770293023,3846589.5770293023,0,4090957.812202618,4248798.476247507,4458765.736612289,4267088.510043961,194230.06363468448,2882122.288626844,2882122.288626844,2882122.288626844,2882122.288626844,0,1562605.94163514,1624011.8285694367,1714597.095463096,1634250.2075025465,80485.23705162949,964467.2884024585,964467.2884024585,964467.2884024585,964467.2884024585,0,-1576643.4479854458,-1366676.1876206629,-1208835.5235757735,-1384966.2214171167,194230.06363468483,-750129.8070606375,-659544.540166978,-598138.6532326812,-669782.9191000877,80485.23705162949,0,0,0,0,0,0,0,0,0,0,1562605.94163514,1624011.8285694367,1714597.095463096,1634250.2075025465,80485.23705162949,964467.2884024585,964467.2884024585,964467.2884024585,964467.2884024585,0
35-44,NHB,CED,MJ,-3185545.0658731125,-3142712.81555067,-3032001.300760496,-3118895.5297725187,83403.28991230068,0,0,0,0,0,-3185545.0658731125,-3142712.81555067,-3032001.300760496,-3118895.5297725187,83403.28991230068,-92088685.1166512,-88305795.59706722,-84517792.42809346,-88304001.33412345,3984680.665376004,-2312856.6113104923,-2285571.0680928566,-2204045.1611639224,-2266539.3615274886,59593.74010806528,-872688.4545626196,-857141.7474578142,-827956.1395965738,-852356.16824503,23905.32190871758,6831994.68720767,6942706.201997843,6985538.452320285,6918888.916219692,83403.28991230017,3799993.3864471735,3799993.3864471735,3799993.3864471735,3799993.386447174,0,5084568.696921512,5166094.603850447,5193380.147068081,5147062.897285079,59593.74010806517,2880523.5357575896,2880523.5357575896,2880523.5357575896,2880523.5357575896,0,1747425.9902861577,1776611.598147398,1792158.3052522033,1771826.0189346138,23905.321908717477,919469.8506895839,919469.8506895839,919469.8506895839,919469.8506895839,0,-2312856.6113104923,-2285571.0680928566,-2204045.1611639224,-2266539.3615274886,59593.74010806528,-872688.4545626196,-857141.7474578142,-827956.1395965738,-852356.16824503,23905.32190871758,0,0,0,0,0,0,0,0,0,0,1747425.9902861577,1776611.598147398,1792158.3052522033,1771826.0189346138,23905.321908717477,919469.8506895839,919469.8506895839,919469.8506895839,919469.8506895839,0
35-44,NHB,FL,mrh-eq,-102741.09818462786,-102580.87558109943,-97735.05329795681,-100936.80551807692,2994.8601796773132,0,0,0,0,0,-102741.09818462786,-102580.87558109943,-97735.05329795681,-100936.80551807692,2994.8601796773132,-92088685.1166512,-88305795.59706722,-84517792.42809346,-88304001.33412345,3984680.665376004,-73633.24408762362,-73473.20247893016,-70007.21098181985,-72313.22006194179,2156.6888568564646,-29259.472463134894,-28939.20825091299,-27719.419073574172,-28623.585456135126,855.4015267805859,227910.51239230912,232756.33467545168,232916.5572789801,231112.26461242916,2994.860179677292,130175.45909435226,130175.45909435226,130175.45909435226,130175.45909435226,0,168945.7335229603,172411.72502007068,172571.7666287641,171251.7426030823,2156.688856856502,98938.5225411405,98938.5225411405,98938.5225411405,98938.5225411405,0,58956.355626785924,60176.144804124735,60496.409016346646,59860.522009346874,855.4015267805859,31236.936553211755,31236.936553211755,31236.936553211755,31236.936553211755,0,-73633.24408762362,-73473.20247893016,-70007.21098181985,-72313.22006194179,2156.6888568564646,-29259.472463134894,-28939.20825091299,-27719.419073574172,-28623.585456135126,855.4015267805859,0,0,0,0,0,0,0,0,0,0,58956.355626785924,60176.144804124735,60496.409016346646,59860.522009346874,855.4015267805859,31236.936553211755,31236.936553211755,31236.936553211755,31236.936553211755,0
35-44,NHB,Food_price,USD,-1539571.9737918216,-1536096.105615371,-1436474.637525002,-1502360.8073999612,61627.030724014,0,0,0,0,0,-1539571.9737918216,-1536096.105615371,-1436474.637525002,-1502360.8073999612,61627.030724014,-92088685.1166512,-88305795.59706722,-84517792.42809346,-88304001.33412345,3984680.665376004,-1046246.7639995057,-1042935.044834216,-972144.4666046636,-1019258.2521800888,44062.87778114358,-496462.6279489065,-489675.040607166,-464155.8699116389,-483102.55521987245,17930.95421538908,3001450.1210608217,3101071.589151191,3104547.457327642,3067336.290935781,61627.03072401441,1564975.4835358202,1564975.4835358202,1564975.4835358202,1564975.48353582,0,2114319.7599152094,2185110.338144762,2188422.057310051,2161433.545490634,44062.877781143565,1142175.2933105456,1142175.2933105456,1142175.2933105456,1142175.2933105456,0,886956.0601369132,912475.2308324404,919262.8181741808,905902.7454451468,17930.9542153891,422800.19022527436,422800.19022527436,422800.19022527436,422800.19022527436,0,-1046246.7639995057,-1042935.044834216,-972144.4666046636,-1019258.2521800888,44062.87778114358,-496462.6279489065,-489675.040607166,-464155.8699116389,-483102.55521987245,17930.95421538908,0,0,0,0,0,0,0,0,0,0,886956.0601369132,912475.2308324404,919262.8181741808,905902.7454451468,17930.9542153891,422800.19022527436,422800.19022527436,422800.19022527436,422800.19022527436,0
35-44,NHW,CED,MJ,-18119219.409764577,-17770654.050584633,-16054704.714582365,-17290870.19906803,1163320.6887721189,0,0,0,0,0,-18119219.409764577,-17770654.050584633,-16054704.714582365,-17290870.19906803,1163320.6887721189,-470754208.0629445,-455694033.3988238,-422477265.90399724,-449323299.0722604,26001014.42703729,-13375611.644884199,-13195965.281263039,-11897006.772646,-12803224.177755713,849293.7037619901,-4743607.764880373,-4574688.769321594,-4157697.941936365,-4487646.021312314,317453.3062141203,35002676.938876,36718626.27487827,37067191.63405821,36238842.42336167,1163320.6887721168,18947972.22429364,18947972.22429364,18947972.22429364,18947972.22429364,0,26339341.574818358,27638300.083435398,27817946.447056565,27245558.979928076,849293.7037619913,14442334.80217236,14442334.80217236,14442334.80217236,14442334.802172357,0,8663335.364057647,9080326.191442877,9249245.187001657,8993283.443433596,317453.30621412164,4505637.422121283,4505637.422121283,4505637.422121283,4505637.422121283,0,-13375611.644884199,-13195965.281263039,-11897006.772646,-12803224.177755713,849293.7037619901,-4743607.764880373,-4574688.769321594,-4157697.941936365,-4487646.021312314,317453.3062141203,0,0,0,0,0,0,0,0,0,0,8663335.364057647,9080326.191442877,9249245.187001657,8993283.443433596,317453.30621412164,4505637.422121283,4505637.422121283,4505637.422121283,4505637.422121283,0
35-44,NHW,FL,mrh-eq,-590832.1413201983,-568703.0078826821,-521277.16008021124,-559826.9677546279,37406.22007661089,0,0,0,0,0,-590832.1413201983,-568703.0078826821,-521277.16008021124,-559826.9677546279,37406.22007661089,-470754208.0629445,-455694033.3988238,-422477265.90399724,-449323299.0722604,26001014.42703729,-429094.4923370805,-416117.04608993616,-380297.9069875201,-408102.41701791104,26603.79793252224,-161737.64898311786,-152585.96179274598,-140979.25309269121,-151724.5507367169,10950.910908131144,1172185.393527624,1219611.241330095,1241740.3747676113,1210735.2012020408,37406.220076610945,650908.2334474128,650908.2334474128,650908.2334474128,650908.2334474128,0,875514.8966709244,911334.0357733404,924311.4820204849,903319.4067013152,26603.797932522255,495216.98968340416,495216.98968340416,495216.98968340416,495216.98968340416,0,296670.4968566999,308277.2055567546,317428.8927471265,307415.7945007256,10950.91090813114,155691.24376400866,155691.24376400866,155691.24376400866,155691.24376400866,0,-429094.4923370805,-416117.04608993616,-380297.9069875201,-408102.41701791104,26603.79793252224,-161737.64898311786,-152585.96179274598,-140979.25309269121,-151724.5507367169,10950.910908131144,0,0,0,0,0,0,0,0,0,0,296670.4968566999,308277.2055567546,317428.8927471265,307415.7945007256,10950.91090813114,155691.24376400866,155691.24376400866,155691.24376400866,155691.24376400866,0
35-44,NHW,Food_price,USD,-7751067.994010889,-7026817.556661393,-6714161.471883483,-7171236.627739142,559888.4697966671,0,0,0,0,0,-7751067.994010889,-7026817.556661393,-6714161.471883483,-7171236.627739142,559888.4697966671,-470754208.0629445,-455694033.3988238,-422477265.90399724,-449323299.0722604,26001014.42703729,-5353847.682926043,-4889410.692520376,-4660764.379806446,-4972144.263640284,371750.69820196874,-2397220.311084845,-2137406.8641410153,-2053397.0920770364,-2199092.3640988576,188680.14869687433,15417008.549696501,15729664.634474412,16453915.071823908,15874083.70555216,559888.4697966679,8702847.07781302,8702847.07781302,8702847.07781302,8702847.07781302,0,11169967.83762014,11398614.150334071,11863051.140739739,11481347.72145398,371750.6982019696,6509203.457813695,6509203.457813695,6509203.457813695,6509203.457813695,0,4247040.712076359,4331050.484140339,4590863.931084168,4392735.984098181,188680.1486968744,2193643.619999324,2193643.619999324,2193643.619999324,2193643.619999324,0,-5353847.682926043,-4889410.692520376,-4660764.379806446,-4972144.263640284,371750.69820196874,-2397220.311084845,-2137406.8641410153,-2053397.0920770364,-2199092.3640988576,188680.14869687433,0,0,0,0,0,0,0,0,0,0,4247040.712076359,4331050.484140339,4590863.931084168,4392735.984098181,188680.1486968744,2193643.619999324,2193643.619999324,2193643.619999324,2193643.619999324,0
35-44,OTH,CED,MJ,-3334545.1194447554,-3284684.362202545,-3105774.8544427957,-3239404.098863058,126630.12149244334,0,0,0,0,0,-3334545.1194447554,-3284684.362202545,-3105774.8544427957,-3239404.098863058,126630.12149244334,-82209718.01180273,-81383776.1213549,-75822974.4299305,-79722421.80522276,3656416.1858015466,-2482469.480108144,-2448963.3012095736,-2295124.1282125628,-2406741.1980171385,105164.37123310527,-852075.6393366107,-835721.0609929721,-810650.7262302333,-832662.9008459194,21962.855168727387,7932461.950262637,8111371.458022388,8161232.215264596,8066091.194682899,126630.12149244342,4826687.095819842,4826687.095819842,4826687.095819842,4826687.095819842,0,5980950.194809585,6134789.367806595,6168295.546705169,6092567.264614161,105164.37123310551,3685826.066597022,3685826.066597022,3685826.066597022,3685826.066597022,0,1951511.7554530522,1976582.090215791,1992936.6685594297,1973523.930068738,21962.85516872745,1140861.029222819,1140861.029222819,1140861.029222819,1140861.029222819,0,-2482469.480108144,-2448963.3012095736,-2295124.1282125628,-2406741.1980171385,105164.37123310527,-852075.6393366107,-835721.0609929721,-810650.7262302333,-832662.9008459194,21962.855168727387,0,0,0,0,0,0,0,0,0,0,1951511.7554530522,1976582.090215791,1992936.6685594297,1973523.930068738,21962.85516872745,1140861.029222819,1140861.029222819,1140861.029222819,1140861.029222819,0
35-44,OTH,FL,mrh-eq,-110871.01512675373,-108574.15883989957,-105017.75078863827,-108132.21085238829,3104.3498639520917,0,0,0,0,0,-110871.01512675373,-108574.15883989957,-105017.75078863827,-108132.21085238829,3104.3498639520917,-82209718.01180273,-81383776.1213549,-75822974.4299305,-79722421.80522276,3656416.1858015466,-80854.5388862301,-79384.25077336065,-75812.07919461062,-78646.74780287624,2729.699067983695,-30017.305899865132,-29206.501253369155,-29190.737725880426,-29485.463049512047,497.6152937528032,284449.81795557216,288006.2260068334,290303.08229368756,287564.27801932214,3104.34986395207,179432.06716693385,179432.06716693385,179432.06716693385,179432.06716693388,0,212520.59355712766,216092.76513587768,217563.05324874714,215355.26216539324,2729.6990679836867,136708.51436251705,136708.51436251705,136708.51436251705,136708.51436251705,0,71914.29053029722,71930.05405778596,72740.85870428196,72209.01585392885,497.6152937528116,42723.55280441681,42723.55280441681,42723.55280441681,42723.55280441681,0,-80854.5388862301,-79384.25077336065,-75812.07919461062,-78646.74780287624,2729.699067983695,-30017.305899865132,-29206.501253369155,-29190.737725880426,-29485.463049512047,497.6152937528032,0,0,0,0,0,0,0,0,0,0,71914.29053029722,71930.05405778596,72740.85870428196,72209.01585392885,497.6152937528116,42723.55280441681,42723.55280441681,42723.55280441681,42723.55280441681,0
35-44,OTH,Food_price,USD,-1312322.8026751694,-1291706.4873208955,-1263180.7088963024,-1288931.2371207837,25975.689588190766,0,0,0,0,0,-1312322.8026751694,-1291706.4873208955,-1263180.7088963024,-1288931.2371207837,25975.689588190766,-82209718.01180273,-81383776.1213549,-75822974.4299305,-79722421.80522276,3656416.1858015466,-916267.7588039197,-890936.8182612852,-886129.3489992017,-898138.0362544609,17044.24774975498,-400521.53089180193,-395806.90570344107,-376803.22172929253,-390793.20086632256,13216.891489434076,3614290.0694127213,3642815.8478373135,3663432.1631915877,3640040.597637202,25975.68958819073,2351109.3605164187,2351109.3605164187,2351109.3605164187,2351109.3605164187,0,2652304.604211915,2657112.0734739983,2682443.014016633,2664313.2914671744,17044.2477497552,1766175.2552127133,1766175.2552127133,1766175.2552127133,1766175.2552127133,0,961737.3270329979,980741.0110071463,985455.636195507,975727.3061700278,13216.891489433932,584934.1053037053,584934.1053037053,584934.1053037053,584934.1053037053,0,-916267.7588039197,-890936.8182612852,-886129.3489992017,-898138.0362544609,17044.24774975498,-400521.53089180193,-395806.90570344107,-376803.22172929253,-390793.20086632256,13216.891489434076,0,0,0,0,0,0,0,0,0,0,961737.3270329979,980741.0110071463,985455.636195507,975727.3061700278,13216.891489433932,584934.1053037053,584934.1053037053,584934.1053037053,584934.1053037053,0
45-54,HIS,CED,MJ,-4036746.8377760537,-3780670.0319532324,-3761242.4161184495,-3863704.8354578074,161854.1282599242,0,0,0,0,0,-4036746.8377760537,-3780670.0319532324,-3761242.4161184495,-3863704.8354578074,161854.1282599242,-97675776.89671157,-92986096.26176286,-89012388.28902793,-93237314.73973261,4564865.656641212,-2941954.398452231,-2765155.880152916,-2757328.913099205,-2824444.1437478648,109902.62400944444,-1094792.439323823,-1015514.1518003165,-1003913.5030192444,-1039260.6917099425,52064.67139181964,9597471.745828772,9616899.361663556,9872976.167486377,9699934.16516813,161854.12825992468,5836229.3297103215,5836229.3297103215,5836229.3297103215,5836229.329710322,0,7190422.109100325,7198249.0761540355,7375047.594453351,7257537.339748983,109902.62400944457,4433093.19600112,4433093.19600112,4433093.19600112,4433093.19600112,0,2407049.6367284474,2418650.2855095197,2497928.573033026,2442396.8254191456,52064.67139181964,1403136.133709203,1403136.133709203,1403136.133709203,1403136.1337092028,0,-2941954.398452231,-2765155.880152916,-2757328.913099205,-2824444.1437478648,109902.62400944444,-1094792.439323823,-1015514.1518003165,-1003913.5030192444,-1039260.6917099425,52064.67139181964,0,0,0,0,0,0,0,0,0,0,2407049.6367284474,2418650.2855095197,2497928.573033026,2442396.8254191456,52064.67139181964,1403136.133709203,1403136.133709203,1403136.133709203,1403136.1337092028,0
45-54,HIS,FL,mrh-eq,-133293.10771671028,-124335.46896928566,-121607.9119479029,-126521.46255737053,6434.880988131373,0,0,0,0,0,-133293.10771671028,-124335.46896928566,-121607.9119479029,-126521.46255737053,6434.880988131373,-97675776.89671157,-92986096.26176286,-89012388.28902793,-93237314.73973261,4564865.656641212,-95311.60717665352,-89305.5944738049,-87547.9344919817,-90796.24455135768,4285.218441573764,-37981.50054005676,-35029.874495480755,-34059.977455921224,-35725.21800601285,2150.0129860147545,327032.26769203966,329759.8247134224,338717.4634608469,331945.8183015073,6434.880988131368,205424.35574413673,205424.35574413673,205424.35574413673,205424.35574413673,0,243575.1803924874,245332.84037431062,251338.85307715926,246823.49045186338,4285.218441573764,156027.24590050572,156027.24590050572,156027.24590050572,156027.24590050572,0,83457.08729955222,84426.98433911175,87378.61038368776,85122.32784964384,2150.0129860147545,49397.109843631,49397.109843631,49397.109843631,49397.109843631006,0,-95311.60717665352,-89305.5944738049,-87547.9344919817,-90796.24455135768,4285.218441573764,-37981.50054005676,-35029.874495480755,-34059.977455921224,-35725.21800601285,2150.0129860147545,0,0,0,0,0,0,0,0,0,0,83457.08729955222,84426.98433911175,87378.61038368776,85122.32784964384,2150.0129860147545,49397.109843631,49397.109843631,49397.109843631,49397.109843631006,0
45-54,HIS,Food_price,USD,-1698676.8445744712,-1575149.5672180816,-1470684.5589046367,-1581838.0826717466,120135.66395542302,0,0,0,0,0,-1698676.8445744712,-1575149.5672180816,-1470684.5589046367,-1581838.0826717466,120135.66395542302,-97675776.89671157,-92986096.26176286,-89012388.28902793,-93237314.73973261,4564865.656641212,-1161632.4541795405,-1082201.1771837855,-1011170.1021324461,-1085148.6164625278,79231.83926321633,-537044.3903949307,-492948.39003429573,-459514.4567721907,-496689.46620921855,40933.64616669049,4110912.671976897,4215377.680290342,4338904.957646731,4222066.195744007,120135.66395542322,2640228.1130722603,2640228.1130722603,2640228.1130722603,2640228.1130722603,0,2991450.6930533224,3062481.7681046613,3141913.045100416,3065429.2073834036,79231.8392632162,1980280.5909208758,1980280.5909208758,1980280.5909208758,1980280.5909208758,0,1119461.9789235746,1152895.9121856797,1196991.9125463145,1156636.9883606024,40933.64616669043,659947.522151384,659947.522151384,659947.522151384,659947.522151384,0,-1161632.4541795405,-1082201.1771837855,-1011170.1021324461,-1085148.6164625278,79231.83926321633,-537044.3903949307,-492948.39003429573,-459514.4567721907,-496689.46620921855,40933.64616669049,0,0,0,0,0,0,0,0,0,0,1119461.9789235746,1152895.9121856797,1196991.9125463145,1156636.9883606024,40933.64616669043,659947.522151384,659947.522151384,659947.522151384,659947.522151384,0
45-54,NHB,CED,MJ,-3100123.2931829547,-2965819.773410075,-2820130.9874440217,-2961824.9431668557,147404.97607565805,0,0,0,0,0,-3100123.2931829547,-2965819.773410075,-2820130.9874440217,-2961824.9431668557,147404.97607565805,-94791642.02460259,-89347779.07472163,-81265949.91159187,-88422176.89463434,7163774.076325398,-2272062.1172725987,-2165554.132875199,-2069396.7747457654,-2169185.9315657136,106712.33093794773,-828061.1759103556,-800265.6405348757,-750734.2126982564,-792639.0116011426,41230.86224950102,6522022.659754614,6667711.445720667,6802014.965493547,6663716.615477449,147404.97607565805,3701891.6723105917,3701891.6723105917,3701891.6723105917,3701891.672310592,0,4874543.646086116,4970701.00421555,5077208.988612949,4974332.802906063,106712.33093794736,2805146.8713403507,2805146.8713403507,2805146.8713403507,2805146.8713403507,0,1647479.0136684976,1697010.441505117,1724805.9768805974,1689383.812571384,41230.86224950124,896744.8009702414,896744.8009702414,896744.8009702414,896744.8009702414,0,-2272062.1172725987,-2165554.132875199,-2069396.7747457654,-2169185.9315657136,106712.33093794773,-828061.1759103556,-800265.6405348757,-750734.2126982564,-792639.0116011426,41230.86224950102,0,0,0,0,0,0,0,0,0,0,1647479.0136684976,1697010.441505117,1724805.9768805974,1689383.812571384,41230.86224950124,896744.8009702414,896744.8009702414,896744.8009702414,896744.8009702414,0
