sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,OTH,FL,mrh-eq,-290956.6859526864,-287179.48476847255,-274835.05918993027,-284173.4411213398,8875.448214167325,0,0,0,0,0,-290956.6859526864,-287179.48476847255,-274835.05918993027,-284173.4411213398,8875.448214167325,-244790682.61961672,-239935131.54788098,-227526649.74092492,-237284980.41271594,9371708.748964077,-215921.7284391573,-212555.74164779298,-202372.13618866334,-210163.5947468227,7426.178861327321,-75034.95751352908,-74623.74312067957,-72462.92300126688,-74009.84637451706,1454.3596635473198,729483.1769595213,741827.6025380635,745604.8037222772,738821.5588909307,8875.448214167232,454648.117769591,454648.117769591,454648.117769591,454648.117769591,0,551543.7739188941,561727.3793780236,565093.366169388,559335.2324770534,7426.1788613272365,349171.63773023064,349171.63773023064,349171.63773023064,349171.63773023064,0,177939.4030406272,180100.2231600399,180511.43755288937,179486.3264138774,1454.3596635473177,105476.48003936034,105476.48003936034,105476.48003936034,105476.48003936034,0,-215921.7284391573,-212555.74164779298,-202372.13618866334,-210163.5947468227,7426.178861327321,-75034.95751352908,-74623.74312067957,-72462.92300126688,-74009.84637451706,1454.3596635473198,0,0,0,0,0,0,0,0,0,0,177939.4030406272,180100.2231600399,180511.43755288937,179486.3264138774,1454.3596635473177,105476.48003936034,105476.48003936034,105476.48003936034,105476.48003936034,0
Female,OTH,Food_price,USD,-4073100.3122510104,-4010257.3928725626,-3977324.9296114016,-4020752.289755821,51220.92639246017,0,0,0,0,0,-4073100.3122510104,-4010257.3928725626,-3977324.9296114016,-4020752.289755821,51220.92639246017,-244790682.61961672,-239935131.54788098,-227526649.74092492,-237284980.41271594,9371708.748964077,-2895855.734256433,-2842457.601322488,-2808068.2090573427,-2849127.334890488,46563.612267534554,-1177321.2584684722,-1169333.401027951,-1167876.4720239688,-1171624.9548653332,5352.444399684123,10876145.188371481,10909077.651632639,10971920.57101109,10919572.548515901,51220.9263924608,6898820.258760079,6898820.258760079,6898820.258760079,6898820.258760079,0,7997162.982881627,8031552.375146771,8084950.508080717,8038222.108714771,46563.61226753487,5189094.773824283,5189094.773824283,5189094.773824283,5189094.773824283,0,2877601.956959764,2879058.8859637463,2887046.743404268,2881350.4398011286,5352.444399684123,1709725.484935795,1709725.484935795,1709725.484935795,1709725.484935795,0,-2895855.734256433,-2842457.601322488,-2808068.2090573427,-2849127.334890488,46563.612267534554,-1177321.2584684722,-1169333.401027951,-1167876.4720239688,-1171624.9548653332,5352.444399684123,0,0,0,0,0,0,0,0,0,0,2877601.956959764,2879058.8859637463,2887046.743404268,2881350.4398011286,5352.444399684123,1709725.484935795,1709725.484935795,1709725.484935795,1709725.484935795,0
Male,HIS,CED,MJ,-10552575.660974301,-10399387.556879744,-9704268.894226575,-10209236.483701283,475878.13971896353,0,0,0,0,0,-10552575.660974301,-10399387.556879744,-9704268.894226575,-10209236.483701283,475878.13971896353,-229613671.99067414,-225488708.10136732,-208062616.06581143,-220821645.5939115,12041265.01635721,-7656395.962999049,-7573876.786865307,-7050866.842034565,-7419318.622410219,345666.84069595847,-2896179.6979752565,-2825510.7700144337,-2653402.0521920105,-2789917.8612910653,131443.08313381908,25820056.720350236,26515175.383003395,26668363.487097956,26325024.309824944,475878.13971895963,16115787.826123655,16115787.826123655,16115787.826123655,16115787.826123655,0,19205561.027523987,19728570.972354732,19811090.148488466,19574012.80789964,345666.8406959608,12154694.185489424,12154694.185489424,12154694.185489424,12154694.185489424,0,6614495.692826248,6786604.410648668,6857273.338609491,6751011.5019253,131443.0831338174,3961093.640634234,3961093.640634234,3961093.640634234,3961093.6406342336,0,-7656395.962999049,-7573876.786865307,-7050866.842034565,-7419318.622410219,345666.84069595847,-2896179.6979752565,-2825510.7700144337,-2653402.0521920105,-2789917.8612910653,131443.08313381908,0,0,0,0,0,0,0,0,0,0,6614495.692826248,6786604.410648668,6857273.338609491,6751011.5019253,131443.0831338174,3961093.640634234,3961093.640634234,3961093.640634234,3961093.6406342336,0
Male,HIS,FL,mrh-eq,-328552.0983371555,-321880.8921523762,-298759.74632997875,-316108.9835075979,16457.65496837745,0,0,0,0,0,-328552.0983371555,-321880.8921523762,-298759.74632997875,-316108.9835075979,16457.65496837745,-229613671.99067414,-225488708.10136732,-208062616.06581143,-220821645.5939115,12041265.01635721,-234261.41077371922,-230866.4153359408,-213555.87720586028,-225983.76877723832,11689.26589470083,-94290.68756343628,-91014.4768164354,-85203.86912411836,-90125.21473035956,4844.1450311206745,861454.8147160427,884575.96053844,891247.1667232194,878804.0518936618,16457.65496837745,562695.068386064,562695.068386064,562695.068386064,562695.068386064,0,639642.7770243083,656953.3151543888,660348.3105921673,652070.6685956864,11689.265894700793,426086.89981844806,426086.89981844806,426086.89981844806,426086.89981844806,0,221812.0376917343,227622.64538405137,230898.8561310523,226733.38329797552,4844.1450311207245,136608.16856761594,136608.16856761594,136608.16856761594,136608.16856761594,0,-234261.41077371922,-230866.4153359408,-213555.87720586028,-225983.76877723832,11689.26589470083,-94290.68756343628,-91014.4768164354,-85203.86912411836,-90125.21473035956,4844.1450311206745,0,0,0,0,0,0,0,0,0,0,221812.0376917343,227622.64538405137,230898.8561310523,226733.38329797552,4844.1450311207245,136608.16856761594,136608.16856761594,136608.16856761594,136608.16856761594,0
Male,HIS,Food_price,USD,-3834462.024236995,-3726672.5219512773,-3490705.1256257696,-3681697.822288193,185069.67282493666,0,0,0,0,0,-3834462.024236995,-3726672.5219512773,-3490705.1256257696,-3681697.822288193,185069.67282493666,-229613671.99067414,-225488708.10136732,-208062616.06581143,-220821645.5939115,12041265.01635721,-2569412.8625972415,-2519313.9980873098,-2343399.585013923,-2475168.191573817,124947.1013432852,-1265049.1616397537,-1207358.5238639677,-1147305.5406118468,-1206529.6307143765,61974.48433531219,11387504.241493745,11623471.637819251,11731261.140104972,11578496.938156167,185069.6728249364,7896799.115867974,7896799.115867974,7896799.115867974,7896799.115867975,0,8289653.978918997,8465568.391992385,8515667.256502312,8421422.585478889,124947.101343284,5946254.393905072,5946254.393905072,5946254.393905072,5946254.393905071,0,3097850.26257475,3157903.2458268707,3215593.883602656,3157074.3526772796,61974.48433531196,1950544.721962903,1950544.721962903,1950544.721962903,1950544.721962903,0,-2569412.8625972415,-2519313.9980873098,-2343399.585013923,-2475168.191573817,124947.1013432852,-1265049.1616397537,-1207358.5238639677,-1147305.5406118468,-1206529.6307143765,61974.48433531219,0,0,0,0,0,0,0,0,0,0,3097850.26257475,3157903.2458268707,3215593.883602656,3157074.3526772796,61974.48433531196,1950544.721962903,1950544.721962903,1950544.721962903,1950544.721962903,0
Male,NHB,CED,MJ,-7438128.301968578,-7107329.0310865445,-7027806.781233106,-7195496.406886051,229059.53945679835,0,0,0,0,0,-7438128.301968578,-7107329.0310865445,-7027806.781233106,-7195496.406886051,229059.53945679835,-199599592.347432,-188931133.7658419,-182410052.61854458,-190386353.91822532,9134480.897177096,-5396686.291970513,-5144361.219557667,-5104210.667205773,-5218808.419579053,166891.0770476442,-2041442.0099980654,-1962967.8115288801,-1923596.1140273316,-1976687.9873069983,63152.025438801225,16668722.025345583,16748244.275199022,17079043.546081055,16836411.65099853,229059.53945679835,9640915.244112477,9640915.244112477,9640915.244112477,9640915.244112477,0,12367260.687946167,12407411.240298059,12659736.312710904,12481858.440319443,166891.07704764386,7263050.020740396,7263050.020740396,7263050.020740396,7263050.020740396,0,4301461.337399414,4340833.034900963,4419307.233370149,4354553.210679081,63152.025438801196,2377865.223372082,2377865.223372082,2377865.223372082,2377865.223372082,0,-5396686.291970513,-5144361.219557667,-5104210.667205773,-5218808.419579053,166891.0770476442,-2041442.0099980654,-1962967.8115288801,-1923596.1140273316,-1976687.9873069983,63152.025438801225,0,0,0,0,0,0,0,0,0,0,4301461.337399414,4340833.034900963,4419307.233370149,4354553.210679081,63152.025438801196,2377865.223372082,2377865.223372082,2377865.223372082,2377865.223372082,0
Male,NHB,FL,mrh-eq,-237382.0329607498,-227275.42019507225,-221759.0767724764,-228886.04101720615,8340.075865965582,0,0,0,0,0,-237382.0329607498,-227275.42019507225,-221759.0767724764,-228886.04101720615,8340.075865965582,-199599592.347432,-188931133.7658419,-182410052.61854458,-190386353.91822532,9134480.897177096,-170041.1288108024,-162289.84291043403,-158936.8870365354,-163833.1166039322,5995.210947827028,-67340.90414994735,-64985.57728463832,-62822.18973594099,-65052.924413274006,2378.9858048305455,550629.9513270372,556146.294749633,566252.9075153107,557756.9155717669,8340.07586596565,328870.87455456075,328870.87455456075,328870.87455456075,328870.87455456075,0,407428.4101277314,410781.36600162997,418532.6519019983,412324.63969512813,5995.210947827002,248491.523091196,248491.523091196,248491.523091196,248491.523091196,0,143201.54119930582,145364.92874800312,147720.2556133122,145432.27587663883,2378.985804830546,80379.35146336483,80379.35146336483,80379.35146336483,80379.35146336483,0,-170041.1288108024,-162289.84291043403,-158936.8870365354,-163833.1166039322,5995.210947827028,-67340.90414994735,-64985.57728463832,-62822.18973594099,-65052.924413274006,2378.9858048305455,0,0,0,0,0,0,0,0,0,0,143201.54119930582,145364.92874800312,147720.2556133122,145432.27587663883,2378.985804830546,80379.35146336483,80379.35146336483,80379.35146336483,80379.35146336483,0
Male,NHB,Food_price,USD,-2957640.125165449,-2875358.3428906286,-2688087.2044169595,-2838519.9722945415,145412.80626534382,0,0,0,0,0,-2957640.125165449,-2875358.3428906286,-2688087.2044169595,-2838519.9722945415,145412.80626534382,-199599592.347432,-188931133.7658419,-182410052.61854458,-190386353.91822532,9134480.897177096,-2030356.8553333536,-1968082.7332806748,-1842290.0617196106,-1945795.5229268551,100846.81283746539,-927283.2698320961,-907275.6096099545,-845797.1426973487,-892724.4493676863,44700.49561058361,6616474.357064405,6803745.495538076,6886027.277812895,6766907.124941987,145412.80626534432,3928387.1526474464,3928387.1526474464,3928387.1526474464,3928387.1526474464,0,4760148.826706186,4885941.498267251,4948215.62031993,4863654.287913431,100846.81283746615,2917858.764986576,2917858.764986576,2917858.764986576,2917858.764986576,0,1856325.5303582198,1917803.9972708256,1937811.6574929676,1903252.8370285574,44700.49561058386,1010528.3876608709,1010528.3876608709,1010528.3876608709,1010528.3876608709,0,-2030356.8553333536,-1968082.7332806748,-1842290.0617196106,-1945795.5229268551,100846.81283746539,-927283.2698320961,-907275.6096099545,-845797.1426973487,-892724.4493676863,44700.49561058361,0,0,0,0,0,0,0,0,0,0,1856325.5303582198,1917803.9972708256,1937811.6574929676,1903252.8370285574,44700.49561058386,1010528.3876608709,1010528.3876608709,1010528.3876608709,1010528.3876608709,0
Male,NHW,CED,MJ,-56867632.34698249,-54737005.323047325,-53991239.85070148,-55222921.656938314,1571289.7025002528,0,0,0,0,0,-56867632.34698249,-54737005.323047325,-53991239.85070148,-55222921.656938314,1571289.7025002528,-1373142539.3662539,-1303352234.3832896,-1297867148.5605094,-1325915469.1763368,44175335.403337896,-41785559.0830333,-40197322.63250455,-39714685.322536804,-40585252.155508414,1140535.9035594678,-15082073.263949173,-14539682.69054277,-14276554.52816467,-14637669.501429893,432366.50385720556,120095200.06653304,120840965.5388789,122971592.56281406,121326881.87276989,1571289.7025002555,66103960.215831585,66103960.215831585,66103960.215831585,66103960.215831585,0,89719889.409518,90202526.71948574,91790763.17001452,90590456.24248962,1140535.9035594764,50005204.08698119,50005204.08698119,50005204.08698119,50005204.0869812,0,30375310.65701506,30638438.819393158,31180829.392799556,30736425.630280282,432366.5038572035,16098756.128850387,16098756.128850387,16098756.128850387,16098756.128850387,0,-41785559.0830333,-40197322.63250455,-39714685.322536804,-40585252.155508414,1140535.9035594678,-15082073.263949173,-14539682.69054277,-14276554.52816467,-14637669.501429893,432366.50385720556,0,0,0,0,0,0,0,0,0,0,30375310.65701506,30638438.819393158,31180829.392799556,30736425.630280282,432366.5038572035,16098756.128850387,16098756.128850387,16098756.128850387,16098756.128850387,0
Male,NHW,FL,mrh-eq,-1836961.367626913,-1763657.0486518084,-1739405.4506309251,-1780868.5296883772,53465.01540435663,0,0,0,0,0,-1836961.367626913,-1763657.0486518084,-1739405.4506309251,-1780868.5296883772,53465.01540435663,-1373142539.3662539,-1303352234.3832896,-1297867148.5605094,-1325915469.1763368,44175335.403337896,-1329786.3084302559,-1275544.0297425797,-1260783.3697388682,-1289397.229280813,38247.64382757283,-507175.05919665715,-488113.01890922885,-478622.0808920561,-491471.3004075641,15306.724600394207,4065811.12289281,4090062.7209136942,4163367.0398887983,4107274.2019502628,53465.015404356476,2326405.6722618854,2326405.6722618854,2326405.6722618854,2326405.6722618854,0,3022229.938228911,3036990.5982326213,3091232.876920298,3050843.7977708555,38247.64382757304,1761446.5684900421,1761446.5684900421,1761446.5684900421,1761446.5684900421,0,1043581.1846638996,1053072.1226810724,1072134.1629685005,1056430.4041794075,15306.724600394042,564959.1037718434,564959.1037718434,564959.1037718434,564959.1037718434,0,-1329786.3084302559,-1275544.0297425797,-1260783.3697388682,-1289397.229280813,38247.64382757283,-507175.05919665715,-488113.01890922885,-478622.0808920561,-491471.3004075641,15306.724600394207,0,0,0,0,0,0,0,0,0,0,1043581.1846638996,1053072.1226810724,1072134.1629685005,1056430.4041794075,15306.724600394042,564959.1037718434,564959.1037718434,564959.1037718434,564959.1037718434,0
Male,NHW,Food_price,USD,-23406543.52721418,-22446747.07505917,-21892182.19406582,-22588933.591256246,806488.1960491709,0,0,0,0,0,-23406543.52721418,-22446747.07505917,-21892182.19406582,-22588933.591256246,806488.1960491709,-1373142539.3662539,-1303352234.3832896,-1297867148.5605094,-1325915469.1763368,44175335.403337896,-16115211.209893757,-15418160.724426808,-15093271.433154004,-15548743.599582648,549623.1123959805,-7291332.3173204195,-7028586.350632363,-6798910.76091182,-7040189.991673596,259363.988320869,56213951.26776826,56768516.14876161,57728312.600916594,56910702.66495868,806488.1960491627,34321769.07370243,34321769.07370243,34321769.07370243,34321769.07370243,0,40866561.95771428,41191451.24898708,41888501.73445403,41322034.124142915,549623.1123959797,25773290.52456028,25773290.52456028,25773290.52456028,25773290.524560284,0,15347389.310053974,15577064.89977452,15839810.866462573,15588668.54081575,259363.9883208694,8548478.549142156,8548478.549142156,8548478.549142156,8548478.549142156,0,-16115211.209893757,-15418160.724426808,-15093271.433154004,-15548743.599582648,549623.1123959805,-7291332.3173204195,-7028586.350632363,-6798910.76091182,-7040189.991673596,259363.988320869,0,0,0,0,0,0,0,0,0,0,15347389.310053974,15577064.89977452,15839810.866462573,15588668.54081575,259363.9883208694,8548478.549142156,8548478.549142156,8548478.549142156,8548478.549142156,0
Male,OTH,CED,MJ,-6404553.2706295345,-5824574.865859102,-5426278.64498743,-5888323.0005604215,517832.700737484,0,0,0,0,0,-6404553.2706295345,-5824574.865859102,-5426278.64498743,-5888323.0005604215,517832.700737484,-155343920.75471854,-133904288.43771668,-117611263.44769871,-135710115.56999174,19920775.33313028,-4715526.926237728,-4288984.51671356,-4024873.969976273,-4345978.152779132,366837.27601675177,-1689026.3443918065,-1535590.349145542,-1401404.6750111566,-1542344.8477812891,151492.80232265865,16660526.768840717,17058822.98971239,17638801.39448283,17122571.124413714,517832.70073748735,11234248.123853287,11234248.123853287,11234248.123853287,11234248.123853287,0,12527857.245290326,12791967.792027613,13218510.201551778,12848961.428093186,366837.27601675096,8502983.27531405,8502983.27531405,8502983.27531405,8502983.27531405,0,4132669.523550394,4266855.197684781,4420291.192931044,4273609.696320526,151492.80232265874,2731264.8485392374,2731264.8485392374,2731264.8485392374,2731264.8485392374,0,-4715526.926237728,-4288984.51671356,-4024873.969976273,-4345978.152779132,366837.27601675177,-1689026.3443918065,-1535590.349145542,-1401404.6750111566,-1542344.8477812891,151492.80232265865,0,0,0,0,0,0,0,0,0,0,4132669.523550394,4266855.197684781,4420291.192931044,4273609.696320526,151492.80232265874,2731264.8485392374,2731264.8485392374,2731264.8485392374,2731264.8485392374,0
Male,OTH,FL,mrh-eq,-209712.12747158803,-185239.88468775217,-166315.82692415483,-187186.61627380076,22902.295708490383,0,0,0,0,0,-209712.12747158803,-185239.88468775217,-166315.82692415483,-187186.61627380076,22902.295708490383,-155343920.75471854,-133904288.43771668,-117611263.44769871,-135710115.56999174,19920775.33313028,-151800.18767019882,-134152.6138083722,-121551.25222874987,-135923.21460914562,15994.166019786866,-57911.93980138919,-51087.27087937997,-44764.574695404976,-51263.40166465513,6921.34683064848,578434.2794576869,597358.3372212843,621830.5800051201,599305.0688073329,22902.295708490394,412118.45253353193,412118.45253353193,412118.45253353193,412118.45253353193,0,433171.5736855798,445772.93526520225,463420.5091270288,447543.53606597567,15994.166019786877,311620.3214568301,311620.3214568301,311620.3214568301,311620.3214568301,0,145262.70577210697,151585.40195608194,158410.07087809124,151761.53274135714,6921.346830648503,100498.13107670202,100498.13107670202,100498.13107670202,100498.13107670202,0,-151800.18767019882,-134152.6138083722,-121551.25222874987,-135923.21460914562,15994.166019786866,-57911.93980138919,-51087.27087937997,-44764.574695404976,-51263.40166465513,6921.34683064848,0,0,0,0,0,0,0,0,0,0,145262.70577210697,151585.40195608194,158410.07087809124,151761.53274135714,6921.346830648503,100498.13107670202,100498.13107670202,100498.13107670202,100498.13107670202,0
Male,OTH,Food_price,USD,-2629451.887297454,-2335081.0855450556,-1832826.5646419977,-2262139.4297027187,424008.41412839305,0,0,0,0,0,-2629451.887297454,-2335081.0855450556,-1832826.5646419977,-2262139.4297027187,424008.41412839305,-155343920.75471854,-133904288.43771668,-117611263.44769871,-135710115.56999174,19920775.33313028,-1826557.547648502,-1616683.2611049428,-1282516.1917852864,-1573071.7583764878,288817.70754567254,-802894.3396489513,-718397.8244401133,-550310.3728567112,-689067.6713262311,135343.8306378783,7781052.563533335,8283307.0844363915,8577677.886188788,8210365.428594056,424008.41412839177,5948225.998891336,5948225.998891336,5948225.998891336,5948225.998891336,0,5737967.011909306,6072134.081228963,6282008.367772522,6028522.578500508,288817.70754567283,4455450.82012402,4455450.82012402,4455450.82012402,4455450.82012402,0,2043085.5516240278,2211173.00320743,2295669.518416268,2181842.8500935477,135343.8306378783,1492775.1787673165,1492775.1787673165,1492775.1787673165,1492775.1787673167,0,-1826557.547648502,-1616683.2611049428,-1282516.1917852864,-1573071.7583764878,288817.70754567254,-802894.3396489513,-718397.8244401133,-550310.3728567112,-689067.6713262311,135343.8306378783,0,0,0,0,0,0,0,0,0,0,2043085.5516240278,2211173.00320743,2295669.518416268,2181842.8500935477,135343.8306378783,1492775.1787673165,1492775.1787673165,1492775.1787673165,1492775.1787673167,0
