age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,Female,OTH,Food_price,USD,-268263.418457938,-222099.320672504,-191654.93876517
45-54,Female,OTH,FL,mrh-eq,-13604.976214463,-11488.7912749513,-10191.913844103
45-54,Male,NHW,CED,MJ,-5564544.06011493,-5385883.71283179,-5454723.04989307
45-54,Male,NHW,Food_price,USD,-4554266.74288171,-4143138.69844174,-4218509.65268699
45-54,Male,NHW,FL,mrh-eq,-180739.068971178,-172129.239173803,-171631.276311294
45-54,Male,NHB,CED,MJ,-1009033.12441141,-1058099.48428593,-1034171.33346142
45-54,Male,NHB,Food_price,USD,-885961.470544354,-897270.481611962,-923679.872743915
45-54,Male,NHB,FL,mrh-eq,-33872.7739384426,-35044.0375165908,-34562.3480033692
45-54,Male,HIS,CED,MJ,-910948.592473296,-1345051.00501502,-1033560.80274584
45-54,Male,HIS,Food_price,USD,-656215.332787728,-873415.877593071,-607654.846354196
45-54,Male,HIS,FL,mrh-eq,-29379.5565064517,-43129.2149669771,-32725.7630410572
45-54,Male,OTH,CED,MJ,-845307.756885779,-896346.844913176,-973816.000097704
45-54,Male,OTH,Food_price,USD,-202377.882246933,-249572.49237441,-205354.816993156
45-54,Male,OTH,FL,mrh-eq,-26352.9416687305,-28396.0854959095,-30516.7472068803
55-64,Female,NHW,CED,MJ,-7357426.5472569,-6974960.28446435,-7197607.13446312
55-64,Female,NHW,Food_price,USD,-5136117.22581431,-4784215.27074525,-5077624.87120891
55-64,Female,NHW,FL,mrh-eq,-239283.247674416,-224840.286416131,-235044.764564013
55-64,Female,NHB,CED,MJ,-1275980.23315533,-1278091.23689353,-1355867.65204711
55-64,Female,NHB,Food_price,USD,-1324320.38594028,-1201824.31839315,-1404858.470886
55-64,Female,NHB,FL,mrh-eq,-44676.5163110393,-43595.3258201571,-47175.7781842312
55-64,Female,HIS,CED,MJ,-1089901.63483513,-942138.500643552,-933115.94945902
55-64,Female,HIS,Food_price,USD,-754415.411934727,-659019.222198434,-522497.553582244
55-64,Female,HIS,FL,mrh-eq,-35648.3304961233,-31676.4059686613,-29536.6041683054
55-64,Female,OTH,CED,MJ,-740980.478901112,-789717.719720227,-731935.47216767
55-64,Female,OTH,Food_price,USD,-300618.213870477,-384148.265320926,-476359.147220653
55-64,Female,OTH,FL,mrh-eq,-22034.5619882546,-23835.5889517899,-23776.2156131679
55-64,Male,NHW,CED,MJ,-6756497.95101737,-7057074.47052302,-6371507.00746755
55-64,Male,NHW,Food_price,USD,-5374464.13980143,-4643633.94923765,-3928491.13434942
55-64,Male,NHW,FL,mrh-eq,-228522.844350135,-228973.94086714,-207517.144850975
55-64,Male,NHB,CED,MJ,-809026.943742823,-874248.966180604,-893186.390195283
55-64,Male,NHB,Food_price,USD,-549911.175111599,-602310.555908958,-662591.212142414
55-64,Male,NHB,FL,mrh-eq,-25196.2606755578,-27473.8864053622,-28180.2388291905
55-64,Male,HIS,CED,MJ,-883883.500485928,-883133.413329243,-896617.630908553
55-64,Male,HIS,Food_price,USD,-434622.000043534,-406731.394636354,-350047.170822465
55-64,Male,HIS,FL,mrh-eq,-28812.9301725523,-28959.244195817,-28467.5418361045
55-64,Male,OTH,CED,MJ,-329701.924651933,-476492.816076059,-420201.03626141
55-64,Male,OTH,Food_price,USD,-196247.528414786,-238280.376365465,-185969.076633977
55-64,Male,OTH,FL,mrh-eq,-11524.5927887172,-15808.5466707912,-13519.9529706617
65-74,Female,NHW,CED,MJ,-4263423.35011928,-4121257.48560854,-4433158.0809033
65-74,Female,NHW,Food_price,USD,-2609127.99184653,-2535199.78256984,-3044838.25562208
65-74,Female,NHW,FL,mrh-eq,-134666.521037062,-130085.395943144,-144233.614557549
65-74,Female,NHB,CED,MJ,-518823.382910962,-544591.779579642,-504722.231837216
65-74,Female,NHB,Food_price,USD,-494725.886160125,-503692.358292638,-452137.537086872
65-74,Female,NHB,FL,mrh-eq,-17497.1067838438,-18455.4855490646,-16869.3460122137
65-74,Female,HIS,CED,MJ,-392774.219667693,-457532.55262944,-425502.71443839
65-74,Female,HIS,Food_price,USD,-148499.886546764,-165596.051878274,-156007.46289646
65-74,Female,HIS,FL,mrh-eq,-12668.3908039351,-14867.288600293,-13557.0527130903
65-74,Female,OTH,CED,MJ,-187267.703875595,-191263.537573826,-182352.590469235
65-74,Female,OTH,Food_price,USD,-115921.187021803,-135819.47375439,-103245.065969203
65-74,Female,OTH,FL,mrh-eq,-5890.26700179164,-6623.6416530714,-5984.47017746112
65-74,Male,NHW,CED,MJ,-4011401.7473513,-4021384.27617854,-3849414.99357977
65-74,Male,NHW,Food_price,USD,-2068350.8341717,-2348234.08579606,-2043870.22185686
65-74,Male,NHW,FL,mrh-eq,-126417.044484221,-131158.003767575,-122482.560041966
65-74,Male,NHB,CED,MJ,-461992.872043086,-459535.252989527,-512548.56391658
65-74,Male,NHB,Food_price,USD,-364768.910361334,-392520.751014331,-423070.046127853
65-74,Male,NHB,FL,mrh-eq,-15229.5494727234,-15374.0976876065,-16978.6126498939
65-74,Male,HIS,CED,MJ,-307614.567059832,-294749.02951913,-239612.396788195
65-74,Male,HIS,Food_price,USD,-293536.26289678,-212385.492834828,-124451.414630956
65-74,Male,HIS,FL,mrh-eq,-10240.9626008186,-9276.42265457091,-7210.42289452857
65-74,Male,OTH,CED,MJ,-228150.786359161,-189646.235589686,-189641.231841254
65-74,Male,OTH,Food_price,USD,-125583.579134897,-91060.0408071296,-116061.641330392
65-74,Male,OTH,FL,mrh-eq,-7849.10455536506,-6217.36724813753,-6537.46299699579
75+,Female,NHW,CED,MJ,-3634152.40159418,-3622016.66400278,-3579028.48032597
75+,Female,NHW,Food_price,USD,-2345595.88727481,-2424496.73787495,-2270167.88819084
75+,Female,NHW,FL,mrh-eq,-121696.006169676,-121436.963794061,-119322.159877304
75+,Female,NHB,CED,MJ,-375300.005662355,-306397.030313159,-376548.842967962
75+,Female,NHB,Food_price,USD,-301757.302628269,-290256.951160074,-324789.252229469
75+,Female,NHB,FL,mrh-eq,-13294.1319163614,-11278.1256882477,-13483.5666763769
75+,Female,HIS,CED,MJ,-211098.64852149,-176626.843241625,-205190.683884287
75+,Female,HIS,Food_price,USD,-189562.48417437,-157529.317580631,-165405.93754943
75+,Female,HIS,FL,mrh-eq,-7469.10519815973,-6139.90088306767,-7086.05223199635
75+,Female,OTH,CED,MJ,-131021.41816218,-150094.254057358,-93982.5973213829
75+,Female,OTH,Food_price,USD,-88623.5197678997,-60749.5788015558,-51941.576721315
75+,Female,OTH,FL,mrh-eq,-4382.12045829815,-4709.37393513564,-3176.82668140901
75+,Male,NHW,CED,MJ,-2569296.84598323,-2425011.85433978,-2471580.34753794
75+,Male,NHW,Food_price,USD,-1594458.25969425,-1337243.63781078,-1571133.79267527
75+,Male,NHW,FL,mrh-eq,-83614.8709873635,-77116.5589216026,-80774.6839808901
75+,Male,NHB,CED,MJ,-198553.014283682,-156416.841106237,-177265.808262117
75+,Male,NHB,Food_price,USD,-149433.530478559,-114451.839572878,-137284.07866879
75+,Male,NHB,FL,mrh-eq,-6293.24258739232,-4718.15013561987,-5579.92670736238
75+,Male,HIS,CED,MJ,-147593.367305442,-138241.8447119,-133579.346570017
75+,Male,HIS,Food_price,USD,-115258.853601104,-91927.4007610501,-96986.4470284745
75+,Male,HIS,FL,mrh-eq,-4835.90062341494,-4428.21847746792,-4329.85782994323
75+,Male,OTH,CED,MJ,-104748.165137214,-110526.341063053,-110003.643879114
75+,Male,OTH,Food_price,USD,-31541.0250485417,-43050.598899148,-28383.3428398546
75+,Male,OTH,FL,mrh-eq,-3509.00871062984,-3948.60872420265,-3549.98435509799
