Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-29712442.1146464,-28839888.9907967,-28634992.5962899
added_sugar,Food_price,USD,-78077425.6036066,-75520563.3810869,-75624526.4099258
added_sugar,FL,mrh-eq,-1337173.69964058,-1296842.7048575,-1287392.99371498
oil,CED,MJ,-611891.724049408,-185329.334450437,-428829.099036531
oil,Food_price,USD,-199513.542279609,-142239.320281768,-149624.743243076
oil,FL,mrh-eq,-31527.5520253825,-9754.98738805553,-21203.4587004408
sat_fat,CED,MJ,-75505259.6372517,-76971101.3842009,-76393908.2563245
sat_fat,Food_price,USD,-3571995.07242842,-3645261.91170408,-3612353.89613501
sat_fat,FL,mrh-eq,-2042591.47545509,-2083944.53126202,-2067078.55155223
