sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,-8873722.0894085,-8996882.59865678,-9052312.66479254
Female,NHW,added_sugar,Food_price,USD,-24798978.655823,-24924943.3390565,-25469778.9552897
Female,NHW,added_sugar,FL,mrh-eq,-420881.016031265,-425752.447329771,-429397.286775471
Female,NHW,oil,CED,MJ,-758693.11251335,-652919.067424326,-621590.397195884
Female,NHW,oil,Food_price,USD,-212497.439193278,-181933.246505781,-185113.879357263
Female,NHW,oil,FL,mrh-eq,-38842.5657257609,-33257.9119832128,-31169.2744461431
Female,NHW,sat_fat,CED,MJ,-25159581.2367214,-25411623.6348349,-25406627.7683169
Female,NHW,sat_fat,Food_price,USD,-1155513.39346358,-1168304.12252881,-1166369.64407348
Female,NHW,sat_fat,FL,mrh-eq,-669213.461223226,-675662.194079652,-675205.652452362
Female,NHB,added_sugar,CED,MJ,-2751731.21272371,-2767954.58469604,-2713821.5362822
Female,NHB,added_sugar,Food_price,USD,-7027842.8608843,-7045452.08010584,-6917081.94871034
Female,NHB,added_sugar,FL,mrh-eq,-116791.957756075,-117338.20850408,-115412.95787743
Female,NHB,oil,CED,MJ,-376543.553515934,-324932.384713881,-331442.974099323
Female,NHB,oil,Food_price,USD,-62091.9625353867,-51184.3274990552,-52980.1605006415
Female,NHB,oil,FL,mrh-eq,-18861.9572742512,-16278.6825698663,-16578.5670273127
Female,NHB,sat_fat,CED,MJ,-4445713.48095661,-4522976.79373334,-4747736.89512596
Female,NHB,sat_fat,Food_price,USD,-233640.838784789,-238421.430703708,-248156.339215597
Female,NHB,sat_fat,FL,mrh-eq,-116954.516000868,-119076.083852689,-124908.207381968
Female,HIS,added_sugar,CED,MJ,-2438207.05698936,-2199498.98750702,-2179339.65407501
Female,HIS,added_sugar,Food_price,USD,-5912233.70557333,-5240957.96381794,-5263984.62849567
Female,HIS,added_sugar,FL,mrh-eq,-114391.350059226,-102197.978985457,-101830.664492121
Female,HIS,oil,CED,MJ,-59030.0160220247,-61753.3603914396,-23880.4228631402
Female,HIS,oil,Food_price,USD,-13563.4166800475,-13987.077841744,-4316.65503106191
Female,HIS,oil,FL,mrh-eq,-2965.20056017717,-3175.56931866358,-1206.94003059452
Female,HIS,sat_fat,CED,MJ,-5045783.53124197,-5134476.9342283,-5220408.11057498
Female,HIS,sat_fat,Food_price,USD,-234046.407006862,-238865.706987754,-242383.00737619
Female,HIS,sat_fat,FL,mrh-eq,-136160.139951443,-138642.735705718,-140977.6325112
