age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,-5044926.19099716,-4731789.11576431,-5256371.87864931
20-34,NHW,added_sugar,Food_price,USD,-14766260.4830375,-13875432.4327772,-15429485.186719
20-34,NHW,added_sugar,FL,mrh-eq,-219404.715594062,-206131.352739673,-229195.481906697
20-34,NHW,oil,CED,MJ,-54746.5126463003,-35527.7445260289,76736.1979319946
20-34,NHW,oil,Food_price,USD,25796.9556306031,28148.6633306633,50098.8517405104
20-34,NHW,oil,FL,mrh-eq,-3245.99035112911,-2219.1087911468,3698.20335994093
20-34,NHW,sat_fat,CED,MJ,-13435258.0712234,-13385961.0777015,-14233098.7462166
20-34,NHW,sat_fat,Food_price,USD,-604171.971384007,-602179.34959875,-640231.787124579
20-34,NHW,sat_fat,FL,mrh-eq,-358612.06388365,-356893.144538927,-379581.433768396
20-34,NHB,added_sugar,CED,MJ,-1870231.50690086,-1806174.89921547,-1809477.51057778
20-34,NHB,added_sugar,Food_price,USD,-4925891.65310285,-4758246.04155523,-4763406.1585139
20-34,NHB,added_sugar,FL,mrh-eq,-73255.0556464347,-70748.2046021185,-70870.3479567549
20-34,NHB,oil,CED,MJ,-139498.107242473,-58354.8668787498,-140975.874703986
20-34,NHB,oil,Food_price,USD,-54466.272588236,-45273.2461480212,-46795.6257929001
20-34,NHB,oil,FL,mrh-eq,-7224.89247283754,-3160.81564634628,-7250.6361278847
20-34,NHB,sat_fat,CED,MJ,-3339200.57899449,-3131862.90980229,-3467956.98095097
20-34,NHB,sat_fat,Food_price,USD,-168429.686330938,-157283.930727964,-173468.695285844
20-34,NHB,sat_fat,FL,mrh-eq,-88662.0316551745,-83087.7771959524,-91934.5955363258
20-34,HIS,added_sugar,CED,MJ,-2019841.98269763,-2017012.27331761,-2011813.11891585
20-34,HIS,added_sugar,Food_price,USD,-4837847.21201863,-4819438.06368152,-4821489.33029796
20-34,HIS,added_sugar,FL,mrh-eq,-80645.5754973327,-80895.9317288167,-80235.2793953955
20-34,HIS,oil,CED,MJ,22068.5787137834,131033.351938066,101188.374357537
20-34,HIS,oil,Food_price,USD,-14875.1795262888,-14531.3334110338,-8496.50853071893
20-34,HIS,oil,FL,mrh-eq,1205.66596634667,6913.224742293,5329.55980220316
20-34,HIS,sat_fat,CED,MJ,-4246309.42501127,-4677086.53285101,-4633255.09900431
20-34,HIS,sat_fat,Food_price,USD,-209235.536557288,-230497.014367571,-228113.987193261
20-34,HIS,sat_fat,FL,mrh-eq,-116694.292277577,-128534.994720211,-127315.373417247
20-34,OTH,added_sugar,CED,MJ,-1119010.18063608,-783420.557632943,-960160.000165313
20-34,OTH,added_sugar,Food_price,USD,-2906564.35767839,-2017938.69172177,-2466635.86164455
20-34,OTH,added_sugar,FL,mrh-eq,-49353.1738257999,-34487.7016704508,-42243.1877439734
20-34,OTH,oil,CED,MJ,-27465.1795116069,12465.1537836972,-39397.4242204823
20-34,OTH,oil,Food_price,USD,-20630.1415342948,-9919.77431926192,-28903.2826864988
20-34,OTH,oil,FL,mrh-eq,-1343.90744831511,713.848768706299,-1931.48418828779
20-34,OTH,sat_fat,CED,MJ,-2490609.31160498,-2169234.88642933,-2205018.49538561
20-34,OTH,sat_fat,Food_price,USD,-139453.850589761,-121473.377628595,-123613.869375499
20-34,OTH,sat_fat,FL,mrh-eq,-66921.1349363598,-58292.5470442287,-59318.5842774325
35-44,NHW,added_sugar,CED,MJ,-3166499.89124694,-3186875.67575303,-2990335.86534186
35-44,NHW,added_sugar,Food_price,USD,-9314213.27831434,-9389291.19452383,-8783232.68271357
35-44,NHW,added_sugar,FL,mrh-eq,-141518.26000214,-142013.005663567,-133996.537805333
35-44,NHW,oil,CED,MJ,-104575.421962506,-20665.4446039438,-44191.9172889676
35-44,NHW,oil,Food_price,USD,-63781.6075580834,-81293.6644244487,-37843.1086349312
35-44,NHW,oil,FL,mrh-eq,-5010.67663313002,-1018.53619993185,-2121.92912999599
35-44,NHW,sat_fat,CED,MJ,-7610671.10182955,-8440211.36567139,-8230859.97946914
35-44,NHW,sat_fat,Food_price,USD,-364779.060516353,-403543.63447135,-394597.914768794
35-44,NHW,sat_fat,FL,mrh-eq,-206922.815395091,-229817.173122834,-223752.939639043
35-44,NHB,added_sugar,CED,MJ,-927707.763207927,-1066258.44992961,-969697.735142056
35-44,NHB,added_sugar,Food_price,USD,-2288158.87140422,-2612130.84645353,-2400184.89827545
35-44,NHB,added_sugar,FL,mrh-eq,-37186.82457476,-42967.614980933,-38761.828318244
35-44,NHB,oil,CED,MJ,-32214.0397682061,-59408.1112174959,-27703.8457164417
35-44,NHB,oil,Food_price,USD,0,0,0
35-44,NHB,oil,FL,mrh-eq,-1561.46827182057,-2954.34503849509,-1351.63963571988
