age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,added_sugar,CED,MJ,-2494954.30762194,-2409233.03248341,-2718748.69614536
20-34,Female,NHW,added_sugar,Food_price,USD,-7771541.60546044,-7504528.11580371,-8468639.50267046
20-34,Female,NHW,added_sugar,FL,mrh-eq,-114799.071644331,-110854.821933621,-125096.409741151
20-34,Female,NHW,oil,CED,MJ,-215810.539911272,-195454.756499234,-116437.558586399
20-34,Female,NHW,oil,Food_price,USD,-29036.5519126602,-26297.7525842793,-15666.2654931841
20-34,Female,NHW,oil,FL,mrh-eq,-11505.0593325765,-10419.8737062727,-6207.39385864863
20-34,Female,NHW,sat_fat,CED,MJ,-6112163.97826218,-6439833.50329823,-6758690.3715807
20-34,Female,NHW,sat_fat,Food_price,USD,-276992.443243453,-291841.845621882,-306291.874008658
20-34,Female,NHW,sat_fat,FL,mrh-eq,-159309.217013808,-167849.69067558,-176160.46869237
20-34,Female,NHB,added_sugar,CED,MJ,-1042803.05768285,-1014031.32937585,-992890.833693161
20-34,Female,NHB,added_sugar,Food_price,USD,-2817610.22811203,-2739870.22211475,-2682749.48735657
20-34,Female,NHB,added_sugar,FL,mrh-eq,-40990.3999780374,-39859.4437129266,-39028.4551888873
20-34,Female,NHB,oil,CED,MJ,-157638.628594765,-131031.77610044,-135437.912742718
20-34,Female,NHB,oil,Food_price,USD,-54466.272588236,-45273.2461480212,-46795.6257929001
20-34,Female,NHB,oil,FL,mrh-eq,-8120.80744945317,-6750.14641371266,-6977.13003813824
20-34,Female,NHB,sat_fat,CED,MJ,-1686876.45174246,-1679528.72780953,-1958074.07707153
20-34,Female,NHB,sat_fat,Food_price,USD,-79193.0445388366,-78848.0941851348,-91924.8398041788
20-34,Female,NHB,sat_fat,FL,mrh-eq,-44197.9318831051,-44005.4138112878,-51303.594042757
20-34,Female,HIS,added_sugar,CED,MJ,-999563.261771434,-1051829.17556573,-982336.504866164
20-34,Female,HIS,added_sugar,Food_price,USD,-2284682.36236922,-2404145.5479082,-2245307.4981985
20-34,Female,HIS,added_sugar,FL,mrh-eq,-43327.6167637607,-45593.1636974023,-42580.8963211233
20-34,Female,HIS,oil,CED,MJ,-64023.2440542655,-62543.3194782174,-36569.2419583914
20-34,Female,HIS,oil,Food_price,USD,-14875.1795262888,-14531.3334110338,-8496.50853071893
20-34,Female,HIS,oil,FL,mrh-eq,-3304.71479619516,-3228.32490505541,-1887.60998869574
20-34,Female,HIS,sat_fat,CED,MJ,-1925761.36744306,-2108927.60351936,-2166685.91202052
20-34,Female,HIS,sat_fat,Food_price,USD,-91865.04546776,-100602.667319449,-103357.925435175
20-34,Female,HIS,sat_fat,FL,mrh-eq,-52718.1683042692,-57732.3869008086,-59313.5341187407
20-34,Female,OTH,added_sugar,CED,MJ,-556379.666603377,-365639.659981452,-438900.600595778
20-34,Female,OTH,added_sugar,Food_price,USD,-1643716.71178747,-1080212.04885663,-1296647.40700727
20-34,Female,OTH,added_sugar,FL,mrh-eq,-25294.5196428347,-16622.9647069279,-19953.6045786805
20-34,Female,OTH,oil,CED,MJ,-61889.6474994019,-29758.9492962111,-86708.7593204007
20-34,Female,OTH,oil,Food_price,USD,-20630.1415342948,-9919.77431926192,-28903.2826864988
20-34,Female,OTH,oil,FL,mrh-eq,-3167.68453519192,-1523.14591014724,-4437.99580483256
20-34,Female,OTH,sat_fat,CED,MJ,-1231602.97479842,-1064065.80717262,-996755.610706676
20-34,Female,OTH,sat_fat,Food_price,USD,-67957.0817504272,-58712.7577031871,-54998.7324714583
20-34,Female,OTH,sat_fat,FL,mrh-eq,-32619.6206588537,-28182.3149962015,-26399.5707838863
20-34,Male,NHW,added_sugar,CED,MJ,-2549971.88337522,-2322556.0832809,-2537623.18250395
20-34,Male,NHW,added_sugar,Food_price,USD,-6994718.87757704,-6370904.31697353,-6960845.68404853
20-34,Male,NHW,added_sugar,FL,mrh-eq,-104605.643949731,-95276.5308060513,-104099.072165546
20-34,Male,NHW,oil,CED,MJ,161064.027264972,159927.011973205,193173.756518394
20-34,Male,NHW,oil,Food_price,USD,54833.5075432632,54446.4159149426,65765.1172336945
20-34,Male,NHW,oil,FL,mrh-eq,8259.06898144739,8200.76491512593,9905.59721858955
20-34,Male,NHW,sat_fat,CED,MJ,-7323094.09296126,-6946127.57440323,-7474408.37463594
20-34,Male,NHW,sat_fat,Food_price,USD,-327179.528140554,-310337.503976868,-333939.913115921
20-34,Male,NHW,sat_fat,FL,mrh-eq,-199302.846869842,-189043.453863347,-203420.965076027
20-34,Male,NHB,added_sugar,CED,MJ,-827428.449218014,-792143.569839613,-816586.676884618
20-34,Male,NHB,added_sugar,Food_price,USD,-2108281.42499083,-2018375.81944048,-2080656.67115733
20-34,Male,NHB,added_sugar,FL,mrh-eq,-32264.6556683972,-30888.7608891919,-31841.8927678676
20-34,Male,NHB,oil,CED,MJ,18140.5213522916,72676.9092216903,-5537.96196126781
20-34,Male,NHB,oil,Food_price,USD,0,0,0
20-34,Male,NHB,oil,FL,mrh-eq,895.91497661563,3589.33076736638,-273.506089746464
20-34,Male,NHB,sat_fat,CED,MJ,-1652324.12725203,-1452334.18199276,-1509882.90387943
20-34,Male,NHB,sat_fat,Food_price,USD,-89236.6417921017,-78435.8365428289,-81543.8554816647
20-34,Male,NHB,sat_fat,FL,mrh-eq,-44464.0997720693,-39082.3633846646,-40631.0014935688
20-34,Male,HIS,added_sugar,CED,MJ,-1020278.7209262,-965183.09775188,-1029476.61404969
20-34,Male,HIS,added_sugar,Food_price,USD,-2553164.84964941,-2415292.51577332,-2576181.83209946
20-34,Male,HIS,added_sugar,FL,mrh-eq,-37317.958733572,-35302.7680314144,-37654.3830742722
20-34,Male,HIS,oil,CED,MJ,86091.8227680489,193576.671416284,137757.616315929
20-34,Male,HIS,oil,Food_price,USD,0,0,0
20-34,Male,HIS,oil,FL,mrh-eq,4510.38076254183,10141.5496473484,7217.1697908989
20-34,Male,HIS,sat_fat,CED,MJ,-2320548.05756822,-2568158.92933164,-2466569.18698379
20-34,Male,HIS,sat_fat,Food_price,USD,-117370.491089528,-129894.347048122,-124756.061758086
20-34,Male,HIS,sat_fat,FL,mrh-eq,-63976.1239733076,-70802.6078194023,-68001.8392985067
20-34,Male,OTH,added_sugar,CED,MJ,-562630.514032707,-417780.897651491,-521259.399569535
20-34,Male,OTH,added_sugar,Food_price,USD,-1262847.64589092,-937726.642865146,-1169988.45463728
