Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,mean_delta,sd_delta,median_delta,lowerci_95_delta,upperci_95_delta,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact,mean_substitution_impact,sd_substitution_impact,median_substitution_impact,lowerci_95_substitution_impact,upperci_95_substitution_impact,mean_combined_impact,sd_combined_impact,median_combined_impact,lowerci_95_combined_impact,upperci_95_combined_impact,mean_impact_consumed,sd_impact_consumed,median_impact_consumed,lowerci_95_impact_consumed,upperci_95_impact_consumed,mean_substitution_impact_consumed,sd_substitution_impact_consumed,median_substitution_impact_consumed,lowerci_95_substitution_impact_consumed,upperci_95_substitution_impact_consumed,mean_combined_impact_consumed,sd_combined_impact_consumed,median_combined_impact_consumed,lowerci_95_combined_impact_consumed,upperci_95_combined_impact_consumed,mean_impact_unconsumed,sd_impact_unconsumed,median_impact_unconsumed,lowerci_95_impact_unconsumed,upperci_95_impact_unconsumed,mean_substitution_impact_unconsumed,sd_substitution_impact_unconsumed,median_substitution_impact_unconsumed,lowerci_95_substitution_impact_unconsumed,upperci_95_substitution_impact_unconsumed,mean_combined_impact_unconsumed,sd_combined_impact_unconsumed,median_combined_impact_unconsumed,lowerci_95_combined_impact_unconsumed,upperci_95_combined_impact_unconsumed,mean_impact_current_intake_,sd_impact_current_intake,median_impact_current_intake,lowerci_95_impact_current_intake,upperci_95_impact_current_intake,mean_impact_current_intake_consumed,sd_impact_current_intake_consumed,median_impact_current_intake_consumed,lowerci_95_impact_current_intake_consumed,upperci_95_impact_current_intake_consumed,mean_impact_current_intake_unconsumed,sd_impact_current_intake_unconsumed,median_impact_current_intake_unconsumed,lowerci_95_impact_current_intake_unconsumed,upperci_95_impact_current_intake_unconsumed,mean_impact_CF_intake,sd_impact_CF_intake,median_impact_CF_intake,lowerci_95_impact_CF_intake,upperci_95_impact_CF_intake,mean_impact_CF_intake_consumed,sd_impact_current_CF_consumed,median_impact_CF_intake_consumed,lowerci_95_impact_CF_intake_consumed,upperci_95_impact_CF_intake_consumed,mean_impact_CF_intake_unconsumed,sd_impact_CF_intake_unconsumed,median_impact_CF_intake_unconsumed,lowerci_95_impact_CF_intake_unconsumed,upperci_95_impact_CF_intake_unconsumed,mean_impact_inedible,sd_impact_inedible,median_impact_inedible,lowerci_95_impact_inedible,upperci_95_impact_inedible,mean_substitution_impact_inedible,sd_substitution_impact_inedible,median_substitution_impact_inedible,lowerci_95_substitution_impact_inedible,upperci_95_substitution_impact_inedible,mean_combined_impact_inedible,sd_combined_impact_inedible,median_combined_impact_inedible,lowerci_95_combined_impact_inedible,upperci_95_combined_impact_inedible,mean_impact_wasted,sd_impact_wasted,median_impact_wasted,lowerci_95_impact_wasted,upperci_95_impact_wasted,mean_substitution_impact_wasted,sd_substitution_impact_wasted,median_substitution_impact_wasted,lowerci_95_substitution_impact_wasted,upperci_95_substitution_impact_wasted,mean_combined_impact_wasted,sd_combined_impact_wasted,median_combined_impact_wasted,lowerci_95_combined_impact_wasted,upperci_95_combined_impact_wasted
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-48598733.33055658,2528429.574353088,-49505559.91411157,-50496537.07346212,-45930126.9916293,-1242000.0179145033,64617.107513532894,-1265175.0793993361,-1290500.7116806281,-1173800.5218862707,0,0,0,0,0,-1242000.0179145033,64617.107513532894,-1265175.0793993361,-1290500.7116806281,-1173800.5218862707,-822834.269736492,42809.315383634916,-838187.920717102,-854966.340880721,-777651.5952587444,0,0,0,0,0,-822834.269736492,42809.315383634916,-838187.920717102,-854966.340880721,-777651.5952587444,-419165.74817801145,21807.79212989803,-426987.1586822342,-435534.3707999073,-396148.92662752623,0,0,0,0,0,-419165.74817801145,21807.79212989803,-426987.1586822342,-435534.3707999073,-396148.92662752623,2268814.138127726,64617.10751353281,2291989.1996125584,2200614.6420994936,2317314.8318938506,1503106.278250204,42809.315383634945,1518459.9292308139,1457923.6037724563,1535238.349394433,765707.859877522,21807.792129898018,773529.2703817447,742691.0383270369,782076.4824994178,1026814.1202132225,0,1026814.1202132225,1026814.1202132225,1026814.1202132225,680272.0085137119,0,680272.0085137119,680272.0085137119,680272.0085137119,346542.11169951054,0,346542.11169951054,346542.11169951054,346542.11169951054,0,0,0,0,0,0,0,-0,-0,-0,-822834.269736492,42809.315383634916,-838187.920717102,-854966.340880721,-777651.5952587444,-419165.74817801145,21807.79212989803,-426987.1586822342,-435534.3707999073,-396148.92662752623,0,0,0,0,0,-419165.74817801145,21807.79212989803,-426987.1586822342,-435534.3707999073,-396148.92662752623
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-48598733.33055658,2528429.574353088,-49505559.91411157,-50496537.07346212,-45930126.9916293,-53836.413216523986,2800.928543299414,-54840.97212829503,-55938.750860017426,-50880.20049802516,0,0,0,0,0,-53836.413216523986,2800.928543299414,-54840.97212829503,-55938.750860017426,-50880.20049802516,-35667.025052571254,1855.6360380572241,-36332.5528196017,-37059.83941221045,-33708.51209095618,0,0,0,0,0,-35667.025052571254,1855.6360380572241,-36332.5528196017,-37059.83941221045,-33708.51209095618,-18169.38816395273,945.2925052421913,-18508.41930869333,-18878.911447806975,-17171.688407068985,0,0,0,0,0,-18169.38816395273,945.2925052421913,-18508.41930869333,-18878.911447806975,-17171.688407068985,98345.260619911,2800.9285432994247,99349.81953168205,95389.04790141217,100447.59826340445,65154.4682262637,1855.6360380572241,65819.99599329414,63195.95526464862,66547.2825859029,33190.79239364731,945.2925052421948,33529.82353838791,32193.09263676356,33900.31567750155,44508.84740338702,0,44508.84740338702,44508.84740338702,44508.84740338702,29487.443173692445,0,29487.443173692445,29487.443173692445,29487.443173692445,15021.404229694575,0,15021.404229694575,15021.404229694575,15021.404229694575,0,0,0,0,0,0,0,-0,-0,-0,-35667.025052571254,1855.6360380572241,-36332.5528196017,-37059.83941221045,-33708.51209095618,-18169.38816395273,945.2925052421913,-18508.41930869333,-18878.911447806975,-17171.688407068985,0,0,0,0,0,-18169.38816395273,945.2925052421913,-18508.41930869333,-18878.911447806975,-17171.688407068985
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-48598733.33055658,2528429.574353088,-49505559.91411157,-50496537.07346212,-45930126.9916293,-1162464.3029203813,60479.13024073828,-1184155.2701550997,-1207859.0890369418,-1098632.1946543101,0,0,0,0,0,-1162464.3029203813,60479.13024073828,-1184155.2701550997,-1207859.0890369418,-1098632.1946543101,-770141.2656936664,40067.87459592582,-784511.6931711371,-800215.6498686235,-727852.0181628594,0,0,0,0,0,-770141.2656936664,40067.87459592582,-784511.6931711371,-800215.6498686235,-727852.0181628594,-392323.0372267148,20411.255644812372,-399643.57698396244,-407643.4391683183,-370780.17649145075,0,0,0,0,0,-392323.0372267148,20411.255644812372,-399643.57698396244,-407643.4391683183,-370780.17649145075,2123522.8723773705,60479.13024073815,2145213.839612089,2059690.7641112995,2168917.658493931,1406849.7316894988,40067.8745959258,1421220.1591669694,1364560.4841586917,1436924.1158644557,716673.1406878721,20411.255644812372,723993.6804451197,695130.279952608,731993.5426294756,961058.5694569898,0,961058.5694569898,961058.5694569898,961058.5694569898,636708.4659958323,0,636708.4659958323,636708.4659958323,636708.4659958323,324350.10346115736,0,324350.10346115736,324350.10346115736,324350.10346115736,0,0,0,0,0,0,0,-0,-0,-0,-770141.2656936664,40067.87459592582,-784511.6931711371,-800215.6498686235,-727852.0181628594,-392323.0372267148,20411.255644812372,-399643.57698396244,-407643.4391683183,-370780.17649145075,0,0,0,0,0,-392323.0372267148,20411.255644812372,-399643.57698396244,-407643.4391683183,-370780.17649145075
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-32608328.989714548,2748968.779661639,-33811267.60298994,-34513804.901511565,-29680355.256633446,-808273.3788082922,68139.59355220155,-838091.0139823533,-855505.0371355799,-735696.7305830526,0,0,0,0,0,-808273.3788082922,68139.59355220155,-838091.0139823533,-855505.0371355799,-735696.7305830526,-537136.6448597169,45282.046424314154,-556951.9015970601,-568524.359895544,-488905.961597148,0,0,0,0,0,-537136.6448597169,45282.046424314154,-556951.9015970601,-568524.359895544,-488905.961597148,-271136.73394857533,22857.54712788739,-281139.11238529306,-286980.6772400359,-246790.76898590467,0,0,0,0,0,-271136.73394857533,22857.54712788739,-281139.11238529306,-286980.6772400359,-246790.76898590467,1575310.6300910122,68139.5935522017,1605128.2652650732,1502733.9818657723,1622542.2884183,1046869.8940777881,45282.04642431417,1066685.1508151314,998639.2108152192,1078257.6091136152,528440.7360132241,22857.54712788743,538443.1144499418,504094.77105055336,544284.6793046846,767037.25128272,0,767037.25128272,767037.25128272,767037.25128272,509733.2492180713,0,509733.2492180713,509733.2492180713,509733.2492180713,257304.0020646487,0,257304.0020646487,257304.0020646487,257304.0020646487,0,0,0,0,0,0,0,-0,-0,-0,-537136.6448597169,45282.046424314154,-556951.9015970601,-568524.359895544,-488905.961597148,-271136.73394857533,22857.54712788739,-281139.11238529306,-286980.6772400359,-246790.76898590467,0,0,0,0,0,-271136.73394857533,22857.54712788739,-281139.11238529306,-286980.6772400359,-246790.76898590467
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-32608328.989714548,2748968.779661639,-33811267.60298994,-34513804.901511565,-29680355.256633446,-40384.20894558885,3404.4961217660966,-41874.00390940174,-42744.07035974073,-36758.02181219603,0,0,0,0,0,-40384.20894558885,3404.4961217660966,-41874.00390940174,-42744.07035974073,-36758.02181219603,-26837.254655509656,2262.4518785705163,-27827.295264754015,-28405.496386049304,-24427.478407112303,0,0,0,0,0,-26837.254655509656,2262.4518785705163,-27827.295264754015,-28405.496386049304,-24427.478407112303,-13546.954290079195,1142.0442431955785,-14046.708644647724,-14338.57397369142,-12330.54340508372,0,0,0,0,0,-13546.954290079195,1142.0442431955785,-14046.708644647724,-14338.57397369142,-12330.54340508372,78708.11449165843,3404.4961217660907,80197.90945547131,75081.9273582656,81067.97590581031,52305.33832948519,2262.4518785705113,53295.37893872954,49895.56208108784,53873.58006002483,26402.776162173242,1142.044243195577,26902.53051674177,25186.36527717777,27194.395845785468,38323.905546069574,0,38323.905546069574,38323.905546069574,38323.905546069574,25468.08367397553,0,25468.08367397553,25468.08367397553,25468.08367397553,12855.821872094044,0,12855.821872094044,12855.821872094044,12855.821872094044,0,0,0,0,0,0,0,-0,-0,-0,-26837.254655509656,2262.4518785705163,-27827.295264754015,-28405.496386049304,-24427.478407112303,-13546.954290079195,1142.0442431955785,-14046.708644647724,-14338.57397369142,-12330.54340508372,0,0,0,0,0,-13546.954290079195,1142.0442431955785,-14046.708644647724,-14338.57397369142,-12330.54340508372
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-32608328.989714548,2748968.779661639,-33811267.60298994,-34513804.901511565,-29680355.256633446,-854621.5206927839,72046.8650678927,-886148.9634912714,-904561.5443565875,-777883.1706502659,0,0,0,0,0,-854621.5206927839,72046.8650678927,-886148.9634912714,-904561.5443565875,-777883.1706502659,-567937.2206055409,47878.61680201063,-588888.7269767569,-601124.7750373598,-516940.8857581885,0,0,0,0,0,-567937.2206055409,47878.61680201063,-588888.7269767569,-601124.7750373598,-516940.8857581885,-286684.30008724297,24168.24826588203,-297260.2365145144,-303436.7693192277,-260942.2848920774,0,0,0,0,0,-286684.30008724297,24168.24826588203,-297260.2365145144,-303436.7693192277,-260942.2848920774,1665642.3452135061,72046.86506789262,1697169.7880119935,1588903.9951709881,1715582.3688773096,1106899.6756559692,47878.616802010736,1127851.182027185,1055903.3408086165,1140087.230087788,558742.669557537,24168.248265881997,569318.6059848084,533000.6543623714,575495.1387895216,811020.8245207221,0,811020.8245207221,811020.8245207221,811020.8245207221,538962.4550504282,0,538962.4550504282,538962.4550504282,538962.4550504282,272058.36947029404,0,272058.36947029404,272058.36947029404,272058.36947029404,0,0,0,0,0,0,0,-0,-0,-0,-567937.2206055409,47878.61680201063,-588888.7269767569,-601124.7750373598,-516940.8857581885,-286684.30008724297,24168.24826588203,-297260.2365145144,-303436.7693192277,-260942.2848920774,0,0,0,0,0,-286684.30008724297,24168.24826588203,-297260.2365145144,-303436.7693192277,-260942.2848920774
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-22703936.67250393,2435784.949623006,-24077925.393529452,-24139085.575174823,-20100897.35696134,-572720.6292613451,61444.15874727464,-607380.3315083451,-608923.1343369001,-507057.37727584015,0,0,0,0,0,-572720.6292613451,61444.15874727464,-607380.3315083451,-608923.1343369001,-507057.37727584015,-380042.5182687473,40772.74613511989,-403041.7954929383,-404065.55933555117,-336470.09156138106,0,0,0,0,0,-380042.5182687473,40772.74613511989,-403041.7954929383,-404065.55933555117,-336470.09156138106,-192678.11099259788,20671.41261215477,-204338.5360154068,-204857.57500134903,-170587.28571445914,0,0,0,0,0,-192678.11099259788,20671.41261215477,-204338.5360154068,-204857.57500134903,-170587.28571445914,1080473.1034123974,61444.158747274676,1115132.8056593973,1014809.8514268924,1116675.6084879525,716973.8580433052,40772.746135119916,739973.1352674962,673401.4313359389,740996.8991101091,363499.24536909227,20671.412612154807,375159.6703919012,341408.42009095347,375678.7093778434,507752.47415105224,0,507752.47415105224,507752.47415105224,507752.47415105224,336931.3397745579,0,336931.3397745579,336931.3397745579,336931.3397745579,170821.13437649436,0,170821.13437649436,170821.13437649436,170821.13437649436,0,0,0,0,0,0,0,-0,-0,-0,-380042.5182687473,40772.74613511989,-403041.7954929383,-404065.55933555117,-336470.09156138106,-192678.11099259788,20671.41261215477,-204338.5360154068,-204857.57500134903,-170587.28571445914,0,0,0,0,0,-192678.11099259788,20671.41261215477,-204338.5360154068,-204857.57500134903,-170587.28571445914
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-22703936.67250393,2435784.949623006,-24077925.393529452,-24139085.575174823,-20100897.35696134,-27199.520469089763,2918.0922917129083,-28845.57132277683,-28918.84177082962,-24081.055941715902,0,0,0,0,0,-27199.520469089763,2918.0922917129083,-28845.57132277683,-28918.84177082962,-24081.055941715902,-18048.89456855625,1936.3701714630106,-19141.17111609474,-19189.791480317657,-15979.562591387132,0,0,0,0,0,-18048.89456855625,1936.3701714630106,-19141.17111609474,-19189.791480317657,-15979.562591387132,-9150.62590053351,981.7221202498988,-9704.400206682087,-9729.050290511963,-8101.4933503287675,0,0,0,0,0,-9150.62590053351,981.7221202498988,-9704.400206682087,-9729.050290511963,-8101.4933503287675,51313.58779667055,2918.0922917129114,52959.63865035762,48195.12326929669,53032.909098410404,34050.36265727429,1936.3701714630117,35142.639204812775,31981.030680105163,35191.25956903568,17263.225139396272,981.7221202498968,17816.999445544847,16214.09258919153,17841.64952937472,24114.067327580793,0,24114.067327580793,24114.067327580793,24114.067327580793,16001.468088718033,0,16001.468088718033,16001.468088718033,16001.468088718033,8112.599238862763,0,8112.599238862763,8112.599238862763,8112.599238862763,0,0,0,0,0,0,0,-0,-0,-0,-18048.89456855625,1936.3701714630106,-19141.17111609474,-19189.791480317657,-15979.562591387132,-9150.62590053351,981.7221202498988,-9704.400206682087,-9729.050290511963,-8101.4933503287675,0,0,0,0,0,-9150.62590053351,981.7221202498988,-9704.400206682087,-9729.050290511963,-8101.4933503287675
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-22703936.67250393,2435784.949623006,-24077925.393529452,-24139085.575174823,-20100897.35696134,-661859.3496690464,71007.37929046279,-701913.5171232698,-703696.4430815892,-585976.2139204136,0,0,0,0,0,-661859.3496690464,71007.37929046279,-701913.5171232698,-703696.4430815892,-585976.2139204136,-439192.6554354285,47118.650634282196,-465771.5595096432,-466954.6628177261,-388838.57959004835,0,0,0,0,0,-439192.6554354285,47118.650634282196,-465771.5595096432,-466954.6628177261,-388838.57959004835,-222666.6942336179,23888.728656180603,-236141.9576136267,-236741.78026386307,-197137.63433036522,0,0,0,0,0,-222666.6942336179,23888.728656180603,-236141.9576136267,-236741.78026386307,-197137.63433036522,1248638.8459269204,71007.37929046273,1288693.013381144,1172755.7101782877,1290475.9393394631,828564.2722984715,47118.65063428217,855143.1763726862,778210.1964530915,856326.2796807691,420074.5736284489,23888.728656180603,433549.83700845763,394545.51372519624,434149.65965869406,586779.4962578741,0,586779.4962578741,586779.4962578741,586779.4962578741,389371.616863043,0,389371.616863043,389371.616863043,389371.616863043,197407.87939483096,0,197407.87939483096,197407.87939483096,197407.87939483096,0,0,0,0,0,0,0,-0,-0,-0,-439192.6554354285,47118.650634282196,-465771.5595096432,-466954.6628177261,-388838.57959004835,-222666.6942336179,23888.728656180603,-236141.9576136267,-236741.78026386307,-197137.63433036522,0,0,0,0,0,-222666.6942336179,23888.728656180603,-236141.9576136267,-236741.78026386307,-197137.63433036522
added_sugar,Female,HIS,55-64,27,2911586,10.78765394,0.668684432,4.871843717,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-25628214.67690173,842669.5471212455,-25219723.743610524,-26528398.411668018,-25075248.235432968,-641359.9115253914,21088.26045826467,-631137.205334675,-663887.4955871346,-627521.6277257571,0,0,0,0,0,-641359.9115253914,21088.26045826467,-631137.205334675,-663887.4955871346,-627521.6277257571,-426002.37762283033,14007.188372257073,-419212.27885811764,-440965.5896975858,-416810.74949808075,0,0,0,0,0,-426002.37762283033,14007.188372257073,-419212.27885811764,-440965.5896975858,-416810.74949808075,-215357.533902561,7081.072086007602,-211924.92647655733,-222921.9058895488,-210710.87822767632,0,0,0,0,0,-215357.533902561,7081.072086007602,-211924.92647655733,-222921.9058895488,-210710.87822767632,1175796.5402493866,21088.260458264725,1165573.83405867,1161958.2564497523,1198324.1243111298,780984.4562246333,14007.188372257093,774194.3574599206,771792.8280998836,795947.6682993887,394812.08402475336,7081.072086007592,391379.4765987497,390165.42834986874,402376.45601174113,534436.6287239953,0,534436.6287239953,534436.6287239953,534436.6287239953,354982.0786018029,0,354982.0786018029,354982.0786018029,354982.0786018029,179454.5501221924,0,179454.5501221924,179454.5501221924,179454.5501221924,0,0,0,0,0,0,0,-0,-0,-0,-426002.37762283033,14007.188372257073,-419212.27885811764,-440965.5896975858,-416810.74949808075,-215357.533902561,7081.072086007602,-211924.92647655733,-222921.9058895488,-210710.87822767632,0,0,0,0,0,-215357.533902561,7081.072086007602,-211924.92647655733,-222921.9058895488,-210710.87822767632
