age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
45-54,OTH,added_sugar,FL,mrh-eq,-14063.7151958043,-13035.055471245,-13637.3694457575
45-54,OTH,oil,CED,MJ,-14357.2874846473,-11949.6601770769,-8049.62696095406
45-54,OTH,oil,Food_price,USD,-1540.16629031157,-4288.11904449699,-1546.09387548699
45-54,OTH,oil,FL,mrh-eq,-773.239124752146,-718.879080151926,-450.626864440755
45-54,OTH,sat_fat,CED,MJ,-1088054.71223896,-1077971.22294587,-1098515.82114881
45-54,OTH,sat_fat,Food_price,USD,-55194.1589890063,-53712.8931638731,-55161.7047510945
45-54,OTH,sat_fat,FL,mrh-eq,-29492.0294866909,-28977.87418036,-29635.7300172205
55-64,NHW,added_sugar,CED,MJ,-3001595.39385334,-3575228.31816184,-3120847.62202027
55-64,NHW,added_sugar,Food_price,USD,-7390097.50825241,-8862872.44012899,-7731733.7678276
55-64,NHW,added_sugar,FL,mrh-eq,-140488.105569537,-167716.340224252,-146371.249597075
55-64,NHW,oil,CED,MJ,-126552.945895958,-157172.789463736,-100603.269383348
55-64,NHW,oil,Food_price,USD,-43730.8804584793,-54501.4615230589,-35503.9933822135
55-64,NHW,oil,FL,mrh-eq,-6578.56925937549,-8153.53238279832,-5164.34461347442
55-64,NHW,sat_fat,CED,MJ,-9406608.51888074,-10175041.7813611,-9820197.70218666
55-64,NHW,sat_fat,Food_price,USD,-456379.882989436,-493288.704407412,-477489.736632751
55-64,NHW,sat_fat,FL,mrh-eq,-258164.197094802,-279189.204043814,-269695.896740651
55-64,NHB,added_sugar,CED,MJ,-773160.828921351,-766277.143774162,-699013.177267802
55-64,NHB,added_sugar,Food_price,USD,-1909189.34290505,-1895265.70181518,-1725463.07621926
55-64,NHB,added_sugar,FL,mrh-eq,-33882.3480986319,-33626.906427886,-30623.4735761929
55-64,NHB,oil,CED,MJ,-63354.6499837994,-85189.0113488182,-40934.6699061688
55-64,NHB,oil,Food_price,USD,-10131.9983645151,-11151.3487498335,-10320.498461149
55-64,NHB,oil,FL,mrh-eq,-3153.98047415048,-4217.53596646137,-2073.6008588692
55-64,NHB,sat_fat,CED,MJ,-1352244.68290904,-1413743.42100407,-1255083.57064637
55-64,NHB,sat_fat,Food_price,USD,-62716.2124504334,-66578.5103928814,-58318.7948912982
55-64,NHB,sat_fat,FL,mrh-eq,-36790.593956748,-38443.0062086099,-34144.8861036586
55-64,HIS,added_sugar,CED,MJ,-533446.451599268,-613458.584267418,-641283.594156123
55-64,HIS,added_sugar,Food_price,USD,-1060433.26801829,-1163583.70251569,-1232478.72976394
55-64,HIS,added_sugar,FL,mrh-eq,-25481.4715971069,-29278.7975424177,-30613.9242692172
55-64,HIS,oil,CED,MJ,22698.7916411089,18621.6053897174,31479.9138702773
55-64,HIS,oil,Food_price,USD,7926.51231379379,6882.13821376895,10859.2598266388
55-64,HIS,oil,FL,mrh-eq,1108.05947320267,847.416890718763,1558.421911843
55-64,HIS,sat_fat,CED,MJ,-1284926.26789655,-1348315.1597922,-1174993.58935118
55-64,HIS,sat_fat,Food_price,USD,-51867.3774523916,-54236.6348871056,-47110.9453264342
55-64,HIS,sat_fat,FL,mrh-eq,-34958.1272397562,-36714.639054756,-32020.9980007502
55-64,OTH,added_sugar,CED,MJ,-233702.335652228,-232862.131637795,-128698.426937518
55-64,OTH,added_sugar,Food_price,USD,-819040.177107944,-793057.579813566,-444128.300876916
55-64,OTH,added_sugar,FL,mrh-eq,-11389.4448072892,-11785.2283897761,-6403.12813246473
55-64,OTH,oil,CED,MJ,-29916.0976114841,-25192.5660519303,-53349.8895410178
55-64,OTH,oil,Food_price,USD,-3975.51015682359,-3705.73930242495,-8400.67750615428
55-64,OTH,oil,FL,mrh-eq,-1591.14897422896,-1331.95484298638,-2808.3537984102
55-64,OTH,sat_fat,CED,MJ,-950146.629762176,-964978.796202096,-771383.296678014
55-64,OTH,sat_fat,Food_price,USD,-51564.9328430191,-52453.5857624583,-41577.2806921218
55-64,OTH,sat_fat,FL,mrh-eq,-25329.6689975896,-25740.4910793518,-20511.3846148665
65-74,NHW,added_sugar,CED,MJ,-1557621.56277148,-1848909.24483063,-1663367.06562677
65-74,NHW,added_sugar,Food_price,USD,-4301669.35004828,-5038409.04287478,-4561131.85706235
65-74,NHW,added_sugar,FL,mrh-eq,-75782.7611092392,-89972.7169275145,-80936.230641876
65-74,NHW,oil,CED,MJ,-266600.47902349,-24867.1576655731,-193869.765073858
65-74,NHW,oil,Food_price,USD,-75822.5426885471,-15279.4801983714,-58397.3628587035
65-74,NHW,oil,FL,mrh-eq,-12746.9178420236,-1151.28393897312,-9254.49001776291
65-74,NHW,sat_fat,CED,MJ,-6334833.7941648,-6135088.54944888,-6255146.28539306
65-74,NHW,sat_fat,Food_price,USD,-294790.705511738,-285572.17755589,-289754.659206584
65-74,NHW,sat_fat,FL,mrh-eq,-172841.710455477,-167395.514780225,-170603.000987049
65-74,NHB,added_sugar,CED,MJ,-304142.636167687,-317455.88334844,-292977.246989999
65-74,NHB,added_sugar,Food_price,USD,-849686.712050929,-891815.255003366,-826699.908262057
65-74,NHB,added_sugar,FL,mrh-eq,-14475.9793378675,-15158.1496976205,-14025.2169108422
65-74,NHB,oil,CED,MJ,-25778.8512724956,-18650.4886888727,-17686.8122360575
65-74,NHB,oil,Food_price,USD,-976.538119903826,243.962057410336,-1004.94903686373
65-74,NHB,oil,FL,mrh-eq,-1256.78323748295,-913.409865475852,-860.812966442758
65-74,NHB,sat_fat,CED,MJ,-606947.99404506,-621622.014850561,-607628.068006242
65-74,NHB,sat_fat,Food_price,USD,-24580.0844112561,-25071.5260069569,-24466.4644721775
65-74,NHB,sat_fat,FL,mrh-eq,-16186.3948332572,-16556.4226148122,-16175.2811650737
65-74,HIS,added_sugar,CED,MJ,-115374.849441061,-144311.94609673,-136677.854672135
65-74,HIS,added_sugar,Food_price,USD,-282207.156970085,-362906.987132406,-328974.434012656
65-74,HIS,added_sugar,FL,mrh-eq,-6149.71900281028,-7661.43019095433,-7301.73773334389
65-74,HIS,oil,CED,MJ,-838.041924323937,-15070.3214531906,-4221.83536979466
65-74,HIS,oil,Food_price,USD,-288.589285922981,-5183.13984904615,-1457.19978520789
65-74,HIS,oil,FL,mrh-eq,-39.7253263797407,-716.948098669877,-198.792316016363
65-74,HIS,sat_fat,CED,MJ,-529911.808402851,-540047.996707647,-545085.474221714
65-74,HIS,sat_fat,Food_price,USD,-21620.1911817892,-21711.8058338667,-21488.0495099332
