age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-9553143.75695206,-9154679.87986029,-9942120.6431554
20-34,added_sugar,Food_price,USD,-26282260.2524888,-24981649.4106755,-27206678.9721913
20-34,added_sugar,FL,mrh-eq,-402846.064247379,-385706.403646022,-418827.557765972
20-34,oil,CED,MJ,-201883.275825518,64390.5449996189,110999.676709914
20-34,oil,Food_price,USD,-65535.0674849579,11561.2701158197,15308.24271372
20-34,oil,FL,mrh-eq,-10895.3878665543,3105.99897663495,5230.2683543454
20-34,sat_fat,CED,MJ,-23581345.9903658,-23581227.1668291,-22830875.9226822
20-34,sat_fat,Food_price,USD,-1121870.19193822,-1121378.5124925,-1086296.03696186
20-34,sat_fat,FL,mrh-eq,-633182.541094783,-632535.123062018,-613001.270213892
35-44,added_sugar,CED,MJ,-5053723.22931375,-5093654.54985405,-5369028.84719727
35-44,added_sugar,Food_price,USD,-13892736.5354817,-13984364.8947548,-14757980.4809497
35-44,added_sugar,FL,mrh-eq,-224587.838504455,-226104.939807982,-238729.67669735
35-44,oil,CED,MJ,53941.8798970097,-79118.7821865024,-307438.923815239
35-44,oil,Food_price,USD,-25002.9557254565,-44730.3120869203,-138940.776587144
35-44,oil,FL,mrh-eq,3151.30918848069,-3439.11343336937,-14261.7729234436
35-44,sat_fat,CED,MJ,-12419897.2947016,-12045763.0651556,-13049068.6338243
35-44,sat_fat,Food_price,USD,-593069.841454451,-575317.498754665,-624451.034592896
35-44,sat_fat,FL,mrh-eq,-337509.55808863,-327391.763860925,-354343.942927684
45-54,added_sugar,CED,MJ,-4045276.37725654,-4925334.73476341,-4192613.58543099
45-54,added_sugar,Food_price,USD,-10000756.6886586,-12104097.6794796,-10377781.427324
45-54,added_sugar,FL,mrh-eq,-182460.21153017,-221321.366529414,-189071.863346287
45-54,oil,CED,MJ,-135817.245351724,84799.8644361995,-127320.746872749
45-54,oil,Food_price,USD,-45769.8176871462,27825.9071646715,-22037.0484913674
45-54,oil,FL,mrh-eq,-7574.97330913417,4301.24838428309,-6886.31525226888
45-54,sat_fat,CED,MJ,-11082322.7321439,-12158635.1186062,-11626135.2335794
45-54,sat_fat,Food_price,USD,-543704.911246821,-599128.826729768,-568508.915473146
45-54,sat_fat,FL,mrh-eq,-301570.650521867,-330451.780241443,-316133.541532427
55-64,added_sugar,CED,MJ,-4541905.01002619,-5187826.17784122,-4589842.82038171
55-64,added_sugar,Food_price,USD,-11178760.2962837,-12714779.4242734,-11133803.8746877
55-64,added_sugar,FL,mrh-eq,-211241.370072565,-242407.272584332,-214011.77557495
55-64,oil,CED,MJ,-197124.901850133,-248932.761474767,-163407.914960257
55-64,oil,Food_price,USD,-49911.8766660242,-62476.4113615484,-43365.9095228779
55-64,oil,FL,mrh-eq,-10215.6392345523,-12855.6063015273,-8487.87735891083
55-64,sat_fat,CED,MJ,-12993926.0994485,-13902079.1583594,-13021658.1588622
55-64,sat_fat,Food_price,USD,-622528.40573528,-666557.435449857,-624496.757542606
55-64,sat_fat,FL,mrh-eq,-355242.587288896,-380087.340386532,-356373.165459926
65-74,added_sugar,CED,MJ,-2061343.3088773,-2381111.97092855,-2183391.08225368
65-74,added_sugar,Food_price,USD,-5647104.2675564,-6464372.85190842,-5916815.69495113
65-74,added_sugar,FL,mrh-eq,-100841.162756228,-116491.535192497,-106986.369247869
65-74,oil,CED,MJ,-305199.186682382,-74929.5476745627,-237426.223787779
65-74,oil,Food_price,USD,-77087.6700943739,-20218.6579900072,-60859.5116807751
65-74,oil,FL,mrh-eq,-14686.8406571379,-3648.65549031875,-11462.5604030585
65-74,sat_fat,CED,MJ,-7752145.24986345,-7594588.68831039,-7706226.61166433
65-74,sat_fat,Food_price,USD,-352943.052032745,-345253.425925748,-348564.207187513
65-74,sat_fat,FL,mrh-eq,-210763.373942455,-206413.927693254,-209409.612020709
75+,added_sugar,CED,MJ,-1733110.49042024,-1648847.04662582,-1576969.80286366
75+,added_sugar,Food_price,USD,-4256111.1914893,-4038339.58919036,-3859070.13099389
75+,added_sugar,FL,mrh-eq,-91024.7916685124,-86800.5445632808,-82633.1146249944
75+,oil,CED,MJ,-6583.87348228469,7718.22586980382,9585.22232174565
75+,oil,Food_price,USD,-9582.83230371824,-2383.30820504733,-9892.32188010944
75+,oil,FL,mrh-eq,-296.990191643279,478.859287194855,474.418631957021
75+,sat_fat,CED,MJ,-5403310.84998122,-5116185.40087617,-5065906.05368121
75+,sat_fat,Food_price,USD,-232183.715071259,-220290.378370984,-217512.877756624
75+,sat_fat,FL,mrh-eq,-143543.973029298,-135892.184677597,-134547.397668203
