sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,oil,FL,mrh-eq,-510.719329469131,-1505.25488789789,-3534.8625329245
Female,HIS,sat_fat,CED,MJ,-4985118.28847759,-4909456.21876853,-4857115.696066
Female,HIS,sat_fat,Food_price,USD,-231477.910548437,-228111.464274438,-225967.112909056
Female,HIS,sat_fat,FL,mrh-eq,-134665.497607618,-132615.246289171,-131222.626432778
Female,OTH,added_sugar,CED,MJ,-1051148.02702533,-1075072.32272895,-1005719.61124201
Female,OTH,added_sugar,Food_price,USD,-3009461.78025423,-3042968.21464855,-2806124.76989246
Female,OTH,added_sugar,FL,mrh-eq,-50580.6186685207,-51602.0275361764,-48156.9631509735
Female,OTH,oil,CED,MJ,-147110.648675519,-132616.150427257,-111826.129701179
Female,OTH,oil,Food_price,USD,-36691.503632301,-29878.728478866,-19753.1559882228
Female,OTH,oil,FL,mrh-eq,-7680.80634575433,-7017.15477482344,-5927.22721915368
Female,OTH,sat_fat,CED,MJ,-2766968.43548394,-2858923.97984619,-2567268.75568893
Female,OTH,sat_fat,Food_price,USD,-142189.361016981,-146074.01003954,-131785.793636749
Female,OTH,sat_fat,FL,mrh-eq,-72905.030280034,-75164.3643948572,-67492.982387933
Male,NHW,added_sugar,CED,MJ,-7822048.3955213,-8239999.49691128,-8133987.41541709
Male,NHW,added_sugar,Food_price,USD,-21095410.5444304,-22131642.9768521,-21940693.9559107
Male,NHW,added_sugar,FL,mrh-eq,-346664.197932631,-366740.853629325,-360680.690918733
Male,NHW,oil,CED,MJ,166466.070670002,634735.582769531,525233.089772436
Male,NHW,oil,Food_price,USD,4539.16601843549,157087.51780599,148732.108461098
Male,NHW,oil,FL,mrh-eq,7921.23976402197,31946.6953436565,26799.2057329329
Male,NHW,sat_fat,CED,MJ,-24607221.4517457,-24285561.6665325,-24664097.6724172
Male,NHW,sat_fat,Food_price,USD,-1148887.78424778,-1136512.45261697,-1153195.79625862
Male,NHW,sat_fat,FL,mrh-eq,-677316.240066389,-668845.535422449,-679372.975142801
Male,NHB,added_sugar,CED,MJ,-1993686.54897585,-2224517.86638465,-2130462.88286082
Male,NHB,added_sugar,Food_price,USD,-4929163.31293663,-5491478.51111524,-5261238.41016158
Male,NHB,added_sugar,FL,mrh-eq,-80454.3188495208,-89709.3511738622,-85848.1277979246
Male,NHB,oil,CED,MJ,99187.4441007218,25756.8329553097,101101.921223696
Male,NHB,oil,Food_price,USD,-976.538119903826,243.962057410336,-1004.94903686373
Male,NHB,oil,FL,mrh-eq,5001.31189499221,1369.89377963687,5057.90190222756
Male,NHB,sat_fat,CED,MJ,-4080838.44692591,-4107476.54162315,-3924063.06768386
Male,NHB,sat_fat,Food_price,USD,-213098.800088379,-217660.087283115,-205124.049515225
Male,NHB,sat_fat,FL,mrh-eq,-111170.283610156,-111918.697708825,-106865.535426561
Male,HIS,added_sugar,CED,MJ,-2180167.74474938,-2185126.95533721,-2261432.82846604
Male,HIS,added_sugar,Food_price,USD,-5100169.60385045,-5012671.50237448,-5212606.8754751
Male,HIS,added_sugar,FL,mrh-eq,-88904.9055456985,-90627.8271765423,-92934.267579931
Male,HIS,oil,CED,MJ,318013.429668631,371442.339462748,215423.817395272
Male,HIS,oil,Food_price,USD,55495.5369601095,67672.1242144441,27004.5686491393
Male,HIS,oil,FL,mrh-eq,16202.7264185721,18953.9615622162,10961.3898038425
Male,HIS,sat_fat,CED,MJ,-5324281.33466894,-5420962.59017369,-5293124.09623637
Male,HIS,sat_fat,Food_price,USD,-232144.353755376,-236030.173515536,-230978.317055287
Male,HIS,sat_fat,FL,mrh-eq,-147576.650717996,-150250.964918739,-146665.125176638
Male,OTH,added_sugar,CED,MJ,-805967.574976513,-889732.428298544,-869158.909859073
Male,OTH,added_sugar,Food_price,USD,-1668823.37467117,-1870553.49533791,-1819566.87032382
Male,OTH,added_sugar,FL,mrh-eq,-37413.3011151185,-41840.4702178364,-40615.4516216418
Male,OTH,oil,CED,MJ,43277.3517005367,30615.2530072619,91536.9334764044
Male,OTH,oil,Food_price,USD,4171.79199689421,1373.08011261471,7101.9671244404
Male,OTH,oil,FL,mrh-eq,2345.11848298963,1612.85986757841,4988.79480589565
Male,OTH,sat_fat,CED,MJ,-3110163.09900008,-2973300.28010721,-2833399.06018872
Male,OTH,sat_fat,Food_price,USD,-168581.401290289,-161243.365942975,-152417.32831211
Male,OTH,sat_fat,FL,mrh-eq,-85227.0306989794,-81474.3731093497,-77607.0651483136
