age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
35-44,Male,oil,FL,mrh-eq,16302.3094421749,14691.9784457181,9407.25921741396
35-44,Male,sat_fat,CED,MJ,-6388279.65152916,-6255852.96406355,-6578816.57226811
35-44,Male,sat_fat,Food_price,USD,-284459.144007223,-278432.463213556,-294120.379767887
35-44,Male,sat_fat,FL,mrh-eq,-177085.487644863,-173416.625791433,-182360.738449801
45-54,Female,added_sugar,CED,MJ,-1987058.13737524,-2674709.98824947,-2060175.86057181
45-54,Female,added_sugar,Food_price,USD,-4689842.66709276,-6298567.49920759,-4863053.06941626
45-54,Female,added_sugar,FL,mrh-eq,-88717.1042568134,-119044.231165227,-92204.1868945546
45-54,Female,oil,CED,MJ,-120757.01661577,-87993.2205702538,-166675.884556792
45-54,Female,oil,Food_price,USD,-26141.885370552,-7676.21797467565,-37653.2632865467
45-54,Female,oil,FL,mrh-eq,-6447.41011154775,-4490.77767568309,-8899.04060802361
45-54,Female,sat_fat,CED,MJ,-5021233.03150205,-5982001.47343143,-5496938.91356813
45-54,Female,sat_fat,Food_price,USD,-253649.444328587,-301326.011828967,-277176.493711162
45-54,Female,sat_fat,FL,mrh-eq,-134057.938495584,-159714.414253495,-146745.037950749
45-54,Male,added_sugar,CED,MJ,-2058218.23988129,-2250624.74651395,-2132437.72485917
45-54,Male,added_sugar,Food_price,USD,-5310914.02156585,-5805530.18027198,-5514728.35790779
45-54,Male,added_sugar,FL,mrh-eq,-93743.1072733562,-102277.135364188,-96867.6764517329
45-54,Male,oil,CED,MJ,-15060.228735954,172793.085006453,39355.1376840425
45-54,Male,oil,Food_price,USD,-19627.9323165942,35502.1251393472,15616.2147951793
45-54,Male,oil,FL,mrh-eq,-1127.56319758642,8792.02605996618,2012.72535575472
45-54,Male,sat_fat,CED,MJ,-6061089.70064185,-6176633.64517479,-6129196.32001131
45-54,Male,sat_fat,Food_price,USD,-290055.466918234,-297802.8149008,-291332.421761984
45-54,Male,sat_fat,FL,mrh-eq,-167512.712026283,-170737.365987948,-169388.503581678
55-64,Female,added_sugar,CED,MJ,-2505135.8447019,-2848551.18746365,-2516757.88336342
55-64,Female,added_sugar,Food_price,USD,-6682146.00595246,-7586501.53806444,-6625864.86622343
55-64,Female,added_sugar,FL,mrh-eq,-118938.368364172,-135506.220400365,-119713.932711311
55-64,Female,oil,CED,MJ,-206998.53181191,-272098.202793546,-301131.907561594
55-64,Female,oil,Food_price,USD,-52103.9569966415,-74360.6927945981,-80923.0544844509
55-64,Female,oil,FL,mrh-eq,-10628.0351673179,-14006.4711941137,-15522.155858229
55-64,Female,sat_fat,CED,MJ,-6952097.87817867,-7491372.90730886,-6767824.87758053
55-64,Female,sat_fat,Food_price,USD,-322545.133746264,-347715.892911427,-313513.355700044
55-64,Female,sat_fat,FL,mrh-eq,-186173.509494092,-200663.390782696,-181303.032083021
55-64,Male,added_sugar,CED,MJ,-2036769.16532429,-2339274.99037756,-2073084.93701829
55-64,Male,added_sugar,Food_price,USD,-4496614.29033123,-5128277.88620898,-4507939.00846428
55-64,Male,added_sugar,FL,mrh-eq,-92303.0017083931,-106901.052183967,-94297.842863639
55-64,Male,oil,CED,MJ,9873.62996177665,23165.4413187788,137723.992601337
55-64,Male,oil,Food_price,USD,2192.08033061729,11884.2814330498,37557.144961573
55-64,Male,oil,FL,mrh-eq,412.395932765677,1150.86489258639,7034.2784993182
55-64,Male,sat_fat,CED,MJ,-6041828.22126985,-6410706.25105059,-6253833.2812817
55-64,Male,sat_fat,Food_price,USD,-299983.271989016,-318841.542538431,-310983.401842562
55-64,Male,sat_fat,FL,mrh-eq,-169069.077794804,-179423.949603836,-175070.133376905
65-74,Female,added_sugar,CED,MJ,-1182390.4671278,-1244040.09928216,-1185183.82582999
65-74,Female,added_sugar,Food_price,USD,-3455497.61632817,-3627169.07058364,-3446976.10937098
65-74,Female,added_sugar,FL,mrh-eq,-58346.611258707,-61374.0748833395,-58477.2995739928
65-74,Female,oil,CED,MJ,-215056.939286939,-128115.847512339,-194858.13400645
65-74,Female,oil,Food_price,USD,-57841.5484191105,-30864.940794079,-52408.3029636704
65-74,Female,oil,FL,mrh-eq,-10351.7053010968,-6204.86723260257,-9405.91009049147
65-74,Female,sat_fat,CED,MJ,-4098546.39409145,-4022775.98475687,-4238767.28003643
65-74,Female,sat_fat,Food_price,USD,-175859.670887223,-172544.176350782,-181743.808355534
65-74,Female,sat_fat,FL,mrh-eq,-110530.251768851,-108420.763616437,-114294.116824357
65-74,Male,added_sugar,CED,MJ,-878952.841749498,-1137071.8716464,-998207.256423695
65-74,Male,added_sugar,Food_price,USD,-2191606.65122823,-2837203.78132478,-2469839.58558015
65-74,Male,added_sugar,FL,mrh-eq,-42494.5514975211,-55117.4603091576,-48509.0696738761
65-74,Male,oil,CED,MJ,-90142.2473954423,53186.2998377764,-42568.0897813286
65-74,Male,oil,Food_price,USD,-19246.1216752634,10646.2828040718,-8451.20871710477
65-74,Male,oil,FL,mrh-eq,-4335.13535604101,2556.21174228382,-2056.65031256706
65-74,Male,sat_fat,CED,MJ,-3653598.855772,-3571812.70355352,-3467459.3316279
65-74,Male,sat_fat,Food_price,USD,-177083.381145522,-172709.249574966,-166820.398831979
65-74,Male,sat_fat,FL,mrh-eq,-100233.122173604,-97993.1640768163,-95115.4951963526
75+,Female,added_sugar,CED,MJ,-1082904.6525711,-1012534.28454776,-868905.877901294
75+,Female,added_sugar,Food_price,USD,-2734682.1502372,-2562827.56170054,-2213488.20535108
75+,Female,added_sugar,FL,mrh-eq,-58951.6740001968,-55092.5433331998,-47396.3431844871
75+,Female,oil,CED,MJ,-54452.599272934,-34015.1474085691,-49036.7761889754
75+,Female,oil,Food_price,USD,-9582.83230371824,-2383.30820504733,-9892.32188010944
75+,Female,oil,FL,mrh-eq,-2563.81597374479,-1505.20868847328,-2285.71647859792
75+,Female,sat_fat,CED,MJ,-3140025.50837175,-2963414.88255076,-2980187.49534749
75+,Female,sat_fat,Food_price,USD,-132357.222337305,-125017.95091976,-125377.133800134
75+,Female,sat_fat,FL,mrh-eq,-82619.3322642512,-77963.9795082365,-78431.5441940317
75+,Male,added_sugar,CED,MJ,-650205.837849138,-636312.762078065,-708063.924962365
75+,Male,added_sugar,Food_price,USD,-1521429.0412521,-1475512.02748982,-1645581.92564281
75+,Male,added_sugar,FL,mrh-eq,-32073.1176683157,-31708.0012300809,-35236.7714405073
75+,Male,oil,CED,MJ,47868.7257906493,41733.3732783729,58621.998510721
75+,Male,oil,Food_price,USD,0,0,0
75+,Male,oil,FL,mrh-eq,2266.82578210151,1984.06797566813,2760.13511055494
75+,Male,sat_fat,CED,MJ,-2263285.34160947,-2152770.5183254,-2085718.55833372
75+,Male,sat_fat,Food_price,USD,-99826.4927339537,-95272.4274512239,-92135.7439564903
75+,Male,sat_fat,FL,mrh-eq,-60924.6407650471,-57928.2051693603,-56115.8534741708
