age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,HIS,added_sugar,CED,MJ,-0.15031843932245406,-0.15011836528998818,-0.14975076012391778,-0.15005958243609185,3.030844358611094e-4,0,0,0,0,0,-0.15031843932245406,-0.15011836528998818,-0.14975076012391778,-0.15005958243609185,3.030844358611094e-4,-5.8312395830912465,-5.826015331160232,-5.808591817779052,-5.821734888546139,0.012482992310752134,-0.0994452890312933,-0.09932003247435489,-0.0990679796431857,-0.09927554255357217,2.0228711167882078e-4,-0.05087315029116074,-0.050798332815633285,-0.05068278048073207,-0.05078403988251969,1.0095633338169069e-4,0.2812995450465935,0.28166715021266386,0.2818672242451298,0.28160836735876754,3.030844358610944e-4,0.13154878492267574,0.13154878492267574,0.13154878492267574,0.13154878492267574,0,0.18608202713864655,0.18633407996981577,0.18645933652675417,0.18628959004903303,2.0228711167882835e-4,0.08701404749546086,0.08701404749546086,0.08701404749546086,0.08701404749546086,0,0.09521751790794691,0.09533307024284812,0.09540788771837558,0.09531877730973452,1.009563333816833e-4,0.044534737427214845,0.044534737427214845,0.044534737427214845,0.044534737427214845,0,-0.0994452890312933,-0.09932003247435489,-0.0990679796431857,-0.09927554255357217,2.0228711167882078e-4,-0.05087315029116074,-0.050798332815633285,-0.05068278048073207,-0.05078403988251969,1.0095633338169069e-4,0,0,0,0,0,0,0,0,0,0,0.09521751790794691,0.09533307024284812,0.09540788771837558,0.09531877730973452,1.009563333816833e-4,0.044534737427214845,0.044534737427214845,0.044534737427214845,0.044534737427214845,0
20-34,HIS,added_sugar,FL,mrh-eq,-0.0060198373787574595,-0.006002135991774179,-0.00597312608842538,-0.0059981680912950495,2.4823879122456218e-5,0,0,0,0,0,-0.0060198373787574595,-0.006002135991774179,-0.00597312608842538,-0.0059981680912950495,2.4823879122456218e-5,-5.8312395830912465,-5.826015331160232,-5.808591817779052,-5.821734888546139,0.012482992310752134,-0.003983253461232482,-0.003971259374017661,-0.0039519955583762366,-0.0039687085921135895,1.6599175697107662e-5,-0.0020365839175249785,-0.0020308766177565174,-0.002021130530049143,-0.0020294594991814604,8.225432720505476e-6,0.011176314019388758,0.011205323922737558,0.011223025309720839,0.011201356022258429,2.4823879122456682e-5,0.005203187930963379,0.005203187930963379,0.005203187930963379,0.005203187930963379,0,0.007394098713496068,0.007413362529137492,0.007425356616352313,0.007410811747233421,1.6599175697107662e-5,0.0034421031551198317,0.0034421031551198317,0.0034421031551198317,0.0034421031551198317,0,0.0037822153058926907,0.003791961393600065,0.0037976686933685264,0.003790544275025008,8.225432720505243e-6,0.0017610847758435476,0.0017610847758435476,0.0017610847758435476,0.0017610847758435476,0,-0.003983253461232482,-0.003971259374017661,-0.0039519955583762366,-0.0039687085921135895,1.6599175697107662e-5,-0.0020365839175249785,-0.0020308766177565174,-0.002021130530049143,-0.0020294594991814604,8.225432720505476e-6,0,0,0,0,0,0,0,0,0,0,0.0037822153058926907,0.003791961393600065,0.0037976686933685264,0.003790544275025008,8.225432720505243e-6,0.0017610847758435476,0.0017610847758435476,0.0017610847758435476,0.0017610847758435476,0
20-34,HIS,added_sugar,Food_price,USD,-0.36000124722763505,-0.3588446664912659,-0.35869963209780126,-0.3591995950326359,7.508586554409748e-4,0,0,0,0,0,-0.36000124722763505,-0.3588446664912659,-0.35869963209780126,-0.3591995950326359,7.508586554409748e-4,-5.8312395830912465,-5.826015331160232,-5.808591817779052,-5.821734888546139,0.012482992310752134,-0.23814755195667728,-0.23737826143311047,-0.23730347482731906,-0.23762194701829484,4.918292961754122e-4,-0.12185369527095768,-0.12146640505815544,-0.12139615727048222,-0.12157764801434107,2.5936547421018507e-4,0.6753525911891931,0.6754976255826577,0.6766542063190267,0.6758525541240278,7.508586554409429e-4,0.3166529590913918,0.3166529590913918,0.3166529590913918,0.3166529590913918,0,0.4467430790268673,0.4468178656326587,0.44758715615622546,0.447061551217843,4.918292961753962e-4,0.2094396041995482,0.2094396041995482,0.2094396041995482,0.2094396041995482,0,0.2286095121623258,0.22867975994999903,0.2290670501628013,0.22879100290618468,2.5936547421019e-4,0.1072133548918436,0.1072133548918436,0.1072133548918436,0.1072133548918436,0,-0.23814755195667728,-0.23737826143311047,-0.23730347482731906,-0.23762194701829484,4.918292961754122e-4,-0.12185369527095768,-0.12146640505815544,-0.12139615727048222,-0.12157764801434107,2.5936547421018507e-4,0,0,0,0,0,0,0,0,0,0,0.2286095121623258,0.22867975994999903,0.2290670501628013,0.22879100290618468,2.5936547421019e-4,0.1072133548918436,0.1072133548918436,0.1072133548918436,0.1072133548918436,0
20-34,HIS,oil,CED,MJ,0.0019369072422978373,0.0075310564768749505,0.009641239612835402,0.0063086122317462965,0.004190833681261218,0,0,0,0,0,0.0019369072422978373,0.0075310564768749505,0.009641239612835402,0.0063086122317462965,0.004190833681261218,0.2216483546770541,0.8236278951901552,1.057067469775213,0.6943156264434732,0.45373152764409813,0.0016318782871252997,0.006306659622588957,0.008076445234647261,0.005287362877534447,0.0035048618069616552,3.050289551725372e-4,0.0012243968542859926,0.0015647943781881392,0.0010212493542118492,6.859783813311324e-4,0.14469514563321745,0.14680532876917787,0.152399478003755,0.14802777301430656,0.004190833681261216,0.15433638524605284,0.15433638524605284,0.15433638524605284,0.15433638524605284,0,0.12084885400872673,0.12261863962078502,0.1272934209562487,0.12363793636583954,0.003504861806961654,0.12892529924337398,0.12892529924337398,0.12892529924337398,0.12892529924337398,0,0.023846291624490708,0.024186689148392854,0.025106057047506312,0.024389836648467,6.859783813311334e-4,0.025411086002678853,0.025411086002678853,0.025411086002678853,0.025411086002678853,0,0.0016318782871252997,0.006306659622588957,0.008076445234647261,0.005287362877534447,0.0035048618069616552,3.050289551725372e-4,0.0012243968542859926,0.0015647943781881392,0.0010212493542118492,6.859783813311324e-4,0,0,0,0,0,0,0,0,0,0,0.023846291624490708,0.024186689148392854,0.025106057047506312,0.024389836648467,6.859783813311334e-4,0.025411086002678853,0.025411086002678853,0.025411086002678853,0.025411086002678853,0
20-34,HIS,oil,FL,mrh-eq,1.0507928822293967e-4,3.9665837228943147e-4,5.086310832949052e-4,3.336385922680216e-4,2.192955655614938e-4,0,0,0,0,0,1.0507928822293967e-4,3.9665837228943147e-4,5.086310832949052e-4,3.336385922680216e-4,2.192955655614938e-4,0.2216483546770541,0.8236278951901552,1.057067469775213,0.6943156264434732,0.45373152764409813,8.850054691648469e-5,3.321626405621979e-4,4.260662133945495e-4,2.7961579115400086e-4,1.834015701376399e-4,1.6578741306455e-5,6.449573172723349e-5,8.256486990035566e-5,5.402280111402075e-5,3.589432754851064e-5,0.007521211232158061,0.0076331839431635325,0.007924763027230023,0.007696203723184942,2.1929556556149257e-4,0.008029842315452965,0.008029842315452965,0.008029842315452965,0.008029842315452965,0,0.006281757372317751,0.006375660945150102,0.006619323038795815,0.006428207794558299,1.8340157013764004e-4,0.006707823585712301,0.006707823585712301,0.006707823585712301,0.006707823585712301,0,0.001239453859840308,0.0012575229980134302,0.0013054399884342086,0.0012679959286266429,3.589432754851072e-5,0.0013220187297406638,0.0013220187297406638,0.0013220187297406638,0.0013220187297406638,0,8.850054691648469e-5,3.321626405621979e-4,4.260662133945495e-4,2.7961579115400086e-4,1.834015701376399e-4,1.6578741306455e-5,6.449573172723349e-5,8.256486990035566e-5,5.402280111402075e-5,3.589432754851064e-5,0,0,0,0,0,0,0,0,0,0,0.001239453859840308,0.0012575229980134302,0.0013054399884342086,0.0012679959286266429,3.589432754851072e-5,0.0013220187297406638,0.0013220187297406638,0.0013220187297406638,0.0013220187297406638,0
20-34,HIS,oil,Food_price,USD,-0.0011058221025974332,-0.0010815105321893522,-6.54819453043654e-4,-9.403247396498373e-4,2.6701030007790483e-4,0,0,0,0,0,-0.0011058221025974332,-0.0010815105321893522,-6.54819453043654e-4,-9.403247396498373e-4,2.6701030007790483e-4,0.2216483546770541,0.8236278951901552,1.057067469775213,0.6943156264434732,0.45373152764409813,-9.222872457027077e-4,-9.020107009875029e-4,-5.461381431621127e-4,-7.842577139312974e-4,2.2269422328842058e-4,-1.8353485689472538e-4,-1.7949983120184938e-4,-1.0868130988154117e-4,-1.5606702571853984e-4,4.4316076789484284e-5,0.01745670630670687,0.017883397385852567,0.01790770895626065,0.017742211593313056,2.670103000779038e-4,0.016801886853663215,0.016801886853663215,0.016801886853663215,0.016801886853663215,0,0.014559392094656719,0.01491526465248211,0.014935541197197314,0.014797511665425906,2.2269422328842023e-4,0.014013253951494607,0.014013253951494607,0.014013253951494607,0.014013253951494607,0,0.00289731421205015,0.002968132733370458,0.0029721677590633343,0.002944699927887149,4.4316076789484216e-5,0.0027886329021686086,0.0027886329021686086,0.0027886329021686086,0.0027886329021686086,0,-9.222872457027077e-4,-9.020107009875029e-4,-5.461381431621127e-4,-7.842577139312974e-4,2.2269422328842058e-4,-1.8353485689472538e-4,-1.7949983120184938e-4,-1.0868130988154117e-4,-1.5606702571853984e-4,4.4316076789484284e-5,0,0,0,0,0,0,0,0,0,0,0.00289731421205015,0.002968132733370458,0.0029721677590633343,0.002944699927887149,4.4316076789484216e-5,0.0027886329021686086,0.0027886329021686086,0.0027886329021686086,0.0027886329021686086,0
20-34,HIS,sat_fat,CED,MJ,-0.3479342187230379,-0.3448351260104132,-0.31747620997203546,-0.3363229072996227,0.017644299990733286,0,0,0,0,0,-0.3479342187230379,-0.3448351260104132,-0.31747620997203546,-0.3363229072996227,0.017644299990733286,-6.7038861843225375,-6.642255773280527,-6.1167482337552626,-6.4794918685495615,0.33965042445545224,-0.26587292256185774,-0.2635227720927155,-0.24260117839651443,-0.25700647622357203,0.01348581119903351,-0.08206129616118023,-0.08131235391769774,-0.07487503157552103,-0.07931643107605064,0.004158503888672834,0.7368318330387218,0.7641907490770995,0.7672898417897243,0.755678530366309,0.01764429999073325,0.4193556230666863,0.4193556230666863,0.4193556230666863,0.41935562306668633,0,0.5630543570331197,0.5839759507293206,0.5863261011984628,0.5774596548601773,0.013485811199033465,0.3204531786366052,0.3204531786366052,0.3204531786366052,0.3204531786366052,0,0.1737774760056021,0.18021479834777882,0.1809637405912613,0.17821887550613172,0.00415850388867285,0.09890244443008107,0.09890244443008107,0.09890244443008107,0.09890244443008107,0,-0.26587292256185774,-0.2635227720927155,-0.24260117839651443,-0.25700647622357203,0.01348581119903351,-0.08206129616118023,-0.08131235391769774,-0.07487503157552103,-0.07931643107605064,0.004158503888672834,0,0,0,0,0,0,0,0,0,0,0.1737774760056021,0.18021479834777882,0.1809637405912613,0.17821887550613172,0.00415850388867285,0.09890244443008107,0.09890244443008107,0.09890244443008107,0.09890244443008107,0
20-34,HIS,sat_fat,FL,mrh-eq,-0.009561820305842367,-0.009475587226965782,-0.008724625821612856,-0.009242349217675838,4.8472013241414763e-4,0,0,0,0,0,-0.009561820305842367,-0.009475587226965782,-0.008724625821612856,-0.009242349217675838,4.8472013241414763e-4,-6.7038861843225375,-6.642255773280527,-6.1167482337552626,-6.4794918685495615,0.33965042445545224,-0.007306582252561113,-0.007241182654133549,-0.006666920237598154,-0.007062634296902731,3.704759544886814e-4,-0.0022552380532812545,-0.002234404572832233,-0.002057705584014701,-0.0021797149207731068,1.1424459268097594e-4,0.020249002534191568,0.020999963939544498,0.021086197018421085,0.020766725930254554,4.8472013241414964e-4,0.011524376712578712,0.011524376712578712,0.011524376712578712,0.011524376712578712,0,0.015473277274014282,0.01604753969054968,0.016112939288977245,0.01586899133331886,3.704759544886822e-4,0.00880635703641613,0.00880635703641613,0.00880635703641613,0.00880635703641613,0,0.004775725260177283,0.004952424248994816,0.004973257729443836,0.004897734596935688,1.142445926809755e-4,0.002718019676162583,0.002718019676162583,0.002718019676162583,0.002718019676162583,0,-0.007306582252561113,-0.007241182654133549,-0.006666920237598154,-0.007062634296902731,3.704759544886814e-4,-0.0022552380532812545,-0.002234404572832233,-0.002057705584014701,-0.0021797149207731068,1.1424459268097594e-4,0,0,0,0,0,0,0,0,0,0,0.004775725260177283,0.004952424248994816,0.004973257729443836,0.004897734596935688,1.142445926809755e-4,0.002718019676162583,0.002718019676162583,0.002718019676162583,0.002718019676162583,0
20-34,HIS,sat_fat,Food_price,USD,-0.017146126799221714,-0.01697763534225221,-0.01564283828778632,-0.01656840530804295,8.669523887596283e-4,0,0,0,0,0,-0.017146126799221714,-0.01697763534225221,-0.01564283828778632,-0.01656840530804295,8.669523887596283e-4,-6.7038861843225375,-6.642255773280527,-6.1167482337552626,-6.4794918685495615,0.33965042445545224,-0.013101349069429153,-0.012973486700705293,-0.011952816858733274,-0.01266022092061822,6.625786875554765e-4,-0.004044777729792561,-0.0040041486415469205,-0.003690021429053041,-0.003908184387424731,2.0437444197104522e-4,0.036305272773374475,0.037640069827840364,0.037808561284809875,0.03723083979363111,8.669523887596266e-4,0.02066243448558816,0.02066243448558816,0.02066243448558816,0.02066243448558816,0,0.02774116123884203,0.028761831080814045,0.02888969344953791,0.02844856530072697,6.625786875554778e-4,0.015788344380108753,0.015788344380108753,0.015788344380108753,0.015788344380108753,0,0.008564111534532445,0.008878238747026326,0.008918867835271967,0.008782274492904136,2.0437444197104573e-4,0.004874090105479405,0.004874090105479405,0.004874090105479405,0.004874090105479405,0,-0.013101349069429153,-0.012973486700705293,-0.011952816858733274,-0.01266022092061822,6.625786875554765e-4,-0.004044777729792561,-0.0040041486415469205,-0.003690021429053041,-0.003908184387424731,2.0437444197104522e-4,0,0,0,0,0,0,0,0,0,0,0.008564111534532445,0.008878238747026326,0.008918867835271967,0.008782274492904136,2.0437444197104573e-4,0.004874090105479405,0.004874090105479405,0.004874090105479405,0.004874090105479405,0
20-34,NHB,added_sugar,CED,MJ,-0.21259187576686048,-0.20602050878279696,-0.2056632866644019,-0.20820091049004907,0.004106518445774731,0,0,0,0,0,-0.21259187576686048,-0.20602050878279696,-0.2056632866644019,-0.20820091049004907,0.004106518445774731,-8.162119778974867,-7.908478427940819,-7.896686801604229,-7.993337980466244,0.15785241706655803,-0.14062519503365514,-0.13627940194547572,-0.13604162993559543,-0.13772081285014207,0.002716235584946073,-0.07196668073320535,-0.06974110683732122,-0.0696216567288065,-0.07048009763990698,0.0013902831955858142,0.35103058373129636,0.3513878058496915,0.357959172833755,0.35356820755694357,0.004106518445774757,0.14536729706689452,0.14536729706689452,0.14536729706689452,0.14536729706689452,0,0.23220374160235538,0.23244151361223572,0.23678730670041512,0.23388292451690207,0.0027162355849460742,0.09616211166675999,0.09616211166675999,0.09616211166675999,0.09616211166675999,0,0.11882684212894105,0.11894629223745576,0.12117186613333986,0.11968528304004152,0.0013902831955857982,0.04920518540013453,0.04920518540013453,0.04920518540013453,0.04920518540013453,0,-0.14062519503365514,-0.13627940194547572,-0.13604162993559543,-0.13772081285014207,0.002716235584946073,-0.07196668073320535,-0.06974110683732122,-0.0696216567288065,-0.07048009763990698,0.0013902831955858142,0,0,0,0,0,0,0,0,0,0,0.11882684212894105,0.11894629223745576,0.12117186613333986,0.11968528304004152,0.0013902831955857982,0.04920518540013453,0.04920518540013453,0.04920518540013453,0.04920518540013453,0
