age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,HIS,added_sugar,CED,MJ,-0.16018648647374728,-0.15260589358438315,-0.1501073429722796,-0.1543890663132465,0.0055250170142787935,0,0,0,0,0,-0.16018648647374728,-0.15260589358438315,-0.1501073429722796,-0.1543890663132465,0.0055250170142787935,-6.268003403388314,-5.971379243159774,-5.873612420970502,-6.041153747734955,0.21619068007308753,-0.10612474131892777,-0.10110254202398462,-0.09944723361926974,-0.10228390724862613,0.0036603649554365274,-0.05406174515481954,-0.05150335156039855,-0.05066010935300984,-0.052105159064620404,0.0018646520588422738,0.2687664580113261,0.2712650086234296,0.2788456015127938,0.273048181352293,0.0055250170142787935,0.11865911503904647,0.11865911503904647,0.11865911503904647,0.11865911503904647,0,0.1780597818176815,0.1797150902223964,0.1847372895173396,0.18089645544703792,0.0036603649554365486,0.07861254819841178,0.07861254819841178,0.07861254819841178,0.07861254819841178,0,0.09070667619364452,0.09154991840103324,0.09410831199545423,0.0921517259052551,0.0018646520588422699,0.040046566840634686,0.040046566840634686,0.040046566840634686,0.040046566840634686,0,-0.10612474131892777,-0.10110254202398462,-0.09944723361926974,-0.10228390724862613,0.0036603649554365274,-0.05406174515481954,-0.05150335156039855,-0.05066010935300984,-0.052105159064620404,0.0018646520588422738,0,0,0,0,0,0,0,0,0,0,0.09070667619364452,0.09154991840103324,0.09410831199545423,0.0921517259052551,0.0018646520588422699,0.040046566840634686,0.040046566840634686,0.040046566840634686,0.040046566840634686,0
20-34,Female,HIS,added_sugar,FL,mrh-eq,-0.006943531202185086,-0.006614938669712075,-0.006506635126028177,-0.006692233051743342,2.3949041442728437e-4,0,0,0,0,0,-0.006943531202185086,-0.006614938669712075,-0.006506635126028177,-0.006692233051743342,2.3949041442728437e-4,-6.268003403388314,-5.971379243159774,-5.873612420970502,-6.041153747734955,0.21619068007308753,-0.004600141178529201,-0.004382446176437093,-0.004310694271451896,-0.004433654280685133,1.586641847196254e-4,-0.0023433900236558853,-0.0022324924932749816,-0.0021959408545762795,-0.0022585787710582106,8.082622970765915e-5,0.01165009813489015,0.011758401678574053,0.012086994211047062,0.011835696060605319,2.3949041442728432e-4,0.005143463008861977,0.005143463008861977,0.005143463008861977,0.005143463008861977,0,0.007718276854196223,0.00779002875918142,0.008007723761273528,0.00784123686342946,1.586641847196254e-4,0.0034075825827443278,0.0034075825827443278,0.0034075825827443278,0.0034075825827443278,0,0.00393182128069393,0.003968372919392631,0.004079270449773535,0.0039944591971758595,8.082622970765897e-5,0.0017358804261176496,0.0017358804261176496,0.0017358804261176496,0.0017358804261176496,0,-0.004600141178529201,-0.004382446176437093,-0.004310694271451896,-0.004433654280685133,1.586641847196254e-4,-0.0023433900236558853,-0.0022324924932749816,-0.0021959408545762795,-0.0022585787710582106,8.082622970765915e-5,0,0,0,0,0,0,0,0,0,0,0.00393182128069393,0.003968372919392631,0.004079270449773535,0.0039944591971758595,8.082622970765897e-5,0.0017358804261176496,0.0017358804261176496,0.0017358804261176496,0.0017358804261176496,0
20-34,Female,HIS,added_sugar,Food_price,USD,-0.36613514555135024,-0.3488083313985986,-0.3430974427202339,-0.35288409472294485,0.012628424239944792,0,0,0,0,0,-0.36613514555135024,-0.3488083313985986,-0.3430974427202339,-0.35288409472294485,0.012628424239944792,-6.268003403388314,-5.971379243159774,-5.873612420970502,-6.041153747734955,0.21619068007308753,-0.2425672630991445,-0.23108811956887382,-0.22730461325049298,-0.23378834315199304,0.008366425191237724,-0.12356788245220574,-0.11772021182972484,-0.11579282946974087,-0.11909575157095183,0.004261999048707063,0.6143142807456803,0.6200251694240451,0.6373519835767966,0.6241009327483913,0.01262842423994473,0.27121683802544644,0.27121683802544644,0.27121683802544644,0.27121683802544644,0,0.40698779009266184,0.4107712964110427,0.42225043994131334,0.41347151999416193,0.008366425191237719,0.1796831768421689,0.1796831768421689,0.1796831768421689,0.17968317684216886,0,0.2073264906530184,0.20925387301300233,0.21510154363548328,0.21062941275422933,0.00426199904870707,0.09153366118327753,0.09153366118327753,0.09153366118327753,0.09153366118327753,0,-0.2425672630991445,-0.23108811956887382,-0.22730461325049298,-0.23378834315199304,0.008366425191237724,-0.12356788245220574,-0.11772021182972484,-0.11579282946974087,-0.11909575157095183,0.004261999048707063,0,0,0,0,0,0,0,0,0,0,0.2073264906530184,0.20925387301300233,0.21510154363548328,0.21062941275422933,0.00426199904870707,0.09153366118327753,0.09153366118327753,0.09153366118327753,0.09153366118327753,0
20-34,Female,HIS,oil,CED,MJ,-0.009763296113103361,-0.009548649416938467,-0.005781396669200935,-0.008302120977790173,0.002357432193465747,0,0,0,0,0,-0.009763296113103361,-0.009548649416938467,-0.005781396669200935,-0.008302120977790173,0.002357432193465747,-1.0348176058762206,-1.0120670739184234,-0.6127736975849655,-0.8799467776462618,0.24986565092332613,-0.008142868061674201,-0.007963846580967559,-0.004821850094900174,-0.006924206228209404,0.0019661658412645443,-0.0016204280514291593,-0.0015848028359709088,-9.59546574300762e-4,-0.0013779147495807697,3.912663522012029e-4,0.15412514583632245,0.15789239858405998,0.15810704528022487,0.1566458701449117,0.0023574321934657473,0.1483437491671215,0.1483437491671215,0.1483437491671215,0.1483437491671215,0,0.12854477760303692,0.13168677408910434,0.13186579556981096,0.13064713373634618,0.0019661658412645526,0.12372292750813678,0.12372292750813678,0.12372292750813678,0.12372292750813678,0,0.025580368233285498,0.026205624494955643,0.026241249710413892,0.025998736408565506,3.9126635220120226e-4,0.024620821658984736,0.024620821658984736,0.024620821658984736,0.024620821658984732,0,-0.008142868061674201,-0.007963846580967559,-0.004821850094900174,-0.006924206228209404,0.0019661658412645443,-0.0016204280514291593,-0.0015848028359709088,-9.59546574300762e-4,-0.0013779147495807697,3.912663522012029e-4,0,0,0,0,0,0,0,0,0,0,0.025580368233285498,0.026205624494955643,0.026241249710413892,0.025998736408565506,3.9126635220120226e-4,0.024620821658984736,0.024620821658984736,0.024620821658984736,0.024620821658984732,0
20-34,Female,HIS,oil,FL,mrh-eq,-5.039561740617194e-4,-4.928766649982722e-4,-2.984207907238782e-4,-4.285340807137295e-4,1.2168457199965983e-4,0,0,0,0,0,-5.039561740617194e-4,-4.928766649982722e-4,-2.984207907238782e-4,-4.285340807137295e-4,1.2168457199965983e-4,-1.0348176058762206,-1.0120670739184234,-0.6127736975849655,-0.8799467776462618,0.24986565092332613,-4.203138557626226e-4,-4.110732284737811e-4,-2.488914704188594e-4,-3.5740967381901615e-4,1.0148841164457588e-4,-8.364231829909683e-5,-8.180343652449114e-5,-4.95293203050188e-5,-7.112440689471338e-5,2.0196160355083962e-5,0.007955542669461111,0.008149998543735507,0.008161078052798953,0.008085655959450962,1.2168457199966009e-4,0.007657121878737233,0.007657121878737233,0.007657121878737233,0.007657121878737234,0,0.006635150011428859,0.00679733176948378,0.006806572396772623,0.006743668214829016,1.0148841164457565e-4,0.00638625854101,0.00638625854101,0.00638625854101,0.00638625854101,0,0.0013203926580322525,0.0013526667742517248,0.0013545056560263307,0.001341987744621947,2.0196160355083996e-5,0.0012708633377272337,0.0012708633377272337,0.0012708633377272337,0.0012708633377272337,0,-4.203138557626226e-4,-4.110732284737811e-4,-2.488914704188594e-4,-3.5740967381901615e-4,1.0148841164457588e-4,-8.364231829909683e-5,-8.180343652449114e-5,-4.95293203050188e-5,-7.112440689471338e-5,2.0196160355083962e-5,0,0,0,0,0,0,0,0,0,0,0.0013203926580322525,0.0013526667742517248,0.0013545056560263307,0.001341987744621947,2.0196160355083996e-5,0.0012708633377272337,0.0012708633377272337,0.0012708633377272337,0.0012708633377272337,0
20-34,Female,HIS,oil,Food_price,USD,-0.002268407116759569,-0.002218536039663393,-0.0013432514180968414,-0.0019289172521299277,5.477264955386083e-4,0,0,0,0,0,-0.002268407116759569,-0.002218536039663393,-0.0013432514180968414,-0.0019289172521299277,5.477264955386083e-4,-1.0348176058762206,-1.0120670739184234,-0.6127736975849655,-0.8799467776462618,0.24986565092332613,-0.0018919163823317307,-0.0018503224783690347,-0.0011203100822210574,-0.0016087721302338483,4.568195551365266e-4,-3.7649073442783847e-4,-3.6821356129435864e-4,-2.2294133587578405e-4,-3.201451218960798e-4,9.090694040208186e-5,0.035809482129451724,0.036684766751018276,0.03673463782811445,0.036395147963484815,5.477264955386064e-4,0.034466230711354885,0.034466230711354885,0.034466230711354885,0.034466230711354885,0,0.029866131781628377,0.03059614417777635,0.03063773808173905,0.030354593829641164,4.5681955513652536e-4,0.028745821699407318,0.028745821699407318,0.028745821699407318,0.028745821699407318,0,0.005943350347823352,0.006088622573241925,0.0060968997463754044,0.006040554133843647,9.090694040208144e-5,0.005720409011947566,0.005720409011947566,0.005720409011947566,0.005720409011947566,0,-0.0018919163823317307,-0.0018503224783690347,-0.0011203100822210574,-0.0016087721302338483,4.568195551365266e-4,-3.7649073442783847e-4,-3.6821356129435864e-4,-2.2294133587578405e-4,-3.201451218960798e-4,9.090694040208186e-5,0,0,0,0,0,0,0,0,0,0,0.005943350347823352,0.006088622573241925,0.0060968997463754044,0.006040554133843647,9.090694040208144e-5,0.005720409011947566,0.005720409011947566,0.005720409011947566,0.005720409011947566,0
20-34,Female,HIS,sat_fat,CED,MJ,-0.3303526044178036,-0.32197540040585915,-0.29540916314008875,-0.3155932834746921,0.019203851750111727,0,0,0,0,0,-0.3303526044178036,-0.32197540040585915,-0.29540916314008875,-0.3155932834746921,0.019203851750111727,-6.30177795757512,-6.14197513210136,-5.635199867797976,-6.020230416722545,0.36633102945463675,-0.2530329007916828,-0.24661639853524783,-0.2262680435091848,-0.24172802914239588,0.0147091509185097,-0.07731970362612078,-0.07535900187061136,-0.06914111963090389,-0.07386525433229625,0.0044947008316020285,0.6863803024579593,0.7129465397237297,0.7213237437356741,0.7065644227925626,0.01920385175011167,0.39097113931787053,0.39097113931787053,0.39097113931787053,0.39097113931787053,0,0.5257315869608145,0.5460799419868775,0.5524964442433123,0.5411915725940255,0.01470915091850972,0.2994635434516296,0.2994635434516296,0.2994635434516296,0.2994635434516296,0,0.16064871549714477,0.16686659773685225,0.16882729949236167,0.16537285019853715,0.004494700831602023,0.0915075958662409,0.0915075958662409,0.0915075958662409,0.0915075958662409,0,-0.2530329007916828,-0.24661639853524783,-0.2262680435091848,-0.24172802914239588,0.0147091509185097,-0.07731970362612078,-0.07535900187061136,-0.06914111963090389,-0.07386525433229625,0.0044947008316020285,0,0,0,0,0,0,0,0,0,0,0.16064871549714477,0.16686659773685225,0.16882729949236167,0.16537285019853715,0.004494700831602023,0.0915075958662409,0.0915075958662409,0.0915075958662409,0.0915075958662409,0
20-34,Female,HIS,sat_fat,FL,mrh-eq,-0.009043479890021414,-0.008814151968874433,-0.008086895003881106,-0.008639440023665188,5.257099377774068e-4,0,0,0,0,0,-0.009043479890021414,-0.008814151968874433,-0.008086895003881106,-0.008639440023665188,5.257099377774068e-4,-6.30177795757512,-6.14197513210136,-5.635199867797976,-6.020230416722545,0.36633102945463675,-0.0069268349007150865,-0.00675118164917614,-0.006194140666261765,-0.006617361392553183,4.026664501866522e-4,-0.002116644989306327,-0.002062970319698293,-0.0018927543376193413,-0.002022078631112006,1.2304348759075437e-4,0.018789821479157816,0.01951707844415114,0.01974640636529812,0.019342366498941894,5.257099377774068e-4,0.010702926475276703,0.010702926475276703,0.010702926475276703,0.010702926475276703,0,0.014392025280406536,0.014949066263320912,0.015124719514859861,0.014815246006697954,4.0266645018665335e-4,0.008197884614144772,0.008197884614144772,0.008197884614144772,0.008197884614144772,0,0.004397796198751275,0.004568012180830226,0.004621686850438261,0.00452712049224394,1.2304348759075456e-4,0.0025050418611319344,0.0025050418611319344,0.0025050418611319344,0.0025050418611319344,0,-0.0069268349007150865,-0.00675118164917614,-0.006194140666261765,-0.006617361392553183,4.026664501866522e-4,-0.002116644989306327,-0.002062970319698293,-0.0018927543376193413,-0.002022078631112006,1.2304348759075437e-4,0,0,0,0,0,0,0,0,0,0,0.004397796198751275,0.004568012180830226,0.004621686850438261,0.00452712049224394,1.2304348759075456e-4,0.0025050418611319344,0.0025050418611319344,0.0025050418611319344,0.0025050418611319344,0
20-34,Female,HIS,sat_fat,Food_price,USD,-0.01575888764739789,-0.015359267922721529,-0.014091972485401739,-0.01505482030425015,9.160858370123566e-4,0,0,0,0,0,-0.01575888764739789,-0.015359267922721529,-0.014091972485401739,-0.01505482030425015,9.160858370123566e-4,-6.30177795757512,-6.14197513210136,-5.635199867797976,-6.020230416722545,0.36633102945463675,-0.012070487719322513,-0.011764399809627851,-0.010793717464833812,-0.01153120877976842,7.016740707158214e-4,-0.0036883999280753798,-0.003594868113093679,-0.003298255020567928,-0.0035236115244817318,2.144117662965362e-4,0.03274256029821398,0.03400985573553377,0.03440947546021013,0.03370540811706239,9.160858370123579e-4,0.01865058781281224,0.01865058781281224,0.01865058781281224,0.01865058781281224,0,0.025079097003653506,0.026049779348447547,0.026355867258142207,0.025816588318588116,7.016740707158218e-4,0.014285379538819695,0.014285379538819695,0.014285379538819695,0.014285379538819693,0,0.007663463294560473,0.007960076387086224,0.008053608202067923,0.007888819798474276,2.1441176629653617e-4,0.0043652082739925446,0.0043652082739925446,0.0043652082739925446,0.0043652082739925446,0,-0.012070487719322513,-0.011764399809627851,-0.010793717464833812,-0.01153120877976842,7.016740707158214e-4,-0.0036883999280753798,-0.003594868113093679,-0.003298255020567928,-0.0035236115244817318,2.144117662965362e-4,0,0,0,0,0,0,0,0,0,0,0.007663463294560473,0.007960076387086224,0.008053608202067923,0.007888819798474276,2.1441176629653617e-4,0.0043652082739925446,0.0043652082739925446,0.0043652082739925446,0.0043652082739925446,0
20-34,Female,NHB,added_sugar,CED,MJ,-0.22656394531200674,-0.2206172238368575,-0.21624777343992013,-0.2211706522853529,0.005450676936937653,0,0,0,0,0,-0.22656394531200674,-0.2206172238368575,-0.21624777343992013,-0.2211706522853529,0.005450676936937653,-8.776190369670314,-8.545837920301349,-8.376582708747078,-8.56727554760475,0.21113764759110265,-0.149807820984472,-0.1458757505706785,-0.1429865978329669,-0.1462416865973739,0.003604077575928724,-0.07675612432753473,-0.074741473266179,-0.07326117560695324,-0.07492896568797898,0.0018465993610089165,0.35619825723351506,0.3605677076304524,0.36651442910560167,0.36112113607894786,0.00545067693693764,0.13995048379359493,0.13995048379359493,0.13995048379359493,0.13995048379359493,0,0.23552416815982885,0.2384133208975404,0.24234539131133395,0.23877925692423582,0.0036040775759287264,0.09253757032686191,0.09253757032686191,0.09253757032686191,0.0925375703268619,0,0.12067408907368626,0.12215438673291203,0.12416903779426774,0.12234187915471201,0.0018465993610089094,0.04741291346673302,0.04741291346673302,0.04741291346673302,0.04741291346673302,0,-0.149807820984472,-0.1458757505706785,-0.1429865978329669,-0.1462416865973739,0.003604077575928724,-0.07675612432753473,-0.074741473266179,-0.07326117560695324,-0.07492896568797898,0.0018465993610089165,0,0,0,0,0,0,0,0,0,0,0.12067408907368626,0.12215438673291203,0.12416903779426774,0.12234187915471201,0.0018465993610089094,0.04741291346673302,0.04741291346673302,0.04741291346673302,0.04741291346673302,0
