race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
HIS,added_sugar,CED,MJ,-0.11881272345495572,-0.11423964362639535,-0.11208430330641095,-0.11508797327852727,0.0036166790373518905,0,0,0,0,0,-0.11881272345495572,-0.11423964362639535,-0.11208430330641095,-0.11508797327852727,0.0036166790373518905,-4.676384087136547,-4.487946005390606,-4.40571194688439,-4.525210574948404,0.14606867845411908,-0.07872242682929824,-0.07568240968348311,-0.07425182641962293,-0.07624712332627431,0.0024032349982895666,-0.0400902966256575,-0.03855723394291225,-0.03783247688678801,-0.038840849952252954,0.0012134445338470572,0.2211062636092032,0.22326160392918756,0.22783468375774793,0.22410993358131948,0.003616679037351859,0.10902196030279229,0.10902196030279229,0.10902196030279229,0.10902196030279228,0,0.14647762223677468,0.14790820550063485,0.15094822264644997,0.14847291914342606,0.0024032349982895606,0.07222579581715174,0.07222579581715174,0.07222579581715174,0.07222579581715174,0,0.07462864137242854,0.07535339842855279,0.07688646111129802,0.07563701443789349,0.0012134445338470381,0.036796164485640534,0.036796164485640534,0.036796164485640534,0.036796164485640534,0,-0.07872242682929824,-0.07568240968348311,-0.07425182641962293,-0.07624712332627431,0.0024032349982895666,-0.0400902966256575,-0.03855723394291225,-0.03783247688678801,-0.038840849952252954,0.0012134445338470572,0,0,0,0,0,0,0,0,0,0,0.07462864137242854,0.07535339842855279,0.07688646111129802,0.07563701443789349,0.0012134445338470381,0.036796164485640534,0.036796164485640534,0.036796164485640534,0.036796164485640534,0
HIS,added_sugar,FL,mrh-eq,-0.00523905599136654,-0.005000377575433674,-0.0048944891109574,-0.00504697054085704,1.857857900416354e-4,0,0,0,0,0,-0.00523905599136654,-0.005000377575433674,-0.0048944891109574,-0.00504697054085704,1.857857900416354e-4,-4.676384087136547,-4.487946005390606,-4.40571194688439,-4.525210574948404,0.14606867845411908,-0.003471981599776318,-0.0033133089824676633,-0.0032430887116465575,-0.0033443448935159257,1.234318741031922e-4,-0.0017670743915902218,-0.0016870685929660108,-0.0016514003993108426,-0.0017026256473411138,6.235397766280094e-5,0.009685025904591558,0.009790914369067831,0.010029592785000698,0.0098375073344912,1.8578579004163552e-4,0.004790536793634158,0.004790536793634158,0.004790536793634158,0.004790536793634158,0,0.006417422749599838,0.006487643020420943,0.006646315637729598,0.006518678931469206,1.234318741031922e-4,0.0031743340379532803,0.0031743340379532803,0.0031743340379532803,0.0031743340379532803,0,0.003267603154991721,0.003303271348646889,0.0033832771472711,0.0033188284030219914,6.235397766280091e-5,0.001616202755680878,0.001616202755680878,0.001616202755680878,0.001616202755680878,0,-0.003471981599776318,-0.0033133089824676633,-0.0032430887116465575,-0.0033443448935159257,1.234318741031922e-4,-0.0017670743915902218,-0.0016870685929660108,-0.0016514003993108426,-0.0017026256473411138,6.235397766280094e-5,0,0,0,0,0,0,0,0,0,0,0.003267603154991721,0.003303271348646889,0.0033832771472711,0.0033188284030219914,6.235397766280091e-5,0.001616202755680878,0.001616202755680878,0.001616202755680878,0.001616202755680878,0
HIS,added_sugar,Food_price,USD,-0.28309059753632565,-0.2686267575899147,-0.2664778460091814,-0.2729477850866437,0.009510687969187371,0,0,0,0,0,-0.28309059753632565,-0.2686267575899147,-0.2664778460091814,-0.2729477850866437,0.009510687969187371,-4.676384087136547,-4.487946005390606,-4.40571194688439,-4.525210574948404,0.14606867845411908,-0.18757269329792392,-0.17796035140436414,-0.17653350265694392,-0.1808324542626587,0.006320126347758737,-0.09551790423840172,-0.09066640618555054,-0.08994434335223743,-0.09211533082398494,0.00319056171135307,0.5251017392749937,0.5272506508557272,0.541714490802138,0.531571678352456,0.009510687969187321,0.2586238932658124,0.2586238932658124,0.2586238932658124,0.2586238932658124,0,0.3478698499156967,0.34929669866311697,0.3589090405566767,0.3521688015214115,0.006320126347758734,0.17133634725875274,0.17133634725875274,0.17133634725875274,0.1713363472587527,0,0.17723188935929718,0.17795395219261026,0.18280545024546135,0.17940287683104464,0.0031905617113530205,0.08728754600705968,0.08728754600705968,0.08728754600705968,0.08728754600705968,0,-0.18757269329792392,-0.17796035140436414,-0.17653350265694392,-0.1808324542626587,0.006320126347758737,-0.09551790423840172,-0.09066640618555054,-0.08994434335223743,-0.09211533082398494,0.00319056171135307,0,0,0,0,0,0,0,0,0,0,0.17723188935929718,0.17795395219261026,0.18280545024546135,0.17940287683104464,0.0031905617113530205,0.08728754600705968,0.08728754600705968,0.08728754600705968,0.08728754600705968,0
HIS,oil,CED,MJ,0.0068570223817241375,0.007056978060052436,0.008243846795426895,0.007403263343226527,7.891135579497945e-4,0,0,0,0,0,0.0068570223817241375,0.007056978060052436,0.008243846795426895,0.007403263343226527,7.891135579497945e-4,0.7458259040687006,0.7691261079673847,0.898101534081235,0.8062051333060395,0.08633870848768306,0.005736354657029486,0.005904713837053161,0.006897776299860471,0.0061940834099597,6.606494050365449e-4,0.001120667724694651,0.001152264222999277,0.0013460704955664225,0.0012091799332668279,1.2846534978619423e-4,0.11778420923635281,0.11897107797172726,0.11917103365005553,0.11862479268855315,7.891135579497827e-4,0.1260280560317797,0.1260280560317797,0.1260280560317797,0.1260280560317797,0,0.09843505000699702,0.0994281124698043,0.09959647164982802,0.09913874289689778,6.606494050365431e-4,0.10533282630685752,0.10533282630685752,0.10533282630685752,0.10533282630685752,0,0.019349159229355768,0.019542965501922912,0.01957456200022754,0.01948604979165536,1.2846534978619618e-4,0.02069522972492219,0.02069522972492219,0.02069522972492219,0.02069522972492219,0,0.005736354657029486,0.005904713837053161,0.006897776299860471,0.0061940834099597,6.606494050365449e-4,0.001120667724694651,0.001152264222999277,0.0013460704955664225,0.0012091799332668279,1.2846534978619423e-4,0,0,0,0,0,0,0,0,0,0,0.019349159229355768,0.019542965501922912,0.01957456200022754,0.01948604979165536,1.2846534978619618e-4,0.02069522972492219,0.02069522972492219,0.02069522972492219,0.02069522972492219,0
HIS,oil,FL,mrh-eq,3.500437507731394e-4,3.573240511599659e-4,4.2097221270850726e-4,3.7710224805881316e-4,4.107273002108307e-5,0,0,0,0,0,3.500437507731394e-4,3.573240511599659e-4,4.2097221270850726e-4,3.7710224805881316e-4,4.107273002108307e-5,0.7458259040687006,0.7691261079673847,0.898101534081235,0.8062051333060395,0.08633870848768306,2.9284073191408104e-4,2.9898787375322896e-4,3.5224368864123954e-4,3.155172327177422e-4,3.438600189786406e-5,5.720301885905823e-5,5.833617740673695e-5,6.872852406726765e-5,6.158501534107097e-5,6.686795849122764e-6,0.005993027791710966,0.006056675953259507,0.0060639562536463345,0.00603689775636066,4.1072730021082887e-5,0.006414000004419472,0.006414000004419472,0.006414000004419472,0.006414000004419472,0,0.00500845369617498,0.005061709511062992,0.0050678566529021385,0.005045180152098477,3.43860018978643e-5,0.00536069738481622,0.00536069738481622,0.00536069738481622,0.005360697384816221,0,9.845740955359856e-4,9.949664421965163e-4,9.960996007441953e-4,9.917176042621824e-4,6.686795849122895e-6,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0,2.9284073191408104e-4,2.9898787375322896e-4,3.5224368864123954e-4,3.155172327177422e-4,3.438600189786406e-5,5.720301885905823e-5,5.833617740673695e-5,6.872852406726765e-5,6.158501534107097e-5,6.686795849122764e-6,0,0,0,0,0,0,0,0,0,0,9.845740955359856e-4,9.949664421965163e-4,9.960996007441953e-4,9.917176042621824e-4,6.686795849122895e-6,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0
HIS,oil,Food_price,USD,9.762860576782151e-4,9.899830821443873e-4,0.001484058527578176,0.001158536914062849,3.0451542889561623e-4,0,0,0,0,0,9.762860576782151e-4,9.899830821443873e-4,0.001484058527578176,0.001158536914062849,3.0451542889561623e-4,0.7458259040687006,0.7691261079673847,0.898101534081235,0.8062051333060395,0.08633870848768306,8.172892258418619e-4,8.283034128205192e-4,0.0012419424267039725,9.695752819099214e-4,2.5479660279284743e-4,1.58996831836353e-4,1.6167966932386816e-4,2.421161008742032e-4,1.8896163215292776e-4,4.9719490193124525e-5,0.02686685891866846,0.027360934364102252,0.027374631388568427,0.02719238053218379,3.045154288956189e-4,0.02835091744624664,0.02835091744624664,0.02835091744624664,0.02835091744624664,0,0.02245176042249327,0.022865399436376728,0.02287641362335538,0.02272412756728732,2.5479660279284743e-4,0.023693702849197248,0.023693702849197248,0.023693702849197248,0.023693702849197248,0,0.004415098496175191,0.004495534927725526,0.004498217765213041,0.004468252964896467,4.971949019312443e-5,0.004657214597049394,0.004657214597049394,0.004657214597049394,0.004657214597049394,0,8.172892258418619e-4,8.283034128205192e-4,0.0012419424267039725,9.695752819099214e-4,2.5479660279284743e-4,1.58996831836353e-4,1.6167966932386816e-4,2.421161008742032e-4,1.8896163215292776e-4,4.9719490193124525e-5,0,0,0,0,0,0,0,0,0,0,0.004415098496175191,0.004495534927725526,0.004498217765213041,0.004468252964896467,4.971949019312443e-5,0.004657214597049394,0.004657214597049394,0.004657214597049394,0.004657214597049394,0
HIS,sat_fat,CED,MJ,-0.28872172367737575,-0.28033855349768944,-0.2704452282800718,-0.27980867453701175,0.009630147627621738,0,0,0,0,0,-0.28872172367737575,-0.28033855349768944,-0.2704452282800718,-0.27980867453701175,0.009630147627621738,-5.617882954377586,-5.451183679893752,-5.259220551751924,-5.442319169838316,0.1889257231098133,-0.22043921599062435,-0.21414526873865283,-0.20663397728890787,-0.2137181304236446,0.007275325263184503,-0.06828250768675131,-0.06619328475903667,-0.06381125099116393,-0.06609054411336716,0.002354974450630559,0.6198362213589367,0.6297295465765544,0.6381127167562407,0.6291996676158768,0.00963014762762174,0.34939099307886506,0.34939099307886506,0.34939099307886506,0.34939099307886506,0,0.47341888430294254,0.4809301757526875,0.48722412300465906,0.4805030374376793,0.007275325263184487,0.2667849070140348,0.2667849070140348,0.2667849070140348,0.2667849070140348,0,0.14641733705599416,0.1487993708238669,0.15088859375158153,0.14869663017819737,0.0023549744506305525,0.08260608606483025,0.08260608606483025,0.08260608606483025,0.08260608606483025,0,-0.22043921599062435,-0.21414526873865283,-0.20663397728890787,-0.2137181304236446,0.007275325263184503,-0.06828250768675131,-0.06619328475903667,-0.06381125099116393,-0.06609054411336716,0.002354974450630559,0,0,0,0,0,0,0,0,0,0,0.14641733705599416,0.1487993708238669,0.15088859375158153,0.14869663017819737,0.0023549744506305525,0.08260608606483025,0.08260608606483025,0.08260608606483025,0.08260608606483025,0
HIS,sat_fat,FL,mrh-eq,-0.007908367000616638,-0.007673721201740476,-0.0074001555472412205,-0.007660065112048163,2.677410373530359e-4,0,0,0,0,0,-0.007908367000616638,-0.007673721201740476,-0.0074001555472412205,-0.007660065112048163,2.677410373530359e-4,-5.617882954377586,-5.451183679893752,-5.259220551751924,-5.442319169838316,0.1889257231098133,-0.006037085145822486,-0.0058608818070966465,-0.005653172922343482,-0.005849827229543199,2.0228573481062038e-4,-0.0018712818547941524,-0.0018128393946438277,-0.0017469826248977369,-0.0018102378825049625,6.545943013826637e-5,0.016967541603795856,0.017241107258295106,0.017475753057171278,0.017227451168602796,2.6774103735303874e-4,0.009567386056554635,0.009567386056554635,0.009567386056554635,0.009567386056554635,0,0.012957397300802314,0.013165106185555477,0.013341309524281319,0.01315405160800203,2.0228573481062036e-4,0.007304224378458831,0.007304224378458831,0.007304224378458831,0.007304224378458831,0,0.004010144302993542,0.004076001072739632,0.004134443532889958,0.004073399560600768,6.545943013826645e-5,0.0022631616780958044,0.0022631616780958044,0.0022631616780958044,0.0022631616780958044,0,-0.006037085145822486,-0.0058608818070966465,-0.005653172922343482,-0.005849827229543199,2.0228573481062038e-4,-0.0018712818547941524,-0.0018128393946438277,-0.0017469826248977369,-0.0018102378825049625,6.545943013826637e-5,0,0,0,0,0,0,0,0,0,0,0.004010144302993542,0.004076001072739632,0.004134443532889958,0.004073399560600768,6.545943013826645e-5,0.0022631616780958044,0.0022631616780958044,0.0022631616780958044,0.0022631616780958044,0
HIS,sat_fat,Food_price,USD,-0.012963304612860927,-0.012599140357196345,-0.012109131864608541,-0.012554984484591705,4.5118803097213256e-4,0,0,0,0,0,-0.012963304612860927,-0.012599140357196345,-0.012109131864608541,-0.012554984484591705,4.5118803097213256e-4,-5.617882954377586,-5.451183679893752,-5.259220551751924,-5.442319169838316,0.1889257231098133,-0.009903080321445944,-0.00962940865634572,-0.009257265054124936,-0.009594857099461312,3.4121730929431097e-4,-0.0030602242914149775,-0.002969731700850629,-0.0028518668104836054,-0.0029601273851303923,1.0997681379773426e-4,0.027783965287446845,0.02827397378003466,0.028638138035699225,0.02822981790743001,4.511880309721307e-4,0.015674833422838305,0.015674833422838305,0.015674833422838305,0.015674833422838305,0,0.021232979908706935,0.021605123510927714,0.021878795176027945,0.02157057195404331,3.4121730929431157e-4,0.011975714854581996,0.011975714854581996,0.011975714854581996,0.011975714854581996,0,0.006550985378739913,0.006668850269106939,0.006759342859671288,0.0066592459533867015,1.0997681379773534e-4,0.0036991185682563096,0.0036991185682563096,0.0036991185682563096,0.0036991185682563096,0,-0.009903080321445944,-0.00962940865634572,-0.009257265054124936,-0.009594857099461312,3.4121730929431097e-4,-0.0030602242914149775,-0.002969731700850629,-0.0028518668104836054,-0.0029601273851303923,1.0997681379773426e-4,0,0,0,0,0,0,0,0,0,0,0.006550985378739913,0.006668850269106939,0.006759342859671288,0.0066592459533867015,1.0997681379773534e-4,0.0036991185682563096,0.0036991185682563096,0.0036991185682563096,0.0036991185682563096,0
NHB,added_sugar,CED,MJ,-0.1748957274368659,-0.1722080233437656,-0.17202202473666267,-0.17308581474236118,0.001692769697552125,0,0,0,0,0,-0.1748957274368659,-0.1722080233437656,-0.17202202473666267,-0.17308581474236118,0.001692769697552125,-6.783059910623599,-6.679267284605951,-6.6699471099035295,-6.71241551313761,0.06609302680199196,-0.11578363000904526,-0.11399437688451877,-0.11387850362607618,-0.11458152771472364,0.00112426111085476,-0.05911209742782067,-0.058213646459246815,-0.05814352111058644,-0.05850428702763751,5.685301698000421e-4,0.2900178732204568,0.2902038718275597,0.2928915759206601,0.2910816632261553,0.0016927696975521393,0.11799584848379417,0.11799584848379417,0.11799584848379417,0.11799584848379417,0,0.19198978864775645,0.192105661906199,0.19389491503072553,0.1926928127364039,0.0011242611108547664,0.07811128502168029,0.07811128502168029,0.07811128502168029,0.07811128502168029,0,0.09802808457270033,0.09809820992136069,0.09899666088993456,0.09838885048975139,5.685301698000434e-4,0.03988456346211389,0.03988456346211389,0.03988456346211389,0.03988456346211389,0,-0.11578363000904526,-0.11399437688451877,-0.11387850362607618,-0.11458152771472364,0.00112426111085476,-0.05911209742782067,-0.058213646459246815,-0.05814352111058644,-0.05850428702763751,5.685301698000421e-4,0,0,0,0,0,0,0,0,0,0,0.09802808457270033,0.09809820992136069,0.09899666088993456,0.09838885048975139,5.685301698000434e-4,0.03988456346211389,0.03988456346211389,0.03988456346211389,0.03988456346211389,0
