sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,HIS,added_sugar,CED,MJ,-0.12440835240946453,-0.1127804649432323,-0.11179846856141766,-0.1165158653237297,0.007383208901350222,0,0,0,0,0,-0.12440835240946453,-0.1127804649432323,-0.11179846856141766,-0.1165158653237297,0.007383208901350222,-4.947147559449092,-4.4755560375716215,-4.441927495406647,-4.6292272585233745,0.2973495586211123,-0.0825419696869807,-0.07481107361598725,-0.07416724714168955,-0.07729776470254716,0.00490570821526117,-0.04186638272248385,-0.037969391327245035,-0.03763122141972808,-0.03921810062118253,0.0024775070155782027,0.2125448700141631,0.21352686639597776,0.22515475386221,0.21726226677647517,0.007383208901350227,0.10074640145274548,0.10074640145274548,0.10074640145274548,0.10074640145274548,0,0.14101247227168687,0.1416562987459846,0.149387194816978,0.14414298983254448,0.004905708215261147,0.0668452251299973,0.0668452251299973,0.0668452251299973,0.0668452251299973,0,0.07153239774247624,0.07187056764999321,0.07576755904523202,0.07311927694393071,0.0024775070155782135,0.03390117632274817,0.03390117632274817,0.03390117632274817,0.03390117632274817,0,-0.0825419696869807,-0.07481107361598725,-0.07416724714168955,-0.07729776470254716,0.00490570821526117,-0.04186638272248385,-0.037969391327245035,-0.03763122141972808,-0.03921810062118253,0.0024775070155782027,0,0,0,0,0,0,0,0,0,0,0.07153239774247624,0.07187056764999321,0.07576755904523202,0.07311927694393071,0.0024775070155782135,0.03390117632274817,0.03390117632274817,0.03390117632274817,0.03390117632274817,0
Female,HIS,added_sugar,FL,mrh-eq,-0.005834215435016793,-0.005240255008847433,-0.005222362477595825,-0.0054423840947834855,3.665297751770653e-4,0,0,0,0,0,-0.005834215435016793,-0.005240255008847433,-0.005222362477595825,-0.0054423840947834855,3.665297751770653e-4,-4.947147559449092,-4.4755560375716215,-4.441927495406647,-4.6292272585233745,0.2973495586211123,-0.003871170834514448,-0.003476311369304801,-0.0034648077236532357,-0.00361082218318483,2.4354162362367034e-4,-0.001963044600502344,-0.001763943639542633,-0.00175755475394259,-0.0018315619115986568,1.2298840305473627e-4,0.009970308410027006,0.009988200941278617,0.010582161367447974,0.010190330027214667,3.6652977517706505e-4,0.004747945932431183,0.004747945932431183,0.004747945932431183,0.004747945932431183,0,0.006615324392921554,0.006626828038573119,0.007021687503782767,0.006761338852453148,2.435416236236702e-4,0.003150516669268319,0.003150516669268319,0.003150516669268319,0.003150516669268319,0,0.003354984017105454,0.0033613729027054963,0.0035604738636652077,0.0034289911747615205,1.2298840305473622e-4,0.0015974292631628635,0.0015974292631628635,0.0015974292631628635,0.0015974292631628633,0,-0.003871170834514448,-0.003476311369304801,-0.0034648077236532357,-0.00361082218318483,2.4354162362367034e-4,-0.001963044600502344,-0.001763943639542633,-0.00175755475394259,-0.0018315619115986568,1.2298840305473627e-4,0,0,0,0,0,0,0,0,0,0,0.003354984017105454,0.0033613729027054963,0.0035604738636652077,0.0034289911747615205,1.2298840305473622e-4,0.0015974292631628635,0.0015974292631628635,0.0015974292631628635,0.0015974292631628633,0
Female,HIS,added_sugar,Food_price,USD,-0.30149092057715776,-0.2699135745130115,-0.26879190541244047,-0.2805997769563712,0.019540485324480553,0,0,0,0,0,-0.30149092057715776,-0.2699135745130115,-0.26879190541244047,-0.2805997769563712,0.019540485324480553,-4.947147559449092,-4.4755560375716215,-4.441927495406647,-4.6292272585233745,0.2973495586211123,-0.20004700334184464,-0.17907457526092377,-0.17830921507497738,-0.1861647745223183,0.012984541946422616,-0.10144391723531307,-0.09083899925208773,-0.09048269033746309,-0.09443500243405288,0.006555956129496249,0.511922332142629,0.5130440012432003,0.5446213473073463,0.5237302036865599,0.01954048532448049,0.2431304267301886,0.2431304267301886,0.2431304267301886,0.2431304267301886,0,0.3396361073407182,0.34040146752666456,0.36137389560758537,0.34749166678805904,0.01298454194642261,0.16132689226574073,0.16132689226574073,0.16132689226574073,0.16132689226574073,0,0.17228622480191097,0.17264253371653562,0.18324745169976095,0.17623853689850077,0.006555956129496241,0.0818035344644479,0.0818035344644479,0.0818035344644479,0.0818035344644479,0,-0.20004700334184464,-0.17907457526092377,-0.17830921507497738,-0.1861647745223183,0.012984541946422616,-0.10144391723531307,-0.09083899925208773,-0.09048269033746309,-0.09443500243405288,0.006555956129496249,0,0,0,0,0,0,0,0,0,0,0.17228622480191097,0.17264253371653562,0.18324745169976095,0.17623853689850077,0.006555956129496241,0.0818035344644479,0.0818035344644479,0.0818035344644479,0.0818035344644479,0
Female,HIS,oil,CED,MJ,-0.0031594539183765888,-0.003026795052138734,-0.0013145969072595194,-0.00247257074384352,0.0010831299549349577,0,0,0,0,0,-0.0031594539183765888,-0.003026795052138734,-0.0013145969072595194,-0.00247257074384352,0.0010831299549349577,-0.3344714532006282,-0.32171139744911537,-0.13857377874654664,-0.26192979641365716,0.11537253903470363,-0.002634700026761257,-0.0025250252084544444,-0.0010959441886433817,-0.0020620756640669885,9.036777892972678e-4,-5.247538916153312e-4,-5.017698436842894e-4,-2.1865271861613788e-4,-4.1049507977653166e-4,1.7945310427751153e-4,0.12059614686044258,0.12230834500532176,0.12244100387155962,0.12175412069702655,0.0010831299549349442,0.11928154995318302,0.11928154995318302,0.11928154995318302,0.11928154995318302,0,0.10071312775492929,0.10214220877474034,0.10225188359304717,0.10167925923035288,9.036777892972633e-4,0.0996171835662859,0.0996171835662859,0.0996171835662859,0.0996171835662859,0,0.019883019105513246,0.0201661362305814,0.02018912027851244,0.020074861466673644,1.794531042775119e-4,0.019664366386897118,0.019664366386897118,0.019664366386897118,0.019664366386897118,0,-0.002634700026761257,-0.0025250252084544444,-0.0010959441886433817,-0.0020620756640669885,9.036777892972678e-4,-5.247538916153312e-4,-5.017698436842894e-4,-2.1865271861613788e-4,-4.1049507977653166e-4,1.7945310427751153e-4,0,0,0,0,0,0,0,0,0,0,0.019883019105513246,0.0201661362305814,0.02018912027851244,0.020074861466673644,1.794531042775119e-4,0.019664366386897118,0.019664366386897118,0.019664366386897118,0.019664366386897118,0
Female,HIS,oil,FL,mrh-eq,-1.6228964501745257e-4,-1.5204221494357324e-4,-6.639427007668293e-5,-1.255858939635694e-4,5.5428329970002465e-5,0,0,0,0,0,-1.6228964501745257e-4,-1.5204221494357324e-4,-6.639427007668293e-5,-1.255858939635694e-4,5.5428329970002465e-5,-0.3344714532006282,-0.32171139744911537,-0.13857377874654664,-0.26192979641365716,0.11537253903470363,-1.3533216738390968e-4,-1.2682688147430985e-4,-5.5344512618269295e-5,-1.0472965938783942e-4,4.624415085787098e-5,-2.6957477633542915e-5,-2.521533346926339e-5,-1.1049757458413638e-5,-2.0856234575729976e-5,9.184214760754165e-6,0.006148555664206034,0.006234203609072923,0.006244451039146802,0.00620774728809292,5.5428329970002126e-5,0.00608216139412935,0.00608216139412935,0.00608216139412935,0.00608216139412935,0,0.005134700673907081,0.005206183042763119,0.0052146883286727196,0.00518408582067665,4.624415085787012e-5,0.005079356161288809,0.005079356161288809,0.005079356161288809,0.005079356161288809,0,0.0010138549902989529,0.0010280205663098028,0.001029762710474082,0.0010236614674162692,9.184214760754194e-6,0.0010028052328405392,0.0010028052328405392,0.0010028052328405392,0.0010028052328405392,0,-1.3533216738390968e-4,-1.2682688147430985e-4,-5.5344512618269295e-5,-1.0472965938783942e-4,4.624415085787098e-5,-2.6957477633542915e-5,-2.521533346926339e-5,-1.1049757458413638e-5,-2.0856234575729976e-5,9.184214760754165e-6,0,0,0,0,0,0,0,0,0,0,0.0010138549902989529,0.0010280205663098028,0.001029762710474082,0.0010236614674162692,9.184214760754194e-6,0.0010028052328405392,0.0010028052328405392,0.0010028052328405392,0.0010028052328405392,0
Female,HIS,oil,Food_price,USD,-7.161085847257391e-4,-6.954713087312426e-4,-2.4504538004502144e-4,-5.446682726990585e-4,2.802221639395286e-4,0,0,0,0,0,-7.161085847257391e-4,-6.954713087312426e-4,-2.4504538004502144e-4,-5.446682726990585e-4,2.802221639395286e-4,-0.3344714532006282,-0.32171139744911537,-0.13857377874654664,-0.26192979641365716,0.11537253903470363,-5.971123602389001e-4,-5.802783014011396e-4,-2.0423098003736605e-4,-4.54238560163942e-4,2.33821183324287e-4,-1.1899622448683907e-4,-1.1519300733010303e-4,-4.081440000765532e-5,-9.042971253511648e-5,4.640151430104132e-5,0.03508929680571312,0.035539722734399336,0.03556036001039383,0.035388919698367154,2.8022216393952764e-4,0.0348442514256681,0.0348442514256681,0.0348442514256681,0.0348442514256681,0,0.029310095071047048,0.029686142392410818,0.029702976451248583,0.02956010265117362,2.338211833242864e-4,0.029105864091009688,0.029105864091009688,0.029105864091009688,0.02910586409100969,0,0.005779201734666067,0.005853580341988516,0.005857383559145251,0.0058288170471935295,4.640151430104143e-5,0.005738387334658413,0.005738387334658413,0.005738387334658413,0.005738387334658413,0,-5.971123602389001e-4,-5.802783014011396e-4,-2.0423098003736605e-4,-4.54238560163942e-4,2.33821183324287e-4,-1.1899622448683907e-4,-1.1519300733010303e-4,-4.081440000765532e-5,-9.042971253511648e-5,4.640151430104132e-5,0,0,0,0,0,0,0,0,0,0,0.005779201734666067,0.005853580341988516,0.005857383559145251,0.0058288170471935295,4.640151430104143e-5,0.005738387334658413,0.005738387334658413,0.005738387334658413,0.005738387334658413,0
Female,HIS,sat_fat,CED,MJ,-0.2674588573781351,-0.26327299952017885,-0.2589525887726132,-0.26322578797996504,0.004477170171750366,0,0,0,0,0,-0.2674588573781351,-0.26327299952017885,-0.2589525887726132,-0.26322578797996504,0.004477170171750366,-5.154291474167687,-5.077186992277015,-4.991666638500327,-5.074234054773149,0.08563021404529592,-0.20613566059429003,-0.20288809327924986,-0.1996613720167068,-0.20289540768363482,0.0034075261917549285,-0.06132319678384501,-0.06038490624092901,-0.05929121675590639,-0.0603303802963302,0.0010705051548320112,0.5804965587409461,0.5848169694885117,0.5890028273464678,0.5847697579482979,0.00447717017175031,0.32154396996833284,0.32154396996833284,0.32154396996833284,0.32154396996833284,0,0.44747495258879527,0.4507016738513384,0.4539492411663786,0.4507089882557233,0.0034075261917549562,0.24781358057208844,0.24781358057208844,0.24781358057208844,0.24781358057208844,0,0.13302160615215072,0.13411529563717334,0.13505358618008936,0.13406076969257452,0.001070505154832021,0.07373038939624435,0.07373038939624435,0.07373038939624435,0.07373038939624435,0,-0.20613566059429003,-0.20288809327924986,-0.1996613720167068,-0.20289540768363482,0.0034075261917549285,-0.06132319678384501,-0.06038490624092901,-0.05929121675590639,-0.0603303802963302,0.0010705051548320112,0,0,0,0,0,0,0,0,0,0,0.13302160615215072,0.13411529563717334,0.13505358618008936,0.13406076969257452,0.001070505154832021,0.07373038939624435,0.07373038939624435,0.07373038939624435,0.07373038939624435,0
Female,HIS,sat_fat,FL,mrh-eq,-0.0072227159430746,-0.007108979036910165,-0.006988047456685624,-0.007106454589871532,1.2352907734566692e-4,0,0,0,0,0,-0.0072227159430746,-0.007108979036910165,-0.006988047456685624,-0.007106454589871532,1.2352907734566692e-4,-5.154291474167687,-5.077186992277015,-4.991666638500327,-5.074234054773149,0.08563021404529592,-0.005566340660383055,-0.005478116081009746,-0.005387698365569672,-0.005477346559582811,9.402462219242698e-5,-0.0016563752826915467,-0.001630862955900418,-0.0016003490911159512,-0.0016291080302887203,2.952660945173236e-5,0.015669709016675522,0.015790640596900066,0.0159043775030645,0.015788116149861434,1.2352907734566694e-4,0.008681661559989898,0.008681661559989898,0.008681661559989898,0.008681661559989898,0,0.012078238077906835,0.012168655793346908,0.012256880372720219,0.012167886271919975,9.402462219242741e-5,0.006690539712337164,0.006690539712337164,0.006690539712337164,0.006690539712337164,0,0.003591470938768687,0.003621984803553155,0.003647497130344283,0.003620229877941457,2.9526609451732707e-5,0.0019911218476527373,0.0019911218476527373,0.0019911218476527373,0.0019911218476527373,0,-0.005566340660383055,-0.005478116081009746,-0.005387698365569672,-0.005477346559582811,9.402462219242698e-5,-0.0016563752826915467,-0.001630862955900418,-0.0016003490911159512,-0.0016291080302887203,2.952660945173236e-5,0,0,0,0,0,0,0,0,0,0,0.003591470938768687,0.003621984803553155,0.003647497130344283,0.003620229877941457,2.9526609451732707e-5,0.0019911218476527373,0.0019911218476527373,0.0019911218476527373,0.0019911218476527373,0
Female,HIS,sat_fat,Food_price,USD,-0.012419298341450483,-0.012247964489225197,-0.012013207960192254,-0.012225710918415492,2.1459890418038227e-4,0,0,0,0,0,-0.012419298341450483,-0.012247964489225197,-0.012013207960192254,-0.012225710918415492,2.1459890418038227e-4,-5.154291474167687,-5.077186992277015,-4.991666638500327,-5.074234054773149,0.08563021404529592,-0.009569269566693038,-0.009436452258322714,-0.009260091804075773,-0.009421173961523902,1.6326218292487944e-4,-0.0028500287747574467,-0.0028115122309024837,-0.0027531161561164803,-0.0028045369568915923,5.13631025302356e-5,0.026967518160512367,0.02720227468954531,0.0273736085417706,0.027180021118735607,2.1459890418038563e-4,0.01495431020032011,0.01495431020032011,0.01495431020032011,0.014954310200320111,0,0.02078249998522707,0.020958860439474012,0.02109167774784433,0.020943582142675197,1.6326218292487786e-4,0.011522408181151297,0.011522408181151297,0.011522408181151297,0.011522408181151295,0,0.006185018175285297,0.0062434142500713006,0.006281930793926263,0.00623643897606041,5.13631025302356e-5,0.003431902019168816,0.003431902019168816,0.003431902019168816,0.003431902019168816,0,-0.009569269566693038,-0.009436452258322714,-0.009260091804075773,-0.009421173961523902,1.6326218292487944e-4,-0.0028500287747574467,-0.0028115122309024837,-0.0027531161561164803,-0.0028045369568915923,5.13631025302356e-5,0,0,0,0,0,0,0,0,0,0,0.006185018175285297,0.0062434142500713006,0.006281930793926263,0.00623643897606041,5.13631025302356e-5,0.003431902019168816,0.003431902019168816,0.003431902019168816,0.003431902019168816,0
Female,NHB,added_sugar,CED,MJ,-0.1799443063908016,-0.17894206768141488,-0.17660010417008085,-0.17847198880353865,0.0018065727954859779,0,0,0,0,0,-0.1799443063908016,-0.17894206768141488,-0.17660010417008085,-0.17847198880353865,0.0018065727954859779,-7.034513167402286,-6.99721377656508,-6.907367361807078,-6.97877622431217,0.06879745142554122,-0.11913261414294814,-0.11847859166029888,-0.11693801186549203,-0.11816751891919096,0.001186053977881073,-0.06081169224785348,-0.06046347602111603,-0.059662092304588785,-0.060304469884347685,6.205246687227922e-4,0.2875735311495952,0.28991549466092936,0.2909177333703161,0.2894454157830531,0.0018065727954860238,0.11097342697951444,0.11097342697951444,0.11097342697951444,0.11097342697951444,0,0.19041435393052855,0.19195493372533537,0.19260895620798463,0.19164386098422745,0.0011860539778810635,0.07347634206503652,0.07347634206503652,0.07347634206503652,0.07347634206503652,0,0.09715917721906674,0.09796056093559395,0.0983087771623314,0.09780155479882562,6.205246687227778e-4,0.03749708491447793,0.03749708491447793,0.03749708491447793,0.03749708491447793,0,-0.11913261414294814,-0.11847859166029888,-0.11693801186549203,-0.11816751891919096,0.001186053977881073,-0.06081169224785348,-0.06046347602111603,-0.059662092304588785,-0.060304469884347685,6.205246687227922e-4,0,0,0,0,0,0,0,0,0,0,0.09715917721906674,0.09796056093559395,0.0983087771623314,0.09780155479882562,6.205246687227778e-4,0.03749708491447793,0.03749708491447793,0.03749708491447793,0.03749708491447793,0
