age_gp,sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,CED,MJ,-0.5222065859588766,-0.4982872795691763,-0.4982183404224143,-0.5066558294789792,0.014557644165036106,0,0,0,0,0,-0.5222065859588766,-0.4982872795691763,-0.4982183404224143,-0.5066558294789792,0.014557644165036106,-14.336606319798562,-14.147058972914943,-13.798222354221865,-14.091168000350223,0.28746431072936396,-0.38902316751442106,-0.3714555227062111,-0.3707189084988261,-0.3773611474784304,0.010907236178523742,-0.13321855923711987,-0.12753457271625254,-0.12686689765562956,-0.1292946820005488,0.0036740988455939436,1.1297023703179099,1.1297713094646717,1.1536906158543723,1.1381398593744747,0.014557644165036202,0.6314840298954956,0.6314840298954956,0.6314840298954956,0.6314840298954956,0,0.8553689037107679,0.8561055179181528,0.8736731627263628,0.8620111426903722,0.010907236178523707,0.4846499952119417,0.4846499952119417,0.4846499952119417,0.4846499952119417,0,0.2737009323391833,0.2743686073998063,0.2800525939206736,0.27612871668410255,0.0036740988455939436,0.14683403468355374,0.14683403468355374,0.14683403468355374,0.14683403468355374,0,-0.38902316751442106,-0.3714555227062111,-0.3707189084988261,-0.3773611474784304,0.010907236178523742,-0.13321855923711987,-0.12753457271625254,-0.12686689765562956,-0.1292946820005488,0.0036740988455939436,0,0,0,0,0,0,0,0,0,0,0.2737009323391833,0.2743686073998063,0.2800525939206736,0.27612871668410255,0.0036740988455939436,0.14683403468355374,0.14683403468355374,0.14683403468355374,0.14683403468355374,0
20-34,Female,FL,mrh-eq,-0.016808802536254518,-0.016237048619567155,-0.016044485756668555,-0.016370098112124615,4.184487769633733e-4,0,0,0,0,0,-0.016808802536254518,-0.016237048619567155,-0.016044485756668555,-0.016370098112124615,4.184487769633733e-4,-14.336606319798562,-14.147058972914943,-13.798222354221865,-14.091168000350223,0.28746431072936396,-0.012319487035273819,-0.011893512598645852,-0.011774195251924498,-0.012001111577560453,3.017443834156397e-4,-0.0044893155009806986,-0.004343536020921302,-0.004270290504744055,-0.004368986534564162,1.1736449637283678e-4,0.03857922790069443,0.038771790763593036,0.039343544680280396,0.03890484025615049,4.1844877696337274e-4,0.022534742144025885,0.022534742144025885,0.022534742144025885,0.022534742144025885,0,0.02907825558415474,0.029197572930876096,0.029623547367504062,0.029305171909790696,3.0174438341564104e-4,0.017304060332230246,0.017304060332230246,0.017304060332230246,0.017304060332230246,0,0.009500972316539694,0.00957421783271694,0.009719997312776335,0.009599668346359799,1.1736449637283678e-4,0.005230681811795639,0.005230681811795639,0.005230681811795639,0.005230681811795639,0,-0.012319487035273819,-0.011893512598645852,-0.011774195251924498,-0.012001111577560453,3.017443834156397e-4,-0.0044893155009806986,-0.004343536020921302,-0.004270290504744055,-0.004368986534564162,1.1736449637283678e-4,0,0,0,0,0,0,0,0,0,0,0.009500972316539694,0.00957421783271694,0.009719997312776335,0.009599668346359799,1.1736449637283678e-4,0.005230681811795639,0.005230681811795639,0.005230681811795639,0.005230681811795639,0
20-34,Female,Food_price,USD,-0.4618017570054058,-0.45616161426436486,-0.4333455327845262,-0.4501349690928569,0.01586031756747832,0,0,0,0,0,-0.4618017570054058,-0.45616161426436486,-0.4333455327845262,-0.4501349690928569,0.01586031756747832,-14.336606319798562,-14.147058972914943,-13.798222354221865,-14.091168000350223,0.28746431072936396,-0.3083295897645288,-0.3045472879892227,-0.2893640112793286,-0.30054694590691106,0.010565985474986012,-0.15347216724087698,-0.15161432627514224,-0.14398152150519763,-0.14958802318594577,0.005294357319421324,0.8352782245958964,0.858094306075735,0.863734448816776,0.8520676609042271,0.01586031756747832,0.40193269181137015,0.40193269181137015,0.40193269181137015,0.40193269181137015,0,0.562773619493777,0.577956896203671,0.5817391979789771,0.5739565541213595,0.010565985474985877,0.27340960821444843,0.27340960821444843,0.27340960821444843,0.27340960821444843,0,0.2725046051021194,0.2801374098720639,0.28199525083779875,0.2781111067828675,0.005294357319421298,0.12852308359692172,0.12852308359692172,0.12852308359692172,0.12852308359692172,0,-0.3083295897645288,-0.3045472879892227,-0.2893640112793286,-0.30054694590691106,0.010565985474986012,-0.15347216724087698,-0.15161432627514224,-0.14398152150519763,-0.14958802318594577,0.005294357319421324,0,0,0,0,0,0,0,0,0,0,0.2725046051021194,0.2801374098720639,0.28199525083779875,0.2781111067828675,0.005294357319421298,0.12852308359692172,0.12852308359692172,0.12852308359692172,0.12852308359692172,0
20-34,Male,CED,MJ,-0.5040295038771881,-0.5033564528224349,-0.47302863328596645,-0.492951270899026,0.01863922735754257,0,0,0,0,0,-0.5040295038771881,-0.5033564528224349,-0.47302863328596645,-0.492951270899026,0.01863922735754257,-11.813257364564901,-11.584232020060993,-10.544132848516869,-11.299644712327584,0.7119784942214226,-0.36975656675757035,-0.3692572008044244,-0.34703289988487185,-0.36163441660568524,0.013660802880458916,-0.1342729371196179,-0.13409925201801048,-0.12599573340109463,-0.13131685429334086,0.004978425882099317,1.2036353880156976,1.2339632075521658,1.2346362586069188,1.2235580256287568,0.01863922735754231,0.7306067547297308,0.7306067547297308,0.7306067547297308,0.7306067547297307,0,0.9015424951944743,0.9237667961140269,0.9242661620671725,0.9161440119152876,0.01366080288045888,0.5545095953096022,0.5545095953096022,0.5545095953096022,0.5545095953096022,0,0.3020928928212232,0.31019641143813903,0.31037009653974634,0.3074140137134694,0.004978425882099284,0.17609715942012855,0.17609715942012855,0.17609715942012855,0.17609715942012852,0,-0.36975656675757035,-0.3692572008044244,-0.34703289988487185,-0.36163441660568524,0.013660802880458916,-0.1342729371196179,-0.13409925201801048,-0.12599573340109463,-0.13131685429334086,0.004978425882099317,0,0,0,0,0,0,0,0,0,0,0.3020928928212232,0.31019641143813903,0.31037009653974634,0.3074140137134694,0.004978425882099284,0.17609715942012855,0.17609715942012855,0.17609715942012855,0.17609715942012852,0
20-34,Male,FL,mrh-eq,-0.015361176780883402,-0.015269374698737417,-0.014231874955187497,-0.014937550957893932,6.601933114129972e-4,0,0,0,0,0,-0.015361176780883402,-0.015269374698737417,-0.014231874955187497,-0.014937550957893932,6.601933114129972e-4,-11.813257364564901,-11.584232020060993,-10.544132848516869,-11.299644712327584,0.7119784942214226,-0.01111449459306593,-0.011043338900589448,-0.01028755154290282,-0.010803117263673606,4.8239791753764387e-4,-0.0042466821878174715,-0.004226035798147969,-0.0039443234122846765,-0.0041344336942203234,1.7781321234685858e-4,0.03990393686643836,0.04094143660998829,0.04103323869213427,0.0406096128691448,6.601933114130002e-4,0.025672061911250866,0.025672061911250866,0.025672061911250866,0.025672061911250866,0,0.029881847895415453,0.03063763525310208,0.030708790945578567,0.03039741361618624,4.82397917537645e-4,0.01959429635251263,0.01959429635251263,0.01959429635251263,0.01959429635251263,0,0.010022088971022913,0.010303801356886206,0.010324447746555708,0.01021219925295856,1.7781321234685858e-4,0.006077765558738237,0.006077765558738237,0.006077765558738237,0.006077765558738238,0,-0.01111449459306593,-0.011043338900589448,-0.01028755154290282,-0.010803117263673606,4.8239791753764387e-4,-0.0042466821878174715,-0.004226035798147969,-0.0039443234122846765,-0.0041344336942203234,1.7781321234685858e-4,0,0,0,0,0,0,0,0,0,0,0.010022088971022913,0.010303801356886206,0.010324447746555708,0.01021219925295856,1.7781321234685858e-4,0.006077765558738237,0.006077765558738237,0.006077765558738237,0.006077765558738238,0
20-34,Male,Food_price,USD,-0.39417756528924314,-0.39031953108026557,-0.36079376004356967,-0.3813133076319433,0.019223783149715203,0,0,0,0,0,-0.39417756528924314,-0.39031953108026557,-0.36079376004356967,-0.3813133076319433,0.019223783149715203,-11.813257364564901,-11.584232020060993,-10.544132848516869,-11.299644712327584,0.7119784942214226,-0.2624364334114839,-0.25983561897065527,-0.24026132472463896,-0.2538800120214666,0.012759966511899224,-0.1317411318777593,-0.13048391210961027,-0.12053243531893072,-0.12743329561047675,0.006463868902098709,0.8009019322543425,0.8304277032910384,0.834285737500016,0.8214214798427162,0.019223783149715203,0.4401081722107729,0.4401081722107729,0.4401081722107729,0.4401081722107729,0,0.5388542943310759,0.5584285885770923,0.5610294030179209,0.5524729816279036,0.012759966511899248,0.2985929696064369,0.2985929696064369,0.2985929696064369,0.2985929696064369,0,0.26204763792326674,0.27199911471394617,0.2732563344820952,0.2689484982148127,0.006463868902098637,0.14151520260433595,0.14151520260433595,0.14151520260433595,0.14151520260433595,0,-0.2624364334114839,-0.25983561897065527,-0.24026132472463896,-0.2538800120214666,0.012759966511899224,-0.1317411318777593,-0.13048391210961027,-0.12053243531893072,-0.12743329561047675,0.006463868902098709,0,0,0,0,0,0,0,0,0,0,0.26204763792326674,0.27199911471394617,0.2732563344820952,0.2689484982148127,0.006463868902098637,0.14151520260433595,0.14151520260433595,0.14151520260433595,0.14151520260433595,0
35-44,Female,CED,MJ,-0.445798133719754,-0.44406585044529834,-0.4422991957834319,-0.4440537903093647,0.0018415758998529329,0,0,0,0,0,-0.445798133719754,-0.44406585044529834,-0.4422991957834319,-0.4440537903093647,0.0018415758998529329,-12.510326262902195,-12.299382756246688,-12.020416166151128,-12.275515007671231,0.25867459041857904,-0.3322442372333295,-0.3317176758415123,-0.32958619391336713,-0.33115454582876563,0.0014815377452223838,-0.11357309792149181,-0.1127322033051321,-0.1123673760388534,-0.11289924448059913,6.508702815611063e-4,0.9857251991545055,0.9874918538163721,0.9892241370908278,0.9874797936804384,0.001841575899853044,0.5434260033710737,0.5434260033710737,0.5434260033710737,0.5434260033710737,0,0.7474221800998603,0.7495536620280056,0.7500802234198227,0.7489905320152589,0.001481537745222499,0.41783598618649315,0.41783598618649315,0.41783598618649315,0.41783598618649315,0,0.23795739322343398,0.2383222204897127,0.23916311510607233,0.2384892616651797,6.508702815610621e-4,0.12559001718458057,0.12559001718458057,0.12559001718458057,0.12559001718458057,0,-0.3322442372333295,-0.3317176758415123,-0.32958619391336713,-0.33115454582876563,0.0014815377452223838,-0.11357309792149181,-0.1127322033051321,-0.1123673760388534,-0.11289924448059913,6.508702815611063e-4,0,0,0,0,0,0,0,0,0,0,0.23795739322343398,0.2383222204897127,0.23916311510607233,0.2384892616651797,6.508702815610621e-4,0.12559001718458057,0.12559001718458057,0.12559001718458057,0.12559001718458057,0
35-44,Female,FL,mrh-eq,-0.014820343331350728,-0.014591608944220662,-0.014549681636585743,-0.01465715528790317,1.5334682504837262e-4,0,0,0,0,0,-0.014820343331350728,-0.014591608944220662,-0.014549681636585743,-0.01465715528790317,1.5334682504837262e-4,-12.510326262902195,-12.299382756246688,-12.020416166151128,-12.275515007671231,0.25867459041857904,-0.01085080401960586,-0.010684863917001606,-0.010675091390669219,-0.01073965955779875,1.0394485707919305e-4,-0.003970053655236047,-0.003917031897042622,-0.0038653320630753114,-0.003917495730104417,5.511809120086414e-5,0.0339320603535848,0.03397398766121972,0.03420272204834978,0.03403953400490223,1.5334682504837224e-4,0.019382378716999063,0.019382378716999063,0.019382378716999063,0.019382378716999063,0,0.025548571390813735,0.025558343917146124,0.02572428401975038,0.02561313955794327,1.0394485707919405e-4,0.014873480000144516,0.014873480000144516,0.014873480000144516,0.014873480000144516,0,0.008374230779929857,0.008425930613897166,0.008478952372090589,0.00842639444695896,5.5118091200862844e-5,0.004508898716854545,0.004508898716854545,0.004508898716854545,0.004508898716854545,0,-0.01085080401960586,-0.010684863917001606,-0.010675091390669219,-0.01073965955779875,1.0394485707919305e-4,-0.003970053655236047,-0.003917031897042622,-0.0038653320630753114,-0.003917495730104417,5.511809120086414e-5,0,0,0,0,0,0,0,0,0,0,0.008374230779929857,0.008425930613897166,0.008478952372090589,0.00842639444695896,5.5118091200862844e-5,0.004508898716854545,0.004508898716854545,0.004508898716854545,0.004508898716854545,0
35-44,Female,Food_price,USD,-0.37416860875332913,-0.3664748725561823,-0.35027081631270257,-0.3634887953469426,0.01284087928393388,0,0,0,0,0,-0.37416860875332913,-0.3664748725561823,-0.35027081631270257,-0.3634887953469426,0.01284087928393388,-12.510326262902195,-12.299382756246688,-12.020416166151128,-12.275515007671231,0.25867459041857904,-0.2503235411111081,-0.2450359027011769,-0.23447245426305105,-0.24318474128777526,0.008495314195077656,-0.12384506764222096,-0.12143896985500541,-0.11579836204965158,-0.1203040540591674,0.004347662236130306,0.6715123211596724,0.6877163774031522,0.695410113600299,0.6847303001939126,0.012840879283933971,0.32124150484696984,0.32124150484696984,0.32124150484696984,0.32124150484696984,0,0.4552966363304326,0.46586008476855834,0.4711477231784897,0.4640089233551568,0.008495314195077671,0.22082418206738144,0.22082418206738144,0.22082418206738144,0.22082418206738144,0,0.21621568482923995,0.22185629263459383,0.22426239042180923,0.22072137683875578,0.00434766223613028,0.10041732277958837,0.10041732277958837,0.10041732277958837,0.10041732277958837,0,-0.2503235411111081,-0.2450359027011769,-0.23447245426305105,-0.24318474128777526,0.008495314195077656,-0.12384506764222096,-0.12143896985500541,-0.11579836204965158,-0.1203040540591674,0.004347662236130306,0,0,0,0,0,0,0,0,0,0,0.21621568482923995,0.22185629263459383,0.22426239042180923,0.22072137683875578,0.00434766223613028,0.10041732277958837,0.10041732277958837,0.10041732277958837,0.10041732277958837,0
35-44,Male,CED,MJ,-0.5136527234562154,-0.4813000962219716,-0.47173944896036535,-0.489297282177283,0.023121267062568715,0,0,0,0,0,-0.5136527234562154,-0.4813000962219716,-0.47173944896036535,-0.489297282177283,0.023121267062568715,-11.445892897331445,-11.094753784719499,-10.596114706413804,-11.04299941079187,0.4494918810932376,-0.37413967880795407,-0.350979482902897,-0.3433909914676913,-0.3564432388572308,0.016861072925468783,-0.1395130446482613,-0.1303206133190748,-0.12834845749267404,-0.13285404332005227,0.006272338821655847,1.1220560684252234,1.1316167156868298,1.1639693429210736,1.1396139016421412,0.02312126706256877,0.6503166194648583,0.6503166194648583,0.6503166194648583,0.6503166194648583,0,0.8359986914295252,0.8435871828647308,0.8667473787697879,0.8490509388190647,0.01686107292546878,0.4926076999618339,0.4926076999618339,0.4926076999618339,0.4926076999618339,0,0.2860573769956984,0.28802953282209914,0.2972219641512857,0.2905629628230766,0.006272338821655863,0.1577089195030243,0.1577089195030243,0.1577089195030243,0.1577089195030243,0,-0.37413967880795407,-0.350979482902897,-0.3433909914676913,-0.3564432388572308,0.016861072925468783,-0.1395130446482613,-0.1303206133190748,-0.12834845749267404,-0.13285404332005227,0.006272338821655847,0,0,0,0,0,0,0,0,0,0,0.2860573769956984,0.28802953282209914,0.2972219641512857,0.2905629628230766,0.006272338821655863,0.1577089195030243,0.1577089195030243,0.1577089195030243,0.1577089195030243,0
