sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,CED,MJ,-0.42617123932953893,-0.4248978818459989,-0.42447599283044973,-0.4251966427119606,9.289923765253448e-4,0,0,0,0,0,-0.42617123932953893,-0.4248978818459989,-0.42447599283044973,-0.4251966427119606,9.289923765253448e-4,-11.578129873204862,-11.453313140661965,-11.39692460735988,-11.477323035132423,0.09761158047470231,-0.3182462697111739,-0.31733839772131556,-0.3170574035918744,-0.3175583548653216,6.540719674256788e-4,-0.10792496961836527,-0.10755948412468337,-0.10741858923857542,-0.10763828784663913,2.7511505326270743e-4,0.9416486143812499,0.9420705033967993,0.9433438608803391,0.9423692642627608,9.289923765252912e-4,0.5171726215508,0.5171726215508,0.5171726215508,0.5171726215508,0,0.7151229646638185,0.7154039587932601,0.7163118307831182,0.7156239159372659,6.540719674257727e-4,0.3980655610719447,0.3980655610719447,0.3980655610719447,0.39806556107194463,0,0.22652564971743064,0.22666654460353863,0.22703203009722042,0.22674534832549434,2.751150532626649e-4,0.11910706047885523,0.11910706047885523,0.11910706047885523,0.11910706047885523,0,-0.3182462697111739,-0.31733839772131556,-0.3170574035918744,-0.3175583548653216,6.540719674256788e-4,-0.10792496961836527,-0.10755948412468337,-0.10741858923857542,-0.10763828784663913,2.7511505326270743e-4,0,0,0,0,0,0,0,0,0,0,0.22652564971743064,0.22666654460353863,0.22703203009722042,0.22674534832549434,2.751150532626649e-4,0.11910706047885523,0.11910706047885523,0.11910706047885523,0.11910706047885523,0
Female,FL,mrh-eq,-0.013944652081782031,-0.01385886052874032,-0.013816360091217728,-0.013874050393834747,6.879159127181597e-5,0,0,0,0,0,-0.013944652081782031,-0.01385886052874032,-0.013816360091217728,-0.013874050393834747,6.879159127181597e-5,-11.578129873204862,-11.453313140661965,-11.39692460735988,-11.477323035132423,0.09761158047470231,-0.010236361304286777,-0.010173255941988578,-0.010144329245242363,-0.010185248456217344,4.9538852986282057e-5,-0.003708290777495256,-0.0036856045867517456,-0.003672030845975364,-0.0036888019376174045,1.9284009053104593e-5,0.03231896992250122,0.032361470360023806,0.03244726191306551,0.03237666022511824,6.879159127181086e-5,0.018502609831283476,0.018502609831283476,0.018502609831283476,0.018502609831283476,0,0.024376400273986014,0.024405326970732225,0.024468432333030428,0.02441731948496099,4.953885298628301e-5,0.014232071028743654,0.014232071028743654,0.014232071028743654,0.014232071028743654,0,0.0079425696485152,0.007956143389291586,0.007978829580035093,0.007959340740157242,1.928400905310509e-5,0.004270538802539837,0.004270538802539837,0.004270538802539837,0.004270538802539837,0,-0.010236361304286777,-0.010173255941988578,-0.010144329245242363,-0.010185248456217344,4.9538852986282057e-5,-0.003708290777495256,-0.0036856045867517456,-0.003672030845975364,-0.0036888019376174045,1.9284009053104593e-5,0,0,0,0,0,0,0,0,0,0,0.0079425696485152,0.007956143389291586,0.007978829580035093,0.007959340740157242,1.928400905310509e-5,0.004270538802539837,0.004270538802539837,0.004270538802539837,0.004270538802539837,0
Female,Food_price,USD,-0.3366223820278833,-0.33465129335299126,-0.3289268453392227,-0.3333343251639118,0.0042078013233248215,0,0,0,0,0,-0.3366223820278833,-0.33465129335299126,-0.3289268453392227,-0.3333343251639118,0.0042078013233248215,-11.578129873204862,-11.453313140661965,-11.39692460735988,-11.477323035132423,0.09761158047470231,-0.22512687411662377,-0.22378903014537443,-0.21996238228188406,-0.22291576562178106,0.00282140074683963,-0.11149550791125974,-0.11086226320761679,-0.1089644630573387,-0.11041855954213077,0.001386442221895051,0.6240309954511157,0.6297554434648843,0.6317265321397763,0.6284384752758049,0.004207801323324808,0.295104150111893,0.295104150111893,0.295104150111893,0.295104150111893,0,0.42253974251062354,0.4263663903741138,0.4277042343453627,0.42549312585052035,0.002821400746839384,0.20257736022873926,0.20257736022873926,0.20257736022873926,0.20257736022873926,0,0.20149125294049228,0.20338905309077043,0.20402229779441328,0.20294534942528433,0.0013864422218950489,0.0925267898831536,0.0925267898831536,0.0925267898831536,0.0925267898831536,0,-0.22512687411662377,-0.22378903014537443,-0.21996238228188406,-0.22291576562178106,0.00282140074683963,-0.11149550791125974,-0.11086226320761679,-0.1089644630573387,-0.11041855954213077,0.001386442221895051,0,0,0,0,0,0,0,0,0,0,0.20149125294049228,0.20338905309077043,0.20402229779441328,0.20294534942528433,0.0013864422218950489,0.0925267898831536,0.0925267898831536,0.0925267898831536,0.0925267898831536,0
Male,CED,MJ,-0.44173794383120524,-0.4385673812289866,-0.4369423305355041,-0.43910966610924484,0.0025673266237752354,0,0,0,0,0,-0.44173794383120524,-0.4385673812289866,-0.4369423305355041,-0.43910966610924484,0.0025673266237752354,-10.38409373145256,-10.159243425532843,-10.158675304678088,-10.23793892906441,0.13682283937453807,-0.32352877353847315,-0.3209215605262647,-0.320313832048598,-0.32162313404715653,0.0017978515123258981,-0.11820917029273185,-0.11764582070272199,-0.11662849848690617,-0.11748653206208831,8.432919937483261e-4,1.0396613323876889,1.0412863830811712,1.0444569456833896,1.0418286679614295,0.0025673266237750472,0.6027190018521846,0.6027190018521846,0.6027190018521846,0.6027190018521846,0,0.7775343700770685,0.7781420985547346,0.7807493115669433,0.7788436720756268,0.001797851512325755,0.45722053802847035,0.45722053802847035,0.45722053802847035,0.45722053802847035,0,0.2621269623106204,0.2631442845264361,0.26370763411644593,0.26298499588580243,8.432919937482624e-4,0.14549846382371415,0.14549846382371415,0.14549846382371415,0.14549846382371415,0,-0.32352877353847315,-0.3209215605262647,-0.320313832048598,-0.32162313404715653,0.0017978515123258981,-0.11820917029273185,-0.11764582070272199,-0.11662849848690617,-0.11748653206208831,8.432919937483261e-4,0,0,0,0,0,0,0,0,0,0,0.2621269623106204,0.2631442845264361,0.26370763411644593,0.26298499588580243,8.432919937482624e-4,0.14549846382371415,0.14549846382371415,0.14549846382371415,0.14549846382371415,0
Male,FL,mrh-eq,-0.013909018842594554,-0.013880015960568277,-0.01371438968208347,-0.013832077926723177,1.1052944140259373e-4,0,0,0,0,0,-0.013909018842594554,-0.013880015960568277,-0.01371438968208347,-0.013832077926723177,1.1052944140259373e-4,-10.38409373145256,-10.159243425532843,-10.158675304678088,-10.23793892906441,0.13682283937453807,-0.010027001301812376,-0.010014107274034642,-0.00990846664772905,-0.009981564607884517,6.845702441347076e-5,-0.0038820175407821827,-0.003865908686533634,-0.0038059230343544205,-0.0038505133188386637,4.221071785635181e-5,0.03514503978195566,0.03531066606044048,0.035339668942466755,0.03526272802659538,1.1052944140259981e-4,0.021430650099872186,0.021430650099872186,0.021430650099872186,0.021430650099872186,0,0.026229141149914165,0.02633478177621975,0.026347675803997498,0.026302239110069636,6.845702441346945e-5,0.016320674502185124,0.016320674502185124,0.016320674502185124,0.016320674502185124,0,0.008915898632041484,0.008975884284220702,0.00899199313846925,0.008960488916525731,4.221071785635434e-5,0.005109975597687063,0.005109975597687063,0.005109975597687063,0.005109975597687063,0,-0.010027001301812376,-0.010014107274034642,-0.00990846664772905,-0.009981564607884517,6.845702441347076e-5,-0.0038820175407821827,-0.003865908686533634,-0.0038059230343544205,-0.0038505133188386637,4.221071785635181e-5,0,0,0,0,0,0,0,0,0,0,0.008915898632041484,0.008975884284220702,0.00899199313846925,0.008960488916525731,4.221071785635434e-5,0.005109975597687063,0.005109975597687063,0.005109975597687063,0.005109975597687063,0
Male,Food_price,USD,-0.33092717696062707,-0.31874049505090524,-0.3132041773921535,-0.3210739561915965,0.009544286073659798,0,0,0,0,0,-0.33092717696062707,-0.31874049505090524,-0.3132041773921535,-0.3210739561915965,0.009544286073659798,-10.38409373145256,-10.159243425532843,-10.158675304678088,-10.23793892906441,0.13682283937453807,-0.22055775912722658,-0.21252108950415338,-0.20880566954067015,-0.21403731745488672,0.006323153802812435,-0.11036941783340044,-0.1062194055467519,-0.10439850785148322,-0.10703663873670975,0.0032212944642656233,0.6399036365087454,0.6454399541674972,0.6576266360772195,0.6477734153081887,0.00954428607366009,0.32669945911659215,0.32669945911659215,0.32669945911659215,0.32669945911659215,0,0.4312437853397636,0.43495920530324705,0.44299587492632014,0.43647543325398025,0.006323153802812442,0.22243811579909367,0.22243811579909367,0.22243811579909367,0.22243811579909367,0,0.20865985116898156,0.2104807488642503,0.21463076115089877,0.2112979820542081,0.0032212944642655995,0.10426134331749823,0.10426134331749823,0.10426134331749823,0.10426134331749821,0,-0.22055775912722658,-0.21252108950415338,-0.20880566954067015,-0.21403731745488672,0.006323153802812435,-0.11036941783340044,-0.1062194055467519,-0.10439850785148322,-0.10703663873670975,0.0032212944642656233,0,0,0,0,0,0,0,0,0,0,0.20865985116898156,0.2104807488642503,0.21463076115089877,0.2112979820542081,0.0032212944642655995,0.10426134331749823,0.10426134331749823,0.10426134331749823,0.10426134331749821,0
