age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,HIS,CED,MJ,-0.4918216626466556,-0.48635247040939483,-0.457889479187686,-0.47828447076572883,0.01917719775228781,0,0,0,0,0,-0.4918216626466556,-0.48635247040939483,-0.457889479187686,-0.47828447076572883,0.01917719775228781,-13.40429522135289,-12.770413688075378,-12.623646328778763,-12.941330942103763,0.4367171982622781,-0.36079020734912487,-0.35738720541983443,-0.33559867450882536,-0.3509361426192314,0.014387679582674574,-0.13103145529753077,-0.12896526498956037,-0.12229080467886057,-0.12734832814649744,0.004808743499833088,1.1158634827117244,1.1443264739334333,1.149795666170694,1.1362584742897675,0.01917719775228785,0.6579740035240385,0.6579740035240385,0.6579740035240385,0.6579740035240385,0,0.8373976936670035,0.8591862245780125,0.8625892265073032,0.8527351617774096,0.0143876795826746,0.50179901915817815,0.50179901915817815,0.50179901915817815,0.50179901915817815,0,0.2784657890447209,0.28514024935542065,0.28720643966339116,0.28352331251235774,0.004808743499833087,0.15617498436586033,0.15617498436586033,0.15617498436586033,0.15617498436586033,0,-0.36079020734912487,-0.35738720541983443,-0.33559867450882536,-0.3509361426192314,0.014387679582674574,-0.13103145529753077,-0.12896526498956037,-0.12229080467886057,-0.12734832814649744,0.004808743499833088,0,0,0,0,0,0,0,0,0,0,0.2784657890447209,0.28514024935542065,0.28720643966339116,0.28352331251235774,0.004808743499833087,0.15617498436586033,0.15617498436586033,0.15617498436586033,0.15617498436586033,0
20-34,Female,HIS,FL,mrh-eq,-0.016246695020436144,-0.01584467099115182,-0.015201925032033254,-0.015760207156122263,5.54722862893976e-4,0,0,0,0,0,-0.016246695020436144,-0.01584467099115182,-0.015201925032033254,-0.015760207156122263,5.54722862893976e-4,-13.40429522135289,-12.770413688075378,-12.623646328778763,-12.941330942103763,0.4367171982622781,-0.011759328666100114,-0.011483353252506833,-0.010993833308382474,-0.011408425347057332,4.080843582541036e-4,-0.004487366354336031,-0.004361317738644986,-0.004208091723650781,-0.0043517818090649295,1.4721846037555545e-4,0.038705436394909164,0.03934818235402773,0.03975020638331206,0.039263718518998174,5.547228628939784e-4,0.023503511362875915,0.023503511362875915,0.023503511362875915,0.023503511362875915,0,0.02898555904628157,0.029475078990405933,0.02975105440399921,0.02940015108495643,4.0808435825410376e-4,0.0179917257378991,0.0179917257378991,0.0179917257378991,0.0179917257378991,0,0.009719877348627599,0.009873103363621804,0.009999151979312846,0.009863567434041747,1.4721846037555507e-4,0.005511785624976817,0.005511785624976817,0.005511785624976817,0.005511785624976816,0,-0.011759328666100114,-0.011483353252506833,-0.010993833308382474,-0.011408425347057332,4.080843582541036e-4,-0.004487366354336031,-0.004361317738644986,-0.004208091723650781,-0.0043517818090649295,1.4721846037555545e-4,0,0,0,0,0,0,0,0,0,0,0.009719877348627599,0.009873103363621804,0.009999151979312846,0.009863567434041747,1.4721846037555507e-4,0.005511785624976817,0.005511785624976817,0.005511785624976817,0.005511785624976816,0
20-34,Female,HIS,Food_price,USD,-0.38364887454740754,-0.3651046360344324,-0.360135506819401,-0.3698678322793249,0.01304484409098577,0,0,0,0,0,-0.38364887454740754,-0.3651046360344324,-0.360135506819401,-0.3698678322793249,0.01304484409098577,-13.40429522135289,-12.770413688075378,-12.623646328778763,-12.941330942103763,0.4367171982622781,-0.25613308599551865,-0.24372485402441665,-0.24044651166041386,-0.2469283240619953,0.00870974834788486,-0.12751578855188891,-0.12137978201001573,-0.11968899515898719,-0.12293950821732964,0.004335173228391768,0.6844691633690146,0.689438292584046,0.7079825310970211,0.6942014888289386,0.013044844090985717,0.32433365654961355,0.32433365654961355,0.32433365654961355,0.32433365654961355,0,0.46316088974080966,0.4664392321048126,0.47884746407591455,0.4696427021423912,0.008709748347884896,0.22271437808039588,0.22271437808039588,0.22271437808039588,0.22271437808039588,0,0.22130827362820482,0.22299906047923337,0.22913506702110653,0.22455878668654727,0.004335173228391751,0.10161927846921764,0.10161927846921764,0.10161927846921764,0.10161927846921764,0,-0.25613308599551865,-0.24372485402441665,-0.24044651166041386,-0.2469283240619953,0.00870974834788486,-0.12751578855188891,-0.12137978201001573,-0.11968899515898719,-0.12293950821732964,0.004335173228391768,0,0,0,0,0,0,0,0,0,0,0.22130827362820482,0.22299906047923337,0.22913506702110653,0.22455878668654727,0.004335173228391751,0.10161927846921764,0.10161927846921764,0.10161927846921764,0.10161927846921764,0
20-34,Female,NHB,CED,MJ,-0.6693260132812349,-0.6281779403560125,-0.615213273811137,-0.6380668548754325,0.029740133514594553,0,0,0,0,0,-0.6693260132812349,-0.6281779403560125,-0.615213273811137,-0.6380668548754325,0.029740133514594553,-20.406879580557025,-20.13480285649597,-19.27891183085636,-19.929955733135074,0.6196067671310649,-0.49552777352205113,-0.46278787008303246,-0.45308618495056485,-0.4708714554537521,0.02340897544748283,-0.17379823975918376,-0.16539007027297994,-0.16212708886057228,-0.16719539942168038,0.006338557282371392,1.3544881118429264,1.3674527783878017,1.4086008513130241,1.3773416929072215,0.029740133514594508,0.7392748380317891,0.7392748380317891,0.7392748380317891,0.7392748380317892,0,1.0207186037034806,1.0304202888359482,1.063160192274967,1.0385038742066677,0.023408975447482862,0.5676324187529157,0.5676324187529157,0.5676324187529157,0.5676324187529157,0,0.3337695081394457,0.33703248955185333,0.3454406590380572,0.33883781870055385,0.006338557282371415,0.17164241927887341,0.17164241927887341,0.17164241927887341,0.1716424192788734,0,-0.49552777352205113,-0.46278787008303246,-0.45308618495056485,-0.4708714554537521,0.02340897544748283,-0.17379823975918376,-0.16539007027297994,-0.16212708886057228,-0.16719539942168038,0.006338557282371392,0,0,0,0,0,0,0,0,0,0,0.3337695081394457,0.33703248955185333,0.3454406590380572,0.33883781870055385,0.006338557282371415,0.17164241927887341,0.17164241927887341,0.17164241927887341,0.1716424192788734,0
20-34,Female,NHB,FL,mrh-eq,-0.02112751004643767,-0.02030075666989585,-0.01974391585356875,-0.020395462831374698,7.328117507449403e-4,0,0,0,0,0,-0.02112751004643767,-0.02030075666989585,-0.01974391585356875,-0.020395462831374698,7.328117507449403e-4,-20.406879580557025,-20.13480285649597,-19.27891183085636,-19.929955733135074,0.6196067671310649,-0.015488390250657742,-0.014817008660373962,-0.014394985771575112,-0.014904502941596745,5.804430302936256e-4,-0.005639119795779926,-0.0054837480095218894,-0.005348930081993637,-0.005490959889777954,1.5285907760351634e-4,0.045546606012118906,0.046103446828446006,0.04693020020498783,0.04619815298992486,7.328117507449405e-4,0.02580269015855016,0.02580269015855016,0.02580269015855016,0.02580269015855016,0,0.034321946146460204,0.03474396903525904,0.035415350625542824,0.03483146331648183,5.804430302936229e-4,0.019926960374885082,0.019926960374885082,0.019926960374885082,0.019926960374885082,0,0.011224659865658711,0.011359477793186964,0.011514849579445,0.011366689673443028,1.5285907760351588e-4,0.0058757297836650735,0.0058757297836650735,0.0058757297836650735,0.0058757297836650735,0,-0.015488390250657742,-0.014817008660373962,-0.014394985771575112,-0.014904502941596745,5.804430302936256e-4,-0.005639119795779926,-0.0054837480095218894,-0.005348930081993637,-0.005490959889777954,1.5285907760351634e-4,0,0,0,0,0,0,0,0,0,0,0.011224659865658711,0.011359477793186964,0.011514849579445,0.011366689673443028,1.5285907760351588e-4,0.0058757297836650735,0.0058757297836650735,0.0058757297836650735,0.0058757297836650735,0
20-34,Female,NHB,Food_price,USD,-0.6411420670323936,-0.6231029054973548,-0.6143142722376735,-0.6263487048922172,0.01439697052497345,0,0,0,0,0,-0.6411420670323936,-0.6231029054973548,-0.6143142722376735,-0.6263487048922172,0.01439697052497345,-20.406879580557025,-20.13480285649597,-19.27891183085636,-19.929955733135074,0.6196067671310649,-0.4279256434943405,-0.41565890151236007,-0.4102077912641165,-0.4180503512434958,0.00955240055245299,-0.21321642353805315,-0.20744400398499474,-0.20410648097355696,-0.2082983536487213,0.004851458184365748,1.0748286228076371,1.0836172560673187,1.1016564176023576,1.086863055462181,0.014396970524973534,0.4605143505699638,0.4605143505699638,0.4605143505699638,0.4605143505699638,0,0.7278529285630182,0.7333040388112618,0.7455707807932423,0.7356954885423975,0.009552400552453051,0.3176451372989017,0.3176451372989017,0.3176451372989017,0.3176451372989017,0,0.34697569424461905,0.3503132172560568,0.3560856368091152,0.35116756691978335,0.0048514581843657496,0.14286921327106206,0.14286921327106206,0.14286921327106206,0.14286921327106206,0,-0.4279256434943405,-0.41565890151236007,-0.4102077912641165,-0.4180503512434958,0.00955240055245299,-0.21321642353805315,-0.20744400398499474,-0.20410648097355696,-0.2082983536487213,0.004851458184365748,0,0,0,0,0,0,0,0,0,0,0.34697569424461905,0.3503132172560568,0.3560856368091152,0.35116756691978335,0.0048514581843657496,0.14286921327106206,0.14286921327106206,0.14286921327106206,0.14286921327106206,0
20-34,Female,NHW,CED,MJ,-0.5258397099315353,-0.4971529570393068,-0.48558163346227384,-0.5031583708341123,0.021817415941862983,0,0,0,0,0,-0.5258397099315353,-0.4971529570393068,-0.48558163346227384,-0.5031583708341123,0.021817415941862983,-13.87345205354911,-13.342761490624309,-13.30398723310323,-13.515363703046667,0.3349249439352488,-0.39401243754693394,-0.37371401669095855,-0.3641773462027469,-0.3774900694515774,0.01603957852253638,-0.13182727238460146,-0.1234389403483482,-0.12140428725952687,-0.12566830138253485,0.005815611594641155,1.081750215488079,1.0933215390651123,1.1220082919573409,1.0993269528599177,0.021817415941863115,0.5961685820258055,0.5961685820258055,0.5961685820258055,0.5961685820258055,0,0.8228261943729415,0.8323628648611531,0.8526612857171285,0.836138917621772,0.01603957852253642,0.4586488481701946,0.4586488481701946,0.4586488481701946,0.4586488481701945,0,0.2589240211151377,0.260958674203959,0.26934700624021224,0.26318803523814566,0.005815611594641141,0.1375197338556108,0.1375197338556108,0.1375197338556108,0.1375197338556108,0,-0.39401243754693394,-0.37371401669095855,-0.3641773462027469,-0.3774900694515774,0.01603957852253638,-0.13182727238460146,-0.1234389403483482,-0.12140428725952687,-0.12566830138253485,0.005815611594641155,0,0,0,0,0,0,0,0,0,0,0.2589240211151377,0.260958674203959,0.26934700624021224,0.26318803523814566,0.005815611594641141,0.1375197338556108,0.1375197338556108,0.1375197338556108,0.1375197338556108,0
20-34,Female,NHW,FL,mrh-eq,-0.016850077610719362,-0.015892388216454115,-0.015709045518972082,-0.016164088811816645,6.449946144213591e-4,0,0,0,0,0,-0.016850077610719362,-0.015892388216454115,-0.015709045518972082,-0.016164088811816645,6.449946144213591e-4,-13.87345205354911,-13.342761490624309,-13.30398723310323,-13.515363703046667,0.3349249439352488,-0.012384245872108188,-0.011735291934653974,-0.011570051023803435,-0.011905015803637719,4.5303104008462324e-4,-0.004465831738611175,-0.004157096281800141,-0.004138994495168647,-0.004259073008178927,1.9336541301305675e-4,0.03715862552856475,0.037341968226046775,0.038299657620312025,0.03761366882140931,6.449946144213586e-4,0.021449580009592663,0.021449580009592663,0.021449580009592663,0.021449580009592666,0,0.028041128789072882,0.02820636969992342,0.02885532363737764,0.028376093568907166,4.5303104008462616e-4,0.016471077765269446,0.016471077765269446,0.016471077765269446,0.016471077765269446,0,0.009117496739491863,0.009135598526123357,0.00944433398293439,0.009237575252502142,1.9336541301305548e-4,0.0049785022443232145,0.0049785022443232145,0.0049785022443232145,0.0049785022443232145,0,-0.012384245872108188,-0.011735291934653974,-0.011570051023803435,-0.011905015803637719,4.5303104008462324e-4,-0.004465831738611175,-0.004157096281800141,-0.004138994495168647,-0.004259073008178927,1.9336541301305675e-4,0,0,0,0,0,0,0,0,0,0,0.009117496739491863,0.009135598526123357,0.00944433398293439,0.009237575252502142,1.9336541301305548e-4,0.0049785022443232145,0.0049785022443232145,0.0049785022443232145,0.0049785022443232145,0
20-34,Female,NHW,Food_price,USD,-0.48123579968300967,-0.4440022838154624,-0.4306915254290133,-0.45239623380883015,0.02757759020547301,0,0,0,0,0,-0.48123579968300967,-0.4440022838154624,-0.4306915254290133,-0.45239623380883015,0.02757759020547301,-13.87345205354911,-13.342761490624309,-13.30398723310323,-13.515363703046667,0.3349249439352488,-0.32105879865716724,-0.29632180167922006,-0.28756971027141276,-0.3019305404757604,0.018282876075728736,-0.1601770010258424,-0.1476804821362424,-0.1431218151576005,-0.1504656933330698,0.009294840097781037,0.8400184683047346,0.8533292266911838,0.890562742558731,0.8617231766845516,0.02757759020547294,0.40932694287572136,0.40932694287572136,0.40932694287572136,0.40932694287572136,0,0.563661166539728,0.5724132579475352,0.5971502549254825,0.5780219967440755,0.018282876075728722,0.27609145626831516,0.27609145626831516,0.27609145626831516,0.27609145626831516,0,0.2763573017650066,0.28091596874364855,0.29341248763324856,0.2837011799404759,0.009294840097781051,0.13323548660740617,0.13323548660740617,0.13323548660740617,0.13323548660740617,0,-0.32105879865716724,-0.29632180167922006,-0.28756971027141276,-0.3019305404757604,0.018282876075728736,-0.1601770010258424,-0.1476804821362424,-0.1431218151576005,-0.1504656933330698,0.009294840097781037,0,0,0,0,0,0,0,0,0,0,0.2763573017650066,0.28091596874364855,0.29341248763324856,0.2837011799404759,0.009294840097781051,0.13323548660740617,0.13323548660740617,0.13323548660740617,0.13323548660740617,0
20-34,Female,OTH,CED,MJ,-0.4727208353797608,-0.39250332609950744,-0.37709687407090625,-0.4152440479421924,0.054044456129600446,0,0,0,0,0,-0.4727208353797608,-0.39250332609950744,-0.37709687407090625,-0.4152440479421924,0.054044456129600446,-13.515833109745909,-11.897816534701125,-10.042377544167778,-11.814510424003382,1.8295575178517196,-0.3524705313623138,-0.2936983059721977,-0.28300222041912315,-0.31056712696765093,0.03937279961757591,-0.12025030401744692,-0.09880502012730975,-0.09409465365178304,-0.1046769209745415,0.014675346626822655,1.001756179070142,1.0171626310987434,1.0973801403789967,1.039903352941428,0.05404445612960049,0.6246593049992356,0.6246593049992356,0.6246593049992356,0.6246593049992356,0,0.7623122924071569,0.7730083779602315,0.8317806033503476,0.7898771989556846,0.0393727996175759,0.47931007198803377,0.47931007198803377,0.47931007198803377,0.4793100719880338,0,0.23944388666298505,0.24415425313851172,0.26559953702864886,0.2500261539857434,0.014675346626822608,0.14534923301120195,0.14534923301120195,0.14534923301120195,0.14534923301120195,0,-0.3524705313623138,-0.2936983059721977,-0.28300222041912315,-0.31056712696765093,0.03937279961757591,-0.12025030401744692,-0.09880502012730975,-0.09409465365178304,-0.1046769209745415,0.014675346626822655,0,0,0,0,0,0,0,0,0,0,0.23944388666298505,0.24415425313851172,0.26559953702864886,0.2500261539857434,0.014675346626822608,0.14534923301120195,0.14534923301120195,0.14534923301120195,0.14534923301120195,0
