age_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,CED,MJ,-0.5126667550149664,-0.5011804555187324,-0.48549867842120775,-0.49970835811477077,0.014355707985826584,0,0,0,0,0,-0.5126667550149664,-0.5011804555187324,-0.48549867842120775,-0.49970835811477077,0.014355707985826584,-12.968866340352704,-12.946219929203991,-12.153493439122684,-12.676016392736415,0.48879619517759454,-0.37899709792550296,-0.37022526166190645,-0.3590687798568026,-0.3693885439280442,0.010513589313329361,-0.13366965708946354,-0.13095519385682589,-0.12642989856440512,-0.13031981418672656,0.003849925030175158,1.1672325787018403,1.182914355799365,1.1944006552955992,1.1814422583954034,0.01435570798582673,0.6817339002806325,0.6817339002806325,0.6817339002806325,0.6817339002806325,0,0.8791338209720476,0.8902903027771516,0.8990621390407478,0.8894535850432893,0.010513589313329285,0.520065041115245,0.520065041115245,0.520065041115245,0.520065041115245,0,0.28809875772979254,0.29262405302221345,0.2953385162548509,0.291988673352114,0.003849925030175147,0.16166885916538742,0.16166885916538742,0.16166885916538742,0.16166885916538742,0,-0.37899709792550296,-0.37022526166190645,-0.3590687798568026,-0.3693885439280442,0.010513589313329361,-0.13366965708946354,-0.13095519385682589,-0.12642989856440512,-0.13031981418672656,0.003849925030175158,0,0,0,0,0,0,0,0,0,0,0.28809875772979254,0.29262405302221345,0.2953385162548509,0.291988673352114,0.003849925030175147,0.16166885916538742,0.16166885916538742,0.16166885916538742,0.16166885916538742,0
20-34,FL,mrh-eq,-0.016030845133359378,-0.015795478286240745,-0.015128039338730975,-0.015643874040489468,4.929663362895142e-4,0,0,0,0,0,-0.016030845133359378,-0.015795478286240745,-0.015128039338730975,-0.015643874040489468,4.929663362895142e-4,-12.968866340352704,-12.946219929203991,-12.153493439122684,-12.676016392736415,0.48879619517759454,-0.011674447354705686,-0.01150049105613658,-0.011022445678697708,-0.011393793133726135,3.5538188067440877e-4,-0.004356397778653696,-0.004294987230104164,-0.0041055936600332636,-0.0042500809067633335,1.37611793401448e-4,0.03925323323762361,0.039920672185133385,0.040156039032252004,0.0397690679393821,4.929663362895186e-4,0.02412519389889263,0.02412519389889263,0.02412519389889263,0.02412519389889263,0,0.029487532035616233,0.029965577413055094,0.030139533711624207,0.029858879490644655,3.553818806744065e-4,0.018465086356918525,0.018465086356918525,0.018465086356918525,0.018465086356918525,0,0.009765701202007376,0.009955094772078277,0.01001650532062781,0.009910188448737445,1.37611793401448e-4,0.005660107541974116,0.005660107541974116,0.005660107541974116,0.005660107541974116,0,-0.011674447354705686,-0.01150049105613658,-0.011022445678697708,-0.011393793133726135,3.5538188067440877e-4,-0.004356397778653696,-0.004294987230104164,-0.0041055936600332636,-0.0042500809067633335,1.37611793401448e-4,0,0,0,0,0,0,0,0,0,0,0.009765701202007376,0.009955094772078277,0.01001650532062781,0.009910188448737445,1.37611793401448e-4,0.005660107541974116,0.005660107541974116,0.005660107541974116,0.005660107541974116,0
20-34,Food_price,USD,-0.42566706503968843,-0.42484198525652817,-0.3966686383223028,-0.4152461020456282,0.017378131183658736,0,0,0,0,0,-0.42566706503968843,-0.42484198525652817,-0.3966686383223028,-0.4152461020456282,0.017378131183658736,-12.968866340352704,-12.946219929203991,-12.153493439122684,-12.676016392736415,0.48879619517759454,-0.283815157792571,-0.28326875134853674,-0.2645409932779456,-0.2768893297251835,0.011551170031750215,-0.14185190724711733,-0.1415732339079915,-0.1321276450443571,-0.13835677232044463,0.0058269612979992835,0.81795423780614,0.8461275847403654,0.8469526645235257,0.8365317015294654,0.017378131183658798,0.42128559948383737,0.42128559948383737,0.42128559948383737,0.42128559948383737,0,0.5507172062031276,0.5694449642737184,0.5699913707177529,0.5630655426503653,0.011551170031750121,0.2861762129251819,0.2861762129251819,0.2861762129251819,0.2861762129251819,0,0.26723703160301243,0.27668262046664693,0.2769612938057728,0.27346615887910003,0.005826961297999316,0.13510938655865543,0.13510938655865543,0.13510938655865543,0.13510938655865543,0,-0.283815157792571,-0.28326875134853674,-0.2645409932779456,-0.2768893297251835,0.011551170031750215,-0.14185190724711733,-0.1415732339079915,-0.1321276450443571,-0.13835677232044463,0.0058269612979992835,0,0,0,0,0,0,0,0,0,0,0.26723703160301243,0.27668262046664693,0.2769612938057728,0.27346615887910003,0.005826961297999316,0.13510938655865543,0.13510938655865543,0.13510938655865543,0.13510938655865543,0
35-44,CED,MJ,-0.4777685933818015,-0.46116730519433197,-0.4583321577930301,-0.4659975300315838,0.011051928621480071,0,0,0,0,0,-0.4777685933818015,-0.46116730519433197,-0.4583321577930301,-0.4659975300315838,0.011051928621480071,-11.878416712455195,-11.574895046590267,-11.564445418173257,-11.67772734043164,0.18771728315849895,-0.35223518037370954,-0.3399044718352604,-0.33759279945824494,-0.343419923119974,0.008286084198290735,-0.125533413008092,-0.12126283335907151,-0.12073935833478511,-0.1225776069116098,0.0027682021409791203,1.0536016365783627,1.0564367839796647,1.073038072167134,1.0612670088169163,0.011051928621480066,0.5952694787853325,0.5952694787853325,0.5952694787853325,0.5952694787853325,0,0.7916941347132922,0.7940058070903073,0.8063365156287567,0.7975212583750211,0.008286084198290754,0.45410133525504703,0.45410133525504703,0.45410133525504703,0.4541013352550471,0,0.26190750186507067,0.2624309768893571,0.2667015565383775,0.26374575044189535,0.0027682021409790687,0.1411681435302856,0.1411681435302856,0.1411681435302856,0.1411681435302856,0,-0.35223518037370954,-0.3399044718352604,-0.33759279945824494,-0.343419923119974,0.008286084198290735,-0.125533413008092,-0.12126283335907151,-0.12073935833478511,-0.1225776069116098,0.0027682021409791203,0,0,0,0,0,0,0,0,0,0,0.26190750186507067,0.2624309768893571,0.2667015565383775,0.26374575044189535,0.0027682021409790687,0.1411681435302856,0.1411681435302856,0.1411681435302856,0.1411681435302856,0
35-44,FL,mrh-eq,-0.015290965513148992,-0.014841475994468363,-0.014797013704836876,-0.014983590811678589,2.876356676288668e-4,0,0,0,0,0,-0.015290965513148992,-0.014841475994468363,-0.014797013704836876,-0.014983590811678589,2.876356676288668e-4,-11.878416712455195,-11.574895046590267,-11.564445418173257,-11.67772734043164,0.18771728315849895,-0.011095941031595953,-0.010763163200559946,-0.010722103643776165,-0.010865520489771255,2.158028941330528e-4,-0.004195024481553033,-0.0040783127939084144,-0.00407491006106071,-0.004118070321907332,7.198629016119435e-5,0.03590709973990122,0.03595156202953271,0.036401051548213346,0.03609367684674294,2.876356676288738e-4,0.02111008603506435,0.02111008603506435,0.02111008603506435,0.02111008603506435,0,0.026845500413223315,0.026886559970007093,0.027219337801043103,0.0269889172592184,2.1580289413305204e-4,0.016123396769447153,0.016123396769447153,0.016123396769447153,0.016123396769447153,0,0.009061599326677905,0.00906500205952561,0.009181713747170233,0.009104759587524528,7.198629016119658e-5,0.004986689265617196,0.004986689265617196,0.004986689265617196,0.004986689265617196,0,-0.011095941031595953,-0.010763163200559946,-0.010722103643776165,-0.010865520489771255,2.158028941330528e-4,-0.004195024481553033,-0.0040783127939084144,-0.00407491006106071,-0.004118070321907332,7.198629016119435e-5,0,0,0,0,0,0,0,0,0,0,0.009061599326677905,0.00906500205952561,0.009181713747170233,0.009104759587524528,7.198629016119658e-5,0.004986689265617196,0.004986689265617196,0.004986689265617196,0.004986689265617196,0
35-44,Food_price,USD,-0.39068888233519306,-0.38904713149273573,-0.383068155678507,-0.38752529816930714,0.004221891949449774,0,0,0,0,0,-0.39068888233519306,-0.38904713149273573,-0.383068155678507,-0.38752529816930714,0.004221891949449774,-11.878416712455195,-11.574895046590267,-11.564445418173257,-11.67772734043164,0.18771728315849895,-0.2606444398586047,-0.25943418337721014,-0.2554698629423995,-0.25846784514794136,0.002849140205709301,-0.13004444247658842,-0.1296129481155256,-0.1275982927361076,-0.12905745302136587,0.0013743913105366216,0.7269470794069115,0.7329260552211403,0.7345678060635975,0.7314042218977117,0.004221891949449753,0.34387892372840434,0.34387892372840434,0.34387892372840434,0.34387892372840434,0,0.48924771389478056,0.4932120343295914,0.494422290810986,0.49224569610032254,0.0028491402057094165,0.23377785095238118,0.23377785095238118,0.23377785095238118,0.2337778509523812,0,0.23769936551213078,0.23971402089154875,0.24014551525261169,0.23915852579738908,0.0013743913105366307,0.11010107277602317,0.11010107277602317,0.11010107277602317,0.11010107277602317,0,-0.2606444398586047,-0.25943418337721014,-0.2554698629423995,-0.25846784514794136,0.002849140205709301,-0.13004444247658842,-0.1296129481155256,-0.1275982927361076,-0.12905745302136587,0.0013743913105366216,0,0,0,0,0,0,0,0,0,0,0.23769936551213078,0.23971402089154875,0.24014551525261169,0.23915852579738908,0.0013743913105366307,0.11010107277602317,0.11010107277602317,0.11010107277602317,0.11010107277602317,0
45-54,CED,MJ,-0.43740837417818107,-0.4182580088326906,-0.40353826678351035,-0.4198126134980626,0.01787714033592456,0,0,0,0,0,-0.43740837417818107,-0.4182580088326906,-0.40353826678351035,-0.4198126134980626,0.01787714033592456,-11.13168492076386,-10.775056194576102,-9.90227898419172,-10.59395146327904,0.665793019085972,-0.3227786901049007,-0.30930176720039065,-0.29821086190266516,-0.3101389663606659,0.012950747055046714,-0.11462968407328036,-0.10895624163229997,-0.10532740488084524,-0.10967364713739669,0.004935199731931878,0.9628395616986765,0.9775593037478568,0.9967096690933471,0.9791139084132287,0.017877140335924524,0.5593012949151662,0.5593012949151662,0.5593012949151662,0.5593012949151662,0,0.7260254461789917,0.7371163514767172,0.7505932743812272,0.7379535506369924,0.012950747055046744,0.4278145842763264,0.4278145842763264,0.4278145842763264,0.4278145842763264,0,0.23681411551968484,0.24044295227113957,0.24611639471212005,0.24116035777623632,0.004935199731931923,0.13148671063883954,0.13148671063883954,0.13148671063883954,0.13148671063883954,0,-0.3227786901049007,-0.30930176720039065,-0.29821086190266516,-0.3101389663606659,0.012950747055046714,-0.11462968407328036,-0.10895624163229997,-0.10532740488084524,-0.10967364713739669,0.004935199731931878,0,0,0,0,0,0,0,0,0,0,0.23681411551968484,0.24044295227113957,0.24611639471212005,0.24116035777623632,0.004935199731931923,0.13148671063883954,0.13148671063883954,0.13148671063883954,0.13148671063883954,0
45-54,FL,mrh-eq,-0.014209556425346728,-0.013587839472145733,-0.012923588832153525,-0.013572915371517238,6.769484423535764e-4,0,0,0,0,0,-0.014209556425346728,-0.013587839472145733,-0.012923588832153525,-0.013572915371517238,6.769484423535764e-4,-11.13168492076386,-10.775056194576102,-9.90227898419172,-10.59395146327904,0.665793019085972,-0.010320111538287062,-0.009895261666161781,-0.009396643764615447,-0.009869378147066675,4.8655229963131185e-4,-0.0038894448870596663,-0.0036925778059839517,-0.0035269450675380763,-0.003703537224450562,1.9102530895901651e-4,0.033086770883427534,0.03375102152341974,0.03437273847662075,0.033736097422791246,6.769484423535798e-4,0.02016318205127401,0.02016318205127401,0.02016318205127401,0.02016318205127401,0,0.02486199351506662,0.025360611416612958,0.025785461288738244,0.025334727897517853,4.865522996313162e-4,0.015465349750451173,0.015465349750451173,0.015465349750451173,0.015465349750451171,0,0.008224777368360917,0.0083904101068067935,0.008587277187882507,0.008401369525273403,1.9102530895901627e-4,0.004697832300822841,0.004697832300822841,0.004697832300822841,0.004697832300822841,0,-0.010320111538287062,-0.009895261666161781,-0.009396643764615447,-0.009869378147066675,4.8655229963131185e-4,-0.0038894448870596663,-0.0036925778059839517,-0.0035269450675380763,-0.003703537224450562,1.9102530895901651e-4,0,0,0,0,0,0,0,0,0,0,0.008224777368360917,0.0083904101068067935,0.008587277187882507,0.008401369525273403,1.9102530895901627e-4,0.004697832300822841,0.004697832300822841,0.004697832300822841,0.004697832300822841,0
45-54,Food_price,USD,-0.32882194600087855,-0.3125564378375038,-0.2913117460918959,-0.31080935587882547,0.01980010343664068,0,0,0,0,0,-0.32882194600087855,-0.3125564378375038,-0.2913117460918959,-0.31080935587882547,0.01980010343664068,-11.13168492076386,-10.775056194576102,-9.90227898419172,-10.59395146327904,0.665793019085972,-0.21966667750024466,-0.20891233479219892,-0.1944623483032451,-0.20761561767609082,0.013312885106486072,-0.10915526850063392,-0.10364410304530483,-0.09684939778865082,-0.1031937382027347,0.00648850703776345,0.57156603049635335,0.5928107222419613,0.609076230405336,0.591063640283283,0.019800103436640713,0.2802542844044576,0.2802542844044576,0.2802542844044576,0.2802542844044576,0,0.3873432823221912,0.40179326881114497,0.4125476115191906,0.4004965516950368,0.013312885106486006,0.192880934018946,0.192880934018946,0.192880934018946,0.192880934018946,0,0.1842227481741624,0.19101745343081633,0.19652861888614548,0.19056708858824623,0.006488507037763441,0.08737335038551151,0.08737335038551151,0.08737335038551151,0.08737335038551151,0,-0.21966667750024466,-0.20891233479219892,-0.1944623483032451,-0.20761561767609082,0.013312885106486072,-0.10915526850063392,-0.10364410304530483,-0.09684939778865082,-0.1031937382027347,0.00648850703776345,0,0,0,0,0,0,0,0,0,0,0.1842227481741624,0.19101745343081633,0.19652861888614548,0.19056708858824623,0.006488507037763441,0.08737335038551151,0.08737335038551151,0.08737335038551151,0.08737335038551151,0
55-64,CED,MJ,-0.40309073386197203,-0.40244586169878244,-0.39363726529172205,-0.3995813970518102,0.005559637199912559,0,0,0,0,0,-0.40309073386197203,-0.40244586169878244,-0.39363726529172205,-0.3995813970518102,0.005559637199912559,-10.351096229099811,-10.0891405569245,-9.982413372892,-10.14360669311496,0.1996943714909064,-0.2971881561123777,-0.29615991856755164,-0.2908163970857608,-0.29464578385282714,0.003600805474890365,-0.10626576600588161,-0.10588240062424517,-0.10280069108061195,-0.10493561319898315,0.001999568141966066,0.8899772004310836,0.8987857968381443,0.8994306690013336,0.8959213321911719,0.0055596371999125805,0.4963399351393615,0.4963399351393615,0.4963399351393615,0.49633993513936153,0,0.6691539115181587,0.6744974329999496,0.6755256705447755,0.672983298285225,0.003600805474890357,0.3783375144323979,0.3783375144323979,0.3783375144323979,0.3783375144323979,0,0.2208031117875757,0.22388482133120885,0.22426818671284524,0.22293803390594683,0.001999568141966004,0.11800242070696369,0.11800242070696369,0.11800242070696369,0.11800242070696369,0,-0.2971881561123777,-0.29615991856755164,-0.2908163970857608,-0.29464578385282714,0.003600805474890365,-0.10626576600588161,-0.10588240062424517,-0.10280069108061195,-0.10493561319898315,0.001999568141966066,0,0,0,0,0,0,0,0,0,0,0.2208031117875757,0.22388482133120885,0.22426818671284524,0.22293803390594683,0.001999568141966004,0.11800242070696369,0.11800242070696369,0.11800242070696369,0.11800242070696369,0
