race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
HIS,CED,MJ,-0.39461460552720423,-0.38546291944123656,-0.3820980586938352,-0.38749338447231246,0.006818306663776288,0,0,0,0,0,-0.39461460552720423,-0.38546291944123656,-0.3820980586938352,-0.38749338447231246,0.006818306663776288,-9.20754189692928,-9.166293002163407,-9.110884193951762,-9.16132461148068,0.05105411264216414,-0.28915741652772925,-0.28259430765472854,-0.27938525743463527,-0.28377117033995924,0.005243251737074452,-0.10545718899947504,-0.10286861178650797,-0.10271280125920004,-0.10372221413235327,0.0016225939913409467,0.9665390681072723,0.9699039288546736,0.9790556149406414,0.9719343938857495,0.006818306663776313,0.5844410094134369,0.5844410094134369,0.5844410094134369,0.5844410094134369,0,0.723728786572679,0.7269378367927724,0.7335009456657731,0.7281146994780031,0.005243251737074536,0.44434352913804387,0.44434352913804387,0.44434352913804387,0.4443435291380438,0,0.24281028153459303,0.24296609206190092,0.24555466927486802,0.24381969440774628,0.0016225939913409658,0.14009748027539304,0.14009748027539304,0.14009748027539304,0.14009748027539304,0,-0.28915741652772925,-0.28259430765472854,-0.27938525743463527,-0.28377117033995924,0.005243251737074452,-0.10545718899947504,-0.10286861178650797,-0.10271280125920004,-0.10372221413235327,0.0016225939913409467,0,0,0,0,0,0,0,0,0,0,0.24281028153459303,0.24296609206190092,0.24555466927486802,0.24381969440774628,0.0016225939913409658,0.14009748027539304,0.14009748027539304,0.14009748027539304,0.14009748027539304,0
HIS,FL,mrh-eq,-0.012485936192890942,-0.012280051316996936,-0.01221633039147387,-0.012329933404846389,1.4832784595397502e-4,0,0,0,0,0,-0.012485936192890942,-0.012280051316996936,-0.01221633039147387,-0.012329933404846389,1.4832784595397502e-4,-9.20754189692928,-9.166293002163407,-9.110884193951762,-9.16132461148068,0.05105411264216414,-0.008995569583467623,-0.008823585792185284,-0.008808548930647836,-0.008878654890341385,1.0937686022679365e-4,-0.003490366609423324,-0.0034564655248116504,-0.0034077814608260404,-0.003451278514505006,4.369737360938223e-5,0.03298825324608214,0.03305197417160521,0.033257859047499214,0.03310185625945466,1.4832784595397602e-4,0.020771922854608264,0.020771922854608264,0.020771922854608264,0.020771922854608264,0,0.024647804731876166,0.024662841593413615,0.024834825384695954,0.024717910691569714,1.0937686022679422e-4,0.015839255801228327,0.015839255801228327,0.015839255801228327,0.015839255801228327,0,0.008340448514205978,0.008389132578191585,0.00842303366280326,0.008383945567884942,4.369737360938144e-5,0.004932667053379937,0.004932667053379937,0.004932667053379937,0.004932667053379937,0,-0.008995569583467623,-0.008823585792185284,-0.008808548930647836,-0.008878654890341385,1.0937686022679365e-4,-0.003490366609423324,-0.0034564655248116504,-0.0034077814608260404,-0.003451278514505006,4.369737360938223e-5,0,0,0,0,0,0,0,0,0,0,0.008340448514205978,0.008389132578191585,0.00842303366280326,0.008383945567884942,4.369737360938144e-5,0.004932667053379937,0.004932667053379937,0.004932667053379937,0.004932667053379937,0
HIS,Food_price,USD,-0.29373555830915243,-0.2806336635808938,-0.27810689072002975,-0.2843442326571726,0.008831023519034083,0,0,0,0,0,-0.29373555830915243,-0.2806336635808938,-0.27810689072002975,-0.2843442326571726,0.008831023519034083,-9.20754189692928,-9.166293002163407,-9.110884193951762,-9.16132461148068,0.05105411264216414,-0.1956029993912438,-0.18706112596586713,-0.18534959136636803,-0.18945773608021013,0.005781898208451519,-0.09813255891790855,-0.09357253761502662,-0.09275729935366166,-0.0948864965769624,0.0030493576844677238,0.5807565348549271,0.5832833077157911,0.5963852024440496,0.5869938767920698,0.008831023519033981,0.3026496441348974,0.3026496441348974,0.3026496441348974,0.3026496441348974,0,0.3923553563289,0.394066890928399,0.4026087643537758,0.39646350104274214,0.005781898208451542,0.20700576496253195,0.20700576496253195,0.20700576496253195,0.20700576496253195,0,0.1884011785260271,0.18921641678739207,0.19377643809027392,0.19053037574932782,0.0030493576844676635,0.0956438791723654,0.0956438791723654,0.0956438791723654,0.0956438791723654,0,-0.1956029993912438,-0.18706112596586713,-0.18534959136636803,-0.18945773608021013,0.005781898208451519,-0.09813255891790855,-0.09357253761502662,-0.09275729935366166,-0.0948864965769624,0.0030493576844677238,0,0,0,0,0,0,0,0,0,0,0.1884011785260271,0.18921641678739207,0.19377643809027392,0.19053037574932782,0.0030493576844676635,0.0956438791723654,0.0956438791723654,0.0956438791723654,0.0956438791723654,0
NHB,CED,MJ,-0.5000036479113037,-0.4937532347352287,-0.48624363730567904,-0.4933114156989218,0.007252211561851288,0,0,0,0,0,-0.5000036479113037,-0.4937532347352287,-0.48624363730567904,-0.4933114156989218,0.007252211561851288,-14.42326235885036,-14.306638637788824,-13.90895016893115,-14.208019428035795,0.28384454645359786,-0.3655154228573857,-0.3610252623663045,-0.35504387331116416,-0.36050202427365213,0.005529938765021943,-0.13448822505391783,-0.13272797236892417,-0.1311997639945151,-0.13280939142526962,0.0017322046802992167,1.1179599317253395,1.125469529154889,1.1317199423309636,1.1250277101185822,0.007252211561851102,0.6317162944196602,0.6317162944196602,0.6317162944196602,0.6317162944196602,0,0.8368371316926398,0.8428185207477805,0.8473086812388617,0.8422952826551281,0.005529938765022144,0.4817932583814761,0.4817932583814761,0.4817932583814761,0.4817932583814761,0,0.28112280003269946,0.28265100840710844,0.28441126109210213,0.28273242746345395,0.001732204680299176,0.1499230360381843,0.1499230360381843,0.1499230360381843,0.1499230360381843,0,-0.3655154228573857,-0.3610252623663045,-0.35504387331116416,-0.36050202427365213,0.005529938765021943,-0.13448822505391783,-0.13272797236892417,-0.1311997639945151,-0.13280939142526962,0.0017322046802992167,0,0,0,0,0,0,0,0,0,0,0.28112280003269946,0.28265100840710844,0.28441126109210213,0.28273242746345395,0.001732204680299176,0.1499230360381843,0.1499230360381843,0.1499230360381843,0.1499230360381843,0
NHB,FL,mrh-eq,-0.016202881516249858,-0.01601097941634204,-0.015751044603938225,-0.015987108289150457,2.3870577398319736e-4,0,0,0,0,0,-0.016202881516249858,-0.01601097941634204,-0.015751044603938225,-0.015987108289150457,2.3870577398319736e-4,-14.42326235885036,-14.306638637788824,-13.90895016893115,-14.208019428035795,0.28384454645359786,-0.011689094177772943,-0.0115561811570688,-0.011346451184016325,-0.011529227840455349,1.8184280541149795e-4,-0.004513787338476908,-0.004454798259273243,-0.004404593419921902,-0.004457880448695111,5.753243769128281e-5,0.03779740899977766,0.03805734381218148,0.03824924591208929,0.038033472684989904,2.3870577398319424e-4,0.022046364395839447,0.022046364395839447,0.022046364395839447,0.022046364395839447,0,0.028230965878108596,0.02844069585116107,0.02857360887186522,0.02841374253454762,1.8184280541150023e-4,0.01688451469409227,0.01688451469409227,0.01688451469409227,0.01688451469409227,0,0.009566443121669078,0.009616647961020422,0.009675637040224089,0.00961973015044229,5.753243769128454e-5,0.00516184970174718,0.00516184970174718,0.00516184970174718,0.00516184970174718,0,-0.011689094177772943,-0.0115561811570688,-0.011346451184016325,-0.011529227840455349,1.8184280541149795e-4,-0.004513787338476908,-0.004454798259273243,-0.004404593419921902,-0.004457880448695111,5.753243769128281e-5,0,0,0,0,0,0,0,0,0,0,0.009566443121669078,0.009616647961020422,0.009675637040224089,0.00961973015044229,5.753243769128454e-5,0.00516184970174718,0.00516184970174718,0.00516184970174718,0.00516184970174718,0
NHB,Food_price,USD,-0.45755889850865494,-0.45137788489569847,-0.45029571985987354,-0.453166954571885,0.004124779845994044,0,0,0,0,0,-0.45755889850865494,-0.45137788489569847,-0.45029571985987354,-0.453166954571885,0.004124779845994044,-14.42326235885036,-14.306638637788824,-13.90895016893115,-14.208019428035795,0.28384454645359786,-0.30495332591903845,-0.3008928588220554,-0.30007403041699887,-0.3020302759069419,0.0027504854804856664,-0.15260557258961652,-0.150485026073643,-0.15022168944287462,-0.15113667866494307,0.0013757538059533069,0.7792738911008394,0.7803560561366649,0.7865370697496211,0.7821451258128511,0.00412477984599407,0.3289781712409661,0.3289781712409661,0.3289781712409661,0.3289781712409661,0,0.5222528024836142,0.5230716308886707,0.5271320979856537,0.5242090479735572,0.0027504854804856664,0.2221787720666154,0.2221787720666154,0.2221787720666154,0.2221787720666154,0,0.25702108861722545,0.25728442524799383,0.2594049717639674,0.2579360778392939,0.001375753805953332,0.10679939917435075,0.10679939917435075,0.10679939917435075,0.10679939917435073,0,-0.30495332591903845,-0.3008928588220554,-0.30007403041699887,-0.3020302759069419,0.0027504854804856664,-0.15260557258961652,-0.150485026073643,-0.15022168944287462,-0.15113667866494307,0.0013757538059533069,0,0,0,0,0,0,0,0,0,0,0.25702108861722545,0.25728442524799383,0.2594049717639674,0.2579360778392939,0.001375753805953332,0.10679939917435075,0.10679939917435075,0.10679939917435075,0.10679939917435073,0
NHW,CED,MJ,-0.454889714378205,-0.4527727569818015,-0.45134552033516695,-0.4530147642624222,0.0018771023659908122,0,0,0,0,0,-0.454889714378205,-0.4527727569818015,-0.45134552033516695,-0.4530147642624222,0.0018771023659908122,-11.343424001824296,-11.171113731178766,-11.08729864778517,-11.202164674074183,0.13745879567686584,-0.33774525739044137,-0.3360244355121683,-0.33534406903103336,-0.3363895075813396,0.0013027304249402006,-0.11714445698776366,-0.11674832146963318,-0.1160014513041336,-0.11662525668108263,6.109496997864544e-4,0.9976218500375763,0.999049086684211,1.0011660440806143,0.9992910939648317,0.0018771023659907204,0.5462763297024094,0.5462763297024094,0.5462763297024094,0.5462763297024094,0,0.7533307383924432,0.754011104873578,0.7557319267518512,0.7543761769427494,0.001302730424940247,0.4179866693614099,0.4179866693614099,0.4179866693614099,0.4179866693614099,0,0.24429111164513298,0.24503798181063266,0.24543411732876308,0.24491491702208204,6.109496997864764e-4,0.12828966034099942,0.12828966034099942,0.12828966034099942,0.12828966034099942,0,-0.33774525739044137,-0.3360244355121683,-0.33534406903103336,-0.3363895075813396,0.0013027304249402006,-0.11714445698776366,-0.11674832146963318,-0.1160014513041336,-0.11662525668108263,6.109496997864544e-4,0,0,0,0,0,0,0,0,0,0,0.24429111164513298,0.24503798181063266,0.24543411732876308,0.24491491702208204,6.109496997864764e-4,0.12828966034099942,0.12828966034099942,0.12828966034099942,0.12828966034099942,0
NHW,FL,mrh-eq,-0.014591302042202105,-0.014556724505753356,-0.014423155257107287,-0.014521990571649034,9.34707715964566e-5,0,0,0,0,0,-0.014591302042202105,-0.014556724505753356,-0.014423155257107287,-0.014521990571649034,9.34707715964566e-5,-11.343424001824296,-11.171113731178766,-11.08729864778517,-11.202164674074183,0.13745879567686584,-0.01065518107799928,-0.010633611856159084,-0.010543331067157396,-0.010609502534348036,6.246147787002729e-5,-0.003936120964202832,-0.00392311264959427,-0.0038798241899498957,-0.003912488037301002,3.102566113507815e-5,0.03393552098258405,0.034069090231230115,0.03410366776767887,0.03403435629712579,9.347077159645333e-5,0.01951236572547676,0.01951236572547676,0.01951236572547676,0.01951236572547676,0,0.02549015342671172,0.025580434215713405,0.025602003437553592,0.02555632489390235,6.24614778700237e-5,0.014946822359554317,0.014946822359554317,0.014946822359554317,0.014946822359554317,0,0.008445367555872338,0.008488656015516714,0.008501664330125275,0.008478031403223445,3.102566113507937e-5,0.0045655433659224426,0.0045655433659224426,0.0045655433659224426,0.0045655433659224426,0,-0.01065518107799928,-0.010633611856159084,-0.010543331067157396,-0.010609502534348036,6.246147787002729e-5,-0.003936120964202832,-0.00392311264959427,-0.0038798241899498957,-0.003912488037301002,3.102566113507815e-5,0,0,0,0,0,0,0,0,0,0,0.008445367555872338,0.008488656015516714,0.008501664330125275,0.008478031403223445,3.102566113507937e-5,0.0045655433659224426,0.0045655433659224426,0.0045655433659224426,0.0045655433659224426,0
NHW,Food_price,USD,-0.3435233662371834,-0.33562037512079834,-0.33257036071985424,-0.3373231739683215,0.005950366986583851,0,0,0,0,0,-0.3435233662371834,-0.33562037512079834,-0.33257036071985424,-0.3373231739683215,0.005950366986583851,-11.343424001824296,-11.171113731178766,-11.08729864778517,-11.202164674074183,0.13745879567686584,-0.2294709272705196,-0.2242084230994647,-0.22216163487387935,-0.22533674448383997,0.003969157350148717,-0.11405243896666385,-0.11141195202133347,-0.11040872584597479,-0.11198642948448144,0.0019812267282444877,0.6479645414980363,0.65101455589898,0.6589175470153654,0.6527173547465034,0.005950366986583868,0.31539418077818193,0.31539418077818193,0.31539418077818193,0.31539418077818193,0,0.43835903577470114,0.4404058240002867,0.44566832817134144,0.4415341453846618,0.003969157350148729,0.2161974009008218,0.2161974009008218,0.2161974009008218,0.21619740090082176,0,0.2096055057233349,0.2106087318986935,0.2132492188440239,0.2111832093618415,0.001981226728244467,0.09919677987736004,0.09919677987736004,0.09919677987736004,0.09919677987736004,0,-0.2294709272705196,-0.2242084230994647,-0.22216163487387935,-0.22533674448383997,0.003969157350148717,-0.11405243896666385,-0.11141195202133347,-0.11040872584597479,-0.11198642948448144,0.0019812267282444877,0,0,0,0,0,0,0,0,0,0,0.2096055057233349,0.2106087318986935,0.2132492188440239,0.2111832093618415,0.001981226728244467,0.09919677987736004,0.09919677987736004,0.09919677987736004,0.09919677987736004,0
OTH,CED,MJ,-0.3166835118190659,-0.2995972168745133,-0.29944807210819036,-0.3055400765861728,0.010429591585087362,0,0,0,0,0,-0.3166835118190659,-0.2995972168745133,-0.29944807210819036,-0.3055400765861728,0.010429591585087362,-8.14699511346843,-7.972054046049606,-7.613485583131461,-7.907623380962125,0.2862848727598038,-0.2360953258108409,-0.2237554545354456,-0.22307384507506112,-0.22784607271615112,0.0077148628617400615,-0.08061621046580722,-0.07640225149071132,-0.07586978679664981,-0.07769400387002162,0.0027371628199856684,0.8098786572510704,0.8100278020173934,0.8271140969619463,0.815970661729053,0.010429591585087524,0.5104305851428802,0.5104305851428802,0.5104305851428802,0.5104305851428802,0,0.6130904606375202,0.6137720700979045,0.6261119413732995,0.61786268827861,0.007714862861739841,0.3900166155624587,0.3900166155624587,0.3900166155624587,0.3900166155624587,0,0.1962837563770712,0.19681622107113272,0.20103018004622863,0.19810797345044304,0.0027371628199856714,0.12041396958042144,0.12041396958042144,0.12041396958042144,0.12041396958042144,0,-0.2360953258108409,-0.2237554545354456,-0.22307384507506112,-0.22784607271615112,0.0077148628617400615,-0.08061621046580722,-0.07640225149071132,-0.07586978679664981,-0.07769400387002162,0.0027371628199856684,0,0,0,0,0,0,0,0,0,0,0.1962837563770712,0.19681622107113272,0.20103018004622863,0.19810797345044304,0.0027371628199856714,0.12041396958042144,0.12041396958042144,0.12041396958042144,0.12041396958042144,0
