age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,-25.2241601058423,-24.7882994339952,-25.254951734983
20-34,HIS,Food_price,USD,-25.2241601058423,-24.7882994339952,-25.254951734983
20-34,HIS,FL,mrh-eq,-25.2241601058423,-24.7882994339952,-25.254951734983
20-34,NHB,CED,MJ,-34.6444355395646,-31.1939422537789,-33.8463707793384
20-34,NHB,Food_price,USD,-34.6444355395646,-31.1939422537789,-33.8463707793384
20-34,NHB,FL,mrh-eq,-34.6444355395646,-31.1939422537789,-33.8463707793384
20-34,NHW,CED,MJ,-27.7626988976446,-27.3184500065231,-28.4868477484154
20-34,NHW,Food_price,USD,-27.7626988976446,-27.3184500065231,-28.4868477484154
20-34,NHW,FL,mrh-eq,-27.7626988976446,-27.3184500065231,-28.4868477484154
20-34,OTH,CED,MJ,-24.2567928258768,-22.0181098005235,-22.5572886080941
20-34,OTH,Food_price,USD,-24.2567928258768,-22.0181098005235,-22.5572886080941
20-34,OTH,FL,mrh-eq,-24.2567928258768,-22.0181098005235,-22.5572886080941
35-44,HIS,CED,MJ,-21.7536395078781,-22.952809391194,-20.1587608483616
35-44,HIS,Food_price,USD,-21.7536395078781,-22.952809391194,-20.1587608483616
35-44,HIS,FL,mrh-eq,-21.7536395078781,-22.952809391194,-20.1587608483616
35-44,NHB,CED,MJ,-32.3437372847895,-32.3513731035275,-31.2291574255601
35-44,NHB,Food_price,USD,-32.3437372847895,-32.3513731035275,-31.2291574255601
35-44,NHB,FL,mrh-eq,-32.3437372847895,-32.3513731035275,-31.2291574255601
35-44,NHW,CED,MJ,-35.0236460291244,-34.6316955159606,-32.5829832201931
35-44,NHW,Food_price,USD,-35.0236460291244,-34.6316955159606,-32.5829832201931
35-44,NHW,FL,mrh-eq,-35.0236460291244,-34.6316955159606,-32.5829832201931
35-44,OTH,CED,MJ,-23.3990455146685,-23.2053741720576,-23.773751131166
35-44,OTH,Food_price,USD,-23.3990455146685,-23.2053741720576,-23.773751131166
35-44,OTH,FL,mrh-eq,-23.3990455146685,-23.2053741720576,-23.773751131166
45-54,HIS,CED,MJ,-22.2247731927491,-24.8198336483532,-22.0829165269952
45-54,HIS,Food_price,USD,-22.2247731927491,-24.8198336483532,-22.0829165269952
45-54,HIS,FL,mrh-eq,-22.2247731927491,-24.8198336483532,-22.0829165269952
45-54,NHB,CED,MJ,-33.142271671747,-30.7939144029647,-34.5514653417235
45-54,NHB,Food_price,USD,-33.142271671747,-30.7939144029647,-34.5514653417235
45-54,NHB,FL,mrh-eq,-33.142271671747,-30.7939144029647,-34.5514653417235
45-54,NHW,CED,MJ,-34.1794935967925,-34.3204166222075,-29.0276531925679
