age_gp,sex_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,CED,MJ,0.635424791450438,0.634130004194784,0.644606387963467
20-34,Female,Food_price,USD,0.483284908357564,0.480173025098142,0.486602981100578
20-34,Female,FL,mrh-eq,0.0218273276687122,0.0218263245758411,0.0220831447194128
20-34,Male,CED,MJ,0.626185067226861,0.613083602381899,0.621273129970001
20-34,Male,Food_price,USD,0.431030413699359,0.411098692353883,0.426522611198967
20-34,Male,FL,mrh-eq,0.0206045898373024,0.020063415641201,0.0204188277932652
35-44,Female,CED,MJ,0.653936125419943,0.648136311165932,0.6459904003843
35-44,Female,Food_price,USD,0.433422437487356,0.415179484929741,0.42282431294892
35-44,Female,FL,mrh-eq,0.0231304571766111,0.0227053932821094,0.0227111278350454
35-44,Male,CED,MJ,0.67229455288659,0.684565109848785,0.647308594824587
35-44,Male,Food_price,USD,0.442851170563524,0.454073561228268,0.429577596859181
35-44,Male,FL,mrh-eq,0.0227254182213489,0.0231459849016156,0.0219289173368378
45-54,Female,CED,MJ,0.668920887160083,0.660557939815053,0.628975346224808
45-54,Female,Food_price,USD,0.453566552938171,0.459248535216508,0.417684494565014
45-54,Female,FL,mrh-eq,0.023458539652477,0.0232553815712906,0.0219335413888691
45-54,Male,CED,MJ,0.641924577657553,0.665400916540638,0.649522959877346
45-54,Male,Food_price,USD,0.400211465997017,0.406110015557546,0.394195128690443
45-54,Male,FL,mrh-eq,0.022388234637595,0.0231210142016261,0.0225083284672243
55-64,Female,CED,MJ,0.66518506563157,0.67481503926478,0.664997550734063
55-64,Female,Food_price,USD,0.442893044787694,0.455812188247579,0.451063964432533
55-64,Female,FL,mrh-eq,0.023434724825956,0.0239649725054658,0.0235855120594306
55-64,Male,CED,MJ,0.662129257322282,0.697784924893237,0.666887950846458
55-64,Male,Food_price,USD,0.379180626367815,0.39480790625253,0.360290942327264
55-64,Male,FL,mrh-eq,0.0232681818740785,0.0245827756900739,0.0232176521192698
65-74,Female,CED,MJ,0.672553538333196,0.670824365366332,0.669931230520032
65-74,Female,Food_price,USD,0.413744099298444,0.422720630519138,0.414881364480755
65-74,Female,FL,mrh-eq,0.0235717358018236,0.0237519064477806,0.0234678938738733
65-74,Male,CED,MJ,0.67028988604319,0.672541325744275,0.673252953841139
65-74,Male,Food_price,USD,0.366976910824441,0.378764467065278,0.374892033680576
65-74,Male,FL,mrh-eq,0.0233609767853729,0.0236563956638356,0.0236578310634854
75+,Female,CED,MJ,0.665523527867578,0.652248117073449,0.666062315961663
75+,Female,Food_price,USD,0.436579359626482,0.432696301063438,0.436755373374631
75+,Female,FL,mrh-eq,0.0245929891388708,0.024159465092392,0.0246405978409593
75+,Male,CED,MJ,0.690340639873086,0.669064882569906,0.672513258314724
75+,Male,Food_price,USD,0.387626519851563,0.36861889866862,0.383164718819069
75+,Male,FL,mrh-eq,0.0241917307519095,0.0233939981219491,0.0236838824118425
