age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,0.094189239434954,0.094189239434954,0.094189239434954
20-34,HIS,added_sugar,Food_price,USD,0.157637968224522,0.157637968224522,0.157637968224522
20-34,HIS,added_sugar,FL,mrh-eq,0.00375187802941052,0.00375187802941052,0.00375187802941052
20-34,HIS,oil,CED,MJ,0.0496439876924181,0.0496439876924181,0.0496439876924181
20-34,HIS,oil,Food_price,USD,0.0295252119940262,0.0295252119940262,0.0295252119940262
20-34,HIS,oil,FL,mrh-eq,0.00258176507422339,0.00258176507422339,0.00258176507422339
20-34,HIS,sat_fat,CED,MJ,0.213536552282484,0.213536552282484,0.213536552282484
20-34,HIS,sat_fat,Food_price,USD,0.027070972784552,0.027070972784552,0.027070972784552
20-34,HIS,sat_fat,FL,mrh-eq,0.00586686358266036,0.00586686358266036,0.00586686358266036
20-34,NHB,added_sugar,CED,MJ,0.0952370676747733,0.0952370676747733,0.0952370676747733
20-34,NHB,added_sugar,Food_price,USD,0.172957452914914,0.172957452914914,0.172957452914914
20-34,NHB,added_sugar,FL,mrh-eq,0.00372918329102951,0.00372918329102951,0.00372918329102951
20-34,NHB,oil,CED,MJ,0.0497216576816159,0.0497216576816159,0.0497216576816159
20-34,NHB,oil,Food_price,USD,0.0273747654473618,0.0273747654473618,0.0273747654473618
20-34,NHB,oil,FL,mrh-eq,0.0025104932740288,0.0025104932740288,0.0025104932740288
20-34,NHB,sat_fat,CED,MJ,0.192418570415422,0.192418570415422,0.192418570415422
20-34,NHB,sat_fat,Food_price,USD,0.0197911594607721,0.0197911594607721,0.0197911594607721
20-34,NHB,sat_fat,FL,mrh-eq,0.00510870781117681,0.00510870781117681,0.00510870781117681
20-34,NHW,added_sugar,CED,MJ,0.0933085554258533,0.0933085554258533,0.0933085554258533
20-34,NHW,added_sugar,Food_price,USD,0.19108657546139,0.19108657546139,0.19108657546139
20-34,NHW,added_sugar,FL,mrh-eq,0.00404693138297217,0.00404693138297217,0.00404693138297217
20-34,NHW,oil,CED,MJ,0.0498960331303279,0.0498960331303279,0.0498960331303279
20-34,NHW,oil,Food_price,USD,0.0351331227788165,0.0351331227788165,0.0351331227788165
20-34,NHW,oil,FL,mrh-eq,0.00260810240264152,0.00260810240264152,0.00260810240264152
20-34,NHW,sat_fat,CED,MJ,0.200782838845732,0.200782838845732,0.200782838845732
20-34,NHW,sat_fat,Food_price,USD,0.0234238902924208,0.0234238902924208,0.0234238902924208
20-34,NHW,sat_fat,FL,mrh-eq,0.00535785701956852,0.00535785701956852,0.00535785701956852
20-34,OTH,added_sugar,CED,MJ,0.0943039085892564,0.0943039085892564,0.0943039085892564
20-34,OTH,added_sugar,Food_price,USD,0.176676543098779,0.176676543098779,0.176676543098779
20-34,OTH,added_sugar,FL,mrh-eq,0.00416016083681623,0.00416016083681623,0.00416016083681623
20-34,OTH,oil,CED,MJ,0.0492779163576316,0.0492779163576316,0.0492779163576316
20-34,OTH,oil,Food_price,USD,0.0388210948650902,0.0388210948650902,0.0388210948650902
20-34,OTH,oil,FL,mrh-eq,0.00256498451223167,0.00256498451223167,0.00256498451223167
20-34,OTH,sat_fat,CED,MJ,0.197698976476056,0.197698976476056,0.197698976476056
20-34,OTH,sat_fat,Food_price,USD,0.0268774676404575,0.0268774676404575,0.0268774676404575
20-34,OTH,sat_fat,FL,mrh-eq,0.00531299562522482,0.00531299562522482,0.00531299562522482
35-44,HIS,added_sugar,CED,MJ,0.0910220165789523,0.0910220165789523,0.0910220165789523
35-44,HIS,added_sugar,Food_price,USD,0.15525382738972,0.15525382738972,0.15525382738972
35-44,HIS,added_sugar,FL,mrh-eq,0.00419722006222183,0.00419722006222183,0.00419722006222183
35-44,HIS,oil,CED,MJ,0.048806281297815,0.048806281297815,0.048806281297815
35-44,HIS,oil,Food_price,USD,0.0340543376828945,0.0340543376828945,0.0340543376828945
35-44,HIS,oil,FL,mrh-eq,0.00248775162063318,0.00248775162063318,0.00248775162063318
35-44,HIS,sat_fat,CED,MJ,0.210902872205944,0.210902872205944,0.210902872205944
35-44,HIS,sat_fat,Food_price,USD,0.0213653119951235,0.0213653119951235,0.0213653119951235
35-44,HIS,sat_fat,FL,mrh-eq,0.00576972865073869,0.00576972865073869,0.00576972865073869
35-44,NHB,added_sugar,CED,MJ,0.0946741909203769,0.0946741909203769,0.0946741909203769
35-44,NHB,added_sugar,Food_price,USD,0.155551729823975,0.155551729823975,0.155551729823975
35-44,NHB,added_sugar,FL,mrh-eq,0.00380078995123832,0.00380078995123832,0.00380078995123832
35-44,NHB,oil,CED,MJ,0.04945950961906,0.04945950961906,0.04945950961906
35-44,NHB,oil,Food_price,USD,0.0125281031037578,0.0125281031037578,0.0125281031037578
35-44,NHB,oil,FL,mrh-eq,0.00249328612805477,0.00249328612805477,0.00249328612805477
35-44,NHB,sat_fat,CED,MJ,0.196371434160639,0.196371434160639,0.196371434160639
35-44,NHB,sat_fat,Food_price,USD,0.0209967038951098,0.0209967038951098,0.0209967038951098
35-44,NHB,sat_fat,FL,mrh-eq,0.00528244272184611,0.00528244272184611,0.00528244272184611
35-44,NHW,added_sugar,CED,MJ,0.0922436631980502,0.0922436631980502,0.0922436631980502
35-44,NHW,added_sugar,Food_price,USD,0.169494554218981,0.169494554218981,0.169494554218981
35-44,NHW,added_sugar,FL,mrh-eq,0.00414120123266284,0.00414120123266284,0.00414120123266284
35-44,NHW,oil,CED,MJ,0.0498030136092587,0.0498030136092587,0.0498030136092587
35-44,NHW,oil,Food_price,USD,0.0282627195097243,0.0282627195097243,0.0282627195097243
35-44,NHW,oil,FL,mrh-eq,0.00237734372356447,0.00237734372356447,0.00237734372356447
35-44,NHW,sat_fat,CED,MJ,0.210810815689107,0.210810815689107,0.210810815689107
35-44,NHW,sat_fat,Food_price,USD,0.0232776828829346,0.0232776828829346,0.0232776828829346
35-44,NHW,sat_fat,FL,mrh-eq,0.0057328956552456,0.0057328956552456,0.0057328956552456
35-44,OTH,added_sugar,CED,MJ,0.089931452079008,0.089931452079008,0.089931452079008
35-44,OTH,added_sugar,Food_price,USD,0.139468859703866,0.139468859703866,0.139468859703866
35-44,OTH,added_sugar,FL,mrh-eq,0.00460093128471035,0.00460093128471035,0.00460093128471035
35-44,OTH,oil,CED,MJ,0.0506283580856018,0.0506283580856018,0.0506283580856018
35-44,OTH,oil,Food_price,USD,0.034004524608765,0.034004524608765,0.034004524608765
35-44,OTH,oil,FL,mrh-eq,0.00284390167624174,0.00284390167624174,0.00284390167624174
35-44,OTH,sat_fat,CED,MJ,0.201394269320972,0.201394269320972,0.201394269320972
35-44,OTH,sat_fat,Food_price,USD,0.0264330765634472,0.0264330765634472,0.0264330765634472
35-44,OTH,sat_fat,FL,mrh-eq,0.0054469935704956,0.0054469935704956,0.0054469935704956
45-54,HIS,added_sugar,CED,MJ,0.0926231224236297,0.0926231224236297,0.0926231224236297
45-54,HIS,added_sugar,Food_price,USD,0.133803724166033,0.133803724166033,0.133803724166033
45-54,HIS,added_sugar,FL,mrh-eq,0.00427681622707116,0.00427681622707116,0.00427681622707116
45-54,HIS,oil,CED,MJ,0.0492493356168199,0.0492493356168199,0.0492493356168199
45-54,HIS,oil,Food_price,USD,0.0303643844245652,0.0303643844245652,0.0303643844245652
45-54,HIS,oil,FL,mrh-eq,0.00240864822826983,0.00240864822826983,0.00240864822826983
45-54,HIS,sat_fat,CED,MJ,0.210818117851462,0.210818117851462,0.210818117851462
45-54,HIS,sat_fat,Food_price,USD,0.0258106079673596,0.0258106079673596,0.0258106079673596
45-54,HIS,sat_fat,FL,mrh-eq,0.00576438561689649,0.00576438561689649,0.00576438561689649
45-54,NHB,added_sugar,CED,MJ,0.0939018056338549,0.0939018056338549,0.0939018056338549
45-54,NHB,added_sugar,Food_price,USD,0.14096213447679,0.14096213447679,0.14096213447679
45-54,NHB,added_sugar,FL,mrh-eq,0.00401147644090821,0.00401147644090821,0.00401147644090821
45-54,NHB,oil,CED,MJ,0.0497795104281463,0.0497795104281463,0.0497795104281463
45-54,NHB,oil,Food_price,USD,0.0289118887072467,0.0289118887072467,0.0289118887072467
45-54,NHB,oil,FL,mrh-eq,0.00241591774880495,0.00241591774880495,0.00241591774880495
45-54,NHB,sat_fat,CED,MJ,0.196848144236766,0.196848144236766,0.196848144236766
45-54,NHB,sat_fat,Food_price,USD,0.0242440378393385,0.0242440378393385,0.0242440378393385
45-54,NHB,sat_fat,FL,mrh-eq,0.00529790191794699,0.00529790191794699,0.00529790191794699
45-54,NHW,added_sugar,CED,MJ,0.0916464539719675,0.0916464539719675,0.0916464539719675
45-54,NHW,added_sugar,Food_price,USD,0.159799713170018,0.159799713170018,0.159799713170018
45-54,NHW,added_sugar,FL,mrh-eq,0.00412314681216802,0.00412314681216802,0.00412314681216802
45-54,NHW,oil,CED,MJ,0.049881989421784,0.049881989421784,0.049881989421784
45-54,NHW,oil,Food_price,USD,0.0397896069535309,0.0397896069535309,0.0397896069535309
45-54,NHW,oil,FL,mrh-eq,0.00272512593199642,0.00272512593199642,0.00272512593199642
45-54,NHW,sat_fat,CED,MJ,0.210824866799463,0.210824866799463,0.210824866799463
45-54,NHW,sat_fat,Food_price,USD,0.0221155153275647,0.0221155153275647,0.0221155153275647
45-54,NHW,sat_fat,FL,mrh-eq,0.00573848614237459,0.00573848614237459,0.00573848614237459
45-54,OTH,added_sugar,CED,MJ,0.0888613099581755,0.0888613099581755,0.0888613099581755
45-54,OTH,added_sugar,Food_price,USD,0.124291318766799,0.124291318766799,0.124291318766799
45-54,OTH,added_sugar,FL,mrh-eq,0.00435503118213608,0.00435503118213608,0.00435503118213608
45-54,OTH,oil,CED,MJ,0.0501977886186209,0.0501977886186209,0.0501977886186209
45-54,OTH,oil,Food_price,USD,0.0256270526808228,0.0256270526808228,0.0256270526808228
45-54,OTH,oil,FL,mrh-eq,0.00264903312540709,0.00264903312540709,0.00264903312540709
