age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,0.384995832983602,0.373565582133854,0.381853245367449
20-34,added_sugar,Food_price,USD,0.739365675281275,0.716389293619286,0.736909969661983
20-34,added_sugar,FL,mrh-eq,0.0162466686297821,0.0157997098674572,0.0161254549985694
20-34,oil,CED,MJ,0.254466491265351,0.252310755678799,0.25421006157403
20-34,oil,Food_price,USD,0.170348752872665,0.171014875220379,0.172269140975106
20-34,oil,FL,mrh-eq,0.01322828023675,0.0131158738375982,0.0132126246945165
20-34,sat_fat,CED,MJ,1.29360234291713,1.28959492619651,1.3066894689403
20-34,sat_fat,Food_price,USD,0.154718492975389,0.154435893720127,0.155564635076359
20-34,sat_fat,FL,mrh-eq,0.0346831645241467,0.0345854800339609,0.0350267020740208
35-44,added_sugar,CED,MJ,0.415851446970397,0.407331045557102,0.399117896624678
35-44,added_sugar,Food_price,USD,0.71770951507146,0.708760232863703,0.697173367815564
35-44,added_sugar,FL,mrh-eq,0.0187568548242411,0.0183408585227304,0.0180074261652381
35-44,oil,CED,MJ,0.251675707362245,0.251303568574508,0.250488581251964
35-44,oil,Food_price,USD,0.141371991169249,0.141381330013037,0.140283317413722
35-44,oil,FL,mrh-eq,0.0125266768614765,0.0125032229645688,0.0124637558040532
35-44,sat_fat,CED,MJ,1.32735302435844,1.35137630892491,1.30432475854485
35-44,sat_fat,Food_price,USD,0.147517480905671,0.149390565959468,0.143738964572605
35-44,sat_fat,FL,mrh-eq,0.036028815691236,0.0366842043044246,0.035386456226912
45-54,added_sugar,CED,MJ,0.417913772141566,0.423008236988064,0.39233357864818
45-54,added_sugar,Food_price,USD,0.681927641237478,0.692262724821166,0.642461388095624
45-54,added_sugar,FL,mrh-eq,0.0188700405752009,0.0191216304392991,0.0177305842873098
45-54,oil,CED,MJ,0.256287140428007,0.254610249667343,0.247820447261832
45-54,oil,Food_price,USD,0.181048773693896,0.181547002331862,0.175141829918067
45-54,oil,FL,mrh-eq,0.0135350868043213,0.0134564690094306,0.013069127054253
45-54,sat_fat,CED,MJ,1.31171372164576,1.32486190273248,1.30222017798439
45-54,sat_fat,Food_price,USD,0.150586983865402,0.151698688537695,0.149842879798987
45-54,sat_fat,FL,mrh-eq,0.0355617284034972,0.0359445230829116,0.0353184947053716
55-64,added_sugar,CED,MJ,0.397522602949374,0.423641940807579,0.393978454223968
55-64,added_sugar,Food_price,USD,0.642801937261801,0.666775508050374,0.630923638290638
55-64,added_sugar,FL,mrh-eq,0.0186811373006712,0.019933528723187,0.0185042965561354
55-64,oil,CED,MJ,0.255736003858977,0.259592917507501,0.261784119259921
55-64,oil,Food_price,USD,0.207776416814336,0.213967176872549,0.213480743573543
55-64,oil,FL,mrh-eq,0.0132083455842841,0.013409224274827,0.0135239207235212
55-64,sat_fat,CED,MJ,1.33474701287595,1.35759325192259,1.34130690400673
55-64,sat_fat,Food_price,USD,0.144829017390929,0.147008990499152,0.145471963586079
55-64,sat_fat,FL,mrh-eq,0.0364564137469538,0.0371067055616935,0.0366591052416373
65-74,added_sugar,CED,MJ,0.374113564747449,0.392691390160021,0.380269249122983
65-74,added_sugar,Food_price,USD,0.592720473764833,0.616641392364697,0.602467550950793
65-74,added_sugar,FL,mrh-eq,0.0183870018807035,0.0193279034036708,0.0186928313374931
65-74,oil,CED,MJ,0.258326683027861,0.26065290691196,0.262065456490907
65-74,oil,Food_price,USD,0.2134693226196,0.2104946864166,0.212078786530657
65-74,oil,FL,mrh-eq,0.0124532839504794,0.0125703266872995,0.0126373854697773
65-74,sat_fat,CED,MJ,1.41540076931355,1.38331223021509,1.40346736262314
65-74,sat_fat,Food_price,USD,0.16335443033408,0.159454871663547,0.162428181291625
65-74,sat_fat,FL,mrh-eq,0.0384323894066567,0.0375612598666304,0.0381025366564879
75+,added_sugar,CED,MJ,0.410649906851223,0.400168166419673,0.411526675454198
75+,added_sugar,Food_price,USD,0.649865691222428,0.632365910619833,0.647938639317328
75+,added_sugar,FL,mrh-eq,0.0216341259647139,0.0210919549393911,0.0216753904639404
75+,oil,CED,MJ,0.247633156287823,0.244542650481194,0.24714749925685
75+,oil,Food_price,USD,0.197558587631955,0.197642615799892,0.198451535784075
75+,oil,FL,mrh-eq,0.0118415288016137,0.0116869769584373,0.0118143617405604
75+,sat_fat,CED,MJ,1.48069200497989,1.44222870996662,1.4544877410605
75+,sat_fat,Food_price,USD,0.16981954697449,0.164591309070386,0.166449971521503
75+,sat_fat,FL,mrh-eq,0.0393433450672931,0.0383298187302935,0.0386417715898045
