sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,-0.27419463890392,-0.278629652912948,-0.271720668819946
Female,HIS,Food_price,USD,-0.187013305317129,-0.180552633324635,-0.173668292040326
Female,HIS,FL,mrh-eq,-0.00955692666298132,-0.00967306917413311,-0.00933471474812201
Female,NHB,CED,MJ,-0.319064452870568,-0.314591344203398,-0.326146551080962
Female,NHB,Food_price,USD,-0.273496611856346,-0.269818468853485,-0.275723105929617
Female,NHB,FL,mrh-eq,-0.0110757679163667,-0.0109101725462896,-0.0112986775206264
Female,NHW,CED,MJ,-0.340890561471935,-0.339791030030683,-0.332657050490895
Female,NHW,Food_price,USD,-0.242719803440131,-0.247613673943209,-0.238447353326873
Female,NHW,FL,mrh-eq,-0.0117155762501845,-0.0117698637371205,-0.011407928747885
Female,OTH,CED,MJ,-0.247889841546861,-0.231950165984435,-0.239010310053264
Female,OTH,Food_price,USD,-0.170088518693466,-0.157801670823903,-0.166552020301265
Female,OTH,FL,mrh-eq,-0.00853469297776278,-0.00806536931174101,-0.00829979066567784
Male,HIS,CED,MJ,-0.25140003723988,-0.264111418467907,-0.244925495025887
Male,HIS,Food_price,USD,-0.15489502867383,-0.160077359763451,-0.151521568555185
Male,HIS,FL,mrh-eq,-0.00807286248291775,-0.00850446034776514,-0.00782513182538582
Male,NHB,CED,MJ,-0.296520317419856,-0.281981255303286,-0.290274074717558
Male,NHB,Food_price,USD,-0.213774622367541,-0.205965113569878,-0.219884717961529
Male,NHB,FL,mrh-eq,-0.00970684519883347,-0.00919440842528657,-0.00957228390368381
Male,NHW,CED,MJ,-0.322769477638082,-0.330360120219867,-0.316158498637582
Male,NHW,Food_price,USD,-0.215347308925941,-0.212794302617809,-0.201018138358348
Male,NHW,FL,mrh-eq,-0.0108040076203163,-0.011020587294367,-0.0105061789108606
Male,OTH,CED,MJ,-0.190780896464281,-0.212758779136803,-0.203584248426435
Male,OTH,Food_price,USD,-0.099759347217388,-0.114732981627468,-0.111436983851153
Male,OTH,FL,mrh-eq,-0.00618464657180617,-0.00720706299141444,-0.0067304124938914
