sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,-1.25626586983778,-1.24395287876828,-1.23686991111597
Female,Food_price,USD,-0.726231043246333,-0.727167528930581,-0.711512817776691
Female,FL,mrh-eq,-0.0411243511407607,-0.0409353391473948,-0.0403696094286275
Male,CED,MJ,-1.10030655300884,-1.12911218365908,-1.08633070785029
Male,Food_price,USD,-0.594082839038342,-0.59549611774796,-0.572117705670673
Male,FL,mrh-eq,-0.0350256204651803,-0.0359573605356762,-0.0344764230770773
