age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,0.401813602409853,0.419525223806123,0.409799842487916
20-34,Female,HIS,added_sugar,Food_price,USD,0.618646971471958,0.642359692806951,0.62376999459548
20-34,Female,HIS,added_sugar,FL,mrh-eq,0.0174172325469693,0.0181849701914705,0.0177634084847208
20-34,Female,HIS,oil,CED,MJ,0.26297275415528,0.265083716125043,0.263488567899071
20-34,Female,HIS,oil,Food_price,USD,0.174693691635468,0.177176561988823,0.178289560891746
20-34,Female,HIS,oil,FL,mrh-eq,0.0135739755848133,0.0136829379993041,0.0136006005604198
20-34,Female,HIS,sat_fat,CED,MJ,1.28106921085012,1.31794805815886,1.32386219081634
20-34,Female,HIS,sat_fat,Food_price,USD,0.193047518032242,0.197503282201994,0.197638874676878
20-34,Female,HIS,sat_fat,FL,mrh-eq,0.0350695695784388,0.0360791366578071,0.036241037423957
20-34,Female,NHB,added_sugar,CED,MJ,0.482674558187126,0.463173063190098,0.473238576064939
20-34,Female,NHB,added_sugar,Food_price,USD,0.887825764514368,0.861770072265327,0.866241307986504
20-34,Female,NHB,added_sugar,FL,mrh-eq,0.0189729240373306,0.0182063611909634,0.0186020153805863
20-34,Female,NHB,oil,CED,MJ,0.298711832402741,0.288670154934147,0.288271934487961
20-34,Female,NHB,oil,Food_price,USD,0.22436310014848,0.215562367375518,0.21419692006318
20-34,Female,NHB,oil,FL,mrh-eq,0.0153882414192516,0.0148709409966401,0.0148504265352119
20-34,Female,NHB,sat_fat,CED,MJ,1.21651568587042,1.20819412393752,1.26426130559225
20-34,Female,NHB,sat_fat,Food_price,USD,0.136705612180194,0.135389167665624,0.139217289407551
20-34,Female,NHB,sat_fat,FL,mrh-eq,0.0318739866000799,0.0316559529515033,0.033124971902532
20-34,Female,NHW,added_sugar,CED,MJ,0.379465048809936,0.392067575003295,0.391625616195412
20-34,Female,NHW,added_sugar,Food_price,USD,0.815363908492506,0.826972242156585,0.846194476698414
20-34,Female,NHW,added_sugar,FL,mrh-eq,0.0174601335149792,0.0180400071835875,0.0180196715563197
20-34,Female,NHW,oil,CED,MJ,0.270985732124131,0.269692978836675,0.270184674955121
20-34,Female,NHW,oil,Food_price,USD,0.187140163960719,0.186614235154187,0.19070746185978
20-34,Female,NHW,oil,FL,mrh-eq,0.0144464998217956,0.0143775819492919,0.0144037947237868
20-34,Female,NHW,sat_fat,CED,MJ,1.38846019319199,1.36796094257849,1.43199010906655
20-34,Female,NHW,sat_fat,Food_price,USD,0.166113715535618,0.161005317894587,0.169985715418388
20-34,Female,NHW,sat_fat,FL,mrh-eq,0.03618922970963,0.0356549312882819,0.0373238060788696
20-34,Female,OTH,added_sugar,CED,MJ,0.385477795001987,0.341765662632562,0.338326720993512
20-34,Female,OTH,added_sugar,Food_price,USD,0.757527116743859,0.648729606109872,0.667730510901038
20-34,Female,OTH,added_sugar,FL,mrh-eq,0.0175248598085543,0.0155375884231735,0.0153812448648789
20-34,Female,OTH,oil,CED,MJ,0.273257022809137,0.285338167612446,0.281480022821281
20-34,Female,OTH,oil,Food_price,USD,0.21274091477755,0.232085691748324,0.217806354061398
20-34,Female,OTH,oil,FL,mrh-eq,0.0139860555078045,0.0146044021474622,0.0144069315512753
20-34,Female,OTH,sat_fat,CED,MJ,1.20896347102277,1.16925405620859,1.13347224534069
20-34,Female,OTH,sat_fat,Food_price,USD,0.153282471749881,0.150309425450187,0.145471583403475
20-34,Female,OTH,sat_fat,FL,mrh-eq,0.0320200020803202,0.0309682783720078,0.0300205792182372
20-34,Male,HIS,added_sugar,CED,MJ,0.371488141829182,0.349048179119515,0.374724477721143
20-34,Male,HIS,added_sugar,Food_price,USD,0.67941130100807,0.64728909129155,0.684212284466043
20-34,Male,HIS,added_sugar,FL,mrh-eq,0.0135876392033423,0.0127668697555368,0.0137060121996492
20-34,Male,HIS,oil,CED,MJ,0.227217160432828,0.207954919777851,0.217694647546828
20-34,Male,HIS,oil,Food_price,USD,0.11504016765593,0.108163155118198,0.111442450220408
20-34,Male,HIS,oil,FL,mrh-eq,0.0119039866550015,0.010894831117341,0.0114050988680883
20-34,Male,HIS,sat_fat,CED,MJ,1.23978203004593,1.27236142975094,1.22335882569026
20-34,Male,HIS,sat_fat,Food_price,USD,0.134855272329505,0.13708219300711,0.130363533829568
20-34,Male,HIS,sat_fat,FL,mrh-eq,0.0341800500943797,0.0350782446858283,0.0337272721592404
20-34,Male,NHB,added_sugar,CED,MJ,0.443747350173247,0.423813941331488,0.442821155381096
20-34,Male,NHB,added_sugar,Food_price,USD,0.786497322310741,0.758924033143002,0.782863584230825
20-34,Male,NHB,added_sugar,FL,mrh-eq,0.0173034362918444,0.0165261550983048,0.0172673203520567
20-34,Male,NHB,oil,CED,MJ,0.248839350282866,0.23557920681505,0.252366853729342
20-34,Male,NHB,oil,Food_price,USD,0.0852466767122875,0.0831580957629525,0.0842084244770169
20-34,Male,NHB,oil,FL,mrh-eq,0.0122895531148315,0.0116346677951553,0.0124637676870804
20-34,Male,NHB,sat_fat,CED,MJ,1.20706222436386,1.1529819255401,1.15578355963715
20-34,Male,NHB,sat_fat,Food_price,USD,0.112471674349157,0.108100759248821,0.107618045537525
20-34,Male,NHB,sat_fat,FL,mrh-eq,0.032482086468392,0.0310267837448264,0.0311021758158863
20-34,Male,NHW,added_sugar,CED,MJ,0.360890574217119,0.334605896120236,0.342868579215382
20-34,Male,NHW,added_sugar,Food_price,USD,0.701251389447942,0.659713315293843,0.680918548131247
20-34,Male,NHW,added_sugar,FL,mrh-eq,0.0148045518295682,0.013726294576513,0.0140652486220676
20-34,Male,NHW,oil,CED,MJ,0.236662677627795,0.240099679712182,0.240579269683352
