age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.305572820100842,-0.30119682699433,-0.313959986136132
20-34,HIS,added_sugar,Food_price,USD,-0.516659974259298,-0.509188375338643,-0.524154150883511
20-34,HIS,added_sugar,FL,mrh-eq,-0.0122694125677606,-0.0121975900710171,-0.0126159690140669
20-34,HIS,oil,CED,MJ,0.00848435175698734,0.0190519167868893,0.014017028267166
20-34,HIS,oil,Food_price,USD,0.00647597377545324,0.00923808712777191,0.00657841158083641
20-34,HIS,oil,FL,mrh-eq,0.000448217711223513,0.00100280982708395,0.000738309604334483
20-34,HIS,sat_fat,CED,MJ,-0.742599433051392,-0.787964451134789,-0.758798636088846
20-34,HIS,sat_fat,Food_price,USD,-0.0985197724563225,-0.10285214442643,-0.0984234868358259
20-34,HIS,sat_fat,FL,mrh-eq,-0.0204010650906383,-0.0216471941000997,-0.020842379137382
20-34,NHB,added_sugar,CED,MJ,-0.420276951527854,-0.390485123837096,-0.412141704371137
20-34,NHB,added_sugar,Food_price,USD,-0.758207194585238,-0.717725299962314,-0.738506848726851
20-34,NHB,added_sugar,FL,mrh-eq,-0.0164623812565777,-0.0152958353527779,-0.0161428112388004
20-34,NHB,oil,CED,MJ,-0.0283797323277494,-0.0145115152055614,-0.0238553675040355
20-34,NHB,oil,Food_price,USD,-0.0233509660179622,-0.0166441517167257,-0.0163889674865959
20-34,NHB,oil,FL,mrh-eq,-0.00146653276176951,-0.000768230614856379,-0.00122916927987041
20-34,NHB,sat_fat,CED,MJ,-0.742410313370097,-0.703027812141936,-0.742676945120869
20-34,NHB,sat_fat,Food_price,USD,-0.0767293947048313,-0.0731111490236544,-0.0753975723972059
20-34,NHB,sat_fat,FL,mrh-eq,-0.0197020463921836,-0.0186462501136653,-0.0196863388477802
20-34,NHW,added_sugar,CED,MJ,-0.282078549933415,-0.270874910723869,-0.27697442036538
20-34,NHW,added_sugar,Food_price,USD,-0.576267432332913,-0.552478154401147,-0.583039679589546
20-34,NHW,added_sugar,FL,mrh-eq,-0.0123084705241803,-0.0118949281033694,-0.0121435287034903
20-34,NHW,oil,CED,MJ,-0.00102172515589536,-0.0023857515248914,-0.00296716255016389
20-34,NHW,oil,Food_price,USD,0.00109541069921391,-0.000901173624860857,-0.00428016196557899
20-34,NHW,oil,FL,mrh-eq,-7.45908129256508e-05,-0.000143006475466468,-0.00017340176691244
20-34,NHW,sat_fat,CED,MJ,-0.856122869156871,-0.846631518263759,-0.89170603076498
20-34,NHW,sat_fat,Food_price,USD,-0.100880719576052,-0.0995913945074021,-0.104260312249788
20-34,NHW,sat_fat,FL,mrh-eq,-0.0227986179791284,-0.0225549418284606,-0.0237359552431288
20-34,OTH,added_sugar,CED,MJ,-0.272108797870095,-0.216883477848068,-0.249924672061625
20-34,OTH,added_sugar,Food_price,USD,-0.52743895224198,-0.398198693088171,-0.471061476819369
20-34,OTH,added_sugar,FL,mrh-eq,-0.0120528967156963,-0.00960120037083665,-0.0110069788288828
20-34,OTH,oil,CED,MJ,-0.00371713721605036,-0.00879736484823829,-0.0064029860893513
20-34,OTH,oil,Food_price,USD,-0.00124248666425818,-0.0110312884470546,-0.00333538279298606
20-34,OTH,oil,FL,mrh-eq,-0.000175669024924566,-0.000431655450108913,-0.000309005932253123
20-34,OTH,sat_fat,CED,MJ,-0.663970629140835,-0.631851998732794,-0.608734271993204
20-34,OTH,sat_fat,Food_price,USD,-0.0864933057744687,-0.0865039377100578,-0.0811426351936498
20-34,OTH,sat_fat,FL,mrh-eq,-0.017823883085852,-0.0169684175470002,-0.0163562418474293
35-44,HIS,added_sugar,CED,MJ,-0.278917735581411,-0.282075339847172,-0.265526213061153
35-44,HIS,added_sugar,Food_price,USD,-0.48314263896484,-0.454210238636548,-0.466288855357981
35-44,HIS,added_sugar,FL,mrh-eq,-0.0130232101288235,-0.0129419480797147,-0.0122615433300636
35-44,HIS,oil,CED,MJ,0.0332303511089002,0.0302663105945442,0.0363784136078241
35-44,HIS,oil,Food_price,USD,0.0255394763642494,0.0219397365191061,0.0308158353790766
35-44,HIS,oil,FL,mrh-eq,0.00169636063667771,0.00154448581823926,0.00185578527132153
35-44,HIS,sat_fat,CED,MJ,-0.725369808390053,-0.765204837814279,-0.689537943559745
35-44,HIS,sat_fat,Food_price,USD,-0.07256763776701,-0.0779609732237392,-0.0693619901484682
35-44,HIS,sat_fat,FL,mrh-eq,-0.0198479198041266,-0.0209151701485236,-0.0188460379212479
35-44,NHB,added_sugar,CED,MJ,-0.41674349179192,-0.430331570334415,-0.428376050843624
35-44,NHB,added_sugar,Food_price,USD,-0.678605869292974,-0.73008757004287,-0.7062926139334
35-44,NHB,added_sugar,FL,mrh-eq,-0.0167683799664744,-0.0173792434666673,-0.0172433198444609
35-44,NHB,oil,CED,MJ,-0.0176649721141097,-0.0132266182282872,-0.00518672246654286
35-44,NHB,oil,Food_price,USD,0.000807601885249484,0.0103076697988465,0.00895850331442482
35-44,NHB,oil,FL,mrh-eq,-0.000873006961431828,-0.000650538350636777,-0.000246229097415082
35-44,NHB,sat_fat,CED,MJ,-0.698718666197791,-0.696227192973275,-0.688080766248509
35-44,NHB,sat_fat,Food_price,USD,-0.0742786110095769,-0.0742901808879553,-0.075503584993166
35-44,NHB,sat_fat,FL,mrh-eq,-0.0187961755552628,-0.0187177510520207,-0.0184999105146848
35-44,NHW,added_sugar,CED,MJ,-0.400588338883548,-0.363769130535574,-0.349730352271127
35-44,NHW,added_sugar,Food_price,USD,-0.703076095598792,-0.665820369152702,-0.633389040236505
35-44,NHW,added_sugar,FL,mrh-eq,-0.0179573638113987,-0.0162520645844737,-0.0157183556869471
35-44,NHW,oil,CED,MJ,-0.0126534440902398,-0.0128500994506551,-0.0145787198684728
35-44,NHW,oil,Food_price,USD,-0.00726955282121925,-0.0108253310077408,-0.00964156829486143
35-44,NHW,oil,FL,mrh-eq,-0.000605711036764561,-0.00061600573394483,-0.000697523953173598
35-44,NHW,sat_fat,CED,MJ,-0.937235701259808,-0.992431025657174,-0.902888603538322
35-44,NHW,sat_fat,Food_price,USD,-0.105542690617574,-0.109876998874321,-0.0975335132884747
35-44,NHW,sat_fat,FL,mrh-eq,-0.0254354546035136,-0.0269491101019769,-0.0244741456696854
35-44,OTH,added_sugar,CED,MJ,-0.233125553236086,-0.266491853345189,-0.257752495681629
35-44,OTH,added_sugar,Food_price,USD,-0.341119836330606,-0.390880886955844,-0.389519130784887
35-44,OTH,added_sugar,FL,mrh-eq,-0.0118417214474715,-0.0135609623191555,-0.0131243672093105
35-44,OTH,oil,CED,MJ,0.0007601362028478,0.00603250811587859,0.00185934085246267
35-44,OTH,oil,Food_price,USD,-0.00367267219710878,0.00827528171690524,-0.0010238575356212
35-44,OTH,oil,FL,mrh-eq,1.74004809496726e-05,0.000337325211636587,8.14901077294964e-05
35-44,OTH,sat_fat,CED,MJ,-0.726349662954642,-0.674835528169633,-0.701782041057022
35-44,OTH,sat_fat,Food_price,USD,-0.0948944634401,-0.0862146718471873,-0.0931657947489306
35-44,OTH,sat_fat,FL,mrh-eq,-0.0196355949888282,-0.0182452586887452,-0.0189688699769644
45-54,HIS,added_sugar,CED,MJ,-0.296044056686488,-0.336731161889498,-0.273547676072243
45-54,HIS,added_sugar,Food_price,USD,-0.429266905392755,-0.481569347934991,-0.393009887137271
45-54,HIS,added_sugar,FL,mrh-eq,-0.0137066023400955,-0.0155352915275715,-0.0126412790750128
45-54,HIS,oil,CED,MJ,0.0176618191019925,0.0241201016792379,0.01834021879477
45-54,HIS,oil,Food_price,USD,0.00734345225447214,0.0120157467536424,0.0100369862682729
45-54,HIS,oil,FL,mrh-eq,0.000857582202405906,0.00116899103443971,0.000891935763984059
45-54,HIS,sat_fat,CED,MJ,-0.63701775150188,-0.724470256789489,-0.678753380103954
45-54,HIS,sat_fat,Food_price,USD,-0.0800125018247419,-0.0868453107447829,-0.0835566949923557
45-54,HIS,sat_fat,FL,mrh-eq,-0.0173825437139328,-0.019808299359375,-0.0185254884083808
45-54,NHB,added_sugar,CED,MJ,-0.40782031168388,-0.359575386227027,-0.406022117016471
