age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,-12.9549198134527,-14.0010142661847,-13.4266079360098
20-34,Female,HIS,added_sugar,Food_price,USD,-12.9549198134527,-14.0010142661847,-13.4266079360098
20-34,Female,HIS,added_sugar,FL,mrh-eq,-12.9549198134527,-14.0010142661847,-13.4266079360098
20-34,Female,HIS,oil,CED,MJ,-1.04629483706752,-1.31456157000506,-1.11184583695916
20-34,Female,HIS,oil,Food_price,USD,-1.04629483706752,-1.31456157000506,-1.11184583695916
20-34,Female,HIS,oil,FL,mrh-eq,-1.04629483706752,-1.31456157000506,-1.11184583695916
20-34,Female,HIS,sat_fat,CED,MJ,-14.5017248219236,-15.4201915760252,-15.5674828994163
20-34,Female,HIS,sat_fat,Food_price,USD,-14.5017248219236,-15.4201915760252,-15.5674828994163
20-34,Female,HIS,sat_fat,FL,mrh-eq,-14.5017248219236,-15.4201915760252,-15.5674828994163
20-34,Female,NHB,added_sugar,CED,MJ,-17.4782412727997,-16.3357853485204,-16.9254532081653
20-34,Female,NHB,added_sugar,Food_price,USD,-17.4782412727997,-16.3357853485204,-16.9254532081653
20-34,Female,NHB,added_sugar,FL,mrh-eq,-17.4782412727997,-16.3357853485204,-16.9254532081653
20-34,Female,NHB,oil,CED,MJ,-6.29719328851116,-4.99897593707569,-4.94749283631379
20-34,Female,NHB,oil,Food_price,USD,-6.29719328851116,-4.99897593707569,-4.94749283631379
20-34,Female,NHB,oil,FL,mrh-eq,-6.29719328851116,-4.99897593707569,-4.94749283631379
20-34,Female,NHB,sat_fat,CED,MJ,-15.5040656227154,-15.2802272993665,-16.7883557057512
20-34,Female,NHB,sat_fat,Food_price,USD,-15.5040656227154,-15.2802272993665,-16.7883557057512
20-34,Female,NHB,sat_fat,FL,mrh-eq,-15.5040656227154,-15.2802272993665,-16.7883557057512
20-34,Female,NHW,added_sugar,CED,MJ,-12.2200982154672,-12.9837861455927,-12.9570043240741
20-34,Female,NHW,added_sugar,Food_price,USD,-12.2200982154672,-12.9837861455927,-12.9570043240741
20-34,Female,NHW,added_sugar,FL,mrh-eq,-12.2200982154672,-12.9837861455927,-12.9570043240741
20-34,Female,NHW,oil,CED,MJ,-2.40893181899074,-2.2429963012079,-2.30610954237922
20-34,Female,NHW,oil,Food_price,USD,-2.40893181899074,-2.2429963012079,-2.30610954237922
20-34,Female,NHW,oil,FL,mrh-eq,-2.40893181899074,-2.2429963012079,-2.30610954237922
20-34,Female,NHW,sat_fat,CED,MJ,-17.4256750597155,-16.9169027746178,-18.5060469809716
20-34,Female,NHW,sat_fat,Food_price,USD,-17.4256750597155,-16.9169027746178,-18.5060469809716
20-34,Female,NHW,sat_fat,FL,mrh-eq,-17.4256750597155,-16.9169027746178,-18.5060469809716
20-34,Female,OTH,added_sugar,CED,MJ,-11.8878498901814,-9.31779551197431,-9.1156029732726
20-34,Female,OTH,added_sugar,Food_price,USD,-11.8878498901814,-9.31779551197431,-9.1156029732726
20-34,Female,OTH,added_sugar,FL,mrh-eq,-11.8878498901814,-9.31779551197431,-9.1156029732726
20-34,Female,OTH,oil,CED,MJ,-2.48867190029987,-4.02898862418523,-3.53708450071382
20-34,Female,OTH,oil,Food_price,USD,-2.48867190029987,-4.02898862418523,-3.53708450071382
20-34,Female,OTH,oil,FL,mrh-eq,-2.48867190029987,-4.02898862418523,-3.53708450071382
20-34,Female,OTH,sat_fat,CED,MJ,-13.7610752001866,-12.7466716110057,-11.8326012943907
20-34,Female,OTH,sat_fat,Food_price,USD,-13.7610752001866,-12.7466716110057,-11.8326012943907
