age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,-0.219342177329853,-0.237053798726123,-0.227328417407916
20-34,Female,HIS,added_sugar,Food_price,USD,-0.341755875809484,-0.365468597144478,-0.346878898933008
20-34,Female,HIS,added_sugar,FL,mrh-eq,-0.00950772618696927,-0.0102754638314705,-0.00985390212472083
20-34,Female,HIS,oil,CED,MJ,-0.00823318115527966,-0.0103441431250435,-0.00874899489907126
20-34,Female,HIS,oil,Food_price,USD,-0.00198299080693375,-0.00446586116028902,-0.00557886006321149
20-34,Female,HIS,oil,FL,mrh-eq,-0.000424975584813328,-0.000533937999304084,-0.00045160056041975
20-34,Female,HIS,sat_fat,CED,MJ,-0.582282257940116,-0.619161105248862,-0.625075237906345
20-34,Female,HIS,sat_fat,Food_price,USD,-0.0900612375382081,-0.0945170017079609,-0.0946525941828449
20-34,Female,HIS,sat_fat,FL,mrh-eq,-0.0159401131384388,-0.0169496802178072,-0.017111580983957
20-34,Female,NHB,added_sugar,CED,MJ,-0.298350096047125,-0.278848601050097,-0.288914113924939
20-34,Female,NHB,added_sugar,Food_price,USD,-0.548935314344322,-0.52287962209528,-0.527350857816457
20-34,Female,NHB,added_sugar,FL,mrh-eq,-0.0117275162173306,-0.0109609533709633,-0.0113566075605863
20-34,Female,NHB,oil,CED,MJ,-0.0487086264027406,-0.0386669489341464,-0.0382687284879609
20-34,Female,NHB,oil,Food_price,USD,-0.0373703440622481,-0.0285696112892861,-0.0272041639769484
20-34,Female,NHB,oil,FL,mrh-eq,-0.00250924141925162,-0.00199194099664014,-0.00197142653521191
20-34,Female,NHB,sat_fat,CED,MJ,-0.576389424120415,-0.568067862187515,-0.62413504384225
20-34,Female,NHB,sat_fat,Food_price,USD,-0.0652546226953426,-0.0639381781807726,-0.0677662999226993
20-34,Female,NHB,sat_fat,FL,mrh-eq,-0.0151020073100799,-0.0148839736615033,-0.016352992612532
