age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,0.180268145819463,0.180268145819463,0.180268145819463
20-34,Female,added_sugar,Food_price,USD,0.352272181596901,0.352272181596901,0.352272181596901
20-34,Female,added_sugar,FL,mrh-eq,0.00801589734226375,0.00801589734226375,0.00801589734226375
20-34,Female,oil,CED,MJ,0.252586451796553,0.252586451796553,0.252586451796553
20-34,Female,oil,Food_price,USD,0.17977973998619,0.17977973998619,0.17977973998619
20-34,Female,oil,FL,mrh-eq,0.0132553855689795,0.0132553855689795,0.0132553855689795
20-34,Female,sat_fat,CED,MJ,0.680530749089265,0.680530749089265,0.680530749089265
20-34,Female,sat_fat,Food_price,USD,0.0847350400203533,0.0847350400203533,0.0847350400203533
20-34,Female,sat_fat,FL,mrh-eq,0.0179632643914845,0.0179632643914845,0.0179632643914845
20-34,Male,added_sugar,CED,MJ,0.187515074779151,0.187515074779151,0.187515074779151
20-34,Male,added_sugar,Food_price,USD,0.354956016366947,0.354956016366947,0.354956016366947
20-34,Male,added_sugar,FL,mrh-eq,0.00751530245028033,0.00751530245028033,0.00751530245028033
20-34,Male,oil,CED,MJ,0.251388404717979,0.251388404717979,0.251388404717979
20-34,Male,oil,Food_price,USD,0.159081441960489,0.159081441960489,0.159081441960489
20-34,Male,oil,FL,mrh-eq,0.0129347107308893,0.0129347107308893,0.0129347107308893
20-34,Male,sat_fat,CED,MJ,0.677417939540098,0.677417939540098,0.677417939540098
20-34,Male,sat_fat,Food_price,USD,0.0772656364614424,0.0772656364614424,0.0772656364614424
20-34,Male,sat_fat,FL,mrh-eq,0.0184633802370022,0.0184633802370022,0.0184633802370022
35-44,Female,added_sugar,CED,MJ,0.179046776415578,0.179046776415578,0.179046776415578
35-44,Female,added_sugar,Food_price,USD,0.301039512305042,0.301039512305042,0.301039512305042
35-44,Female,added_sugar,FL,mrh-eq,0.0084750026830859,0.0084750026830859,0.0084750026830859
35-44,Female,oil,CED,MJ,0.250722668543813,0.250722668543813,0.250722668543813
35-44,Female,oil,Food_price,USD,0.130626232847885,0.130626232847885,0.130626232847885
35-44,Female,oil,FL,mrh-eq,0.0125373402515348,0.0125373402515348,0.0125373402515348
35-44,Female,sat_fat,CED,MJ,0.686460098589209,0.686460098589209,0.686460098589209
35-44,Female,sat_fat,Food_price,USD,0.0799027377377823,0.0799027377377823,0.0799027377377823
35-44,Female,sat_fat,FL,mrh-eq,0.0182705175622708,0.0182705175622708,0.0182705175622708
35-44,Male,added_sugar,CED,MJ,0.18250921942788,0.18250921942788,0.18250921942788
35-44,Male,added_sugar,Food_price,USD,0.33177689298091,0.33177689298091,0.33177689298091
35-44,Male,added_sugar,FL,mrh-eq,0.00788297408105534,0.00788297408105534,0.00788297408105534
35-44,Male,oil,CED,MJ,0.250443960173493,0.250443960173493,0.250443960173493
35-44,Male,oil,Food_price,USD,0.155536792094784,0.155536792094784,0.155536792094784
35-44,Male,oil,FL,mrh-eq,0.0124389390049379,0.0124389390049379,0.0124389390049379
35-44,Male,sat_fat,CED,MJ,0.68788759752962,0.68788759752962,0.68788759752962
35-44,Male,sat_fat,Food_price,USD,0.072150404231885,0.072150404231885,0.072150404231885
35-44,Male,sat_fat,FL,mrh-eq,0.0190626966173238,0.0190626966173238,0.0190626966173238
45-54,Female,added_sugar,CED,MJ,0.179704829144368,0.179704829144368,0.179704829144368
45-54,Female,added_sugar,Food_price,USD,0.289553581051037,0.289553581051037,0.289553581051037
45-54,Female,added_sugar,FL,mrh-eq,0.00809590845954794,0.00809590845954794,0.00809590845954794
45-54,Female,oil,CED,MJ,0.25085701036073,0.25085701036073,0.25085701036073
45-54,Female,oil,Food_price,USD,0.189125432129381,0.189125432129381,0.189125432129381
45-54,Female,oil,FL,mrh-eq,0.013532259785987,0.013532259785987,0.013532259785987
45-54,Female,sat_fat,CED,MJ,0.692344975016157,0.692344975016157,0.692344975016157
45-54,Female,sat_fat,Food_price,USD,0.0819642579583838,0.0819642579583838,0.0819642579583838
45-54,Female,sat_fat,FL,mrh-eq,0.018430029367001,0.018430029367001,0.018430029367001
45-54,Male,added_sugar,CED,MJ,0.181092844993668,0.181092844993668,0.181092844993668
45-54,Male,added_sugar,Food_price,USD,0.297391347803873,0.297391347803873,0.297391347803873
45-54,Male,added_sugar,FL,mrh-eq,0.00827919856561148,0.00827919856561148,0.00827919856561148
45-54,Male,oil,CED,MJ,0.249705693832751,0.249705693832751,0.249705693832751
45-54,Male,oil,Food_price,USD,0.164758775431225,0.164758775431225,0.164758775431225
45-54,Male,oil,FL,mrh-eq,0.0128706100752425,0.0128706100752425,0.0128706100752425
