age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,1.89082809892842,1.91379384439903,1.9041950097683
20-34,HIS,Food_price,USD,0.957133279578822,0.953229227302949,0.961936490898337
20-34,HIS,FL,mrh-eq,0.0627862887957999,0.0632282994438314,0.0631120296582291
20-34,NHB,CED,MJ,1.95106698798271,1.8896500283859,1.94244843245628
20-34,NHB,Food_price,USD,1.12272798781196,1.08757524879298,1.10288593854868
20-34,NHB,FL,mrh-eq,0.0642521364201593,0.0620897680461708,0.0638393055004942
20-34,NHW,CED,MJ,1.97290388545925,1.95915128424257,1.99885696368402
20-34,NHW,Food_price,USD,1.09180293690721,1.07668556603895,1.10341710752695
20-34,NHW,FL,mrh-eq,0.0653069893344485,0.0648985251616993,0.0660102176918313
20-34,OTH,CED,MJ,1.79160839533601,1.73434330273759,1.73626679203267
20-34,OTH,Food_price,USD,1.05186003770055,0.974330100751439,1.01210032771057
20-34,OTH,FL,mrh-eq,0.0608356880317838,0.0587609698420348,0.0591146420827868
35-44,HIS,CED,MJ,1.81871793003767,1.85394966736371,1.78015557667766
35-44,HIS,Food_price,USD,0.903329431785676,0.89116564581363,0.885236809678302
35-44,HIS,FL,mrh-eq,0.0619063097970362,0.0627993509226296,0.0605106225854366
35-44,NHB,CED,MJ,1.91144714706591,1.91498923909087,1.90071439901335
35-44,NHB,Food_price,USD,0.942660417541384,0.968788634561229,0.955124492846499
35-44,NHB,FL,mrh-eq,0.063760489123272,0.0639231798304321,0.0633281178816153
35-44,NHW,CED,MJ,2.1283759459274,2.14632992615159,2.07038040195153
35-44,NHW,Food_price,USD,1.10472825613695,1.08633713800032,1.0544837984724
35-44,NHW,FL,mrh-eq,0.0710424846886449,0.0710775847135518,0.0689108394399579
35-44,OTH,CED,MJ,1.83085593230457,1.808824150377,1.82746728665585
35-44,OTH,Food_price,USD,0.840344376577206,0.856807287511418,0.869063518208971
35-44,OTH,FL,mrh-eq,0.0649023834321827,0.0647052435304431,0.0651914660238008
45-54,HIS,CED,MJ,1.77661241758259,1.86427791284451,1.79289178467705
45-54,HIS,Food_price,USD,0.840256229209055,0.876211483772774,0.816660576768257
45-54,HIS,FL,mrh-eq,0.0607486310554484,0.0635339613568792,0.0608828645580461
45-54,NHB,CED,MJ,1.87261877792382,1.85107779558553,1.90318743679343
45-54,NHB,Food_price,USD,0.994340575912853,0.955322632715109,1.00456902153165
45-54,NHB,FL,mrh-eq,0.0634678977389652,0.0622462174364099,0.0644087006409617
45-54,NHW,CED,MJ,2.11836174713478,2.12097793460096,2.02799599132598
45-54,NHW,Food_price,USD,1.12573237219517,1.13353207431898,1.05036899921753
45-54,NHW,FL,mrh-eq,0.0726350513972474,0.0727370105910156,0.0690892689823522
45-54,OTH,CED,MJ,1.70914596837371,1.73949077324072,1.74870690513566
45-54,OTH,Food_price,USD,0.698839846263693,0.749919208643412,0.714250346329698
45-54,OTH,FL,mrh-eq,0.0584988944597401,0.0601391149099649,0.0598039197569741
