outcome,outcome_unit,X1,X2,X3
CED,MJ,1.99348724391522,1.99843855862877,1.98173104138818
Food_price,USD,1.01790843930481,1.0188736212298,1.00582784571985
FL,mrh-eq,0.0674460091266422,0.0676798067637945,0.0669930903681138
