age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.103398503718732,-0.101889042772052,-0.10623381078183
20-34,HIS,added_sugar,Food_price,USD,-0.174865428254332,-0.172297159159726,-0.177401630826842
20-34,HIS,added_sugar,FL,mrh-eq,-0.00415070921221485,-0.00412527741978432,-0.00426784137612667
20-34,HIS,oil,CED,MJ,0.00137503326960644,0.00309954549274005,0.00227876444535067
20-34,HIS,oil,Food_price,USD,0.00105580498159215,0.00150373991101486,0.00106731524907395
20-34,HIS,oil,FL,mrh-eq,7.26558137349711e-05,0.00016316189716822,0.000120041283365147
20-34,HIS,sat_fat,CED,MJ,-0.175028824920105,-0.185718512566284,-0.178784030755434
20-34,HIS,sat_fat,Food_price,USD,-0.0231940827190291,-0.0242129987160648,-0.023161632292817
20-34,HIS,sat_fat,FL,mrh-eq,-0.00480859830571804,-0.00510223993040778,-0.00491088934894622
20-34,NHB,added_sugar,CED,MJ,-0.142273481907706,-0.13218903292147,-0.139517790836211
20-34,NHB,added_sugar,Food_price,USD,-0.256675723725751,-0.242972925993592,-0.250003126821884
20-34,NHB,added_sugar,FL,mrh-eq,-0.00557291663475563,-0.005178042774634,-0.00546466704414897
20-34,NHB,oil,CED,MJ,-0.00466966542011072,-0.00237729680652008,-0.00392724945167934
20-34,NHB,oil,Food_price,USD,-0.00384427892573315,-0.00273866415820611,-0.00269738062791712
20-34,NHB,oil,FL,mrh-eq,-0.000241312546543727,-0.000125894477520559,-0.000202355369649655
20-34,NHB,sat_fat,CED,MJ,-0.171369502286118,-0.162120733441644,-0.171093184622821
20-34,NHB,sat_fat,Food_price,USD,-0.0176709401352943,-0.0168251370486289,-0.0173383179028875
20-34,NHB,sat_fat,FL,mrh-eq,-0.00454917506744064,-0.00430119104134283,-0.00453657171052665
20-34,NHW,added_sugar,CED,MJ,-0.0952297131757424,-0.0914390694913888,-0.0935001965986308
20-34,NHW,added_sugar,Food_price,USD,-0.194539262215407,-0.186496486210421,-0.196815113474848
20-34,NHW,added_sugar,FL,mrh-eq,-0.00415514645966645,-0.00401518219535257,-0.00409918946266607
20-34,NHW,oil,CED,MJ,-0.000188766901803996,-0.000411107696001843,-0.00050705372327443
20-34,NHW,oil,Food_price,USD,0.000167100403940397,-0.00015988791326665,-0.000718889079170972
20-34,NHW,oil,FL,mrh-eq,-1.33647147248978e-05,-2.45121024430812e-05,-2.95285876388109e-05
20-34,NHW,sat_fat,CED,MJ,-0.19324781743866,-0.191237757811839,-0.201130438403876
20-34,NHW,sat_fat,Food_price,USD,-0.0227488745547799,-0.0225000144344819,-0.0235002757876562
20-34,NHW,sat_fat,FL,mrh-eq,-0.00515033966298683,-0.00509881780339367,-0.0053581108269875
20-34,OTH,added_sugar,CED,MJ,-0.0917211429810342,-0.0731043496752492,-0.084223896337708
20-34,OTH,added_sugar,Food_price,USD,-0.17779271635434,-0.134220894877921,-0.15875876158236
20-34,OTH,added_sugar,FL,mrh-eq,-0.00406288366677376,-0.00323637209374344,-0.00370946056792962
20-34,OTH,oil,CED,MJ,-0.000634103649200046,-0.00147971986232875,-0.00108381305563541
20-34,OTH,oil,Food_price,USD,-0.000219130040773809,-0.00184283594795968,-0.00056762493524417
20-34,OTH,oil,FL,mrh-eq,-3.00775180120311e-05,-7.27008912916231e-05,-5.24212127518224e-05
20-34,OTH,sat_fat,CED,MJ,-0.152701124282547,-0.145473671175741,-0.14035563073998
20-34,OTH,sat_fat,Food_price,USD,-0.0199265630325394,-0.0199637901154571,-0.0187364830253269
20-34,OTH,sat_fat,FL,mrh-eq,-0.00410142293866591,-0.00390885386963869,-0.00377332607385958
35-44,HIS,added_sugar,CED,MJ,-0.0938825797606478,-0.0950253986381552,-0.089422747415991
35-44,HIS,added_sugar,Food_price,USD,-0.162600038164018,-0.153016087569829,-0.157027788735657
35-44,HIS,added_sugar,FL,mrh-eq,-0.00438213088681576,-0.00435840031182753,-0.00412799521675687
35-44,HIS,oil,CED,MJ,0.00543449326024161,0.00495142514834709,0.00595311237125488
35-44,HIS,oil,Food_price,USD,0.00417685930668471,0.00358848447548804,0.00504240239709829
35-44,HIS,oil,FL,mrh-eq,0.000277422700716668,0.000252670168745844,0.000303687641879826
35-44,HIS,sat_fat,CED,MJ,-0.1720729462692,-0.181171996158099,-0.163242301235386
35-44,HIS,sat_fat,Food_price,USD,-0.0171775280183464,-0.0183975647269637,-0.0163721524042652
35-44,HIS,sat_fat,FL,mrh-eq,-0.00471210671082363,-0.00495590674197424,-0.00446522121736283
35-44,NHB,added_sugar,CED,MJ,-0.141023859251684,-0.145628985660319,-0.144961008008931
35-44,NHB,added_sugar,Food_price,USD,-0.229634878199342,-0.247068208525653,-0.239000858918887
35-44,NHB,added_sugar,FL,mrh-eq,-0.00567447279219834,-0.00588146843742611,-0.00583522374051968
35-44,NHB,oil,CED,MJ,-0.00291680487714552,-0.00218504419695207,-0.000859949709503911
35-44,NHB,oil,Food_price,USD,0.00013292534251423,0.0016965667905938,0.00147450389014
35-44,NHB,oil,FL,mrh-eq,-0.000144154383037397,-0.000107475693777404,-4.08400564952144e-05
35-44,NHB,sat_fat,CED,MJ,-0.162474066188523,-0.161716859867276,-0.15984293010633
35-44,NHB,sat_fat,Food_price,USD,-0.017220072292597,-0.0172153691091954,-0.0174924120104003
35-44,NHB,sat_fat,FL,mrh-eq,-0.00437287589106528,-0.00434983861409313,-0.00429970748433465
35-44,NHW,added_sugar,CED,MJ,-0.135351760578001,-0.122916979057761,-0.118163431869461
35-44,NHW,added_sugar,Food_price,USD,-0.23756145513773,-0.224983671855415,-0.214007563323071
35-44,NHW,added_sugar,FL,mrh-eq,-0.00606731206560752,-0.00549139673522439,-0.00531061777319138
35-44,NHW,oil,CED,MJ,-0.00213438026378679,-0.00218532043865604,-0.00245210395228206
35-44,NHW,oil,Food_price,USD,-0.00122318326346301,-0.00181837820808199,-0.00161730307462154
35-44,NHW,oil,FL,mrh-eq,-0.000102167847618794,-0.000104750058473049,-0.00011731963152074
35-44,NHW,sat_fat,CED,MJ,-0.21635087900153,-0.229353511532516,-0.207937219441767
35-44,NHW,sat_fat,Food_price,USD,-0.0243002955562697,-0.0253083620277798,-0.0223803080065857
35-44,NHW,sat_fat,FL,mrh-eq,-0.00587780396639989,-0.00623468802974023,-0.00564248758173028
35-44,OTH,added_sugar,CED,MJ,-0.0781832171146925,-0.0893339207371938,-0.086391189428138
35-44,OTH,added_sugar,Food_price,USD,-0.114354939578612,-0.130994241903237,-0.130528964910568
35-44,OTH,added_sugar,FL,mrh-eq,-0.00397128031665193,-0.0045458199533118,-0.00439879187109259
35-44,OTH,oil,CED,MJ,0.000109505696648399,0.00100070403910093,0.000293581776766389
35-44,OTH,oil,Food_price,USD,-0.00062211978396007,0.00137285852374448,-0.000178354500133366
35-44,OTH,oil,FL,mrh-eq,1.95429961307024e-06,5.59609856377154e-05,1.26839968300633e-05
