age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,-0.291304032135952,-0.3120158470606,-0.308551330520522
20-34,Female,HIS,Food_price,USD,-0.202011029446926,-0.215946338308125,-0.206739350040605
20-34,Female,HIS,FL,mrh-eq,-0.00979881525360661,-0.0105200924983425,-0.0103384289827063
20-34,Female,NHB,CED,MJ,-0.330601970743215,-0.316203615840224,-0.337637709467554
20-34,Female,NHB,Food_price,USD,-0.307655020495994,-0.292186560161611,-0.295325060719069
20-34,Female,NHB,FL,mrh-eq,-0.0109086857200213,-0.0103503746715167,-0.0109775784460692
20-34,Female,NHW,CED,MJ,-0.301519633189479,-0.301980763734315,-0.319648340472191
20-34,Female,NHW,Food_price,USD,-0.246436940782661,-0.250821952844849,-0.263917867799174
20-34,Female,NHW,FL,mrh-eq,-0.0100085067351216,-0.0101414925265738,-0.0106001639817636
20-34,Female,OTH,CED,MJ,-0.260110971100894,-0.228944916693611,-0.216248101124055
20-34,Female,OTH,Food_price,USD,-0.225874180666928,-0.1734528623107,-0.178923384095931
20-34,Female,OTH,FL,mrh-eq,-0.00893885911900713,-0.007750071504719,-0.00736166914823513
20-34,Male,HIS,CED,MJ,-0.263496395951073,-0.258343235642889,-0.258187100237325
20-34,Male,HIS,Food_price,USD,-0.192240863804647,-0.175088883797183,-0.192606202931474
20-34,Male,HIS,FL,mrh-eq,-0.00801902430333484,-0.00767969439110286,-0.00784143285163894
20-34,Male,NHB,CED,MJ,-0.304820776093614,-0.27526074861456,-0.289178376246412
20-34,Male,NHB,Food_price,USD,-0.245843703613532,-0.229985555984157,-0.242278244782015
20-34,Male,NHB,FL,mrh-eq,-0.00976476510780533,-0.00878695699111702,-0.0093538727714671
20-34,Male,NHW,CED,MJ,-0.276547499204366,-0.265274786194849,-0.272027762045488
20-34,Male,NHW,Food_price,USD,-0.189480465701737,-0.169871911518539,-0.18060138335365
20-34,Male,NHW,FL,mrh-eq,-0.00866860712307888,-0.00819284960587031,-0.00843711820859525
20-34,Male,OTH,CED,MJ,-0.229630713777529,-0.210951518836972,-0.235310640426167
20-34,Male,OTH,Food_price,USD,-0.169314093699482,-0.13817268998802,-0.177181145532422
20-34,Male,OTH,FL,mrh-eq,-0.00743155974527428,-0.00667266621570715,-0.00771302384099834
35-44,Female,HIS,CED,MJ,-0.260511415165791,-0.258685575084389,-0.242014132934861
35-44,Female,HIS,Food_price,USD,-0.204312788480007,-0.158548188680697,-0.172280538452141
35-44,Female,HIS,FL,mrh-eq,-0.00940064185095087,-0.00890784895080459,-0.00846218271558934
35-44,Female,NHB,CED,MJ,-0.307826089066259,-0.32748964207228,-0.312692833152505
35-44,Female,NHB,Food_price,USD,-0.253237608408447,-0.291232735047275,-0.258645257571724
35-44,Female,NHB,FL,mrh-eq,-0.0105908285207453,-0.011330314246852,-0.0107352503864258
35-44,Female,NHW,CED,MJ,-0.34643708253616,-0.334386441597986,-0.339393542959847
35-44,Female,NHW,Food_price,USD,-0.248278699065074,-0.221722497531562,-0.238534343808285
35-44,Female,NHW,FL,mrh-eq,-0.0119526954023759,-0.0112472191135681,-0.0115748691489632
35-44,Female,OTH,CED,MJ,-0.297535329256008,-0.283006350493998,-0.290888846289461
35-44,Female,OTH,Food_price,USD,-0.187939498064223,-0.191658553094133,-0.194411351002349
35-44,Female,OTH,FL,mrh-eq,-0.0109960987510524,-0.0105840186041402,-0.0107221662569131
35-44,Male,HIS,CED,MJ,-0.260531142221923,-0.284448708331305,-0.251649987361226
35-44,Male,HIS,Food_price,USD,-0.145420276749752,-0.177576575768353,-0.164233915097465
35-44,Male,HIS,FL,mrh-eq,-0.00820313077486926,-0.00922328960211924,-0.0081080452710719
35-44,Male,NHB,CED,MJ,-0.304725292687997,-0.288033738829348,-0.297250035045977
35-44,Male,NHB,Food_price,USD,-0.238922681755333,-0.228297242614765,-0.250677751990367
35-44,Male,NHB,FL,mrh-eq,-0.0097134988383756,-0.00915189058856128,-0.00950605845767151
35-44,Male,NHW,CED,MJ,-0.361299795281759,-0.374695603751152,-0.317619910727741
35-44,Male,NHW,Food_price,USD,-0.278016899122067,-0.282756372048582,-0.237471511446462
35-44,Male,NHW,FL,mrh-eq,-0.012142675574918,-0.0124194064294283,-0.0105616972297241
35-44,Male,OTH,CED,MJ,-0.178732593979205,-0.193017208108031,-0.191810188961169
35-44,Male,OTH,Food_price,USD,-0.0753740886350167,-0.0987209493298409,-0.10120947453304
35-44,Male,OTH,FL,mrh-eq,-0.00538714877562493,-0.00633060963609253,-0.00629000901555156
45-54,Female,HIS,CED,MJ,-0.257144364343949,-0.264209225412251,-0.249762988406146
45-54,Female,HIS,Food_price,USD,-0.193539397207874,-0.193963701817883,-0.17307945610668
45-54,Female,HIS,FL,mrh-eq,-0.00912232013438797,-0.00933279654199423,-0.00859875347224234
45-54,Female,NHB,CED,MJ,-0.318811947552644,-0.294952654463021,-0.319972292276608
45-54,Female,NHB,Food_price,USD,-0.281010589318882,-0.249945584736942,-0.275096836871665
45-54,Female,NHB,FL,mrh-eq,-0.0110812968806893,-0.0100904904121501,-0.0110472599191517
45-54,Female,NHW,CED,MJ,-0.365619763006114,-0.357661695984259,-0.30505255068805
45-54,Female,NHW,Food_price,USD,-0.266529079824424,-0.281028489843109,-0.217326506838361
45-54,Female,NHW,FL,mrh-eq,-0.0125548486143483,-0.01242646526628,-0.0103167853105614
45-54,Female,OTH,CED,MJ,-0.223008659858357,-0.206429088678134,-0.222815695583154
45-54,Female,OTH,Food_price,USD,-0.141629617318573,-0.139830349657188,-0.136086003822534
45-54,Female,OTH,FL,mrh-eq,-0.0075493437303489,-0.00713933518743938,-0.00750988479583237
45-54,Male,HIS,CED,MJ,-0.238970652889961,-0.298040171757325,-0.250234748685639
45-54,Male,HIS,Food_price,USD,-0.133119389782581,-0.168437461059935,-0.129349031686027
45-54,Male,HIS,FL,mrh-eq,-0.00810760300582421,-0.0101458552703329,-0.00841878429777956
45-54,Male,NHB,CED,MJ,-0.278009295071471,-0.278252953738059,-0.294077020880528
45-54,Male,NHB,Food_price,USD,-0.186810664014616,-0.180065251100631,-0.197069560392834
45-54,Male,NHB,FL,mrh-eq,-0.00954843889919194,-0.00933725424666021,-0.0100838879718239
45-54,Male,NHW,CED,MJ,-0.326259309786084,-0.338377661027168,-0.325752776694025
45-54,Male,NHW,Food_price,USD,-0.244949443892349,-0.234048343017994,-0.228088762202456
45-54,Male,NHW,FL,mrh-eq,-0.0111621314191152,-0.0113885014166168,-0.0108964293527181
45-54,Male,OTH,CED,MJ,-0.161347671065529,-0.206367737285157,-0.188417807315071
45-54,Male,OTH,Food_price,USD,-0.059950074605015,-0.10627319025737,-0.0789330889482337
45-54,Male,OTH,FL,mrh-eq,-0.00516102290091081,-0.00709989136991083,-0.00617890635503103
55-64,Female,HIS,CED,MJ,-0.298761134802592,-0.269842182002371,-0.276906341284145
55-64,Female,HIS,Food_price,USD,-0.166776115491248,-0.160426637009095,-0.140606516900457
55-64,Female,HIS,FL,mrh-eq,-0.0102062155580296,-0.00956202968660955,-0.00942073377194379
55-64,Female,NHB,CED,MJ,-0.314132459399603,-0.312028361016607,-0.324964951245709
55-64,Female,NHB,Food_price,USD,-0.277690098269513,-0.261458199211907,-0.30498066181905
55-64,Female,NHB,FL,mrh-eq,-0.0111883593637923,-0.0109882697697967,-0.0118358116883943
55-64,Female,NHW,CED,MJ,-0.344449871079828,-0.368015722191127,-0.344820824057983
55-64,Female,NHW,Food_price,USD,-0.237302409243105,-0.262080146484894,-0.24312064749901
55-64,Female,NHW,FL,mrh-eq,-0.0118713819215817,-0.0129401545312494,-0.01200548963285
55-64,Female,OTH,CED,MJ,-0.229064250626551,-0.206672896241788,-0.236741990294724
55-64,Female,OTH,Food_price,USD,-0.127654956385294,-0.120245541443941,-0.166873865465659
55-64,Female,OTH,FL,mrh-eq,-0.00737203190729762,-0.00663232494184892,-0.00809733548870563
55-64,Male,HIS,CED,MJ,-0.237090194602381,-0.227766976234997,-0.214689001619048
55-64,Male,HIS,Food_price,USD,-0.115129518103713,-0.109434507276345,-0.0860390399509093
55-64,Male,HIS,FL,mrh-eq,-0.00821169550112201,-0.00792697318837235,-0.00707294439739273
55-64,Male,NHB,CED,MJ,-0.283766427810898,-0.29399483437122,-0.287465425824543
55-64,Male,NHB,Food_price,USD,-0.162883522230773,-0.175249607408236,-0.180230162576715
55-64,Male,NHB,FL,mrh-eq,-0.00929876807172994,-0.00968877549027248,-0.00948841168458178
55-64,Male,NHW,CED,MJ,-0.323391699222621,-0.365510735609958,-0.33180864390426
55-64,Male,NHW,Food_price,USD,-0.213616354012255,-0.229864577591589,-0.190109434723951
55-64,Male,NHW,FL,mrh-eq,-0.011172639080101,-0.0126641748229049,-0.0112634951324112
55-64,Male,OTH,CED,MJ,-0.178031753792318,-0.249655629163061,-0.192890145253739
55-64,Male,OTH,Food_price,USD,-0.0729915868062236,-0.114778735465944,-0.0661546044385564
55-64,Male,OTH,FL,mrh-eq,-0.00612870524910193,-0.00911627913370785,-0.0062556149731504
65-74,Female,HIS,CED,MJ,-0.232117315648151,-0.256502105073996,-0.226408395543562
65-74,Female,HIS,Food_price,USD,-0.10935361590381,-0.131354300547863,-0.107158861829383
65-74,Female,HIS,FL,mrh-eq,-0.00838177793300395,-0.00963244277011259,-0.0082037864224963
65-74,Female,NHB,CED,MJ,-0.338991718265687,-0.349244744507205,-0.349935555250197
65-74,Female,NHB,Food_price,USD,-0.241856773592337,-0.248263409888896,-0.228617561917117
65-74,Female,NHB,FL,mrh-eq,-0.0126433893321358,-0.0131022289592859,-0.0126911157892944
65-74,Female,NHW,CED,MJ,-0.348631752473819,-0.339817512576696,-0.343591473778635
65-74,Female,NHW,Food_price,USD,-0.208776715133746,-0.212380317943066,-0.211413202469995
65-74,Female,NHW,FL,mrh-eq,-0.011767152407605,-0.0116327940520526,-0.0115961205858578
65-74,Female,OTH,CED,MJ,-0.2191977897032,-0.238302473408031,-0.229392885951159
65-74,Female,OTH,Food_price,USD,-0.107782520891335,-0.157479457616183,-0.116360361983591
65-74,Female,OTH,FL,mrh-eq,-0.00702213430413989,-0.00858188269434081,-0.00754471528899379
65-74,Male,HIS,CED,MJ,-0.221180273820583,-0.209805133921,-0.195241149441895
65-74,Male,HIS,Food_price,USD,-0.133576932470937,-0.115550807640895,-0.0829229638800471
65-74,Male,HIS,FL,mrh-eq,-0.00743090177299336,-0.00717910261953113,-0.00637461526559452
65-74,Male,NHB,CED,MJ,-0.30450706116871,-0.289905813534659,-0.277452583720361
65-74,Male,NHB,Food_price,USD,-0.191721002504211,-0.190220203780114,-0.203170876481892
65-74,Male,NHB,FL,mrh-eq,-0.0102638996731273,-0.00971386487441287,-0.00958202134164395
65-74,Male,NHW,CED,MJ,-0.334861536761826,-0.338704982016529,-0.343826043120662
65-74,Male,NHW,Food_price,USD,-0.177798779204522,-0.192709147873492,-0.190600888124278
65-74,Male,NHW,FL,mrh-eq,-0.0113072027635047,-0.01165203942971,-0.0118124460158298
65-74,Male,OTH,CED,MJ,-0.167606538108013,-0.188020463289425,-0.17529009439181
65-74,Male,OTH,Food_price,USD,-0.0809905581004544,-0.110084811793003,-0.103023857188337
65-74,Male,OTH,FL,mrh-eq,-0.00559714835214654,-0.00696105658716103,-0.00639992025326268
75+,Female,HIS,CED,MJ,-0.273718242953751,-0.250851331500869,-0.301799450989253
75+,Female,HIS,Food_price,USD,-0.167138274309845,-0.139671351290922,-0.167484797565156
75+,Female,HIS,FL,mrh-eq,-0.0101754948944833,-0.00893588683766864,-0.0111034160994531
75+,Female,NHB,CED,MJ,-0.292333870679713,-0.283005259113166,-0.302184320635925
75+,Female,NHB,Food_price,USD,-0.205222211914808,-0.219422987285455,-0.225635360384647
75+,Female,NHB,FL,mrh-eq,-0.0107681100680002,-0.0108927969070708,-0.0113818217892872
75+,Female,NHW,CED,MJ,-0.361401240532243,-0.344708514108091,-0.353829167444079
75+,Female,NHW,Food_price,USD,-0.247605796215363,-0.242478175578955,-0.243149846107782
75+,Female,NHW,FL,mrh-eq,-0.0132939504057049,-0.0127401044679431,-0.0130409141979264
75+,Female,OTH,CED,MJ,-0.170414624921297,-0.205546662459719,-0.232193588398233
75+,Female,OTH,Food_price,USD,-0.125348389364656,-0.130413026358926,-0.150100712079942
75+,Female,OTH,FL,mrh-eq,-0.00615739081592816,-0.00716941333706205,-0.00822505087428515
75+,Male,HIS,CED,MJ,-0.235938707431145,-0.27549044860577,-0.254461817451746
75+,Male,HIS,Food_price,USD,-0.141464259379399,-0.136264350561984,-0.14587438633923
75+,Male,HIS,FL,mrh-eq,-0.00813242724178278,-0.00919904278159567,-0.00881365535422373
75+,Male,NHB,CED,MJ,-0.305691575438015,-0.265713671027397,-0.288851131343451
75+,Male,NHB,Food_price,USD,-0.209732512134556,-0.186426226562395,-0.198788467548251
75+,Male,NHB,FL,mrh-eq,-0.0102049556398999,-0.00903067599453924,-0.00963823220729664
75+,Male,NHW,CED,MJ,-0.367822622960438,-0.339567097843681,-0.346040538582042
75+,Male,NHW,Food_price,USD,-0.205036080721135,-0.182935400705284,-0.200131129601819
75+,Male,NHW,FL,mrh-eq,-0.0125800665789464,-0.0115436836097254,-0.01195275240357
