sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,added_sugar,CED,MJ,-12.5442483649291,-12.4422689042395,-11.7840570105925
Female,HIS,added_sugar,Food_price,USD,-12.5442483649291,-12.4422689042395,-11.7840570105925
Female,HIS,added_sugar,FL,mrh-eq,-12.5442483649291,-12.4422689042395,-11.7840570105925
Female,HIS,oil,CED,MJ,-0.029351323995958,-0.761475787014301,0.431752759096862
Female,HIS,oil,Food_price,USD,-0.029351323995958,-0.761475787014301,0.431752759096862
Female,HIS,oil,FL,mrh-eq,-0.029351323995958,-0.761475787014301,0.431752759096862
Female,HIS,sat_fat,CED,MJ,-14.1922981570828,-14.529628630992,-14.5676223997338
Female,HIS,sat_fat,Food_price,USD,-14.1922981570828,-14.529628630992,-14.5676223997338
Female,HIS,sat_fat,FL,mrh-eq,-14.1922981570828,-14.529628630992,-14.5676223997338
Female,NHB,added_sugar,CED,MJ,-17.2224899183167,-16.9752799791548,-17.4621528589605
Female,NHB,added_sugar,Food_price,USD,-17.2224899183167,-16.9752799791548,-17.4621528589605
Female,NHB,added_sugar,FL,mrh-eq,-17.2224899183167,-16.9752799791548,-17.4621528589605
Female,NHB,oil,CED,MJ,-5.09599106811307,-4.11589900312691,-4.96790970530787
Female,NHB,oil,Food_price,USD,-5.09599106811307,-4.11589900312691,-4.96790970530787
Female,NHB,oil,FL,mrh-eq,-5.09599106811307,-4.11589900312691,-4.96790970530787
Female,NHB,sat_fat,CED,MJ,-14.8796369316899,-14.7895344829842,-15.3799949153933
Female,NHB,sat_fat,Food_price,USD,-14.8796369316899,-14.7895344829842,-15.3799949153933
Female,NHB,sat_fat,FL,mrh-eq,-14.8796369316899,-14.7895344829842,-15.3799949153933
Female,NHW,added_sugar,CED,MJ,-14.4679541419152,-14.8863168825868,-13.958866692183
Female,NHW,added_sugar,Food_price,USD,-14.4679541419152,-14.8863168825868,-13.958866692183
Female,NHW,added_sugar,FL,mrh-eq,-14.4679541419152,-14.8863168825868,-13.958866692183
Female,NHW,oil,CED,MJ,-2.2792792496336,-2.50543356987545,-2.07105442133446
Female,NHW,oil,Food_price,USD,-2.2792792496336,-2.50543356987545,-2.07105442133446
Female,NHW,oil,FL,mrh-eq,-2.2792792496336,-2.50543356987545,-2.07105442133446
Female,NHW,sat_fat,CED,MJ,-18.5203847540034,-18.0973431536946,-18.2309462132158
Female,NHW,sat_fat,Food_price,USD,-18.5203847540034,-18.0973431536946,-18.2309462132158
Female,NHW,sat_fat,FL,mrh-eq,-18.5203847540034,-18.0973431536946,-18.2309462132158
Female,OTH,added_sugar,CED,MJ,-10.0854990593703,-9.75172375380662,-9.7325318818777
Female,OTH,added_sugar,Food_price,USD,-10.0854990593703,-9.75172375380662,-9.7325318818777
Female,OTH,added_sugar,FL,mrh-eq,-10.0854990593703,-9.75172375380662,-9.7325318818777
Female,OTH,oil,CED,MJ,-3.0782228936053,-2.6251723802763,-4.23886490585053
Female,OTH,oil,Food_price,USD,-3.0782228936053,-2.6251723802763,-4.23886490585053
Female,OTH,oil,FL,mrh-eq,-3.0782228936053,-2.6251723802763,-4.23886490585053
Female,OTH,sat_fat,CED,MJ,-14.2910084935308,-13.1701911119759,-13.601246154269
Female,OTH,sat_fat,Food_price,USD,-14.2910084935308,-13.1701911119759,-13.601246154269
Female,OTH,sat_fat,FL,mrh-eq,-14.2910084935308,-13.1701911119759,-13.601246154269
Male,HIS,added_sugar,CED,MJ,-10.1842812717399,-10.8248930136029,-9.93071817535943
Male,HIS,added_sugar,Food_price,USD,-10.1842812717399,-10.8248930136029,-9.93071817535943
Male,HIS,added_sugar,FL,mrh-eq,-10.1842812717399,-10.8248930136029,-9.93071817535943
Male,HIS,oil,CED,MJ,3.76256615931578,4.85280653133685,3.91287501038943
Male,HIS,oil,Food_price,USD,3.76256615931578,4.85280653133685,3.91287501038943
Male,HIS,oil,FL,mrh-eq,3.76256615931578,4.85280653133685,3.91287501038943
Male,HIS,sat_fat,CED,MJ,-13.6283165501425,-14.3393808834673,-13.2923649337742
Male,HIS,sat_fat,Food_price,USD,-13.6283165501425,-14.3393808834673,-13.2923649337742
Male,HIS,sat_fat,FL,mrh-eq,-13.6283165501425,-14.3393808834673,-13.2923649337742
Male,NHB,added_sugar,CED,MJ,-13.9741811655593,-13.1694902624301,-14.2844778719431
Male,NHB,added_sugar,Food_price,USD,-13.9741811655593,-13.1694902624301,-14.2844778719431
Male,NHB,added_sugar,FL,mrh-eq,-13.9741811655593,-13.1694902624301,-14.2844778719431
Male,NHB,oil,CED,MJ,0.519928697775286,1.2306759039027,0.686154046129746
Male,NHB,oil,Food_price,USD,0.519928697775286,1.2306759039027,0.686154046129746
Male,NHB,oil,FL,mrh-eq,0.519928697775286,1.2306759039027,0.686154046129746
Male,NHB,sat_fat,CED,MJ,-14.9632917723628,-14.4010655653662,-14.2095077616388
Male,NHB,sat_fat,Food_price,USD,-14.9632917723628,-14.4010655653662,-14.2095077616388
Male,NHB,sat_fat,FL,mrh-eq,-14.9632917723628,-14.4010655653662,-14.2095077616388
Male,NHW,added_sugar,CED,MJ,-12.7738538361211,-12.7092753336488,-11.8325158410613
Male,NHW,added_sugar,Food_price,USD,-12.7738538361211,-12.7092753336488,-11.8325158410613
Male,NHW,added_sugar,FL,mrh-eq,-12.7738538361211,-12.7092753336488,-11.8325158410613
Male,NHW,oil,CED,MJ,0.927759196158051,0.841617316489975,0.677803051376421
Male,NHW,oil,Food_price,USD,0.927759196158051,0.841617316489975,0.677803051376421
Male,NHW,oil,FL,mrh-eq,0.927759196158051,0.841617316489975,0.677803051376421
Male,NHW,sat_fat,CED,MJ,-17.0514640547953,-17.6753107174342,-17.1342761981233
Male,NHW,sat_fat,Food_price,USD,-17.0514640547953,-17.6753107174342,-17.1342761981233
Male,NHW,sat_fat,FL,mrh-eq,-17.0514640547953,-17.6753107174342,-17.1342761981233
Male,OTH,added_sugar,CED,MJ,-5.65411627885188,-7.3614301685652,-6.82260720250139
Male,OTH,added_sugar,Food_price,USD,-5.65411627885188,-7.3614301685652,-6.82260720250139
Male,OTH,added_sugar,FL,mrh-eq,-5.65411627885188,-7.3614301685652,-6.82260720250139
Male,OTH,oil,CED,MJ,1.076380743774,0.437524430173479,1.20464627950181
Male,OTH,oil,Food_price,USD,1.076380743774,0.437524430173479,1.20464627950181
Male,OTH,oil,FL,mrh-eq,1.076380743774,0.437524430173479,1.20464627950181
Male,OTH,sat_fat,CED,MJ,-12.0703413554403,-12.6332907691591,-12.2938133681421
Male,OTH,sat_fat,Food_price,USD,-12.0703413554403,-12.6332907691591,-12.2938133681421
Male,OTH,sat_fat,FL,mrh-eq,-12.0703413554403,-12.6332907691591,-12.2938133681421
