age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,1.13599795099,1.13599795099,1.13599795099
20-34,Female,HIS,Food_price,USD,0.552588076985041,0.552588076985041,0.552588076985041
20-34,Female,HIS,FL,mrh-eq,0.0401879628,0.0401879628,0.0401879628
20-34,Female,NHB,CED,MJ,1.07445392989,1.07445392989,1.07445392989
20-34,Female,NHB,Food_price,USD,0.59733419574113,0.59733419574113,0.59733419574113
20-34,Female,NHB,FL,mrh-eq,0.03689638711,0.03689638711,0.03689638711
20-34,Female,NHW,CED,MJ,1.11637691779,1.11637691779,1.11637691779
20-34,Female,NHW,Food_price,USD,0.639151557171457,0.639151557171457,0.639151557171457
20-34,Female,NHW,FL,mrh-eq,0.03951659939,0.03951659939,0.03951659939
20-34,Female,OTH,CED,MJ,1.10730213456,1.10730213456,1.10730213456
20-34,Female,OTH,Food_price,USD,0.643353492980545,0.643353492980545,0.643353492980545
20-34,Female,OTH,FL,mrh-eq,0.03907234108,0.03907234108,0.03907234108
20-34,Male,HIS,CED,MJ,1.12076813428,1.12076813428,1.12076813428
20-34,Male,HIS,Food_price,USD,0.538627682670858,0.538627682670858,0.538627682670858
20-34,Male,HIS,FL,mrh-eq,0.03874939592,0.03874939592,0.03874939592
20-34,Male,NHB,CED,MJ,1.08254893896,1.08254893896,1.08254893896
20-34,Male,NHB,Food_price,USD,0.482575695488884,0.482575695488884,0.482575695488884
20-34,Male,NHB,FL,mrh-eq,0.03708140341,0.03708140341,0.03708140341
20-34,Male,NHW,CED,MJ,1.12797598155,1.12797598155,1.12797598155
20-34,Male,NHW,Food_price,USD,0.626949812500084,0.626949812500084,0.626949812500084
20-34,Male,NHW,FL,mrh-eq,0.03937586201,0.03937586201,0.03937586201
20-34,Male,OTH,CED,MJ,1.08617710004,1.08617710004,1.08617710004
20-34,Male,OTH,Food_price,USD,0.625678745162494,0.625678745162494,0.625678745162494
20-34,Male,OTH,FL,mrh-eq,0.03888057103,0.03888057103,0.03888057103
35-44,Female,HIS,CED,MJ,1.10557339979,1.10557339979,1.10557339979
35-44,Female,HIS,Food_price,USD,0.537077710718424,0.537077710718424,0.537077710718424
35-44,Female,HIS,FL,mrh-eq,0.03971001367,0.03971001367,0.03971001367
35-44,Female,NHB,CED,MJ,1.08616815996,1.08616815996,1.08616815996
35-44,Female,NHB,Food_price,USD,0.372730668234615,0.372730668234615,0.372730668234615
35-44,Female,NHB,FL,mrh-eq,0.03745336202,0.03745336202,0.03745336202
35-44,Female,NHW,CED,MJ,1.12423929573,1.12423929573,1.12423929573
35-44,Female,NHW,Food_price,USD,0.527050619528777,0.527050619528777,0.527050619528777
35-44,Female,NHW,FL,mrh-eq,0.03877654674,0.03877654674,0.03877654674
35-44,Female,OTH,CED,MJ,1.13439776681232,1.13439776681232,1.13439776681232
35-44,Female,OTH,Food_price,USD,0.551278745735138,0.551278745735138,0.551278745735138
35-44,Female,OTH,FL,mrh-eq,0.04248093728728,0.04248093728728,0.04248093728728
35-44,Male,HIS,CED,MJ,1.1109235333,1.1109235333,1.1109235333
35-44,Male,HIS,Food_price,USD,0.561038369457456,0.561038369457456,0.561038369457456
35-44,Male,HIS,FL,mrh-eq,0.03937842985,0.03937842985,0.03937842985
35-44,Male,NHB,CED,MJ,1.08301891045,1.08301891045,1.08301891045
35-44,Male,NHB,Food_price,USD,0.514603600201095,0.514603600201095,0.514603600201095
35-44,Male,NHB,FL,mrh-eq,0.03758752951,0.03758752951,0.03758752951
35-44,Male,NHW,CED,MJ,1.13929532279,1.13929532279,1.13929532279
35-44,Male,NHW,Food_price,USD,0.57701030737795,0.57701030737795,0.57701030737795
35-44,Male,NHW,FL,mrh-eq,0.03940860377,0.03940860377,0.03940860377
35-44,Male,OTH,CED,MJ,1.09295081676,1.09295081676,1.09295081676
35-44,Male,OTH,Food_price,USD,0.520541710758529,0.520541710758529,0.520541710758529
35-44,Male,OTH,FL,mrh-eq,0.04116452497,0.04116452497,0.04116452497
45-54,Female,HIS,CED,MJ,1.10739456243227,1.10739456243227,1.10739456243227
45-54,Female,HIS,Food_price,USD,0.546492287146588,0.546492287146588,0.546492287146588
45-54,Female,HIS,FL,mrh-eq,0.038888017488635,0.038888017488635,0.038888017488635
45-54,Female,NHB,CED,MJ,1.06455656078,1.06455656078,1.06455656078
45-54,Female,NHB,Food_price,USD,0.533631692590586,0.533631692590586,0.533631692590586
45-54,Female,NHB,FL,mrh-eq,0.03627792381,0.03627792381,0.03627792381
45-54,Female,NHW,CED,MJ,1.1371108003,1.1371108003,1.1371108003
45-54,Female,NHW,Food_price,USD,0.572094285923525,0.572094285923525,0.572094285923525
45-54,Female,NHW,FL,mrh-eq,0.04096626568,0.04096626568,0.04096626568
45-54,Female,OTH,CED,MJ,1.12084129870139,1.12084129870139,1.12084129870139
45-54,Female,OTH,Food_price,USD,0.5374607509691,0.5374607509691,0.5374607509691
45-54,Female,OTH,FL,mrh-eq,0.0402650033218351,0.0402650033218351,0.0402650033218351
45-54,Male,HIS,CED,MJ,1.11037359641153,1.11037359641153,1.11037359641153
45-54,Male,HIS,Food_price,USD,0.457837150258331,0.457837150258331,0.457837150258331
45-54,Male,HIS,FL,mrh-eq,0.039323145379102,0.039323145379102,0.039323145379102
45-54,Male,NHB,CED,MJ,1.07896932558,1.07896932558,1.07896932558
45-54,Male,NHB,Food_price,USD,0.467373746237404,0.467373746237404,0.467373746237404
45-54,Male,NHB,FL,mrh-eq,0.03797781139,0.03797781139,0.03797781139
45-54,Male,NHW,CED,MJ,1.13904265312,1.13904265312,1.13904265312
45-54,Male,NHW,Food_price,USD,0.607275997606012,0.607275997606012,0.607275997606012
45-54,Male,NHW,FL,mrh-eq,0.04108157414,0.04108157414,0.04108157414
45-54,Male,OTH,CED,MJ,1.11844251262,1.11844251262,1.11844251262
45-54,Male,OTH,Food_price,USD,0.438875829273478,0.438875829273478,0.438875829273478
45-54,Male,OTH,FL,mrh-eq,0.04047441856,0.04047441856,0.04047441856
55-64,Female,HIS,CED,MJ,1.13650669636,1.13650669636,1.13650669636
55-64,Female,HIS,Food_price,USD,0.524148600196577,0.524148600196577,0.524148600196577
55-64,Female,HIS,FL,mrh-eq,0.04098595456,0.04098595456,0.04098595456
55-64,Female,NHB,CED,MJ,1.07133410312,1.07133410312,1.07133410312
55-64,Female,NHB,Food_price,USD,0.5899354576186,0.5899354576186,0.5899354576186
55-64,Female,NHB,FL,mrh-eq,0.03786650981,0.03786650981,0.03786650981
55-64,Female,NHW,CED,MJ,1.13939281173,1.13939281173,1.13939281173
55-64,Female,NHW,Food_price,USD,0.594061213946685,0.594061213946685,0.594061213946685
55-64,Female,NHW,FL,mrh-eq,0.0406417055200001,0.0406417055200001,0.0406417055200001
55-64,Female,OTH,CED,MJ,1.06907215189,1.06907215189,1.06907215189
55-64,Female,OTH,Food_price,USD,0.660612104356372,0.660612104356372,0.660612104356372
55-64,Female,OTH,FL,mrh-eq,0.0384628542,0.0384628542,0.0384628542
55-64,Male,HIS,CED,MJ,1.09271962386,1.09271962386,1.09271962386
55-64,Male,HIS,Food_price,USD,0.498777838626473,0.498777838626473,0.498777838626473
55-64,Male,HIS,FL,mrh-eq,0.0390680542600001,0.0390680542600001,0.0390680542600001
55-64,Male,NHB,CED,MJ,1.07287018272,1.07287018272,1.07287018272
55-64,Male,NHB,Food_price,USD,0.371380250230494,0.371380250230494,0.371380250230494
55-64,Male,NHB,FL,mrh-eq,0.03708274745,0.03708274745,0.03708274745
55-64,Male,NHW,CED,MJ,1.12353647601,1.12353647601,1.12353647601
55-64,Male,NHW,Food_price,USD,0.55402122349844,0.55402122349844,0.55402122349844
55-64,Male,NHW,FL,mrh-eq,0.04082745654,0.04082745654,0.04082745654
55-64,Male,OTH,CED,MJ,1.0963094621421,1.0963094621421,1.0963094621421
55-64,Male,OTH,Food_price,USD,0.571810450240787,0.571810450240787,0.571810450240787
55-64,Male,OTH,FL,mrh-eq,0.041108572508647,0.041108572508647,0.041108572508647
65-74,Female,HIS,CED,MJ,1.10154666944916,1.10154666944916,1.10154666944916
65-74,Female,HIS,Food_price,USD,0.498345598133016,0.498345598133016,0.498345598133016
65-74,Female,HIS,FL,mrh-eq,0.039497084600433,0.039497084600433,0.039497084600433
65-74,Female,NHB,CED,MJ,1.06875190636766,1.06875190636766,1.06875190636766
65-74,Female,NHB,Food_price,USD,0.504402331489703,0.504402331489703,0.504402331489703
65-74,Female,NHB,FL,mrh-eq,0.037661313441353,0.037661313441353,0.037661313441353
65-74,Female,NHW,CED,MJ,1.14340816452152,1.14340816452152,1.14340816452152
65-74,Female,NHW,Food_price,USD,0.638429691621916,0.638429691621916,0.638429691621916
65-74,Female,NHW,FL,mrh-eq,0.03990466073912,0.03990466073912,0.03990466073912
65-74,Female,OTH,CED,MJ,1.1194654348944,1.1194654348944,1.1194654348944
65-74,Female,OTH,Food_price,USD,0.661228429995145,0.661228429995145,0.661228429995145
65-74,Female,OTH,FL,mrh-eq,0.0411080789488429,0.0411080789488429,0.0411080789488429
65-74,Male,HIS,CED,MJ,1.08957081541,1.08957081541,1.08957081541
65-74,Male,HIS,Food_price,USD,0.572489093077619,0.572489093077619,0.572489093077619
65-74,Male,HIS,FL,mrh-eq,0.03899574468,0.03899574468,0.03899574468
65-74,Male,NHB,CED,MJ,1.08034296384,1.08034296384,1.08034296384
65-74,Male,NHB,Food_price,USD,0.377571406555441,0.377571406555441,0.377571406555441
65-74,Male,NHB,FL,mrh-eq,0.03775066016,0.03775066016,0.03775066016
65-74,Male,NHW,CED,MJ,1.12674367144,1.12674367144,1.12674367144
65-74,Male,NHW,Food_price,USD,0.537141258330041,0.537141258330041,0.537141258330041
65-74,Male,NHW,FL,mrh-eq,0.04010551987,0.04010551987,0.04010551987
65-74,Male,OTH,CED,MJ,1.06465378205,1.06465378205,1.06465378205
65-74,Male,OTH,Food_price,USD,0.384898981667126,0.384898981667126,0.384898981667126
