age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-13.0537721963958,-13.2201312802343,-13.1501837402571
20-34,Female,added_sugar,Food_price,USD,-13.0537721963958,-13.2201312802343,-13.1501837402571
20-34,Female,added_sugar,FL,mrh-eq,-13.0537721963958,-13.2201312802343,-13.1501837402571
20-34,Female,oil,CED,MJ,-2.68757435559386,-2.6498101682574,-2.57984351944379
20-34,Female,oil,Food_price,USD,-2.68757435559386,-2.6498101682574,-2.57984351944379
20-34,Female,oil,FL,mrh-eq,-2.68757435559386,-2.6498101682574,-2.57984351944379
20-34,Female,sat_fat,CED,MJ,-16.1553320460761,-15.9083755050317,-16.9097146005857
20-34,Female,sat_fat,Food_price,USD,-16.1553320460761,-15.9083755050317,-16.9097146005857
20-34,Female,sat_fat,FL,mrh-eq,-16.1553320460761,-15.9083755050317,-16.9097146005857
20-34,Male,added_sugar,CED,MJ,-10.5854875364074,-9.14386069115838,-10.1509601601242
20-34,Male,added_sugar,Food_price,USD,-10.5854875364074,-9.14386069115838,-10.1509601601242
20-34,Male,added_sugar,FL,mrh-eq,-10.5854875364074,-9.14386069115838,-10.1509601601242
20-34,Male,oil,CED,MJ,1.98539446833349,2.50407435563347,1.95242913169261
20-34,Male,oil,Food_price,USD,1.98539446833349,2.50407435563347,1.95242913169261
20-34,Male,oil,FL,mrh-eq,1.98539446833349,2.50407435563347,1.95242913169261
20-34,Male,sat_fat,CED,MJ,-15.1262507951772,-15.1528933763305,-15.0254799280683
20-34,Male,sat_fat,Food_price,USD,-15.1262507951772,-15.1528933763305,-15.0254799280683
20-34,Male,sat_fat,FL,mrh-eq,-15.1262507951772,-15.1528933763305,-15.0254799280683
35-44,Female,added_sugar,CED,MJ,-14.8130179200463,-13.3691154626037,-13.8234728126997
35-44,Female,added_sugar,Food_price,USD,-14.8130179200463,-13.3691154626037,-13.8234728126997
35-44,Female,added_sugar,FL,mrh-eq,-14.8130179200463,-13.3691154626037,-13.8234728126997
35-44,Female,oil,CED,MJ,-2.97012261054833,-3.06479762833815,-2.35894739297325
35-44,Female,oil,Food_price,USD,-2.97012261054833,-3.06479762833815,-2.35894739297325
35-44,Female,oil,FL,mrh-eq,-2.97012261054833,-3.06479762833815,-2.35894739297325
35-44,Female,sat_fat,CED,MJ,-16.1624358646104,-16.7008357684036,-16.2748998063922
35-44,Female,sat_fat,Food_price,USD,-16.1624358646104,-16.7008357684036,-16.2748998063922
35-44,Female,sat_fat,FL,mrh-eq,-16.1624358646104,-16.7008357684036,-16.2748998063922
35-44,Male,added_sugar,CED,MJ,-13.1595966264568,-13.6255976692116,-12.1478320088037
35-44,Male,added_sugar,Food_price,USD,-13.1595966264568,-13.6255976692116,-12.1478320088037
35-44,Male,added_sugar,FL,mrh-eq,-13.1595966264568,-13.6255976692116,-12.1478320088037
35-44,Male,oil,CED,MJ,2.86433787695643,3.04615821702304,2.53032886632565
