race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0.189313441948338,0.191631081373628,0.185061381122806
HIS,added_sugar,Food_price,USD,0.296463113689762,0.295114216303575,0.28856197444731
HIS,added_sugar,FL,mrh-eq,0.0084794084069846,0.00858463412160693,0.00826097868355275
HIS,oil,CED,MJ,0.0463376144863328,0.0460878477663486,0.0458777171222037
HIS,oil,Food_price,USD,0.0316057619654311,0.0316991956643499,0.031255823686202
HIS,oil,FL,mrh-eq,0.00234688608304132,0.00233506244856567,0.00232430975088421
HIS,sat_fat,CED,MJ,0.379870902026958,0.386335217884557,0.380128426736285
HIS,sat_fat,Food_price,USD,0.0441183470315209,0.0446769496709392,0.043960779223976
HIS,sat_fat,FL,mrh-eq,0.0103889839399796,0.0105678889796646,0.0103951451536824
NHB,added_sugar,CED,MJ,0.230910027282933,0.226476625698389,0.233205117775695
NHB,added_sugar,Food_price,USD,0.378905019834386,0.374616126615515,0.382979791652532
NHB,added_sugar,FL,mrh-eq,0.00972140082971317,0.00954988470896335,0.00982565419782805
NHB,oil,CED,MJ,0.0532121519120247,0.0518920264228238,0.0529923447750246
NHB,oil,Food_price,USD,0.0270651835071997,0.0261933421379705,0.0271818035252704
NHB,oil,FL,mrh-eq,0.00262915812140126,0.00256379501732328,0.00261693578105909
NHB,sat_fat,CED,MJ,0.364165576746647,0.360892090442444,0.363142560967323
NHB,sat_fat,Food_price,USD,0.0404756779964408,0.0400892120453545,0.0402677475539662
NHB,sat_fat,FL,mrh-eq,0.00974330259295646,0.00965767307540775,0.00971245894203898
NHW,added_sugar,CED,MJ,0.208577680475217,0.210092650238537,0.202422500664795
NHW,added_sugar,Food_price,USD,0.36850075862399,0.369327210231306,0.359557516641163
NHW,added_sugar,FL,mrh-eq,0.00967848083892313,0.00975770879670025,0.00941209539987579
NHW,oil,CED,MJ,0.0505702951602915,0.0508066433008645,0.0505780166747581
NHW,oil,Food_price,USD,0.0387235530468541,0.0391731206073205,0.038842199972832
NHW,oil,FL,mrh-eq,0.00257563892004019,0.00258777034829756,0.00257387478772756
NHW,sat_fat,CED,MJ,0.423450761869289,0.424777819379608,0.422144761167829
NHW,sat_fat,Food_price,USD,0.0471109892557935,0.0471486639917633,0.0468282435265088
NHW,sat_fat,FL,mrh-eq,0.0114663816738209,0.0115073337175499,0.0114316042469617
OTH,added_sugar,CED,MJ,0.157882385705992,0.163178997423842,0.161231510336702
OTH,added_sugar,Food_price,USD,0.263454280599159,0.264698408194417,0.267024116493572
OTH,added_sugar,FL,mrh-eq,0.00770943754331838,0.00803617881935907,0.00787654556233732
OTH,oil,CED,MJ,0.0513873281317925,0.0515184373111909,0.0521840406195288
OTH,oil,Food_price,USD,0.0359616903893303,0.0362208387381531,0.0364409154799513
OTH,oil,FL,mrh-eq,0.00270936563136902,0.00271322901581699,0.0027510137734405
OTH,sat_fat,CED,MJ,0.350044676583093,0.347475110789324,0.34776871248239
OTH,sat_fat,Food_price,USD,0.0474109887512125,0.0471353936577051,0.0473679175314224
OTH,sat_fat,FL,mrh-eq,0.00940177976333959,0.0093413894986807,0.0093451417090755
