sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,-0.937705710196167,-0.92755828771919,-0.923870180325317
Female,Food_price,USD,-0.495716298811998,-0.496285407807676,-0.485802000443076
Female,FL,mrh-eq,-0.030140802045091,-0.0299678135371918,-0.0296089631674254
Male,CED,MJ,-0.806147388839311,-0.827368777700425,-0.796631824693746
Male,Food_price,USD,-0.40115015052341,-0.40254213211029,-0.386735203850137
Male,FL,mrh-eq,-0.0252800128193651,-0.025952154449043,-0.0249121366822091
