race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,-0.191017791800275,-0.195572110689076,-0.182606142657786
HIS,added_sugar,Food_price,USD,-0.301273680580506,-0.298568817724865,-0.28563254071861
HIS,added_sugar,FL,mrh-eq,-0.00856856505717108,-0.00877500744743918,-0.00813671258457401
HIS,oil,CED,MJ,0.0142409214661063,0.0155301302656626,0.0165986788535714
HIS,oil,Food_price,USD,0.0101706836559941,0.00970589486496313,0.0119734132048809
HIS,oil,FL,mrh-eq,0.000729988202816246,0.000791126864299735,0.000845747543255942
HIS,sat_fat,CED,MJ,-0.547130338960762,-0.567241621555935,-0.548196378776813
HIS,sat_fat,Food_price,USD,-0.0641489728764281,-0.0659225201702643,-0.0636943828046528
HIS,sat_fat,FL,mrh-eq,-0.0149490239097632,-0.0155056875544191,-0.0149753629263809
NHB,added_sugar,CED,MJ,-0.268535256794904,-0.259860268733047,-0.273078775884991
NHB,added_sugar,Food_price,USD,-0.441314825944503,-0.432894819983798,-0.449366294187993
NHB,added_sugar,FL,mrh-eq,-0.0113119790270683,-0.0109765189505577,-0.0115184594225453
NHB,oil,CED,MJ,-0.0197523211853681,-0.0131015832787462,-0.0186256729132896
NHB,oil,Food_price,USD,-0.0130860979315528,-0.00869647536926161,-0.0136884615667659
NHB,oil,FL,mrh-eq,-0.000984859290864494,-0.000655516323862948,-0.000922298462325128
NHB,sat_fat,CED,MJ,-0.549260573691024,-0.538267595642957,-0.546983362996561
NHB,sat_fat,Food_price,USD,-0.0612146866373661,-0.0599085063554431,-0.0606674634656893
NHB,sat_fat,FL,mrh-eq,-0.014674595290229,-0.0143868069489026,-0.014601949235194
NHW,added_sugar,CED,MJ,-0.229050470316803,-0.23203762452025,-0.216986642695337
NHW,added_sugar,Food_price,USD,-0.402624954089344,-0.404269789073108,-0.385090931311204
NHW,added_sugar,FL,mrh-eq,-0.0106444022617203,-0.0108004934720407,-0.0101223664482081
NHW,oil,CED,MJ,-0.00568872424716277,-0.00688534313145898,-0.00576538991393293
NHW,oil,Food_price,USD,-0.00418919714191318,-0.00646152209999031,-0.00481038340805382
NHW,oil,FL,mrh-eq,-0.000291689134811309,-0.000353006462697791,-0.000284666135522782
NHW,sat_fat,CED,MJ,-0.721838878038648,-0.724593564524638,-0.716861856456987
NHW,sat_fat,Food_price,USD,-0.0805489596063854,-0.0804666688074418,-0.0795279293950851
NHW,sat_fat,FL,mrh-eq,-0.019510426936688,-0.019601050815929,-0.0193769796661521
OTH,added_sugar,CED,MJ,-0.132177552629601,-0.142713026855247,-0.138845853187398
OTH,added_sugar,Food_price,USD,-0.223637922820222,-0.226243048317417,-0.230781196077978
OTH,added_sugar,FL,mrh-eq,-0.00638428017946689,-0.00703340678247627,-0.00671702487101239
OTH,oil,CED,MJ,-0.00798259307105964,-0.00864464664882034,-0.0119915590819652
OTH,oil,Food_price,USD,-0.00717707986216814,-0.00851297917640808,-0.0096110093656305
OTH,oil,FL,mrh-eq,-0.000424411761259735,-0.000444040624403228,-0.000633982214637052
OTH,sat_fat,CED,MJ,-0.511600427622622,-0.500011648498481,-0.502973309519643
OTH,sat_fat,Food_price,USD,-0.0692661988881334,-0.0678900080638105,-0.0691413603418003
OTH,sat_fat,FL,mrh-eq,-0.0136948105336741,-0.0134125823750829,-0.0134773561620173
