outcome,outcome_unit,X1,X2,X3
CED,MJ,1.11910444697787,1.11910444697787,1.11910444697787
Food_price,USD,0.567709626148894,0.567709626148894,0.567709626148894
FL,mrh-eq,0.0396448487806508,0.0396448487806508,0.0396448487806508
