race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0.371948225544377,0.376502544433178,0.363536576401888
HIS,added_sugar,Food_price,USD,0.58230273787152,0.579597875015879,0.566661598009624
HIS,added_sugar,FL,mrh-eq,0.0166691216360508,0.0168755640263189,0.0162372691634537
HIS,oil,CED,MJ,0.235865237755684,0.234576028956128,0.233507480368219
HIS,oil,Food_price,USD,0.160923895546056,0.161388684337086,0.159121165997169
HIS,oil,FL,mrh-eq,0.0119447912104719,0.0118836525489884,0.0118290318700322
HIS,sat_fat,CED,MJ,1.23206405922215,1.25217534181732,1.2331300990382
HIS,sat_fat,Food_price,USD,0.143168644732581,0.144942192026417,0.142714054660805
HIS,sat_fat,FL,mrh-eq,0.0336699867987204,0.0342266504433762,0.033696325815338
NHB,added_sugar,CED,MJ,0.452504205009042,0.443829216947186,0.457047724099129
NHB,added_sugar,Food_price,USD,0.742479133715981,0.734059127755276,0.750530601959471
NHB,added_sugar,FL,mrh-eq,0.0190565967365396,0.0187211366600289,0.0192630771320166
NHB,oil,CED,MJ,0.269781142230028,0.263130404323406,0.268654493957949
NHB,oil,Food_price,USD,0.137157651753655,0.132768029191364,0.137760015388868
NHB,oil,FL,mrh-eq,0.0133285809482676,0.012999237981266,0.0132660201197282
NHB,sat_fat,CED,MJ,1.19026035131576,1.17926737326769,1.1879831406213
NHB,sat_fat,Food_price,USD,0.132551301929572,0.131245121647649,0.132004078757895
NHB,sat_fat,FL,mrh-eq,0.0318133000072226,0.0315255116658962,0.0317406539521876
NHW,added_sugar,CED,MJ,0.410166264440048,0.413153418643494,0.398102436818582
NHW,added_sugar,Food_price,USD,0.724471467744529,0.726116302728292,0.706937444966388
NHW,added_sugar,FL,mrh-eq,0.0190356273283789,0.0191917185386994,0.0185135915148668
NHW,oil,CED,MJ,0.255455347172164,0.25665196605646,0.255532012838934
NHW,oil,Food_price,USD,0.195640591137016,0.197912916095093,0.196261777403156
NHW,oil,FL,mrh-eq,0.0130089684728696,0.0130702858007561,0.0130019454735811
NHW,sat_fat,CED,MJ,1.4219771533538,1.42473183983979,1.41700013177214
NHW,sat_fat,Food_price,USD,0.158332978975409,0.158250688176465,0.157311948764108
NHW,sat_fat,FL,mrh-eq,0.038456281170497,0.038546905049738,0.0383228338999611
OTH,added_sugar,CED,MJ,0.311625752802665,0.322161227028311,0.318294053360462
OTH,added_sugar,Food_price,USD,0.519838790446808,0.522443915944002,0.526982063704563
OTH,added_sugar,FL,mrh-eq,0.0152230036932131,0.0158721302962225,0.0155557483847586
OTH,oil,CED,MJ,0.259466650222252,0.260128703800012,0.263475616233157
OTH,oil,Food_price,USD,0.181243690007984,0.182579589322224,0.183677619511447
OTH,oil,FL,mrh-eq,0.013678210779249,0.0136978396423925,0.0138877812326263
OTH,sat_fat,CED,MJ,1.18184851909529,1.17025973997115,1.17322140099231
OTH,sat_fat,Food_price,USD,0.160597449272555,0.159221258448232,0.160472610726221
OTH,sat_fat,FL,mrh-eq,0.0316828931068666,0.0314006649482755,0.0314654387352098
