age_gp,outcome,outcome_unit,X1,X2,X3
20-34,CED,MJ,0.34548669461212,0.34548669461212,0.34548669461212
20-34,Food_price,USD,0.237906383108143,0.237906383108143,0.237906383108143
20-34,FL,mrh-eq,0.0119665502643265,0.0119665502643265,0.0119665502643265
35-44,CED,MJ,0.349475851633662,0.349475851633662,0.349475851633662
35-44,Food_price,USD,0.212055428907911,0.212055428907911,0.212055428907911
35-44,FL,mrh-eq,0.0122889187137826,0.0122889187137826,0.0122889187137826
45-54,CED,MJ,0.34913513413943,0.34913513413943,0.34913513413943
45-54,Food_price,USD,0.208346440921256,0.208346440921256,0.208346440921256
45-54,FL,mrh-eq,0.0124295973251262,0.0124295973251262,0.0124295973251262
55-64,CED,MJ,0.353778032903366,0.353778032903366,0.353778032903366
55-64,Food_price,USD,0.208887725056347,0.208887725056347,0.208887725056347
55-64,FL,mrh-eq,0.0126944403611986,0.0126944403611986,0.0126944403611986
65-74,CED,MJ,0.352368242385922,0.352368242385922,0.352368242385922
65-74,Food_price,USD,0.209834649192954,0.209834649192954,0.209834649192954
65-74,FL,mrh-eq,0.0126309600726441,0.0126309600726441,0.0126309600726441
75+,CED,MJ,0.33609628506112,0.33609628506112,0.33609628506112
75+,Food_price,USD,0.201600312738036,0.201600312738036,0.201600312738036
75+,FL,mrh-eq,0.0123007186936901,0.0123007186936901,0.0123007186936901
