race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,0,0,0
HIS,added_sugar,Food_price,USD,0,0,0
HIS,added_sugar,FL,mrh-eq,0,0,0
HIS,oil,CED,MJ,0,0,0
HIS,oil,Food_price,USD,0,0,0
HIS,oil,FL,mrh-eq,0,0,0
HIS,sat_fat,CED,MJ,0,0,0
HIS,sat_fat,Food_price,USD,0,0,0
HIS,sat_fat,FL,mrh-eq,0,0,0
NHB,added_sugar,CED,MJ,0,0,0
NHB,added_sugar,Food_price,USD,0,0,0
NHB,added_sugar,FL,mrh-eq,0,0,0
NHB,oil,CED,MJ,0,0,0
NHB,oil,Food_price,USD,0,0,0
NHB,oil,FL,mrh-eq,0,0,0
NHB,sat_fat,CED,MJ,0,0,0
NHB,sat_fat,Food_price,USD,0,0,0
NHB,sat_fat,FL,mrh-eq,0,0,0
NHW,added_sugar,CED,MJ,0,0,0
NHW,added_sugar,Food_price,USD,0,0,0
NHW,added_sugar,FL,mrh-eq,0,0,0
NHW,oil,CED,MJ,0,0,0
NHW,oil,Food_price,USD,0,0,0
NHW,oil,FL,mrh-eq,0,0,0
NHW,sat_fat,CED,MJ,0,0,0
NHW,sat_fat,Food_price,USD,0,0,0
NHW,sat_fat,FL,mrh-eq,0,0,0
OTH,added_sugar,CED,MJ,0,0,0
OTH,added_sugar,Food_price,USD,0,0,0
OTH,added_sugar,FL,mrh-eq,0,0,0
OTH,oil,CED,MJ,0,0,0
OTH,oil,Food_price,USD,0,0,0
OTH,oil,FL,mrh-eq,0,0,0
OTH,sat_fat,CED,MJ,0,0,0
OTH,sat_fat,Food_price,USD,0,0,0
OTH,sat_fat,FL,mrh-eq,0,0,0
