age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,HIS,CED,MJ,-1.03968790139525,-1.07010936134223,-1.05874159395781
20-34,HIS,Food_price,USD,-0.608703772940167,-0.602802432637302,-0.6159992261385
20-34,HIS,FL,mrh-eq,-0.0322222599471754,-0.0328419743440328,-0.0327200385471144
20-34,NHB,CED,MJ,-1.1910669972257,-1.10802445118459,-1.17867401699604
20-34,NHB,Food_price,USD,-0.858287555308032,-0.807480600702694,-0.830293388610652
20-34,NHB,FL,mrh-eq,-0.0376309604105308,-0.0347103160812996,-0.0370583193664509
20-34,NHW,CED,MJ,-1.13922314424618,-1.11989218051252,-1.17164761368052
20-34,NHW,Food_price,USD,-0.676052741209752,-0.65297072253341,-0.691580153804913
20-34,NHW,FL,mrh-eq,-0.0351816793162344,-0.0345928764072964,-0.0360528857135316
20-34,OTH,CED,MJ,-0.939796564226981,-0.857532841429101,-0.865061930144181
20-34,OTH,Food_price,USD,-0.615174744680707,-0.495733919245283,-0.555539494806005
20-34,OTH,FL,mrh-eq,-0.0300524488264729,-0.0270012733679458,-0.0276722266085651
35-44,HIS,CED,MJ,-0.971057192862563,-1.01701386706691,-0.918685743013074
35-44,HIS,Food_price,USD,-0.530170800367601,-0.510231475341182,-0.504835010127372
35-44,HIS,FL,mrh-eq,-0.0311747692962724,-0.032312632409999,-0.02925179597999
35-44,NHB,CED,MJ,-1.13312713010382,-1.13978538153598,-1.12164353955868
35-44,NHB,Food_price,USD,-0.752076878417301,-0.794070081131979,-0.772837695612141
35-44,NHB,FL,mrh-eq,-0.036437562483169,-0.0367475328693247,-0.0359894594565608
35-44,NHW,CED,MJ,-1.3504774842336,-1.3690502556434,-1.26719767567792
35-44,NHW,Food_price,USD,-0.815888339037586,-0.786522699034764,-0.740564121819841
35-44,NHW,FL,mrh-eq,-0.0439985294516769,-0.0438171804203954,-0.0408900253098062
35-44,OTH,CED,MJ,-0.95871507998788,-0.935294873398943,-0.957675195886189
35-44,OTH,Food_price,USD,-0.439686971967815,-0.468820277086126,-0.483708783069439
35-44,OTH,FL,mrh-eq,-0.0314599159553501,-0.031468895796264,-0.0320117470785454
45-54,HIS,CED,MJ,-0.915399989086375,-1.03708131699975,-0.933960837381427
45-54,HIS,Food_price,USD,-0.501935954963024,-0.556398911926131,-0.466529595861354
45-54,HIS,FL,mrh-eq,-0.0302315638516224,-0.0341745998525067,-0.0302748317194095
45-54,NHB,CED,MJ,-1.09909665086201,-1.06582197565278,-1.13832518999686
45-54,NHB,Food_price,USD,-0.727662552579795,-0.66981419121218,-0.740113306268688
45-54,NHB,FL,mrh-eq,-0.0366449562949876,-0.0348246780201092,-0.0378382166055264
45-54,NHW,CED,MJ,-1.32827180837231,-1.33197275933215,-1.20439140190131
45-54,NHW,Food_price,USD,-0.79460069106114,-0.805458892180325,-0.684602196209075
45-54,NHW,FL,mrh-eq,-0.0435443886496862,-0.04367775267756,-0.0386489348817733
45-54,OTH,CED,MJ,-0.776033591588627,-0.826470075505069,-0.831631724244821
45-54,OTH,Food_price,USD,-0.313072755342091,-0.391000875189056,-0.33754073608644
45-54,OTH,FL,mrh-eq,-0.024236761002713,-0.0268652969959851,-0.0261317802152975
55-64,HIS,CED,MJ,-1.01411651828709,-0.936955075529499,-0.946655727637118
55-64,HIS,Food_price,USD,-0.431599356462737,-0.417354778574558,-0.352388145231708
55-64,HIS,FL,mrh-eq,-0.0329063836233935,-0.0312577551100984,-0.0301506161029646
55-64,NHB,CED,MJ,-1.09923168186909,-1.11207515126301,-1.11799557915379
55-64,NHB,Food_price,USD,-0.715483876575741,-0.703456911990747,-0.788400014363584
55-64,NHB,FL,mrh-eq,-0.0366794685861871,-0.0369015450379664,-0.0379782442990466
55-64,NHW,CED,MJ,-1.27392392143412,-1.38633332487708,-1.29311455816329
55-64,NHW,Food_price,USD,-0.702538710672248,-0.768886669156695,-0.680140271373015
55-64,NHW,FL,mrh-eq,-0.0420336254236492,-0.0462795071718087,-0.0426120539928626
55-64,OTH,CED,MJ,-0.831989905274498,-0.901476949204889,-0.875787952981412
55-64,OTH,Food_price,USD,-0.34503160930353,-0.393212634558457,-0.4115403172238
55-64,OTH,FL,mrh-eq,-0.0264917392344501,-0.0296766625278571,-0.028485772186393
65-74,HIS,CED,MJ,-0.880687887591859,-0.901951439497206,-0.820749326211846
65-74,HIS,Food_price,USD,-0.381560576493257,-0.391956988965027,-0.304333304768583
65-74,HIS,FL,mrh-eq,-0.0293294355058309,-0.0309406408274818,-0.0270243037388863
65-74,NHB,CED,MJ,-1.21516076966798,-1.20489638831781,-1.1976532387763
65-74,NHB,Food_price,USD,-0.684361291107831,-0.685828459813089,-0.676051205953035
65-74,NHB,FL,mrh-eq,-0.0413102017222707,-0.040979918183941,-0.0404035960015399
65-74,NHW,CED,MJ,-1.33447802007963,-1.31432791845748,-1.33909536354972
65-74,NHW,Food_price,USD,-0.622161499301986,-0.646217037352144,-0.64448243784689
65-74,NHW,FL,mrh-eq,-0.0431280489884375,-0.043139410703065,-0.0436584672015779
65-74,OTH,CED,MJ,-0.80580970466351,-0.846064412952894,-0.829545124024986
65-74,OTH,Food_price,USD,-0.325883679083197,-0.441299202114482,-0.369300337840358
