Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,0.202803610900646,0.204158137380143,0.198910697083352
added_sugar,Food_price,USD,0.347356602638508,0.347296972676794,0.341378017377048
added_sugar,FL,mrh-eq,0.00928855436481077,0.0093689883121235,0.00911752963798606
oil,CED,MJ,0.0502910481193151,0.0502612349660388,0.0502813595644442
oil,Food_price,USD,0.0359753919062001,0.036197356047845,0.0360575751300323
oil,FL,mrh-eq,0.0025596696238654,0.00255827195907513,0.00255795946789467
sat_fat,CED,MJ,0.40210889445258,0.403311484795502,0.400980601684747
sat_fat,Food_price,USD,0.0459093999878942,0.0459478641600075,0.0456800189126331
sat_fat,FL,mrh-eq,0.0108831377757236,0.0109207429973021,0.0108529842707187
