age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,1.49317462863961,1.49317462863961,1.49317462863961
20-34,Female,HIS,Food_price,USD,0.759480171757423,0.759480171757423,0.759480171757423
20-34,Female,HIS,FL,mrh-eq,0.0526792675681131,0.0526792675681131,0.0526792675681131
20-34,Female,NHB,CED,MJ,1.40489697805557,1.40489697805557,1.40489697805557
20-34,Female,NHB,Food_price,USD,0.828664841323367,0.828664841323367,0.828664841323367
20-34,Female,NHB,FL,mrh-eq,0.0480394157499155,0.0480394157499155,0.0480394157499155
20-34,Female,NHW,CED,MJ,1.44784360535846,1.44784360535846,1.44784360535846
20-34,Female,NHW,Food_price,USD,0.891203662297289,0.891203662297289,0.891203662297289
20-34,Female,NHW,FL,mrh-eq,0.0513295424007461,0.0513295424007461,0.0513295424007461
20-34,Female,OTH,CED,MJ,1.4416442984106,1.4416442984106,1.4416442984106
20-34,Female,OTH,Food_price,USD,0.889052604547754,0.889052604547754,0.889052604547754
20-34,Female,OTH,FL,mrh-eq,0.0509409334327728,0.0509409334327728,0.0509409334327728
20-34,Male,HIS,CED,MJ,1.47832158730678,1.47832158730678,1.47832158730678
20-34,Male,HIS,Food_price,USD,0.759845419817207,0.759845419817207,0.759845419817207
20-34,Male,HIS,FL,mrh-eq,0.0506733026653429,0.0506733026653429,0.0506733026653429
20-34,Male,NHB,CED,MJ,1.42753902234455,1.42753902234455,1.42753902234455
20-34,Male,NHB,Food_price,USD,0.690395135810038,0.690395135810038,0.690395135810038
20-34,Male,NHB,FL,mrh-eq,0.0486552382885005,0.0486552382885005,0.0486552382885005
20-34,Male,NHW,CED,MJ,1.48376861847991,1.48376861847991,1.48376861847991
20-34,Male,NHW,Food_price,USD,0.874322525396553,0.874322525396553,0.874322525396553
20-34,Male,NHW,FL,mrh-eq,0.0515772740718632,0.0515772740718632,0.0515772740718632
20-34,Male,OTH,CED,MJ,1.43456755850062,1.43456755850062,1.43456755850062
20-34,Male,OTH,Food_price,USD,0.864647916656433,0.864647916656433,0.864647916656433
20-34,Male,OTH,FL,mrh-eq,0.0510924395606564,0.0510924395606564,0.0510924395606564
35-44,Female,HIS,CED,MJ,1.4443924691289,1.4443924691289,1.4443924691289
35-44,Female,HIS,Food_price,USD,0.744168351196841,0.744168351196841,0.744168351196841
35-44,Female,HIS,FL,mrh-eq,0.0520306596508469,0.0520306596508469,0.0520306596508469
