age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,0.204690671593157,0.213713272263874,0.208758997889926
20-34,Female,HIS,added_sugar,Food_price,USD,0.315149271478627,0.327228934352784,0.317759026443248
20-34,Female,HIS,added_sugar,FL,mrh-eq,0.00887263399235765,0.00926373258413709,0.00904898189288363
20-34,Female,HIS,oil,CED,MJ,0.0523314911118908,0.0527515718457793,0.0524341378763259
20-34,Female,HIS,oil,Food_price,USD,0.0347639868643075,0.0352580772435408,0.0354795636571539
20-34,Female,HIS,oil,FL,mrh-eq,0.00270121665246825,0.00272290013691808,0.00270651501380906
20-34,Female,HIS,sat_fat,CED,MJ,0.391458547080511,0.402727680600554,0.404534872403879
20-34,Female,HIS,sat_fat,Food_price,USD,0.0589898658763737,0.0603514214841829,0.0603928547125859
20-34,Female,HIS,sat_fat,FL,mrh-eq,0.0107162693768938,0.0110247645454004,0.0110742368441267
20-34,Female,NHB,added_sugar,CED,MJ,0.247305034907283,0.237313172234641,0.242470377997094
20-34,Female,NHB,added_sugar,Food_price,USD,0.454889900369868,0.441539903416673,0.443830803335363
20-34,Female,NHB,added_sugar,FL,mrh-eq,0.00972104197695505,0.00932828282223285,0.00953100175886673
20-34,Female,NHB,oil,CED,MJ,0.0588699470370336,0.0568909393225281,0.0568124582781469
20-34,Female,NHB,oil,Food_price,USD,0.0442173439082171,0.0424829008228396,0.0422137992934073
20-34,Female,NHB,oil,FL,mrh-eq,0.00303270530014706,0.00293075604612382,0.00292671306848863
20-34,Female,NHB,sat_fat,CED,MJ,0.354870036964466,0.352442552448623,0.368797921357881
20-34,Female,NHB,sat_fat,Food_price,USD,0.039878421800147,0.0394944015043356,0.0406111036725365
20-34,Female,NHB,sat_fat,FL,mrh-eq,0.00929796708283475,0.00923436444307551,0.00966289225862937
20-34,Female,NHW,added_sugar,CED,MJ,0.193172489518019,0.199587998315528,0.199363012421699
20-34,Female,NHW,added_sugar,Food_price,USD,0.415073473988194,0.420982873865938,0.430768246490348
20-34,Female,NHW,added_sugar,FL,mrh-eq,0.00888834813372992,0.00918354169772828,0.00917318953550003
20-34,Female,NHW,oil,CED,MJ,0.0539393672272257,0.0536820463204765,0.0537799178109391
20-34,Female,NHW,oil,Food_price,USD,0.0372500129350596,0.0371453274713324,0.0379600790698264
20-34,Female,NHW,oil,FL,mrh-eq,0.00287555751709813,0.00286183950174597,0.00286705712135436
20-34,Female,NHW,sat_fat,CED,MJ,0.385874464012693,0.380177406666769,0.397972097808012
20-34,Female,NHW,sat_fat,Food_price,USD,0.0461655589852408,0.0447458566334111,0.0472416473648338
20-34,Female,NHW,sat_fat,FL,mrh-eq,0.0100575440950397,0.00990905433784572,0.0103728603356553
20-34,Female,OTH,added_sugar,CED,MJ,0.196319043983869,0.174056998936066,0.172305588754603
20-34,Female,OTH,added_sugar,Food_price,USD,0.385799133644637,0.330389915390238,0.34006683974696
20-34,Female,OTH,added_sugar,FL,mrh-eq,0.00892519301546015,0.00791310042913505,0.00783347660048551
20-34,Female,OTH,oil,CED,MJ,0.0541548578589494,0.0565491336688472,0.0557845155060022
20-34,Female,OTH,oil,Food_price,USD,0.0421616025898379,0.0459954057850704,0.0431654858261767
